PitchNo,Date,Time,UTCDate,UTCTime,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,AutoHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,GameUID,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,ContactPositionX,ContactPositionY,ContactPositionZ,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,Unnamed: 156,Unnamed: 157,umpire,URL,season
67,2022/9/11,27:08.3,2022/9/11,27:08.3,6,4,"Yuki, Matsuoka",1000091921,Right,TOK,"Rui, Muneyama",1000101247,Left,MEI_MEI,Undefined,2,Bottom,2,2,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,2,141.10716,0.117344,-3.266179,2301.368596,218.130252,1:15,1.657983,0.730354,1.800013,-50.5417,41.7174,30.4842,1.18582,0.110116,128.888,-3.646299,-1.116532,0.43377,,,,,,,,,,,,-17.7466,22.1144,-0.652355,15.24,1.657369,2.057839,-38.771914,-0.101328,-3.497085,7.787338,-5.44885,MEI_MEI,TOK,JinguStadium,Undefined,Team,20220911-JinguStadium-2,602ab030-3192-11ed-a2f9-5d9657a45f73,6c26e020-e9bb-4a0e-90cf-80f7b2158820,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,139.84381,,,12.21916,,,,16.639257,-39.051944,3.893669,1.65749,0.094611,-2.724425,-0.728615,2.183593,-1.748542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,御手洗 悠,https://youtu.be/fvd5Q6wpOtY/&t=2795,22A
68,2022/9/11,27:34.5,2022/9/11,27:34.5,6,5,"Yuki, Matsuoka",1000091921,Right,TOK,"Rui, Muneyama",1000101247,Left,MEI_MEI,Undefined,2,Bottom,2,3,1,Fastball,Sinker,FoulBall,Undefined,Undefined,FlyBall,Undefined,0,0,2,140.48913,-1.189492,-3.032031,2335.612064,222.946592,1:30,1.63632,0.730708,1.762157,-51.8649,42.1982,36.3471,0.779829,0.23354,127.77959,-5.047103,-0.472745,0.43799,135.10942,47.010545,-29.549768,5334.74743,23.904633,32.186497,-23.50945,70.670489,54.283711,-57.283277,5.449269,-20.7504,23.3162,-0.657089,15.24,1.602675,1.859522,-38.578689,-0.991899,-4.021367,8.201603,-5.288034,MEI_MEI,TOK,JinguStadium,Undefined,Team,20220911-JinguStadium-2,6fc98f20-3192-11ed-a2f9-5d9657a45f73,6c26e020-e9bb-4a0e-90cf-80f7b2158820,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,138.49623,33.891739,,12.70954,,,,16.677306,-38.883051,4.100802,1.635843,-0.79566,-2.644017,-0.728865,2.008755,-2.010684,-0.088661,1.035128,-0.305866,152.828446,-0.086529,22.218692,-8.17079,2.206793,-0.377753,0.024985,0.003771,-0.000815,4.3e-05,1.033896,27.473061,-6.554027,0.338238,0.035452,-0.032082,0.009242,-0.001268,6.6e-05,-0.305873,-12.6218,0.269294,0.130606,-0.059156,0.011359,-0.00084,-2.6e-05,5e-06,,,,,,,,,,,,,,,,,,,,,,,,,御手洗 悠,https://youtu.be/fvd5Q6wpOtY/&t=2821,22A
69,2022/9/11,28:20.7,2022/9/11,28:20.7,6,6,"Yuki, Matsuoka",1000091921,Right,TOK,"Rui, Muneyama",1000101247,Left,MEI_MEI,Undefined,2,Bottom,2,3,2,Fastball,Four-Seam,BallCalled,Walk,Undefined,,Undefined,0,0,2,141.44739,-3.00868,-5.854947,2352.499877,212.67708,1:00,1.626899,0.711382,1.772004,-41.3012,51.4016,31.0889,0.355931,-0.642891,129.75156,-6.092288,-3.679614,0.434812,,,,,,,,,,,,-19.7837,29.1449,-0.566987,15.24,1.54841,3.812269,-38.689662,-2.184916,-3.895856,7.489113,-4.067377,MEI_MEI,TOK,JinguStadium,Undefined,Team,20220911-JinguStadium-2,8b556890-3192-11ed-a2f9-5d9657a45f73,6c26e020-e9bb-4a0e-90cf-80f7b2158820,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,139.5087,,,11.69583,,,,16.667866,-38.965072,3.744557,1.62601,-2.035339,-2.033689,-0.709816,3.955538,-1.947928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,御手洗 悠,https://youtu.be/fvd5Q6wpOtY/&t=2867,22A
70,2022/9/11,29:03.5,2022/9/11,29:03.5,7,1,"Yuki, Matsuoka",1000091921,Right,TOK,"Kyuto, Ueda",1000101233,Left,MEI_MEI,Undefined,2,Bottom,2,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,"1,3",141.70649,-0.644984,-3.891982,2401.126394,209.432786,1:00,1.634028,0.709256,1.718204,-37.5186,55.3123,29.5024,1.075008,-0.104114,128.96695,-3.483218,-1.824679,0.435112,,,,,,,,,,,,-17.6198,29.3117,-0.610555,15.24,1.614447,2.489598,-38.879643,-0.560073,-3.481481,8.043937,-4.014964,MEI_MEI,TOK,JinguStadium,Undefined,Team,20220911-JinguStadium-2,a4dac3a0-3192-11ed-a2f9-5d9657a45f73,6c26e020-e9bb-4a0e-90cf-80f7b2158820,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,139.4124,,,12.73954,,,,16.720943,-39.184842,4.021969,1.632807,-0.407739,-2.007482,-0.70752,2.621691,-1.740741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,御手洗 悠,https://youtu.be/fvd5Q6wpOtY/&t=2910,22A
71,2022/9/11,29:21.6,2022/9/11,29:21.6,7,2,"Yuki, Matsuoka",1000091921,Right,TOK,"Kyuto, Ueda",1000101233,Left,MEI_MEI,Undefined,2,Bottom,2,1,0,Fastball,Four-Seam,InPlay,Undefined,FlyBall,Popup,Out,1,0,"1,3",142.6135,-1.264387,-3.923833,2355.091163,205.885644,12:45,1.650439,0.674068,1.753898,-36.3348,54.8138,25.1744,0.927448,-0.189233,130.07359,-4.015559,-2.156235,0.431151,120.79504,54.369626,9.798323,4684.953103,33.500322,34.615711,1.361985,56.179287,55.859178,-0.755874,5.479747,-15.6113,29.7072,-0.576618,15.24,1.615805,2.556353,-39.139707,-0.983737,-3.128787,8.086483,-3.852773,MEI_MEI,TOK,JinguStadium,Undefined,Team,20220911-JinguStadium-2,afa7cf30-3192-11ed-a2f9-5d9657a45f73,6c26e020-e9bb-4a0e-90cf-80f7b2158820,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,140.69306,34.650481,,12.53991,,,,16.685754,-39.437276,4.043241,1.649397,-0.841961,-1.926387,-0.672806,2.671488,-1.564393,0.375023,0.925633,0.180572,166.542913,0.376365,19.234242,-4.774236,1.181492,-0.141397,-0.014268,0.008054,-0.001097,5.2e-05,0.924096,27.299014,-6.408673,0.51064,-0.093223,0.012616,6.1e-05,-0.000256,2e-05,0.1809,3.319126,-2.129442,0.629881,-0.111677,0.00696,0.001505,-0.000321,1.8e-05,,,,,,,,,,,,,,,,,,,,,,,,,御手洗 悠,https://youtu.be/fvd5Q6wpOtY/&t=2928,22A
72,2022/9/11,31:45.8,2022/9/11,31:45.8,1,1,"Seiga, Fujie",1000101238,Left,MEI_MEI,"Taiyo, Suzuki",1000126387,Right,TOK,Undefined,3,Top,0,0,0,ChangeUp,Changeup,BallCalled,Undefined,Undefined,,Undefined,0,0,,117.37861,-2.563841,4.820898,1221.559041,125.32927,10:15,1.690795,-0.637949,1.529347,-109.1782,28.6385,-34.4896,-0.141581,0.407155,109.13133,-10.303176,2.429552,0.530158,,,,,,,,,,,,20.4514,17.0266,0.500451,15.24,1.605038,-2.559875,-32.151064,-1.86309,2.788764,5.029974,-7.484901,MEI_MEI,TOK,JinguStadium,Undefined,Team,20220911-JinguStadium-2,0595cb90-3193-11ed-a2f9-5d9657a45f73,6c26e020-e9bb-4a0e-90cf-80f7b2158820,v3,,,,"Kaito, Mino",1000073560,Right,MEI_MEI,114.41865,,,8.24728,,,,16.911035,-32.41144,2.514987,1.691452,-1.475635,-3.742451,0.636699,-2.704235,1.394382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,御手洗 悠,https://youtu.be/fvd5Q6wpOtY/&t=3057,22A
73,2022/9/11,32:02.0,2022/9/11,32:02.0,1,2,"Seiga, Fujie",1000101238,Left,MEI_MEI,"Taiyo, Suzuki",1000126387,Right,TOK,Undefined,3,Top,0,1,0,Fastball,Sinker,FoulBall,Undefined,Undefined,,Undefined,0,0,,138.60448,-2.023526,3.392197,2133.214417,137.100319,10:30,1.679381,-0.592506,1.581474,-54.8865,43.9541,-37.7678,0.549035,0.003623,126.32919,-6.048533,0.763012,0.448975,,,,,,,,,,,,21.3105,24.3646,0.500054,15.24,1.617192,-2.051828,-38.003771,-1.566157,4.0162,7.808892,-5.214875,MEI_MEI,TOK,JinguStadium,Undefined,Team,20220911-JinguStadium-2,0f767b50-3193-11ed-a2f9-5d9657a45f73,6c26e020-e9bb-4a0e-90cf-80f7b2158820,v3,,,,"Kaito, Mino",1000073560,Right,MEI_MEI,135.10772,,,12.27528,,,,16.858068,-38.334805,3.904446,1.678898,-1.345089,-2.607437,0.590643,-2.222082,2.0081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,御手洗 悠,https://youtu.be/fvd5Q6wpOtY/&t=3073,22A
74,2022/9/11,32:20.8,2022/9/11,32:20.8,1,3,"Seiga, Fujie",1000101238,Left,MEI_MEI,"Taiyo, Suzuki",1000126387,Right,TOK,Undefined,3,Top,0,1,1,Fastball,Four-Seam,InPlay,Undefined,FlyBall,FlyBall,Out,1,0,,138.68445,-2.083796,3.653983,2211.576954,154.584482,11:15,1.707348,-0.632561,1.629953,-44.0364,55.2121,-24.4992,0.669768,0.168507,125.00487,-5.391019,1.945571,0.449901,138.41906,49.129573,-12.474364,4536.201294,33.17015,35.118936,-4.885451,71.763636,71.227445,-4.140574,5.892302,15.2743,30.4425,0.534374,15.24,1.646491,-2.296745,-37.975198,-1.539985,2.841851,8.598786,-4.142687,MEI_MEI,TOK,JinguStadium,Undefined,Team,20220911-JinguStadium-2,1a6b3320-3193-11ed-a2f9-5d9657a45f73,6c26e020-e9bb-4a0e-90cf-80f7b2158820,v3,,,,"Kaito, Mino",1000073560,Right,MEI_MEI,134.82972,38.79194,,13.67959,,,,16.809134,-38.328853,4.299393,1.706325,-1.369603,-2.071343,0.631239,-2.413626,1.420925,0.489196,0.675112,-0.164218,192.511295,0.491608,24.522977,-5.783848,1.307667,-0.179415,0.006258,0.002182,-0.00032,1.3e-05,0.673923,29.09149,-6.62416,0.569426,-0.069076,-0.005183,0.004069,-0.000632,3.2e-05,-0.16508,-5.418874,2.44254,-0.652508,0.116906,-0.012228,0.000297,6.1e-05,-4e-06,,,,,,,,,,,,,,,,,,,,,,,,,御手洗 悠,https://youtu.be/fvd5Q6wpOtY/&t=3092,22A
75,2022/9/11,32:59.6,2022/9/11,32:59.6,2,1,"Seiga, Fujie",1000101238,Left,MEI_MEI,"Tetsuya, Nakai",1000073897,Left,TOK,Undefined,3,Top,1,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,141.95171,-2.39498,4.413119,2229.796623,154.000384,11:15,1.693734,-0.604948,1.609666,-44.6547,49.6293,-22.6458,0.559196,0.434333,129.15262,-5.704999,2.838376,0.438504,,,,,,,,,,,,14.5393,27.5111,0.48412,15.24,1.623171,-2.876325,-38.859642,-1.800347,2.862474,8.227762,-4.390311,MEI_MEI,TOK,JinguStadium,Undefined,Team,20220911-JinguStadium-2,3194eaf0-3193-11ed-a2f9-5d9657a45f73,6c26e020-e9bb-4a0e-90cf-80f7b2158820,v3,,,,"Kaito, Mino",1000073560,Right,MEI_MEI,138.33396,,,12.79909,,,,16.829562,-39.194755,4.113881,1.692856,-1.621531,-2.195155,0.603646,-2.992913,1.431237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,御手洗 悠,https://youtu.be/fvd5Q6wpOtY/&t=3131,22A
76,2022/9/11,33:13.2,2022/9/11,33:13.2,2,2,"Seiga, Fujie",1000101238,Left,MEI_MEI,"Tetsuya, Nakai",1000073897,Left,TOK,Undefined,3,Top,1,0,1,Slider,Curveball,BallCalled,Undefined,Undefined,,Undefined,0,0,,118.31049,-1.134079,3.844698,2064.678021,345.528179,5:30,1.682248,-0.588728,1.600154,-144.2653,-10.8411,3.7272,-0.085993,0.551365,111.08239,-11.299856,4.104926,0.521641,,,,,,,,,,,,0.508,-3.9311,0.480718,15.24,1.63735,-2.200838,-32.511608,-1.205192,0.07103,4.994648,-10.356324,MEI_MEI,TOK,JinguStadium,Undefined,Team,20220911-JinguStadium-2,39ae2120-3193-11ed-a2f9-5d9657a45f73,6c26e020-e9bb-4a0e-90cf-80f7b2158820,v3,,,,"Kaito, Mino",1000073560,Right,MEI_MEI,116.28681,,,7.22811,,,,16.840949,-32.756633,2.497324,1.684011,-0.697136,-5.178162,0.588771,-2.204322,0.035515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,御手洗 悠,https://youtu.be/fvd5Q6wpOtY/&t=3144,22A
77,2022/9/11,33:35.2,2022/9/11,33:35.2,2,3,"Seiga, Fujie",1000101238,Left,MEI_MEI,"Tetsuya, Nakai",1000073897,Left,TOK,Undefined,3,Top,1,1,1,Curveball,Curveball,BallCalled,Undefined,Undefined,,Undefined,0,0,,102.04686,6.341473,1.246264,1930.082687,337.771482,5:15,1.681947,-0.467506,1.637461,-225.1407,-40.7838,19.3175,1.250547,0.081858,92.38007,-9.766784,2.594171,0.613175,,,,,,,,,,,,-8.481,-23.0081,0.431823,15.24,1.837041,-0.685361,-27.883063,2.320902,-0.848836,4.717735,-12.109458,MEI_MEI,TOK,JinguStadium,Undefined,Team,20220911-JinguStadium-2,46e28fc0-3193-11ed-a2f9-5d9657a45f73,6c26e020-e9bb-4a0e-90cf-80f7b2158820,v3,,,,"Kaito, Mino",1000073560,Right,MEI_MEI,98.92772,,,9.66678,,,,16.803695,-28.146393,2.358868,1.688632,2.996814,-6.054729,0.468756,-0.637982,-0.424418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,御手洗 悠,https://youtu.be/fvd5Q6wpOtY/&t=3166,22A
78,2022/9/11,33:53.4,2022/9/11,33:53.4,2,4,"Seiga, Fujie",1000101238,Left,MEI_MEI,"Tetsuya, Nakai",1000073897,Left,TOK,Undefined,3,Top,1,2,1,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,142.47577,-2.498511,4.161705,2281.591558,159.577559,11:15,1.700058,-0.587881,1.622422,-39.1004,54.409,-19.0653,0.592079,0.413905,129.45306,-5.426435,2.834542,0.436699,,,,,,,,,,,,12.5727,29.9895,0.47463,15.24,1.627715,-2.733922,-39.006462,-1.845208,2.491547,8.364588,-3.863591,MEI_MEI,TOK,JinguStadium,Undefined,Team,20220911-JinguStadium-2,51a86f60-3193-11ed-a2f9-5d9657a45f73,6c26e020-e9bb-4a0e-90cf-80f7b2158820,v3,,,,"Kaito, Mino",1000073560,Right,MEI_MEI,138.90565,,,13.0227,,,,16.816521,-39.34308,4.182294,1.698844,-1.689724,-1.931795,0.586669,-2.83419,1.245773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,御手洗 悠,https://youtu.be/fvd5Q6wpOtY/&t=3185,22A
79,2022/9/11,34:13.6,2022/9/11,34:13.6,2,5,"Seiga, Fujie",1000101238,Left,MEI_MEI,"Tetsuya, Nakai",1000073897,Left,TOK,Undefined,3,Top,1,2,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,,140.27662,-4.065043,4.339784,2303.100149,152.935299,11:00,1.7193,-0.557885,1.657068,-39.8959,56.5528,-27.1583,0.154812,0.411559,127.51213,-7.051586,2.445167,0.44351,,,,,,,,,,,,16.9113,32.4967,0.442973,15.24,1.606036,-2.767758,-38.346304,-2.870371,3.234862,8.173288,-3.59056,MEI_MEI,TOK,JinguStadium,Undefined,Team,20220911-JinguStadium-2,5db28ed0-3193-11ed-a2f9-5d9657a45f73,6c26e020-e9bb-4a0e-90cf-80f7b2158820,v3,,,,"Kaito, Mino",1000073560,Right,MEI_MEI,136.77271,,,12.76449,,,,16.782252,-38.673629,4.086644,1.718109,-2.726575,-1.79528,0.55641,-2.897308,1.617431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,御手洗 悠,https://youtu.be/fvd5Q6wpOtY/&t=3205,22A
80,2022/9/11,34:33.9,2022/9/11,34:33.9,2,6,"Seiga, Fujie",1000101238,Left,MEI_MEI,"Tetsuya, Nakai",1000073897,Left,TOK,Undefined,3,Top,1,3,2,Fastball,Four-Seam,InPlay,Undefined,FlyBall,LineDrive,Out,1,0,,139.50531,-2.601483,3.539812,2204.579626,162.616861,11:30,1.686549,-0.626376,1.594898,-39.6396,58.3532,-17.1913,0.542882,0.217171,126.49627,-5.576385,2.343672,0.447046,140.67471,26.421425,2.799683,2563.252915,33.527598,14.797407,0.15955,93.216438,92.150069,-3.519696,4.418561,11.2837,32.1313,0.528568,15.24,1.610079,-2.271578,-38.205359,-1.878005,2.138715,8.243164,-3.716502,MEI_MEI,TOK,JinguStadium,Undefined,Team,20220911-JinguStadium-2,69beaa10-3193-11ed-a2f9-5d9657a45f73,6c26e020-e9bb-4a0e-90cf-80f7b2158820,v3,,,,"Kaito, Mino",1000073560,Right,MEI_MEI,135.69084,18.530722,,13.00904,,,,16.844241,-38.549935,4.121582,1.685336,-1.72265,-1.858251,0.625392,-2.36098,1.069358,0.278929,0.531765,-0.222877,160.952526,0.278666,34.959663,-6.528399,1.54045,-0.373735,0.094624,-0.019996,0.002611,-0.000145,0.532186,17.376956,-4.346105,-0.029396,0.123214,-0.062015,0.016952,-0.002345,0.000127,-0.222868,1.709192,-1.606652,0.455422,-0.111072,0.023095,-0.003738,0.000402,-2e-05,,,,,,,,,,,,,,,,,,,,,,,,,御手洗 悠,https://youtu.be/fvd5Q6wpOtY/&t=3225,22A
81,2022/9/11,35:10.9,2022/9/11,35:10.9,3,1,"Seiga, Fujie",1000101238,Left,MEI_MEI,"Reo, Akutsu",1000101208,Left,TOK,Undefined,3,Top,2,0,0,Slider,Slider,BallCalled,Undefined,Undefined,,Undefined,0,0,,124.54287,2.269148,2.153585,2060.250299,228.440057,1:30,1.664671,-0.610666,1.531992,-109.0757,12.3118,10.0773,1.227327,0.109772,115.06948,-5.523683,2.85294,0.497556,,,,,,,,,,,,-3.642,5.7876,0.546853,15.24,1.720385,-1.335896,-34.217441,0.901546,-0.564251,5.516536,-8.909994,MEI_MEI,TOK,JinguStadium,Undefined,Team,20220911-JinguStadium-2,7fde6bf0-3193-11ed-a2f9-5d9657a45f73,6c26e020-e9bb-4a0e-90cf-80f7b2158820,v3,,,,"Kaito, Mino",1000073560,Right,MEI_MEI,121.91603,,,9.47339,,,,16.907777,-34.485271,2.758268,1.666113,1.334131,-4.454997,0.611046,-1.308501,-0.282126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,御手洗 悠,https://youtu.be/fvd5Q6wpOtY/&t=3262,22A
82,2022/9/11,35:22.5,2022/9/11,35:22.5,3,2,"Seiga, Fujie",1000101238,Left,MEI_MEI,"Reo, Akutsu",1000101208,Left,TOK,Undefined,3,Top,2,1,0,Curveball,Curveball,BallCalled,Undefined,Undefined,,Undefined,0,0,,100.19931,6.081313,0.814461,1851.442188,347.014393,5:30,1.671127,-0.476585,1.605999,-232.2113,-42.6814,11.2284,1.096894,-0.131097,91.91713,-10.444753,1.597457,0.621718,,,,,,,,,,,,-4.9452,-23.532,0.452877,15.24,1.820679,-0.43435,-27.431256,2.128622,-0.484685,4.135618,-12.11304,MEI_MEI,TOK,JinguStadium,Undefined,Team,20220911-JinguStadium-2,86dd3170-3193-11ed-a2f9-5d9657a45f73,6c26e020-e9bb-4a0e-90cf-80f7b2158820,v3,,,,"Kaito, Mino",1000073560,Right,MEI_MEI,97.56832,,,8.28218,,,,16.836003,-27.670828,2.067809,1.677046,2.830318,-6.05652,0.477225,-0.406273,-0.242343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,御手洗 悠,https://youtu.be/fvd5Q6wpOtY/&t=3274,22A
83,2022/9/11,35:35.8,2022/9/11,35:35.8,3,3,"Seiga, Fujie",1000101238,Left,MEI_MEI,"Reo, Akutsu",1000101208,Left,TOK,Undefined,3,Top,2,2,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,140.20389,-2.159624,3.776748,2293.542178,157.961369,11:15,1.652397,-0.659799,1.634225,-38.944,57.4676,-21.9129,0.644064,0.202096,127.1944,-5.091647,2.24892,0.443424,,,,,,,,,,,,13.7336,31.3331,0.558199,15.24,1.589965,-2.417016,-38.406624,-1.58264,2.635246,8.199969,-3.794352,MEI_MEI,TOK,JinguStadium,Undefined,Team,20220911-JinguStadium-2,8eb232b0-3193-11ed-a2f9-5d9657a45f73,6c26e020-e9bb-4a0e-90cf-80f7b2158820,v3,,,,"Kaito, Mino",1000073560,Right,MEI_MEI,136.79903,,,13.00949,,,,16.80455,-38.739222,4.099984,1.651037,-1.428738,-1.897176,0.658403,-2.523904,1.317623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,御手洗 悠,https://youtu.be/fvd5Q6wpOtY/&t=3287,22A
84,2022/9/11,35:53.3,2022/9/11,35:53.3,3,4,"Seiga, Fujie",1000101238,Left,MEI_MEI,"Reo, Akutsu",1000101208,Left,TOK,Undefined,3,Top,2,2,1,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,138.82362,-2.065051,3.97526,2266.235725,160.970178,11:15,1.660879,-0.653012,1.57619,-42.7079,56.8701,-18.3746,0.639796,0.305298,125.3747,-5.263929,2.699297,0.450647,,,,,,,,,,,,12.1963,30.8955,0.541753,15.24,1.598434,-2.539209,-37.986637,-1.524147,2.278175,8.367763,-4.035585,MEI_MEI,TOK,JinguStadium,Undefined,Team,20220911-JinguStadium-2,9918db50-3193-11ed-a2f9-5d9657a45f73,6c26e020-e9bb-4a0e-90cf-80f7b2158820,v3,,,,"Kaito, Mino",1000073560,Right,MEI_MEI,134.60646,,,13.44892,,,,16.862274,-38.342329,4.183881,1.659576,-1.352605,-2.017793,0.651746,-2.636049,1.139088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,御手洗 悠,https://youtu.be/fvd5Q6wpOtY/&t=3304,22A
85,2022/9/11,36:21.5,2022/9/11,36:21.5,3,5,"Seiga, Fujie",1000101238,Left,MEI_MEI,"Reo, Akutsu",1000101208,Left,TOK,Undefined,3,Top,2,2,2,Fastball,Four-Seam,InPlay,Undefined,GroundBall,GroundBall,Out,1,0,,141.98102,-1.43057,3.896996,2354.949696,163.433238,11:30,1.730932,-0.643553,1.632456,-44.2641,49.476,-13.7891,0.878334,0.334223,129.1756,-4.721277,2.93615,0.437237,115.39668,-74.113587,142.585828,,,,,0.209655,0.319089,-102.757196,0.028549,9.7762,26.8041,0.537858,15.24,1.688014,-2.577632,-38.920546,-1.140957,1.930632,8.258336,-4.513294,MEI_MEI,TOK,JinguStadium,Undefined,Team,20220911-JinguStadium-2,a9ec42a0-3193-11ed-a2f9-5d9657a45f73,6c26e020-e9bb-4a0e-90cf-80f7b2158820,v3,,,,"Kaito, Mino",1000073560,Right,MEI_MEI,138.73473,0.883772,,12.80541,,,,16.806857,-39.251601,4.129168,1.730125,-0.960031,-2.256647,0.642739,-2.655026,0.965316,0.153479,0.883772,-0.357298,,0.15361,-6.997708,,,,,,,,0.884352,-30.956661,,,,,,,,-0.357398,5.352895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,御手洗 悠,https://youtu.be/fvd5Q6wpOtY/&t=3333,22A
86,2022/9/11,38:44.3,2022/9/11,38:44.3,1,1,"Kensuke, Kido",1000073960,Left,TOK,"Kaito, Mino",1000073560,Right,MEI_MEI,Undefined,3,Bottom,0,0,0,Fastball,Changeup,BallCalled,Undefined,Undefined,,Undefined,0,0,,135.75899,-3.027073,2.389888,2025.231257,155.768645,11:15,1.742042,-0.255188,1.750816,-53.1153,48.7555,-20.2689,0.350312,0.220723,122.84721,-6.983201,0.962509,0.455806,,,,,,,,,,,,12.2608,28.3494,0.19614,15.24,1.661433,-1.454034,-37.21641,-2.15388,2.191661,8.235797,-4.739088,MEI_MEI,TOK,JinguStadium,Undefined,Team,20220911-JinguStadium-2,ff05ff10-3193-11ed-a2f9-5d9657a45f73,6c26e020-e9bb-4a0e-90cf-80f7b2158820,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,133.08305,,,12.91178,,,,16.688238,-37.535529,4.117898,1.741334,-1.970251,-2.369544,0.254126,-1.538957,1.09583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,御手洗 悠,https://youtu.be/fvd5Q6wpOtY/&t=3423,22A
