PitchNo,Date,Time,UTCDate,UTCTime,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,AutoHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,GameUID,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,ContactPositionX,ContactPositionY,ContactPositionZ,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,umpire,URL,season
1,2022/10/15,31:31.0,2022/10/15,31:31.0,1,1,"Kosei, Shoji",1000101253,Right,RIK,"Toyo, Kumada",1000089879,Left,WAS_EDA,Undefined,1,Top,0,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,,146.55756,-4.538285,-1.131429,2275.498982,196.309087,12:30,1.841502,0.493774,1.74287,-38.1656,49.2796,13.5008,0.168381,0.307504,132.9237,-7.398372,-0.180335,0.422301,,,,,,,,,,,,-7.7236,29.4959,-0.465958,15.24,1.722889,0.720409,-40.140787,-3.318474,-1.611425,9.321953,-3.652733,RIK,WAS_EDA,JinguStadium,TeamExclusive,Team,20221015-JinguStadium-2,a00582c0-4c4a-11ed-9c8a-9981e4292aae,b7cdbd85-bd77-4eef-a0af-7f800a4b3a75,v3,,,,"Yosuke, Kuroiwa",1000089907,Right,RIK,143.64145,,,13.63386,,,,16.696047,-40.477515,4.660977,1.840376,-3.18653,-1.826367,-0.493032,0.778617,-0.805712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,浅田 祐太朗,https://youtu.be/-Zavdhd94TQ/&t=264,22A
2,2022/10/15,31:43.2,2022/10/15,31:43.2,1,2,"Kosei, Shoji",1000101253,Right,RIK,"Toyo, Kumada",1000089879,Left,WAS_EDA,Undefined,1,Top,0,1,0,Fastball,Four-Seam,FoulBall,Undefined,Undefined,FlyBall,Undefined,0,0,,146.88257,-3.953025,-2.291141,2333.96773,199.906078,12:45,1.859132,0.503295,1.772103,-34.4784,52.5721,17.868,0.391342,0.032296,132.52573,-6.57687,-1.031606,0.421347,122.32776,49.241783,-40.397612,4977.699641,21.514736,26.745186,-25.714634,59.9634,52.654061,-55.217405,4.707498,-10.9967,30.9988,-0.447377,15.24,1.757868,1.515549,-40.231277,-2.892187,-2.293878,9.733815,-3.34037,RIK,WAS_EDA,JinguStadium,TeamExclusive,Team,20221015-JinguStadium-2,a7496790-4c4a-11ed-9c8a-9981e4292aae,b7cdbd85-bd77-4eef-a0af-7f800a4b3a75,v3,,,,"Yosuke, Kuroiwa",1000089907,Right,RIK,143.96671,27.038254,,14.35683,,,,16.666987,-40.575063,4.866907,1.857932,-2.77421,-1.670185,-0.502335,1.596565,-1.146939,0.402584,0.420275,-0.041289,143.544517,0.416054,16.610011,-3.793729,-0.601381,1.285472,-0.625111,0.143605,-0.015543,0.000621,0.416465,25.838738,-7.94231,1.777052,-1.099627,0.522168,-0.144111,0.020509,-0.001165,-0.032435,-14.583115,1.450301,-1.452443,1.443371,-0.734215,0.198653,-0.027064,0.001459,,,,,,,,,,,,,,,,,,,,,,,浅田 祐太朗,https://youtu.be/-Zavdhd94TQ/&t=276,22A
3,2022/10/15,32:08.6,2022/10/15,32:08.6,1,3,"Kosei, Shoji",1000101253,Right,RIK,"Toyo, Kumada",1000089879,Left,WAS_EDA,Undefined,1,Top,0,1,1,Splitter,Changeup,BallCalled,Undefined,Undefined,,Undefined,0,0,,140.5168,-3.542266,-3.708432,1733.935959,246.02029,2:15,1.856482,0.485859,1.705284,-73.4742,21.9672,41.9284,0.110291,-0.151665,128.0987,-8.864625,-0.763674,0.441187,,,,,,,,,,,,-24.1301,14.8093,-0.39222,15.24,1.757945,2.27955,-38.478791,-2.693318,-4.635415,8.421462,-6.961779,RIK,WAS_EDA,JinguStadium,TeamExclusive,Team,20221015-JinguStadium-2,b66e5b90-4c4a-11ed-9c8a-9981e4292aae,b7cdbd85-bd77-4eef-a0af-7f800a4b3a75,v3,,,,"Yosuke, Kuroiwa",1000089907,Right,RIK,137.49267,,,12.4181,,,,16.734448,-38.804487,4.210731,1.856901,-2.424074,-3.48089,-0.483847,2.458822,-2.317707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,浅田 祐太朗,https://youtu.be/-Zavdhd94TQ/&t=302,22A
4,2022/10/15,32:23.8,2022/10/15,32:23.8,1,4,"Kosei, Shoji",1000101253,Right,RIK,"Toyo, Kumada",1000089879,Left,WAS_EDA,Undefined,1,Top,0,2,1,Fastball,Four-Seam,InPlay,Undefined,FlyBall,FlyBall,Out,1,0,,149.65066,-2.608066,-3.241911,2447.276121,210.039553,1:00,1.849307,0.500085,1.717681,-27.9592,57.0074,31.035,0.826384,-0.11242,133.66945,-4.792973,-1.064466,0.416274,139.53761,46.269122,4.751368,4852.419662,33.512644,32.780006,-1.01379,67.679432,64.230281,-7.54088,5.789748,-18.5366,32.078,-0.418446,15.24,1.779608,2.14797,-40.967677,-1.947303,-3.979001,10.713624,-2.920919,RIK,WAS_EDA,JinguStadium,TeamExclusive,Team,20221015-JinguStadium-2,bf7e74e0-4c4a-11ed-9c8a-9981e4292aae,b7cdbd85-bd77-4eef-a0af-7f800a4b3a75,v3,,,,"Yosuke, Kuroiwa",1000089907,Right,RIK,145.72148,36.088002,,15.9812,,,,16.721105,-41.353193,5.356812,1.847788,-1.842197,-1.460459,-0.498314,2.29115,-1.989501,0.49826,0.846254,0.10842,159.595709,0.501715,26.635056,-6.834107,1.353481,-0.023085,-0.083616,0.024447,-0.002917,0.00013,0.843235,28.0548,-6.604287,0.615026,-0.143692,0.027392,-0.001461,-0.000255,2.6e-05,0.110441,2.183231,-2.645537,0.808193,-0.092003,-0.020016,0.008276,-0.001031,4.5e-05,,,,,,,,,,,,,,,,,,,,,,,浅田 祐太朗,https://youtu.be/-Zavdhd94TQ/&t=317,22A
5,2022/10/15,32:57.9,2022/10/15,32:57.9,2,1,"Kosei, Shoji",1000101253,Right,RIK,"Taiga, Matsuki",1000074109,Left,WAS_EDA,Undefined,1,Top,1,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,,146.62955,-4.947679,-1.54837,2427.896149,207.899464,1:00,1.856984,0.467499,1.78228,-35.8073,51.9561,25.7138,0.093561,0.285981,131.92069,-7.664458,0.267121,0.423069,,,,,,,,,,,,-14.4107,31.6787,-0.430922,15.24,1.731582,0.947894,-40.108189,-3.586598,-2.975071,10.003577,-3.26662,RIK,WAS_EDA,JinguStadium,TeamExclusive,Team,20221015-JinguStadium-2,d3ccf930-4c4a-11ed-9c8a-9981e4292aae,b7cdbd85-bd77-4eef-a0af-7f800a4b3a75,v3,,,,"Yosuke, Kuroiwa",1000089907,Right,RIK,143.38081,,,14.70885,,,,16.65649,-40.459941,5.001789,1.855676,-3.471736,-1.63331,-0.466092,1.052505,-1.487535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,浅田 祐太朗,https://youtu.be/-Zavdhd94TQ/&t=351,22A
6,2022/10/15,33:09.5,2022/10/15,33:09.5,2,2,"Kosei, Shoji",1000101253,Right,RIK,"Taiga, Matsuki",1000074109,Left,WAS_EDA,Undefined,1,Top,1,1,0,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,,Undefined,0,0,,148.8349,-1.577813,-2.410113,2434.702658,198.559458,12:30,1.849714,0.477408,1.684588,-26.5855,59.1771,18.7814,1.133769,-0.021916,133.33161,-3.660464,-1.093937,0.418219,,,,,,,,,,,,-11.3669,31.895,-0.415014,15.24,1.805834,1.608486,-40.79021,-1.19191,-2.429936,10.255185,-2.988363,RIK,WAS_EDA,JinguStadium,TeamExclusive,Team,20221015-JinguStadium-2,daad8850-4c4a-11ed-9c8a-9981e4292aae,b7cdbd85-bd77-4eef-a0af-7f800a4b3a75,v3,,,,"Yosuke, Kuroiwa",1000089907,Right,RIK,145.04363,,,15.50328,,,,16.753404,-41.168941,5.127592,1.847814,-1.081548,-1.494182,-0.476074,1.698225,-1.214968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,浅田 祐太朗,https://youtu.be/-Zavdhd94TQ/&t=363,22A
7,2022/10/15,33:23.8,2022/10/15,33:23.8,2,3,"Kosei, Shoji",1000101253,Right,RIK,"Taiga, Matsuki",1000074109,Left,WAS_EDA,Undefined,1,Top,1,1,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,,149.52165,-3.238173,-0.893718,2419.943161,214.54189,1:15,1.85639,0.474561,1.706162,-31.8509,53.0686,34.2857,0.615328,0.563081,134.12328,-5.678242,1.515732,0.416158,,,,,,,,,,,,-17.8946,30.3866,-0.453841,15.24,1.769345,0.442739,-40.965918,-2.416314,-3.852155,10.475402,-3.265381,RIK,WAS_EDA,JinguStadium,TeamExclusive,Team,20221015-JinguStadium-2,e334c290-4c4a-11ed-9c8a-9981e4292aae,b7cdbd85-bd77-4eef-a0af-7f800a4b3a75,v3,,,,"Yosuke, Kuroiwa",1000089907,Right,RIK,145.76186,,,15.39837,,,,16.73205,-41.34569,5.237701,1.8548,-2.297932,-1.632691,-0.472424,0.582394,-1.926077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,浅田 祐太朗,https://youtu.be/-Zavdhd94TQ/&t=377,22A
8,2022/10/15,33:38.5,2022/10/15,33:38.5,2,4,"Kosei, Shoji",1000101253,Right,RIK,"Taiga, Matsuki",1000074109,Left,WAS_EDA,Undefined,1,Top,1,2,1,Cutter,Slider,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,137.96847,-1.006405,-1.720014,2383.066951,163.528927,11:30,1.842029,0.542188,1.788586,-80.0262,16.9905,-4.0901,0.756672,0.014165,126.09958,-6.841699,-2.00899,0.444813,,,,,,,,,,,,0.8145,10.4382,-0.499463,15.24,1.81167,1.159127,-37.925021,-0.987226,0.152585,7.904461,-7.851122,RIK,WAS_EDA,JinguStadium,TeamExclusive,Team,20221015-JinguStadium-2,ec007fe0-4c4a-11ed-9c8a-9981e4292aae,b7cdbd85-bd77-4eef-a0af-7f800a4b3a75,v3,,,,"Yosuke, Kuroiwa",1000089907,Right,RIK,136.37177,,,11.86889,,,,16.65057,-38.217886,3.952231,1.842858,-0.696337,-3.925561,-0.542305,1.153474,0.076292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,浅田 祐太朗,https://youtu.be/-Zavdhd94TQ/&t=391,22A
9,2022/10/15,33:51.1,2022/10/15,33:51.1,2,5,"Kosei, Shoji",1000101253,Right,RIK,"Taiga, Matsuki",1000074109,Left,WAS_EDA,Undefined,1,Top,1,2,2,Cutter,Slider,StrikeSwinging,Strikeout,Undefined,,Undefined,0,0,,139.74718,-1.780836,-2.476425,2413.418616,192.305262,12:30,1.817385,0.538961,1.770371,-75.2446,18.1611,3.3976,0.559543,-0.12942,129.80212,-7.222455,-2.236789,0.436457,,,,,,,,,,,,-3.2609,11.196,-0.477286,15.24,1.767407,1.64631,-38.449337,-1.504388,-0.638581,6.886878,-7.614177,RIK,WAS_EDA,JinguStadium,TeamExclusive,Team,20221015-JinguStadium-2,f37ab6f0-4c4a-11ed-9c8a-9981e4292aae,b7cdbd85-bd77-4eef-a0af-7f800a4b3a75,v3,,,,"Yosuke, Kuroiwa",1000089907,Right,RIK,138.98276,,,9.94506,,,,16.669724,-38.704575,3.443439,1.817932,-1.222195,-3.807089,-0.538739,1.669977,-0.31929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.24778,2.233317,1.215642,1.017676,-0.303352,0.464556,0.158064,-0.479619,1.440457,-0.770115,21.464364,2.083228,-16.567984,-0.456412,23.058106,-1.480686,1.465533,4.892499,-4.198418,-0.823047,-17.793534,2.256929,浅田 祐太朗,https://youtu.be/-Zavdhd94TQ/&t=404,22A
10,2022/10/15,34:16.9,2022/10/15,34:16.9,3,1,"Kosei, Shoji",1000101253,Right,RIK,"Takuya, Nakagawa",1000074092,Left,WAS_EDA,Undefined,1,Top,2,0,0,Cutter,Slider,BallCalled,Undefined,Undefined,,Undefined,0,0,,138.45599,-0.209238,-1.397465,2455.4013,145.422961,10:45,1.855421,0.493045,1.72194,-73.8325,23.0082,-13.7456,1.057594,-0.04177,126.61692,-5.593089,-2.364182,0.44441,,,,,,,,,,,,5.9335,12.7887,-0.455896,15.24,1.844439,0.998991,-38.065235,-0.441128,1.123238,7.746154,-7.385704,RIK,WAS_EDA,JinguStadium,TeamExclusive,Team,20221015-JinguStadium-2,02df4c00-4c4b-11ed-9c8a-9981e4292aae,b7cdbd85-bd77-4eef-a0af-7f800a4b3a75,v3,,,,"Yosuke, Kuroiwa",1000089907,Right,RIK,136.49565,,,11.83907,,,,16.717181,-38.364659,3.873077,1.855972,-0.155637,-3.692852,-0.493673,0.955572,0.561619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,浅田 祐太朗,https://youtu.be/-Zavdhd94TQ/&t=430,22A
