PitchNo,Date,Time,UTCDate,UTCTime,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,AutoHitType,PlayResult,OutsOnPlay,RunsScored,Notes,Steal,Runner,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,GameUID,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,ContactPositionX,ContactPositionY,ContactPositionZ,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,umpire,URL,season
1,2022/10/16,,2022/10/16,,1,1,"Taisei, Shikada",1000126576,Right,WAS_EDA,"Jinto, Miyazaki",1000074131,Right,RIK,Undefined,1,Top,0,0,0,Slider,,StrikeCalled,Undefined,,,Undefined,0,0,,,,130.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WAS_EDA,RIK,JinguStadium,Fall,Team,20221016-JinguStadium-1,,e6b283af-0f31-4ac6-9750-0acede78f666,v3,,,,"Taichi, Inde",1000101222,Right,WAS_EDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,上野 達也,https://youtu.be/I1dPZzOr7DM/&t=250,22A
2,2022/10/16,,2022/10/16,,1,2,"Taisei, Shikada",1000126576,Right,WAS_EDA,"Jinto, Miyazaki",1000074131,Right,RIK,Undefined,1,Top,0,0,1,Slider,,BallinDirt,Undefined,,,Undefined,0,0,,,,117.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WAS_EDA,RIK,JinguStadium,Fall,Team,20221016-JinguStadium-1,,e6b283af-0f31-4ac6-9750-0acede78f666,v3,,,,"Taichi, Inde",1000101222,Right,WAS_EDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,上野 達也,https://youtu.be/I1dPZzOr7DM/&t=262,22A
3,2022/10/16,,2022/10/16,,1,3,"Taisei, Shikada",1000126576,Right,WAS_EDA,"Jinto, Miyazaki",1000074131,Right,RIK,Undefined,1,Top,0,1,1,Fastball,,FoulBall,Undefined,,,Undefined,0,0,,,,142.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WAS_EDA,RIK,JinguStadium,Fall,Team,20221016-JinguStadium-1,,e6b283af-0f31-4ac6-9750-0acede78f666,v3,,,,"Taichi, Inde",1000101222,Right,WAS_EDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,上野 達也,https://youtu.be/I1dPZzOr7DM/&t=277,22A
4,2022/10/16,,2022/10/16,,1,4,"Taisei, Shikada",1000126576,Right,WAS_EDA,"Jinto, Miyazaki",1000074131,Right,RIK,Undefined,1,Top,0,1,2,Fastball,,FoulBall,Undefined,,,Undefined,0,0,,,,143.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WAS_EDA,RIK,JinguStadium,Fall,Team,20221016-JinguStadium-1,,e6b283af-0f31-4ac6-9750-0acede78f666,v3,,,,"Taichi, Inde",1000101222,Right,WAS_EDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,上野 達也,https://youtu.be/I1dPZzOr7DM/&t=300,22A
5,2022/10/16,,2022/10/16,,1,5,"Taisei, Shikada",1000126576,Right,WAS_EDA,"Jinto, Miyazaki",1000074131,Right,RIK,Undefined,1,Top,0,1,2,Slider,,InPlay,Undefined,FlyBall,,Out,1,0,,,,131.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WAS_EDA,RIK,JinguStadium,Fall,Team,20221016-JinguStadium-1,,e6b283af-0f31-4ac6-9750-0acede78f666,v3,,,,"Taichi, Inde",1000101222,Right,WAS_EDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,上野 達也,https://youtu.be/I1dPZzOr7DM/&t=323,22A
6,2022/10/16,,2022/10/16,,2,1,"Taisei, Shikada",1000126576,Right,WAS_EDA,"Kyosuke, Shibata",1000101303,Left,RIK,Undefined,1,Top,1,0,0,Slider,,StrikeCalled,Undefined,,,Undefined,0,0,,,,129.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WAS_EDA,RIK,JinguStadium,Fall,Team,20221016-JinguStadium-1,,e6b283af-0f31-4ac6-9750-0acede78f666,v3,,,,"Taichi, Inde",1000101222,Right,WAS_EDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,上野 達也,https://youtu.be/I1dPZzOr7DM/&t=356,22A
7,2022/10/16,,2022/10/16,,2,2,"Taisei, Shikada",1000126576,Right,WAS_EDA,"Kyosuke, Shibata",1000101303,Left,RIK,Undefined,1,Top,1,0,1,Slider,,FoulBall,Undefined,,,Undefined,0,0,,,,125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WAS_EDA,RIK,JinguStadium,Fall,Team,20221016-JinguStadium-1,,e6b283af-0f31-4ac6-9750-0acede78f666,v3,,,,"Taichi, Inde",1000101222,Right,WAS_EDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,上野 達也,https://youtu.be/I1dPZzOr7DM/&t=368,22A
8,2022/10/16,,2022/10/16,,2,3,"Taisei, Shikada",1000126576,Right,WAS_EDA,"Kyosuke, Shibata",1000101303,Left,RIK,Undefined,1,Top,1,0,2,Splitter,,StrikeSwinging,Strikeout,,,Undefined,0,0,,,,128.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WAS_EDA,RIK,JinguStadium,Fall,Team,20221016-JinguStadium-1,,e6b283af-0f31-4ac6-9750-0acede78f666,v3,,,,"Taichi, Inde",1000101222,Right,WAS_EDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,上野 達也,https://youtu.be/I1dPZzOr7DM/&t=398,22A
9,2022/10/16,,2022/10/16,,3,1,"Taisei, Shikada",1000126576,Right,WAS_EDA,"Satoru, Michihara",1000074062,Left,RIK,Undefined,1,Top,2,0,0,Fastball,,BallCalled,Undefined,,,Undefined,0,0,,,,142.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WAS_EDA,RIK,JinguStadium,Fall,Team,20221016-JinguStadium-1,,e6b283af-0f31-4ac6-9750-0acede78f666,v3,,,,"Taichi, Inde",1000101222,Right,WAS_EDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,上野 達也,https://youtu.be/I1dPZzOr7DM/&t=432,22A
10,2022/10/16,,2022/10/16,,3,2,"Taisei, Shikada",1000126576,Right,WAS_EDA,"Satoru, Michihara",1000074062,Left,RIK,Undefined,1,Top,2,1,0,Slider,,BallCalled,Undefined,,,Undefined,0,0,,,,128.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WAS_EDA,RIK,JinguStadium,Fall,Team,20221016-JinguStadium-1,,e6b283af-0f31-4ac6-9750-0acede78f666,v3,,,,"Taichi, Inde",1000101222,Right,WAS_EDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,上野 達也,https://youtu.be/I1dPZzOr7DM/&t=445,22A
11,2022/10/16,,2022/10/16,,3,3,"Taisei, Shikada",1000126576,Right,WAS_EDA,"Satoru, Michihara",1000074062,Left,RIK,Undefined,1,Top,2,2,0,Slider,,StrikeCalled,Undefined,,,Undefined,0,0,,,,129.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WAS_EDA,RIK,JinguStadium,Fall,Team,20221016-JinguStadium-1,,e6b283af-0f31-4ac6-9750-0acede78f666,v3,,,,"Taichi, Inde",1000101222,Right,WAS_EDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,上野 達也,https://youtu.be/I1dPZzOr7DM/&t=460,22A
12,2022/10/16,,2022/10/16,,3,4,"Taisei, Shikada",1000126576,Right,WAS_EDA,"Satoru, Michihara",1000074062,Left,RIK,Undefined,1,Top,2,2,1,Fastball,,FoulBall,Undefined,,,Undefined,0,0,,,,145.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WAS_EDA,RIK,JinguStadium,Fall,Team,20221016-JinguStadium-1,,e6b283af-0f31-4ac6-9750-0acede78f666,v3,,,,"Taichi, Inde",1000101222,Right,WAS_EDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,上野 達也,https://youtu.be/I1dPZzOr7DM/&t=477,22A
13,2022/10/16,,2022/10/16,,3,5,"Taisei, Shikada",1000126576,Right,WAS_EDA,"Satoru, Michihara",1000074062,Left,RIK,Undefined,1,Top,2,2,2,Fastball,,FoulBall,Undefined,,,Undefined,0,0,,,,147.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WAS_EDA,RIK,JinguStadium,Fall,Team,20221016-JinguStadium-1,,e6b283af-0f31-4ac6-9750-0acede78f666,v3,,,,"Taichi, Inde",1000101222,Right,WAS_EDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,上野 達也,https://youtu.be/I1dPZzOr7DM/&t=506,22A
14,2022/10/16,,2022/10/16,,3,6,"Taisei, Shikada",1000126576,Right,WAS_EDA,"Satoru, Michihara",1000074062,Left,RIK,Undefined,1,Top,2,2,2,Splitter,,InPlay,Undefined,FlyBall,,Out,1,0,,,,128.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WAS_EDA,RIK,JinguStadium,Fall,Team,20221016-JinguStadium-1,,e6b283af-0f31-4ac6-9750-0acede78f666,v3,,,,"Taichi, Inde",1000101222,Right,WAS_EDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,上野 達也,https://youtu.be/I1dPZzOr7DM/&t=527,22A
15,2022/10/16,,2022/10/16,,1,1,"Yosuke, Ikeda",1000089900,Right,RIK,"Toyo, Kumada",1000089879,Left,WAS_EDA,Undefined,1,Bottom,0,0,0,Cutter,,InPlay,Undefined,FlyBall,,Out,1,0,,,,133.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WAS_EDA,RIK,JinguStadium,Fall,Team,20221016-JinguStadium-1,,e6b283af-0f31-4ac6-9750-0acede78f666,v3,,,,"Yosuke, Kuroiwa",1000089907,Right,RIK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,上野 達也,https://youtu.be/I1dPZzOr7DM/&t=670,22A
16,2022/10/16,,2022/10/16,,2,1,"Yosuke, Ikeda",1000089900,Right,RIK,"Taiga, Matsuki",1000074109,Left,WAS_EDA,Undefined,1,Bottom,1,0,0,Fastball,,InPlay,Undefined,GroundBall,,Single,0,0,,,,146.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WAS_EDA,RIK,JinguStadium,Fall,Team,20221016-JinguStadium-1,,e6b283af-0f31-4ac6-9750-0acede78f666,v3,,,,"Yosuke, Kuroiwa",1000089907,Right,RIK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,上野 達也,https://youtu.be/I1dPZzOr7DM/&t=698,22A
17,2022/10/16,,2022/10/16,,3,1,"Yosuke, Ikeda",1000089900,Right,RIK,"Takuya, Nakagawa",1000074092,Left,WAS_EDA,Undefined,1,Bottom,1,0,0,Fastball,,StrikeCalled,Undefined,,,Undefined,0,0,1,,,146.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WAS_EDA,RIK,JinguStadium,Fall,Team,20221016-JinguStadium-1,,e6b283af-0f31-4ac6-9750-0acede78f666,v3,,,,"Yosuke, Kuroiwa",1000089907,Right,RIK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,上野 達也,https://youtu.be/I1dPZzOr7DM/&t=737,22A
18,2022/10/16,,2022/10/16,,3,2,"Yosuke, Ikeda",1000089900,Right,RIK,"Takuya, Nakagawa",1000074092,Left,WAS_EDA,Undefined,1,Bottom,1,0,1,Cutter,,BallCalled,Undefined,,,Undefined,0,0,1,,,136.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WAS_EDA,RIK,JinguStadium,Fall,Team,20221016-JinguStadium-1,,e6b283af-0f31-4ac6-9750-0acede78f666,v3,,,,"Yosuke, Kuroiwa",1000089907,Right,RIK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,上野 達也,https://youtu.be/I1dPZzOr7DM/&t=754,22A
19,2022/10/16,09:43.3,2022/10/16,09:43.3,3,3,"Yosuke, Ikeda",1000089900,Right,RIK,"Takuya, Nakagawa",1000074092,Left,WAS_EDA,Undefined,1,Bottom,1,1,1,Cutter,Slider,BallCalled,Undefined,Undefined,,Undefined,0,0,1,,,137.30242,-2.307214,-1.929402,2248.040031,195.409047,12:30,1.623626,0.605639,1.9385,-71.9678,23.3512,5.6547,0.256043,0.120772,126.86098,-7.58462,-1.526081,0.440904,,,,,,,,,,,,-4.2502,14.5954,-0.56338,15.24,1.568618,1.247845,-37.78533,-1.780628,-0.797962,7.172051,-7.066389,WAS_EDA,RIK,JinguStadium,Fall,Team,20221016-JinguStadium-1,,e6b283af-0f31-4ac6-9750-0acede78f666,v3,,,,"Yosuke, Kuroiwa",1000089907,Right,RIK,137.58086,,,10.44144,,,,16.501516,-38.024025,3.586025,1.623966,-1.54545,-3.533195,-0.605352,1.274402,-0.398981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,上野 達也,https://youtu.be/I1dPZzOr7DM/&t=785,22A
20,2022/10/16,10:07.6,2022/10/16,10:07.6,3,4,"Yosuke, Ikeda",1000089900,Right,RIK,"Takuya, Nakagawa",1000074092,Left,WAS_EDA,Undefined,1,Bottom,1,2,1,Cutter,Slider,InPlay,Undefined,GroundBall,GroundBall,Out,1,0,1,,,130.59457,0.18456,-0.890527,2199.023933,172.993233,11:45,1.616137,0.636739,1.873847,-90.5832,16.4075,-1.5917,0.76229,0.369999,119.33268,-6.461282,-1.003615,0.467119,123.90529,-7.315017,-11.114545,,,,,5.386619,5.386619,-14.335753,0.153037,0.1647,9.3946,-0.615997,15.24,1.614857,0.565694,-35.936289,-0.2123,0.027689,7.119431,-8.226941,WAS_EDA,RIK,JinguStadium,Fall,Team,20221016-JinguStadium-1,a7a69a20-4cf7-11ed-a93b-fb17fc5eaefc,e6b283af-0f31-4ac6-9750-0acede78f666,v3,,,,"Yosuke, Kuroiwa",1000089907,Right,RIK,129.85976,0.754168,,11.26189,,,,16.565629,-36.19796,3.559715,1.617103,0.090077,-4.11347,-0.63677,0.564677,0.013844,0.176538,0.754168,-0.349255,197.873016,0.176625,33.490236,-3.546882,,,,,,,0.754189,-4.384036,-3.556304,,,,,,,-0.34928,-6.578636,0.953598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,上野 達也,https://youtu.be/I1dPZzOr7DM/&t=809,22A
21,2022/10/16,10:52.9,2022/10/16,10:52.9,4,1,"Yosuke, Ikeda",1000089900,Right,RIK,"Takuya, Hiruma",1000074108,Left,WAS_EDA,Undefined,1,Bottom,2,0,0,Curveball,Curveball,BallCalled,Undefined,Undefined,,Undefined,0,0,2,,,105.47657,5.693796,0.847798,1855.45183,61.501469,8:00,1.630969,0.428637,1.79516,-185.9234,-17.3244,-42.7306,1.388626,0.241282,95.31391,-7.801044,-2.164358,0.586384,,,,,,,,,,,,22.1894,-11.2817,-0.446653,15.24,1.758789,-0.258649,-28.86795,2.273801,2.38495,4.981829,-11.019223,WAS_EDA,RIK,JinguStadium,Fall,Team,20221016-JinguStadium-1,c2b75020-4cf7-11ed-a93b-fb17fc5eaefc,e6b283af-0f31-4ac6-9750-0acede78f666,v3,,,,"Yosuke, Kuroiwa",1000089907,Right,RIK,103.44758,,,10.16266,,,,16.644996,-29.109405,2.490914,1.635643,2.80787,-5.509612,-0.431316,-0.37424,1.192475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,上野 達也,https://youtu.be/I1dPZzOr7DM/&t=855,22A
22,2022/10/16,11:14.9,2022/10/16,11:14.9,4,2,"Yosuke, Ikeda",1000089900,Right,RIK,"Takuya, Hiruma",1000074108,Left,WAS_EDA,Undefined,1,Bottom,2,1,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,,Undefined,0,0,2,,,145.90814,-1.309359,-1.206083,2212.858299,198.081515,12:30,1.648648,0.573814,1.953667,-42.3653,42.5838,12.9901,0.857913,0.365671,132.81128,-4.515579,-0.279241,0.416231,,,,,,,,,,,,-7.6142,23.9821,-0.548153,15.24,1.617685,0.780917,-40.141202,-1.051422,-1.597476,8.88398,-4.775181,WAS_EDA,RIK,JinguStadium,Fall,Team,20221016-JinguStadium-1,cfbd82d0-4cf7-11ed-a93b-fb17fc5eaefc,e6b283af-0f31-4ac6-9750-0acede78f666,v3,,,,"Yosuke, Kuroiwa",1000089907,Right,RIK,145.73654,,,13.09686,,,,16.48527,-40.415864,4.44199,1.647909,-0.90379,-2.387591,-0.57306,0.830306,-0.798738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,上野 達也,https://youtu.be/I1dPZzOr7DM/&t=877,22A
23,2022/10/16,11:41.4,2022/10/16,11:41.4,4,3,"Yosuke, Ikeda",1000089900,Right,RIK,"Takuya, Hiruma",1000074108,Left,WAS_EDA,Undefined,1,Bottom,2,1,1,TwoSeamFastBall,Changeup,BallCalled,Undefined,Undefined,,Undefined,0,0,2,,,138.73654,-2.526569,-2.127103,1836.287987,206.90982,1:00,1.633406,0.56937,1.799364,-50.9842,45.3304,21.3191,0.407754,0.180453,126.11298,-6.327459,-0.620888,0.443201,,,,,,,,,,,,-12.4902,26.0995,-0.518706,15.24,1.567988,1.308652,-38.083578,-1.858233,-2.351935,8.200846,-4.892031,WAS_EDA,RIK,JinguStadium,Fall,Team,20221016-JinguStadium-1,df94d6e0-4cf7-11ed-a93b-fb17fc5eaefc,e6b283af-0f31-4ac6-9750-0acede78f666,v3,,,,"Yosuke, Kuroiwa",1000089907,Right,RIK,136.86791,,,12.62356,,,,16.639624,-38.383787,4.100423,1.632735,-1.67915,-2.446016,-0.568188,1.394749,-1.175968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,上野 達也,https://youtu.be/I1dPZzOr7DM/&t=903,22A
24,2022/10/16,12:05.8,2022/10/16,12:05.8,4,4,"Yosuke, Ikeda",1000089900,Right,RIK,"Takuya, Hiruma",1000074108,Left,WAS_EDA,Undefined,1,Bottom,2,2,1,TwoSeamFastBall,Changeup,BallCalled,Undefined,Undefined,,Undefined,0,0,2,,,138.3276,-0.857911,-1.560923,1715.02978,244.294797,2:15,1.617142,0.604536,1.806332,-69.9217,27.6635,49.9576,0.675189,0.662554,124.5211,-6.029553,1.973494,0.446115,,,,,,,,,,,,-26.5085,15.9846,-0.569622,15.24,1.591595,0.777948,-37.979329,-0.835198,-4.909934,8.929625,-6.845968,WAS_EDA,RIK,JinguStadium,Fall,Team,20221016-JinguStadium-1,ee209820-4cf7-11ed-a93b-fb17fc5eaefc,e6b283af-0f31-4ac6-9750-0acede78f666,v3,,,,"Yosuke, Kuroiwa",1000089907,Right,RIK,135.97399,,,13.8065,,,,16.632105,-38.305239,4.464812,1.617518,-0.585335,-3.422984,-0.601286,0.957149,-2.454967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,上野 達也,https://youtu.be/I1dPZzOr7DM/&t=927,22A
25,2022/10/16,12:33.6,2022/10/16,12:33.6,4,5,"Yosuke, Ikeda",1000089900,Right,RIK,"Takuya, Hiruma",1000074108,Left,WAS_EDA,Undefined,1,Bottom,2,3,1,Fastball,Four-Seam,BallCalled,Walk,Undefined,,Undefined,0,0,2,,,144.56746,-0.902791,-0.603601,2172.61435,220.209681,1:15,1.633196,0.591884,1.858737,-50.1931,37.5602,29.2609,0.876735,0.714333,131.30843,-4.655744,1.472654,0.423045,,,,,,,,,,,,-15.4244,20.9077,-0.579452,15.24,1.608842,0.269175,-39.757387,-0.805578,-3.166045,8.921072,-5.515084,WAS_EDA,RIK,JinguStadium,Fall,Team,20221016-JinguStadium-1,feaee020-4cf7-11ed-a93b-fb17fc5eaefc,e6b283af-0f31-4ac6-9750-0acede78f666,v3,,,,"Yosuke, Kuroiwa",1000089907,Right,RIK,143.3891,,,13.25903,,,,16.580198,-40.056982,4.460536,1.632786,-0.620365,-2.757542,-0.590277,0.375499,-1.583023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,上野 達也,https://youtu.be/I1dPZzOr7DM/&t=955,22A
26,2022/10/16,14:13.2,2022/10/16,14:13.2,5,1,"Yosuke, Ikeda",1000089900,Right,RIK,"Taichi, Inde",1000101222,Right,WAS_EDA,Undefined,1,Bottom,2,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,"2,3",,,146.81559,-3.013534,-2.699002,2211.754153,210.613141,1:00,1.646997,0.570927,1.879246,-45.1344,39.5925,21.7987,0.345496,0.028473,134.25456,-6.379779,-1.152233,0.415686,,,,,,,,,,,,-13.2119,23.4794,-0.509868,15.24,1.574486,1.792165,-40.31857,-2.28427,-2.80589,8.691887,-4.820197,WAS_EDA,RIK,JinguStadium,Fall,Team,20221016-JinguStadium-1,3a13a600-4cf8-11ed-a93b-fb17fc5eaefc,e6b283af-0f31-4ac6-9750-0acede78f666,v3,,,,"Yosuke, Kuroiwa",1000089907,Right,RIK,145.92753,,,12.56103,,,,16.56037,-40.602218,4.345944,1.646463,-2.126969,-2.410098,-0.569847,1.883731,-1.402945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,上野 達也,https://youtu.be/I1dPZzOr7DM/&t=1055,22A
27,2022/10/16,14:35.3,2022/10/16,14:35.3,5,2,"Yosuke, Ikeda",1000089900,Right,RIK,"Taichi, Inde",1000101222,Right,WAS_EDA,Undefined,1,Bottom,2,1,0,Fastball,Four-Seam,InPlay,Undefined,FlyBall,Popup,Out,1,0,"2,3",,,144.2119,-0.894128,-2.032836,2217.000652,214.488582,1:15,1.648473,0.60914,1.941288,-46.6138,40.617,25.9067,0.931392,0.297844,131.06449,-4.409949,-0.186748,0.421783,95.39649,49.564358,-19.050457,4733.584911,31.407301,18.564017,-11.734832,48.245759,47.432076,-20.060225,4.261,-15.0911,22.7346,-0.56579,15.24,1.626151,1.285357,-39.670631,-0.773101,-3.085741,8.841967,-5.15801,WAS_EDA,RIK,JinguStadium,Fall,Team,20221016-JinguStadium-1,47366160-4cf8-11ed-a93b-fb17fc5eaefc,e6b283af-0f31-4ac6-9750-0acede78f666,v3,,,,"Yosuke, Kuroiwa",1000089907,Right,RIK,143.81788,20.511178,,13.14742,,,,16.498367,-39.950117,4.420983,1.648011,-0.610062,-2.579005,-0.607961,1.382894,-1.54287,0.547932,0.935617,-0.295465,173.224732,0.548309,16.234,-3.312949,0.804229,-0.034569,-0.066043,0.026639,-0.004313,0.00026,0.93489,20.187619,-5.835736,0.507774,-0.180193,0.062829,-0.01213,0.001031,-2.6e-05,-0.295588,-5.606447,0.750844,-0.085461,-0.028416,0.021558,-0.006166,0.000847,-4.6e-05,,,,,,,,,,,,,,,,,,,,,,,上野 達也,https://youtu.be/I1dPZzOr7DM/&t=1077,22A
