PitchNo,Date,Time,UTCDate,UTCTime,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,AutoHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,GameUID,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,ContactPositionX,ContactPositionY,ContactPositionZ,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,Unnamed: 156,Unnamed: 157,umpire,URL,season
74,2022/9/12,48:20.4,2022/9/12,48:20.4,4,2,"Shunsuke, Izawa",1000073948,Right,TOK,"Kaito, Mino",1000073560,Right,MEI_MEI,Undefined,3,Top,1,0,1,Fastball,Cutter,InPlay,Undefined,FlyBall,LineDrive,Out,1,0,"1,2",138.21774,-2.378701,-0.773371,2280.822865,172.757538,11:45,1.634844,0.236552,1.919165,-45.4052,48.8255,-5.8432,0.512305,-0.039089,127.26954,-5.780267,-1.18946,0.43838,147.06523,23.63324,-0.566616,1879.33401,33.516101,12.612029,0.889295,101.722811,99.855051,4.869292,4.189283,2.5458,27.9423,-0.218897,15.24,1.578878,0.539751,-38.047775,-1.724319,0.484529,7.285687,-4.488428,TOK,MEI_MEI,JinguStadium,TeamExclusive,Team,20220912-JinguStadium-1,205a2bb0-3256-11ed-975e-d18d76d9f71a,4e2d2089-ef9e-4420-b9b8-1a29df14044d,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,138.37308,16.212917,,10.9482,,,,16.520848,-38.292256,3.642844,1.634213,-1.573704,-2.244214,-0.236736,0.523492,0.242265,0.705127,0.536318,0.033265,208.434411,0.705252,37.42133,-6.039734,1.249452,-0.235719,0.042807,-0.009433,0.001701,-0.000128,0.536473,16.370954,-4.499382,0.054349,0.08196,-0.050068,0.01754,-0.003013,0.000196,0.03337,-0.373104,1.706673,-0.639099,0.165681,-0.030598,0.00433,-0.000425,2e-05,,,,,,,,,,,,,,,,,,,,,,,,,安 秀明,https://youtu.be/bYm2f635ATQ/&t=2899,22A
75,2022/9/12,49:07.3,2022/9/12,49:07.3,5,1,"Shunsuke, Izawa",1000073948,Right,TOK,"Koichiro, Chida",1000126513,Right,MEI_MEI,Undefined,3,Top,2,0,0,Curveball,Curveball,BallCalled,Undefined,Undefined,,Undefined,0,0,"1,2",111.78932,1.147315,0.608446,2131.283863,34.355896,7:15,1.724075,0.191672,1.595058,-172.8539,-24.7201,-19.4664,0.324305,0.171334,105.28714,-11.067966,-0.755168,0.549644,,,,,,,,,,,,10.1723,-12.0889,-0.206902,15.24,1.740452,-0.246926,-30.813718,-0.0297,1.283731,4.261257,-11.33225,TOK,MEI_MEI,JinguStadium,TeamExclusive,Team,20220912-JinguStadium-1,3c60b360-3256-11ed-975e-d18d76d9f71a,4e2d2089-ef9e-4420-b9b8-1a29df14044d,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,110.36229,,,6.50218,,,,16.846671,-31.035111,2.130629,1.7267,0.559064,-5.666125,-0.19234,-0.313622,0.641866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,安 秀明,https://youtu.be/bYm2f635ATQ/&t=2946,22A
76,2022/9/12,49:26.0,2022/9/12,49:26.0,5,2,"Shunsuke, Izawa",1000073948,Right,TOK,"Koichiro, Chida",1000126513,Right,MEI_MEI,Undefined,3,Top,2,1,0,Cutter,Slider,FoulBall,Undefined,Undefined,,Undefined,0,0,"1,2",128.58515,-1.316677,-0.652166,2337.794418,143.450292,10:45,1.691792,0.190136,1.786044,-91.9145,17.2792,-10.7401,0.399718,-0.101944,120.44546,-7.943449,-1.411829,0.471904,,,,,,,,,,,,5.2002,10.4017,-0.173227,15.24,1.652661,0.449672,-35.447732,-1.159158,0.870696,5.477768,-8.065046,TOK,MEI_MEI,JinguStadium,TeamExclusive,Team,20220912-JinguStadium-1,47748bf0-3256-11ed-975e-d18d76d9f71a,4e2d2089-ef9e-4420-b9b8-1a29df14044d,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,128.5432,,,8.13969,,,,16.654682,-35.665674,2.738884,1.692396,-0.838277,-4.032523,-0.190428,0.41503,0.435348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,安 秀明,https://youtu.be/bYm2f635ATQ/&t=2964,22A
77,2022/9/12,49:53.3,2022/9/12,49:53.3,5,3,"Shunsuke, Izawa",1000073948,Right,TOK,"Koichiro, Chida",1000126513,Right,MEI_MEI,Undefined,3,Top,2,1,1,Slider,Curveball,FoulBall,Undefined,Undefined,GroundBall,Undefined,0,0,"1,2",124.15735,1.451063,0.410979,2338.752834,71.007161,8:15,1.628488,0.305513,1.573138,-131.8985,-7.2517,-34.2596,0.725888,0.080822,112.16161,-8.015875,-1.980327,0.504191,122.02898,-30.253046,-54.811929,,,,,2.033979,1.018826,-35.158755,0.045867,17.529,-3.7239,-0.31384,15.24,1.657593,-0.08111,-34.070388,0.318551,2.610547,7.234792,-10.361236,TOK,MEI_MEI,JinguStadium,TeamExclusive,Team,20220912-JinguStadium-1,57b661a0-3256-11ed-975e-d18d76d9f71a,4e2d2089-ef9e-4420-b9b8-1a29df14044d,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,120.31154,0.785811,,11.99574,,,,16.866719,-34.414085,3.617396,1.630768,0.810775,-5.180618,-0.307041,-0.205127,1.305274,0.886509,0.785811,-0.070164,,0.886113,16.926836,,,,,,,,0.786211,-17.132211,,,,,,,,-0.069603,-24.005929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,安 秀明,https://youtu.be/bYm2f635ATQ/&t=2992,22A
78,2022/9/12,50:35.4,2022/9/12,50:35.4,5,4,"Shunsuke, Izawa",1000073948,Right,TOK,"Koichiro, Chida",1000126513,Right,MEI_MEI,Undefined,3,Top,2,1,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,"1,2",142.02804,-1.05051,0.604474,2311.567082,179.892314,12:00,1.651445,0.224585,1.918919,-47.8146,41.6843,-0.0731,0.878216,0.393625,130.05746,-4.634743,0.599268,0.427232,,,,,,,,,,,,0.458,23.2307,-0.238119,15.24,1.625077,-0.41216,-39.098962,-0.875325,0.091711,7.974908,-5.154753,TOK,MEI_MEI,JinguStadium,TeamExclusive,Team,20220912-JinguStadium-1,70d00290-3256-11ed-975e-d18d76d9f71a,4e2d2089-ef9e-4420-b9b8-1a29df14044d,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,141.98386,,,11.97057,,,,16.520313,-39.359238,3.987454,1.6509,-0.70709,-2.577377,-0.224619,-0.415153,0.045855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,安 秀明,https://youtu.be/bYm2f635ATQ/&t=3034,22A
79,2022/9/12,51:00.5,2022/9/12,51:00.5,5,5,"Shunsuke, Izawa",1000073948,Right,TOK,"Koichiro, Chida",1000126513,Right,MEI_MEI,Undefined,3,Top,2,2,2,Splitter,Slider,InPlay,Undefined,LineDrive,LineDrive,Out,1,0,"1,2",126.29004,0.531034,-0.326701,1279.342046,105.13869,9:30,1.729069,0.238309,1.636853,-109.9243,6.0317,-10.6029,0.781587,0.038918,117.38295,-7.340263,-1.069507,0.486297,124.36382,22.490112,-33.934685,1863.081452,27.109064,9.714512,-19.728796,73.098842,71.619637,-39.812674,3.07221,5.1806,3.5476,-0.228428,15.24,1.734077,0.246939,-34.78255,-0.121301,0.830097,5.645542,-9.238204,TOK,MEI_MEI,JinguStadium,TeamExclusive,Team,20220912-JinguStadium-1,7fc4e5e0-3256-11ed-975e-d18d76d9f71a,4e2d2089-ef9e-4420-b9b8-1a29df14044d,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,124.73868,10.014748,,8.90709,,,,16.803723,-35.035438,2.822771,1.730242,0.292518,-4.619102,-0.238657,0.209756,0.415049,0.669343,0.805269,-0.043183,135.538297,0.669296,26.484104,-4.197991,0.867087,-0.271533,0.115742,-0.044354,0.009782,-0.000864,0.805331,13.211667,-5.103203,0.25564,0.053493,-0.072491,0.034813,-0.00779,0.000665,-0.043151,-17.819812,0.995442,-0.0604,0.042203,-0.044812,0.022208,-0.005272,0.000477,,,,,,,,,,,,,,,,,,,,,,,,,安 秀明,https://youtu.be/bYm2f635ATQ/&t=3059,22A
80,2022/9/12,53:21.6,2022/9/12,53:21.6,1,1,"Minoru, Makita",1000089793,Right,MEI_MEI,"Reo, Akutsu",1000101208,Left,TOK,Undefined,3,Bottom,0,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,,145.76085,0.454446,-1.213571,2346.365508,206.205602,12:45,1.607947,0.314743,1.938061,-39.382,44.9801,20.9266,1.341637,0.183535,133.78744,-2.524031,0.277684,0.41479,,,,,,,,,,,,-11.6465,23.8656,-0.289031,15.24,1.615639,0.748411,-40.151054,0.195067,-2.471634,8.011878,-4.741876,TOK,MEI_MEI,JinguStadium,TeamExclusive,Team,20220912-JinguStadium-1,d3d2d7a0-3256-11ed-975e-d18d76d9f71a,4e2d2089-ef9e-4420-b9b8-1a29df14044d,v3,,,,"Kaito, Mino",1000073560,Right,MEI_MEI,146.24269,,,11.97341,,,,16.501475,-40.401989,4.005939,1.607204,0.343585,-2.370938,-0.313684,0.825823,-1.235817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,安 秀明,https://youtu.be/bYm2f635ATQ/&t=3120,22A
81,2022/9/12,53:37.1,2022/9/12,53:37.0,1,2,"Minoru, Makita",1000089793,Right,MEI_MEI,"Reo, Akutsu",1000101208,Left,TOK,Undefined,3,Bottom,0,1,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,145.63505,-1.738345,-0.479167,2311.630953,213.909151,1:15,1.595996,0.282538,1.821664,-42.6261,43.0489,27.2498,0.678406,0.419646,134.18707,-4.911022,1.449925,0.418005,,,,,,,,,,,,-14.2888,24.0265,-0.272774,15.24,1.551219,0.197236,-40.095054,-1.369362,-3.028647,7.864307,-4.713986,TOK,MEI_MEI,JinguStadium,TeamExclusive,Team,20220912-JinguStadium-1,dd139de0-3256-11ed-975e-d18d76d9f71a,4e2d2089-ef9e-4420-b9b8-1a29df14044d,v3,,,,"Kaito, Mino",1000073560,Right,MEI_MEI,145.11784,,,11.44798,,,,16.618131,-40.364458,3.932153,1.595363,-1.207877,-2.356993,-0.281308,0.300987,-1.514323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,安 秀明,https://youtu.be/bYm2f635ATQ/&t=3136,22A
82,2022/9/12,53:54.8,2022/9/12,53:54.8,1,3,"Minoru, Makita",1000089793,Right,MEI_MEI,"Reo, Akutsu",1000101208,Left,TOK,Undefined,3,Bottom,0,1,1,Fastball,Four-Seam,InPlay,Undefined,Popup,,Out,1,0,,144.90246,-0.77049,-1.362248,2298.137384,207.431816,1:00,1.587536,0.322403,1.746242,-39.5884,48.0953,23.5761,0.972864,0.171401,132.76289,-3.735906,0.298125,0.422877,136.07233,65.855578,19.935898,4475.199419,,,,,16.031751,,,-12.9742,25.8586,-0.289578,15.24,1.565077,0.826753,-39.870806,-0.678083,-2.707866,8.111448,-4.409639,TOK,MEI_MEI,JinguStadium,TeamExclusive,Team,20220912-JinguStadium-1,e7ac5300-3256-11ed-975e-d18d76d9f71a,4e2d2089-ef9e-4420-b9b8-1a29df14044d,v3,,,,"Kaito, Mino",1000073560,Right,MEI_MEI,143.44594,39.061528,,12.13956,,,,16.693629,-40.165448,4.055724,1.586799,-0.517906,-2.20482,-0.321396,0.925114,-1.353933,0.449377,0.994963,-0.174844,175.03013,0.449378,14.534253,-5.238549,1.665543,-0.422113,0.096803,-0.019237,0.002837,-0.000233,0.994963,34.491202,-8.04756,0.778239,-0.072092,-0.01165,0.007462,-0.001888,0.000204,-0.174844,5.271624,-2.707702,1.010461,-0.285189,0.071242,-0.01534,0.002421,-0.000203,,,,,,,,,,,,,,,,,,,,,,,,,安 秀明,https://youtu.be/bYm2f635ATQ/&t=3153,22A
83,2022/9/12,54:37.3,2022/9/12,54:37.3,2,1,"Minoru, Makita",1000089793,Right,MEI_MEI,"Tetsuya, Nakai",1000073897,Left,TOK,Undefined,3,Bottom,1,0,0,Cutter,Slider,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,130.28373,0.135649,-0.145682,2411.495489,72.469535,8:30,1.622217,0.220316,1.661878,-108.8769,0.2981,-9.027,0.572154,0.088478,120.54674,-7.671333,-0.779369,0.471863,,,,,,,,,,,,4.4572,1.0427,-0.215635,15.24,1.616843,0.134628,-35.865721,-0.369868,0.755382,6.341441,-9.629944,TOK,MEI_MEI,JinguStadium,TeamExclusive,Team,20220912-JinguStadium-1,010b8870-3257-11ed-975e-d18d76d9f71a,4e2d2089-ef9e-4420-b9b8-1a29df14044d,v3,,,,"Kaito, Mino",1000073560,Right,MEI_MEI,128.55419,,,9.73698,,,,16.778275,-36.13668,3.17072,1.623856,0.041604,-4.814972,-0.220698,0.102352,0.377691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,安 秀明,https://youtu.be/bYm2f635ATQ/&t=3196,22A
84,2022/9/12,54:51.6,2022/9/12,54:51.6,2,2,"Minoru, Makita",1000089793,Right,MEI_MEI,"Tetsuya, Nakai",1000073897,Left,TOK,Undefined,3,Bottom,1,0,1,Fastball,Four-Seam,FoulBall,Undefined,Undefined,,Undefined,0,0,,146.29933,-0.500806,-2.045835,2350.906322,210.104563,1:00,1.58713,0.339024,1.855386,-37.6728,47.1862,25.8668,1.069103,0.02061,134.03097,-3.345685,-0.212818,0.41601,123.27974,35.888253,-176.022847,3257.670645,,,,,20.876413,,,-14.8145,25.5288,-0.292582,15.24,1.572951,1.311025,-40.26912,-0.47783,-3.153849,8.279393,-4.371852,TOK,MEI_MEI,JinguStadium,TeamExclusive,Team,20220912-JinguStadium-1,0986dbd0-3257-11ed-975e-d18d76d9f71a,4e2d2089-ef9e-4420-b9b8-1a29df14044d,v3,,,,"Kaito, Mino",1000073560,Right,MEI_MEI,145.81383,12.037083,,12.26836,,,,16.58467,-40.544644,4.139697,1.586432,-0.332343,-2.185926,-0.337957,1.415979,-1.576924,0.518014,1.038485,-0.014939,343.0909,0.518014,-27.676672,1.471754,0.02976,-0.028597,0.014062,-0.003323,0.000783,-0.000128,1.038485,20.074266,-8.700421,1.091176,-0.236394,0.048249,-0.009218,0.001802,-0.0002,-0.014939,-1.924252,-0.727293,-0.010839,0.013041,-0.006634,0.001567,-0.000368,6e-05,,,,,,,,,,,,,,,,,,,,,,,,,安 秀明,https://youtu.be/bYm2f635ATQ/&t=3210,22A
85,2022/9/12,55:17.2,2022/9/12,55:17.2,2,3,"Minoru, Makita",1000089793,Right,MEI_MEI,"Tetsuya, Nakai",1000073897,Left,TOK,Undefined,3,Bottom,1,0,2,Splitter,Changeup,BallCalled,Undefined,Undefined,,Undefined,0,0,,123.43243,-2.790295,-1.990135,953.39918,209.610802,1:00,1.60012,0.148978,1.836117,-81.4357,39.7358,20.1962,-0.003017,-0.211087,112.82191,-8.767172,-0.558301,0.497113,,,,,,,,,,,,-12.0345,23.8432,-0.102871,15.24,1.528211,1.093495,-33.892455,-1.921202,-1.792455,6.568701,-6.255375,TOK,MEI_MEI,JinguStadium,TeamExclusive,Team,20220912-JinguStadium-1,18c7e350-3257-11ed-975e-d18d76d9f71a,4e2d2089-ef9e-4420-b9b8-1a29df14044d,v3,,,,"Kaito, Mino",1000073560,Right,MEI_MEI,122.02461,,,10.61052,,,,16.603525,-34.155698,3.28435,1.600181,-1.670516,-3.127688,-0.148132,1.165328,-0.896228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,安 秀明,https://youtu.be/bYm2f635ATQ/&t=3236,22A
86,2022/9/12,55:47.9,2022/9/12,55:47.8,2,4,"Minoru, Makita",1000089793,Right,MEI_MEI,"Tetsuya, Nakai",1000073897,Left,TOK,Undefined,3,Bottom,1,1,2,Cutter,Curveball,BallCalled,Undefined,Undefined,,Undefined,0,0,,123.45033,-0.280675,-0.467524,2319.719961,47.727744,7:30,1.623516,0.210476,1.781721,-134.7903,-13.874,-19.4184,0.19611,-0.116133,113.88287,-9.976185,-1.842921,0.496589,,,,,,,,,,,,9.6507,-5.8972,-0.197485,15.24,1.607003,0.360675,-33.984075,-0.673192,1.451954,6.339316,-10.69389,TOK,MEI_MEI,JinguStadium,TeamExclusive,Team,20220912-JinguStadium-1,2b0fc230-3257-11ed-975e-d18d76d9f71a,4e2d2089-ef9e-4420-b9b8-1a29df14044d,v3,,,,"Kaito, Mino",1000073560,Right,MEI_MEI,122.1533,,,9.56746,,,,16.658829,-34.247718,3.169658,1.625752,-0.228449,-5.346945,-0.211229,0.30029,0.725977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,安 秀明,https://youtu.be/bYm2f635ATQ/&t=3266,22A
87,2022/9/12,56:07.5,2022/9/12,56:07.5,2,5,"Minoru, Makita",1000089793,Right,MEI_MEI,"Tetsuya, Nakai",1000073897,Left,TOK,Undefined,3,Bottom,1,2,2,Fastball,Four-Seam,StrikeCalled,Strikeout,Undefined,,Undefined,0,0,,149.19943,-1.598511,-2.868507,2359.271138,214.112806,1:15,1.590194,0.306061,1.760712,-43.2739,40.4293,25.4348,0.703417,-0.253806,135.23166,-4.834484,-1.07784,0.413167,,,,,,,,,,,,-15.0625,22.6281,-0.235652,15.24,1.546821,1.91268,-40.948169,-1.306452,-3.278502,9.494584,-4.881424,TOK,MEI_MEI,JinguStadium,TeamExclusive,Team,20220912-JinguStadium-1,36b4de40-3257-11ed-975e-d18d76d9f71a,4e2d2089-ef9e-4420-b9b8-1a29df14044d,v3,,,,"Kaito, Mino",1000073560,Right,MEI_MEI,146.8171,,,13.96777,,,,16.678262,-41.280309,4.747292,1.589537,-1.13569,-2.440712,-0.304568,2.027368,-1.639251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.21124,,,1.009521,,,,0.139537,1.471901,-0.269633,22.836937,1.764367,-15.195091,0.165237,24.254193,-1.767314,1.495855,4.531448,-4.213206,-0.320504,-17.166754,2.385969,,,安 秀明,https://youtu.be/bYm2f635ATQ/&t=3286,22A
88,2022/9/12,56:39.8,2022/9/12,56:39.8,3,1,"Minoru, Makita",1000089793,Right,MEI_MEI,"Kotaro, Beppu",1000089944,Left,TOK,Undefined,3,Bottom,2,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,147.46796,-2.289768,-1.660038,2337.15736,215.791128,1:15,1.600494,0.255908,1.946267,-43.8779,39.3009,26.3819,0.51912,0.054171,134.61988,-5.586977,0.221626,0.411871,,,,,,,,,,,,-14.9084,22.9639,-0.220847,15.24,1.547759,1.04531,-40.555346,-1.768885,-3.198561,8.919162,-4.879805,TOK,MEI_MEI,JinguStadium,TeamExclusive,Team,20220912-JinguStadium-1,49f5ea30-3257-11ed-975e-d18d76d9f71a,4e2d2089-ef9e-4420-b9b8-1a29df14044d,v3,,,,"Kaito, Mino",1000073560,Right,MEI_MEI,147.27925,,,12.84808,,,,16.493137,-40.830013,4.459581,1.599919,-1.618611,-2.439902,-0.254554,1.14381,-1.59928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,安 秀明,https://youtu.be/bYm2f635ATQ/&t=3318,22A
89,2022/9/12,56:53.0,2022/9/12,56:53.0,3,2,"Minoru, Makita",1000089793,Right,MEI_MEI,"Kotaro, Beppu",1000089944,Left,TOK,Undefined,3,Bottom,2,0,1,Splitter,Changeup,StrikeSwinging,Undefined,Undefined,,Undefined,0,0,,133.86043,-1.371812,-1.157639,1195.947834,232.044558,1:45,1.646817,0.164559,1.818371,-82.4901,19.131,20.6707,0.434085,0.04407,123.65583,-7.373676,0.306945,0.455246,,,,,,,,,,,,-11.4126,11.6697,-0.137983,15.24,1.608132,0.649439,-36.850635,-1.197169,-2.039098,6.785031,-7.721613,TOK,MEI_MEI,JinguStadium,TeamExclusive,Team,20220912-JinguStadium-1,51e0e470-3257-11ed-975e-d18d76d9f71a,4e2d2089-ef9e-4420-b9b8-1a29df14044d,v3,,,,"Kaito, Mino",1000073560,Right,MEI_MEI,133.2465,,,10.2046,,,,16.6216,-37.104147,3.392516,1.647473,-0.908663,-3.860807,-0.163671,0.725627,-1.019549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,安 秀明,https://youtu.be/bYm2f635ATQ/&t=3331,22A
90,2022/9/12,57:10.4,2022/9/12,57:10.4,3,3,"Minoru, Makita",1000089793,Right,MEI_MEI,"Kotaro, Beppu",1000089944,Left,TOK,Undefined,3,Bottom,2,0,2,Cutter,Curveball,BallCalled,Undefined,Undefined,,Undefined,0,0,,124.32807,0.157349,1.344325,2369.603483,50.418419,7:45,1.626725,0.204248,1.652871,-136.13,-16.0024,-23.5402,0.310359,0.352709,115.43483,-9.545706,-0.309133,0.494967,,,,,,,,,,,,12.7684,-7.125,-0.238577,15.24,1.619526,-0.695265,-34.228046,-0.45952,1.968244,5.851534,-10.904967,TOK,MEI_MEI,JinguStadium,TeamExclusive,Team,20220912-JinguStadium-1,5c3c1b60-3257-11ed-975e-d18d76d9f71a,4e2d2089-ef9e-4420-b9b8-1a29df14044d,v3,,,,"Kaito, Mino",1000073560,Right,MEI_MEI,122.55367,,,8.89324,,,,16.787927,-34.491661,2.925767,1.629161,0.031754,-5.452483,-0.205258,-0.783936,0.984122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,安 秀明,https://youtu.be/bYm2f635ATQ/&t=3349,22A
91,2022/9/12,57:29.4,2022/9/12,57:29.4,3,4,"Minoru, Makita",1000089793,Right,MEI_MEI,"Kotaro, Beppu",1000089944,Left,TOK,Undefined,3,Bottom,2,1,2,Fastball,Four-Seam,InPlay,Undefined,FlyBall,FlyBall,Out,1,0,,146.92833,-2.392309,-1.451748,2299.004989,206.291081,1:00,1.613903,0.279442,1.770281,-35.4877,50.1736,23.3983,0.580332,0.101851,133.98311,-5.07214,0.198673,0.417972,127.63548,32.71114,-24.154745,4214.182938,28.899324,17.474471,-16.998633,79.942907,68.37095,-38.507524,4.32047,-13.0007,28.1892,-0.244849,15.24,1.551569,0.900693,-40.373688,-1.806807,-2.765432,8.807496,-3.810411,TOK,MEI_MEI,JinguStadium,TeamExclusive,Team,20220912-JinguStadium-1,678d9930-3257-11ed-975e-d18d76d9f71a,4e2d2089-ef9e-4420-b9b8-1a29df14044d,v3,,,,"Kaito, Mino",1000073560,Right,MEI_MEI,145.12941,19.285988,,12.94521,,,,16.669259,-40.684285,4.403748,1.612917,-1.672432,-1.905206,-0.278332,0.998216,-1.382716,0.150772,0.569833,-0.111467,142.38584,0.150905,27.218022,-6.298839,1.512903,-0.307017,0.056362,-0.011345,0.001873,-0.000135,0.570217,19.147807,-5.264217,0.106044,0.120401,-0.075579,0.023973,-0.003727,0.000223,-0.111628,-12.202599,-0.28509,0.340072,-0.121013,0.028917,-0.004865,0.000488,-2e-05,,,,,,,,,,,,,,,,,,,,,,,,,安 秀明,https://youtu.be/bYm2f635ATQ/&t=3368,22A
92,2022/9/12,59:39.8,2022/9/12,59:39.8,1,1,"Shunsuke, Izawa",1000073948,Right,TOK,"Minoru, Makita",1000089793,Right,MEI_MEI,Undefined,4,Top,0,0,0,Cutter,Slider,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,128.41461,0.049824,0.288402,2265.967261,146.031432,10:45,1.705482,0.150545,1.72142,-81.8068,28.2902,-17.2029,0.901578,0.060507,120.0057,-5.868213,-0.92223,0.473852,,,,,,,,,,,,8.9082,15.2551,-0.15666,15.24,1.700456,-0.099504,-35.398978,-0.281538,1.492004,5.26845,-7.251643,TOK,MEI_MEI,JinguStadium,TeamExclusive,Team,20220912-JinguStadium-1,b54b54f0-3257-11ed-975e-d18d76d9f71a,4e2d2089-ef9e-4420-b9b8-1a29df14044d,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,128.01473,,,8.40891,,,,16.718725,-35.618378,2.634225,1.705892,0.020449,-3.625821,-0.151223,-0.161637,0.746002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,安 秀明,https://youtu.be/bYm2f635ATQ/&t=3427,22A
