PitchNo,Date,Time,UTCDate,UTCTime,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,AutoHitType,PlayResult,OutsOnPlay,RunsScored,Notes,Steal,Runner,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,GameUID,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,ContactPositionX,ContactPositionY,ContactPositionZ,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,umpire,URL,season
54,2022/10/9,23:33.4,2022/10/9,23:33.4,2,4,"Kentaro, Shinogi",1000101178,Right,HOS_HOS,"Azuma, Sotomaru",1000126488,Right,KEI_KEI,Undefined,3,Top,1,1,2,Cutter,Slider,InPlay,Undefined,GroundBall,GroundBall,Out,1,0,,,,136.09306,-0.17785,-2.60941,2303.004575,159.530506,11:15,1.614795,0.667498,1.645336,-78.7127,22.7127,-7.2667,0.776818,-0.150992,124.39197,-5.883244,-3.11736,0.454808,136.04525,-2.797486,-16.522658,1021.24534,,,,11.721982,11.6243,-16.758259,0.305693,1.7843,12.4842,-0.595905,15.24,1.603368,1.74,-37.378849,-0.444183,0.325225,7.570174,-7.531138,HOS_HOS,KEI_KEI,JinguStadium,TeamExclusive,NL,20221009-JinguStadium-2,84e4d520-4792-11ed-b56f-7f08b0c545db,b968768c-0e95-4899-94d1-86b8a66a8e87,v3,,,,"Kyoichiro, Murakami",1000073845,Right,HOS_HOS,133.37502,0.837062,,11.70109,,,,16.794362,-37.692333,3.785087,1.615305,-0.132316,-3.765569,-0.66768,1.726533,0.162612,0.551592,0.837062,0.098641,116.567499,0.552168,36.161763,-4.098521,,,,,,,0.83703,-1.842957,-2.928052,,,,,,,0.099216,-10.759578,-2.038467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,松本 知一,https://youtu.be/h4ZFzYq_JSk/&t=1649,22A
55,2022/10/9,24:07.0,2022/10/9,24:07.0,3,1,"Kentaro, Shinogi",1000101178,Right,HOS_HOS,"Haruto, Asahi",1000073390,Left,KEI_KEI,Undefined,3,Top,2,0,0,Curveball,Curveball,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,,,113.5749,2.463838,-0.497592,2289.037857,39.890691,7:15,1.622269,0.643008,1.606564,-179.7683,-35.8227,-33.0832,0.530443,0.169711,106.34149,-10.270044,-2.813288,0.541819,,,,,,,,,,,,16.3367,-18.4543,-0.626085,15.24,1.674737,0.411457,-31.285414,0.659773,2.116839,4.588632,-12.197878,HOS_HOS,KEI_KEI,JinguStadium,TeamExclusive,NL,20221009-JinguStadium-2,98fe3fb0-4792-11ed-b56f-7f08b0c545db,b968768c-0e95-4899-94d1-86b8a66a8e87,v3,,,,"Kyoichiro, Murakami",1000073845,Right,HOS_HOS,111.95629,,,7.23341,,,,16.835575,-31.518569,2.294316,1.625466,1.279563,-6.098939,-0.644259,0.303898,1.05842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,松本 知一,https://youtu.be/h4ZFzYq_JSk/&t=1682,22A
56,2022/10/9,24:21.8,2022/10/9,24:21.8,3,2,"Kentaro, Shinogi",1000101178,Right,HOS_HOS,"Haruto, Asahi",1000073390,Left,KEI_KEI,Undefined,3,Top,2,0,1,Cutter,Slider,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,,,139.22397,-0.78446,-1.092679,2344.978769,147.105206,11:00,1.584267,0.695675,1.65277,-75.8808,18.6023,-10.5139,0.601447,0.278545,130.21616,-6.230655,-1.829482,0.438967,,,,,,,,,,,,4.7217,10.5575,-0.665213,15.24,1.55665,0.784857,-38.365059,-0.855014,0.929069,6.175026,-7.729313,HOS_HOS,KEI_KEI,JinguStadium,TeamExclusive,NL,20221009-JinguStadium-2,a1c6c8b0-4792-11ed-b56f-7f08b0c545db,b968768c-0e95-4899-94d1-86b8a66a8e87,v3,,,,"Kyoichiro, Murakami",1000073845,Right,HOS_HOS,138.18814,,,9.00781,,,,16.787644,-38.613355,3.087513,1.584781,-0.544219,-3.864657,-0.696021,0.747499,0.464534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,松本 知一,https://youtu.be/h4ZFzYq_JSk/&t=1697,22A
57,2022/10/9,24:34.6,2022/10/9,24:34.6,3,3,"Kentaro, Shinogi",1000101178,Right,HOS_HOS,"Haruto, Asahi",1000073390,Left,KEI_KEI,Undefined,3,Top,2,0,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,,,,152.8989,-4.135139,-2.893027,2278.28891,204.950828,12:45,1.603444,0.630366,1.799728,-21.483,56.8019,25.3361,0.215136,0.064512,140.90089,-5.795471,-1.105977,0.399571,,,,,,,,,,,,-14.8721,32.5261,-0.561275,15.24,1.500469,1.987378,-41.965878,-3.095975,-3.460413,8.435172,-2.238536,HOS_HOS,KEI_KEI,JinguStadium,TeamExclusive,NL,20221009-JinguStadium-2,a9646640-4792-11ed-b56f-7f08b0c545db,b968768c-0e95-4899-94d1-86b8a66a8e87,v3,,,,"Kyoichiro, Murakami",1000073845,Right,HOS_HOS,151.81295,,,11.99802,,,,16.640537,-42.246449,4.217586,1.602209,-3.021517,-1.119268,-0.629294,2.102478,-1.730207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,松本 知一,https://youtu.be/h4ZFzYq_JSk/&t=1710,22A
58,2022/10/9,24:49.2,2022/10/9,24:49.2,3,4,"Kentaro, Shinogi",1000101178,Right,HOS_HOS,"Haruto, Asahi",1000073390,Left,KEI_KEI,Undefined,3,Top,2,1,2,Splitter,Splitter,StrikeSwinging,Strikeout,Undefined,,Undefined,0,0,,,,137.15348,-2.68917,-3.324775,1142.522345,225.857734,1:30,1.616327,0.596214,1.734839,-69.9025,27.6098,25.6392,0.151564,-0.092893,127.51266,-7.742441,-1.521695,0.445948,,,,,,,,,,,,-15.1923,16.5161,-0.512998,15.24,1.541994,2.067796,-37.690282,-2.052285,-2.862422,6.526242,-6.694808,HOS_HOS,KEI_KEI,JinguStadium,TeamExclusive,NL,20221009-JinguStadium-2,b210b4b0-4792-11ed-b56f-7f08b0c545db,b968768c-0e95-4899-94d1-86b8a66a8e87,v3,,,,"Kyoichiro, Murakami",1000073845,Right,HOS_HOS,136.02476,,,9.64082,,,,16.705676,-37.943221,3.263121,1.616506,-1.792812,-3.347404,-0.595291,2.178736,-1.431211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,松本 知一,https://youtu.be/h4ZFzYq_JSk/&t=1724,22A
59,2022/10/9,26:46.9,2022/10/9,26:46.9,1,1,"Azuma, Sotomaru",1000126488,Right,KEI_KEI,"Yuta, Kaizaki",1000073730,Left,HOS_HOS,Undefined,3,Bottom,0,0,0,Fastball,Four-Seam,InPlay,Undefined,FlyBall,FlyBall,Out,1,0,,,,142.34387,-1.869274,-1.847618,2382.038112,204.75552,12:45,1.522851,0.281133,1.879079,-47.4786,41.2946,17.886,0.521322,-0.060371,131.70838,-5.392928,-0.577655,0.425496,138.24331,33.931005,3.007441,2928.815576,33.515978,20.608543,0.896742,94.791643,94.128575,-2.953801,5.298726,-10.4796,23.383,-0.239568,15.24,1.476692,1.180938,-39.197852,-1.446779,-2.130851,7.230952,-5.052126,HOS_HOS,KEI_KEI,JinguStadium,TeamExclusive,NL,20221009-JinguStadium-2,f8434970-4792-11ed-b56f-7f08b0c545db,b968768c-0e95-4899-94d1-86b8a66a8e87,v3,,,,"Kyosuke, Miyazaki",1000089832,Right,KEI_KEI,142.56297,26.850158,,10.6355,,,,16.561216,-39.440827,3.615476,1.522455,-1.277017,-2.526063,-0.280453,1.25254,-1.065425,0.584691,0.548294,0.059317,171.76373,0.585837,31.795664,-6.20101,1.347421,-0.209869,0.017633,-6e-05,-7.2e-05,1e-06,0.547669,21.445448,-4.731362,0.170313,-0.003935,-0.008851,0.003869,-0.00064,3.7e-05,0.059579,1.666863,-0.955678,0.139251,-0.004702,-0.003716,0.00079,-5.3e-05,0.0,,,,,,,,,,,,,,,,,,,,,,,松本 知一,https://youtu.be/h4ZFzYq_JSk/&t=1813,22A
60,2022/10/9,27:20.0,2022/10/9,27:20.0,2,1,"Azuma, Sotomaru",1000126488,Right,KEI_KEI,"Kentaro, Shinogi",1000101178,Left,HOS_HOS,Undefined,3,Bottom,1,0,0,Curveball,Curveball,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,,,117.80821,2.382522,1.094734,2960.631105,64.02402,8:15,1.559299,0.237165,1.697948,-153.6095,-19.4854,-48.5077,0.702033,0.063801,108.34439,-8.644044,-2.316767,0.523008,,,,,,,,,,,,25.244,-10.2126,-0.262034,15.24,1.609805,-0.407195,-32.401729,0.765055,3.460435,5.644428,-11.206595,HOS_HOS,KEI_KEI,JinguStadium,TeamExclusive,NL,20221009-JinguStadium-2,0bfa21a0-4793-11ed-b56f-7f08b0c545db,b968768c-0e95-4899-94d1-86b8a66a8e87,v3,,,,"Kyosuke, Miyazaki",1000089832,Right,KEI_KEI,115.983,,,9.46382,,,,16.743028,-32.662509,2.822214,1.562497,1.282815,-5.603298,-0.239528,-0.567072,1.730218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,松本 知一,https://youtu.be/h4ZFzYq_JSk/&t=1846,22A
61,2022/10/9,27:29.5,2022/10/9,27:29.5,2,2,"Azuma, Sotomaru",1000126488,Right,KEI_KEI,"Kentaro, Shinogi",1000101178,Left,HOS_HOS,Undefined,3,Bottom,1,0,1,Fastball,Sinker,BallCalled,Undefined,Undefined,,Undefined,0,0,,,,141.9582,-1.784719,-1.475128,2254.346653,233.100677,1:45,1.534137,0.291491,1.887207,-61.8733,27.2824,33.001,0.412853,0.206306,131.52464,-6.325356,0.87163,0.426412,,,,,,,,,,,,-18.0675,16.0547,-0.259595,15.24,1.489354,0.851552,-39.102962,-1.451154,-3.654501,7.226302,-6.559274,HOS_HOS,KEI_KEI,JinguStadium,TeamExclusive,NL,20221009-JinguStadium-2,11a31b20-4793-11ed-b56f-7f08b0c545db,b968768c-0e95-4899-94d1-86b8a66a8e87,v3,,,,"Kyosuke, Miyazaki",1000089832,Right,KEI_KEI,142.2569,,,10.43356,,,,16.553062,-39.34487,3.613151,1.534258,-1.231576,-3.279637,-0.290149,0.97389,-1.827251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,松本 知一,https://youtu.be/h4ZFzYq_JSk/&t=1856,22A
62,2022/10/9,27:39.0,2022/10/9,27:39.0,2,3,"Azuma, Sotomaru",1000126488,Right,KEI_KEI,"Kentaro, Shinogi",1000101178,Left,HOS_HOS,Undefined,3,Bottom,1,1,1,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,,Undefined,0,0,,,,141.54058,-1.240692,-1.417206,2259.872875,219.863674,1:15,1.524099,0.29358,1.901973,-49.7704,39.6482,31.0208,0.677421,0.205269,130.95035,-4.937183,0.789392,0.42704,,,,,,,,,,,,-16.9795,22.151,-0.263185,15.24,1.492906,0.818886,-38.998863,-1.017289,-3.419006,7.124359,-5.346292,HOS_HOS,KEI_KEI,JinguStadium,TeamExclusive,NL,20221009-JinguStadium-2,173ef540-4793-11ed-b56f-7f08b0c545db,b968768c-0e95-4899-94d1-86b8a66a8e87,v3,,,,"Kyosuke, Miyazaki",1000089832,Right,KEI_KEI,142.0476,,,10.59024,,,,16.538106,-39.235286,3.562179,1.523721,-0.839872,-2.673146,-0.292243,0.932346,-1.709503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,松本 知一,https://youtu.be/h4ZFzYq_JSk/&t=1865,22A
63,2022/10/9,27:50.9,2022/10/9,27:50.9,2,4,"Azuma, Sotomaru",1000126488,Right,KEI_KEI,"Kentaro, Shinogi",1000101178,Left,HOS_HOS,Undefined,3,Bottom,1,1,2,Fastball,Sinker,BallCalled,Undefined,Undefined,,Undefined,0,0,,,,143.34504,-1.305693,-0.573055,2340.478815,232.378639,1:45,1.539731,0.261646,1.778213,-49.3694,40.1193,48.4337,0.676046,0.583629,131.29004,-4.964413,2.846452,0.427207,,,,,,,,,,,,-25.1626,22.2763,-0.250849,15.24,1.503797,0.148393,-39.44561,-1.08335,-5.122635,8.205159,-5.271612,HOS_HOS,KEI_KEI,JinguStadium,TeamExclusive,NL,20221009-JinguStadium-2,1e5d50b0-4793-11ed-b56f-7f08b0c545db,b968768c-0e95-4899-94d1-86b8a66a8e87,v3,,,,"Kyosuke, Miyazaki",1000089832,Right,KEI_KEI,141.99191,,,12.055,,,,16.661731,-39.740247,4.10258,1.5393,-0.894053,-2.635806,-0.259481,0.332341,-2.561317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,松本 知一,https://youtu.be/h4ZFzYq_JSk/&t=1877,22A
64,2022/10/9,28:02.1,2022/10/9,28:02.1,2,5,"Azuma, Sotomaru",1000126488,Right,KEI_KEI,"Kentaro, Shinogi",1000101178,Left,HOS_HOS,Undefined,3,Bottom,1,2,2,Fastball,Sinker,StrikeSwinging,Strikeout,Undefined,,Undefined,0,0,,,,142.92856,-0.893037,-1.436077,2241.994635,225.65224,1:30,1.525839,0.302167,1.864336,-55.8041,32.1496,30.4303,0.716041,0.201698,132.44404,-5.003326,0.723686,0.423528,,,,,,,,,,,,-16.6303,17.9331,-0.270516,15.24,1.501426,0.841462,-39.386995,-0.823147,-3.421089,7.143749,-6.11756,HOS_HOS,KEI_KEI,JinguStadium,TeamExclusive,NL,20221009-JinguStadium-2,25126300-4793-11ed-b56f-7f08b0c545db,b968768c-0e95-4899-94d1-86b8a66a8e87,v3,,,,"Kyosuke, Miyazaki",1000089832,Right,KEI_KEI,143.22562,,,10.48452,,,,16.57591,-39.628552,3.571875,1.525763,-0.616289,-3.05878,-0.300925,0.957142,-1.710545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.39884,2.535642,1.623142,0.9125,-0.040442,0.674136,-0.207923,0.398147,1.505556,-1.916425,21.924588,2.172772,-16.107728,0.417959,25.031894,-1.592086,1.527859,4.575216,-4.226385,-1.964927,-17.732479,2.420642,松本 知一,https://youtu.be/h4ZFzYq_JSk/&t=1888,22A
65,2022/10/9,28:26.0,2022/10/9,28:25.9,3,1,"Azuma, Sotomaru",1000126488,Right,KEI_KEI,"Tomoya, Nishimura",1000101193,Right,HOS_HOS,Undefined,3,Bottom,2,0,0,Fastball,Four-Seam,FoulBall,Undefined,Undefined,,Undefined,0,0,,,,143.35705,-1.043675,-2.592612,2374.161954,214.532652,1:15,1.512227,0.261804,1.908969,-44.6203,42.9203,27.7661,0.772396,-0.189612,131.94161,-4.384749,-0.619203,0.422532,125.76266,33.798515,140.228259,5131.595243,,,,,24.645017,,,-16.123,23.7828,-0.204831,15.24,1.48596,1.654844,-39.460463,-0.869127,-3.309852,7.623358,-4.924322,HOS_HOS,KEI_KEI,JinguStadium,TeamExclusive,NL,20221009-JinguStadium-2,33497490-4793-11ed-b56f-7f08b0c545db,b968768c-0e95-4899-94d1-86b8a66a8e87,v3,,,,"Kyosuke, Miyazaki",1000089832,Right,KEI_KEI,143.56311,12.874406,,11.41544,,,,16.531024,-39.709092,3.811679,1.511687,-0.708524,-2.462161,-0.260563,1.762792,-1.654926,0.042677,0.698249,0.163366,296.900203,0.042677,-22.312578,0.372531,0.276178,-0.09525,0.010262,0.016765,-0.011673,0.002535,0.698249,19.432915,-7.533946,0.870562,-0.183197,0.032097,-0.001181,-0.001735,0.000402,0.163366,18.571484,-4.85476,0.962347,-0.203144,0.022631,0.011319,-0.008767,0.001801,,,,,,,,,,,,,,,,,,,,,,,松本 知一,https://youtu.be/h4ZFzYq_JSk/&t=1912,22A
66,2022/10/9,28:40.8,2022/10/9,28:40.8,3,2,"Azuma, Sotomaru",1000126488,Right,KEI_KEI,"Tomoya, Nishimura",1000101193,Right,HOS_HOS,Undefined,3,Bottom,2,0,1,Fastball,Four-Seam,FoulBall,Undefined,Undefined,,Undefined,0,0,,,,143.48482,-0.589075,-2.573332,,212.103947,1:00,1.515054,0.257663,1.954845,-40.6486,46.9107,27.6892,0.943325,-0.187032,130.93194,-3.676547,-0.600005,0.422577,,,,,,,,,,,,-15.9467,25.5593,-0.202752,15.24,1.499755,1.633488,-39.458965,-0.524036,-3.250011,8.178374,-4.597544,HOS_HOS,KEI_KEI,JinguStadium,TeamExclusive,NL,20221009-JinguStadium-2,3c1c0fb0-4793-11ed-b56f-7f08b0c545db,b968768c-0e95-4899-94d1-86b8a66a8e87,v3,,,,"Kyosuke, Miyazaki",1000089832,Right,KEI_KEI,143.54785,,,12.55288,,,,16.48359,-39.715878,4.089187,1.513948,-0.37961,-2.298772,-0.255669,1.735583,-1.625006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,松本 知一,https://youtu.be/h4ZFzYq_JSk/&t=1927,22A
67,2022/10/9,28:58.9,2022/10/9,28:58.9,3,3,"Azuma, Sotomaru",1000126488,Right,KEI_KEI,"Tomoya, Nishimura",1000101193,Right,HOS_HOS,Undefined,3,Bottom,2,0,2,Slider,Slider,BallCalled,Undefined,Undefined,,Undefined,0,0,,,,128.97665,-0.073627,-1.26161,2806.228048,100.283563,9:15,1.523984,0.291396,1.705242,-99.2742,12.2777,-49.0947,0.510284,-0.558634,118.81623,-7.233759,-4.710835,0.476972,,,,,,,,,,,,24.0232,7.3028,-0.25452,15.24,1.514326,1.011399,-35.486548,-0.438333,3.957112,6.658035,-8.603728,HOS_HOS,KEI_KEI,JinguStadium,TeamExclusive,NL,20221009-JinguStadium-2,46ed12e0-4793-11ed-b56f-7f08b0c545db,b968768c-0e95-4899-94d1-86b8a66a8e87,v3,,,,"Kyosuke, Miyazaki",1000089832,Right,KEI_KEI,127.17718,,,10.16042,,,,16.734943,-35.765932,3.329018,1.525144,-0.077305,-4.301864,-0.293476,0.845351,1.978556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,松本 知一,https://youtu.be/h4ZFzYq_JSk/&t=1945,22A
68,2022/10/9,29:14.3,2022/10/9,29:14.3,3,4,"Azuma, Sotomaru",1000126488,Right,KEI_KEI,"Tomoya, Nishimura",1000101193,Right,HOS_HOS,Undefined,3,Bottom,2,1,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,,,,143.39678,-0.18655,-3.97002,2338.422873,218.393257,1:15,1.52549,0.276031,1.968162,-54.6096,32.069,23.4975,0.927036,-0.602336,132.46788,-4.240256,-2.297932,0.420446,,,,,,,,,,,,-14.7461,17.6666,-0.191573,15.24,1.518463,2.629451,-39.449172,-0.318935,-3.03916,7.266557,-6.165573,HOS_HOS,KEI_KEI,JinguStadium,TeamExclusive,NL,20221009-JinguStadium-2,501b89a0-4793-11ed-b56f-7f08b0c545db,b968768c-0e95-4899-94d1-86b8a66a8e87,v3,,,,"Kyosuke, Miyazaki",1000089832,Right,KEI_KEI,144.27526,,,10.9289,,,,16.471936,-39.675446,3.633279,1.525406,-0.126945,-3.082786,-0.274926,2.724087,-1.51958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,松本 知一,https://youtu.be/h4ZFzYq_JSk/&t=1960,22A
69,2022/10/9,29:27.1,2022/10/9,29:27.1,3,5,"Azuma, Sotomaru",1000126488,Right,KEI_KEI,"Tomoya, Nishimura",1000101193,Right,HOS_HOS,Undefined,3,Bottom,2,2,2,Cutter,Slider,BallCalled,Undefined,Undefined,,Undefined,0,0,,,,138.67224,-1.456016,-1.914851,2445.216579,143.829364,10:45,1.498284,0.281024,1.743293,-72.8583,21.7764,-14.123,0.355999,-0.404059,129.39416,-6.716036,-2.90933,0.439319,,,,,,,,,,,,6.1236,12.7239,-0.231175,15.24,1.455714,1.345132,-38.189436,-1.269083,1.188863,6.431342,-7.336377,HOS_HOS,KEI_KEI,JinguStadium,TeamExclusive,NL,20221009-JinguStadium-2,57b18610-4793-11ed-b56f-7f08b0c545db,b968768c-0e95-4899-94d1-86b8a66a8e87,v3,,,,"Kyosuke, Miyazaki",1000089832,Right,KEI_KEI,138.0774,,,9.27808,,,,16.697048,-38.434029,3.215671,1.498674,-0.99007,-3.668189,-0.281472,1.299917,0.594432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,松本 知一,https://youtu.be/h4ZFzYq_JSk/&t=1973,22A
70,2022/10/9,29:42.3,2022/10/9,29:42.3,3,6,"Azuma, Sotomaru",1000126488,Right,KEI_KEI,"Tomoya, Nishimura",1000101193,Right,HOS_HOS,Undefined,3,Bottom,2,3,2,Fastball,Four-Seam,InPlay,Undefined,GroundBall,,Out,1,0,,,,142.00445,-0.910675,-2.163128,2350.686106,212.662545,1:00,1.491868,0.307372,1.997855,-56.2799,30.9369,18.3997,0.67436,-0.113448,132.30012,-5.07544,-0.847287,0.42175,150.87614,-10.410886,-13.418767,,,,,,1.472905,,,-10.9816,17.5276,-0.262806,15.24,1.469746,1.399204,-39.160003,-0.816431,-2.244669,6.661888,-6.223975,HOS_HOS,KEI_KEI,JinguStadium,TeamExclusive,NL,20221009-JinguStadium-2,60c066e0-4793-11ed-b56f-7f08b0c545db,b968768c-0e95-4899-94d1-86b8a66a8e87,v3,,,,"Kyosuke, Miyazaki",1000089832,Right,KEI_KEI,143.8294,0.629992,,9.70433,,,,16.442731,-39.364079,3.330944,1.491836,-0.625769,-3.111987,-0.306722,1.467966,-1.122334,0.3629,0.629992,0.141532,180.0,0.362814,40.114139,,,,,,,,0.630008,-7.577055,,,,,,,,0.141553,-9.570422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,松本 知一,https://youtu.be/h4ZFzYq_JSk/&t=1988,22A
71,2022/10/9,31:31.6,2022/10/9,31:31.6,1,1,"Kentaro, Shinogi",1000101178,Right,HOS_HOS,"Yusuke, Shimoyama",1000073403,Left,KEI_KEI,Undefined,4,Top,0,0,0,Cutter,Slider,BallCalled,Undefined,Undefined,,Undefined,0,0,,,,134.31011,0.735976,-0.993833,2361.206514,156.515422,11:15,1.627249,0.666745,1.705661,-75.7192,25.2075,-9.8594,1.079537,0.285308,125.24025,-4.744051,-1.686474,0.453688,,,,,,,,,,,,4.4493,13.2043,-0.640005,15.24,1.640519,0.689769,-37.011818,0.170526,0.814361,5.783887,-7.389849,HOS_HOS,KEI_KEI,JinguStadium,TeamExclusive,NL,20221009-JinguStadium-2,a1ed6e10-4793-11ed-b56f-7f08b0c545db,b968768c-0e95-4899-94d1-86b8a66a8e87,v3,,,,"Kyoichiro, Murakami",1000073845,Right,HOS_HOS,133.70412,,,9.06986,,,,16.734433,-37.244623,2.891944,1.627669,0.467972,-3.694924,-0.667109,0.65699,0.407181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,松本 知一,https://youtu.be/h4ZFzYq_JSk/&t=2042,22A
72,2022/10/9,31:40.8,2022/10/9,31:40.8,1,2,"Kentaro, Shinogi",1000101178,Right,HOS_HOS,"Yusuke, Shimoyama",1000073403,Left,KEI_KEI,Undefined,4,Top,0,1,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,,,151.25022,-2.74596,-3.409372,2495.625285,206.203659,12:45,1.623692,0.590663,1.81414,-21.8285,58.5896,27.5524,0.627216,-0.098701,138.02795,-4.459557,-1.465716,0.404978,,,,,,,,,,,,-16.4192,32.654,-0.509763,15.24,1.555462,2.324346,-41.509767,-2.042708,-3.704805,9.013445,-2.438651,HOS_HOS,KEI_KEI,JinguStadium,TeamExclusive,NL,20221009-JinguStadium-2,a76656e0-4793-11ed-b56f-7f08b0c545db,b968768c-0e95-4899-94d1-86b8a66a8e87,v3,,,,"Kyoichiro, Murakami",1000073845,Right,HOS_HOS,149.78587,,,13.22227,,,,16.6253,-41.809489,4.506722,1.622039,-1.961616,-1.219326,-0.589102,2.447541,-1.852403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,松本 知一,https://youtu.be/h4ZFzYq_JSk/&t=2051,22A
