PitchNo,Date,Time,UTCDate,UTCTime,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,AutoHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,GameUID,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,ContactPositionX,ContactPositionY,ContactPositionZ,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,Unnamed: 156,Unnamed: 157,umpire,URL,season
54,2022/9/11,24:14.2,2022/9/11,24:14.2,2,1,"Shoei, Yoshitsuru",1000101179,Left,HOS_HOS,"Taichi, Inde",1000101222,Right,WAS_EDA,Undefined,2,Bottom,1,0,0,Fastball,Four-Seam,FoulBall,Undefined,Undefined,,Undefined,0,0,,146.50038,0.25738,2.72442,2192.187425,155.594521,11:15,1.537508,-0.579147,1.925101,-47.9314,36.6201,-15.3799,1.130533,0.032485,133.31748,-3.341465,1.630959,0.415256,136.65663,88.075891,31.690468,,,,,,0.589887,,,10.0341,19.6949,0.519241,15.24,1.540482,-1.842844,-40.289179,0.014787,2.12226,8.891148,-5.641058,WAS_EDA,HOS_HOS,JinguStadium,Fall,Team,20220911-JinguStadium-1,d3c59010-3178-11ed-9676-2fc9f82ac459,c8bae96b-7499-4452-80ca-f2034bc7d204,v3,,,,"Ryosuke, Koresawa",1000073843,Right,HOS_HOS,146.07872,12.371328,,13.1829,,,,16.514589,-40.569485,4.445574,1.537212,0.192629,-2.820529,0.578394,-1.909751,1.06113,0.544093,1.130964,-0.032209,181.409649,0.546288,0.993189,-3.265083,,,,,,,1.132977,37.855745,-9.254784,,,,,,,-0.032707,0.690307,0.683139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,山口 智久,https://youtu.be/pT9Pl7VZRdw/&t=1588,22A
55,2022/9/11,24:44.5,2022/9/11,24:44.5,2,2,"Shoei, Yoshitsuru",1000101179,Left,HOS_HOS,"Taichi, Inde",1000101222,Right,WAS_EDA,Undefined,2,Bottom,1,0,1,Fastball,Four-Seam,InPlay,Undefined,GroundBall,GroundBall,Single,0,0,,147.71348,-2.38375,2.78454,2277.182955,160.845783,11:15,1.546381,-0.552237,1.937585,-41.064,40.7915,-13.3778,0.465869,0.095725,136.85486,-5.446136,1.832415,0.408581,144.46663,-4.976686,-26.970099,,,,,5.673398,5.360156,-26.589067,0.127936,8.7219,23.5061,0.491479,15.24,1.491304,-1.914313,-40.653265,-1.835056,1.910759,7.640068,-4.657042,WAS_EDA,HOS_HOS,JinguStadium,Fall,Team,20220911-JinguStadium-1,e5d3e860-3178-11ed-9676-2fc9f82ac459,c8bae96b-7499-4452-80ca-f2034bc7d204,v3,,,,"Ryosuke, Koresawa",1000073843,Right,HOS_HOS,148.46496,0.472028,,10.85862,,,,16.502764,-40.889891,3.820034,1.545905,-1.690819,-2.328521,0.551685,-1.973493,0.955379,0.593508,0.472028,-0.111936,107.12156,0.59345,35.636374,-4.838909,,,,,,,0.47203,-3.481457,-1.632615,,,,,,,-0.111855,-18.139425,-6.530018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,山口 智久,https://youtu.be/pT9Pl7VZRdw/&t=1618,22A
56,2022/9/11,25:22.7,2022/9/11,25:22.7,3,1,"Shoei, Yoshitsuru",1000101179,Left,HOS_HOS,"Syu, Yamagata",1000126593,Right,WAS_EDA,Undefined,2,Bottom,1,0,0,Fastball,Four-Seam,InPlay,Undefined,Bunt,,Sacrifice,1,0,1,143.33954,-0.875997,3.383163,2207.399397,142.895824,10:45,1.500949,-0.643358,1.914428,-46.6907,41.1498,-29.1162,0.787503,0.017005,131.53384,-4.371295,1.315468,0.423255,,,,,,,,,,,,17.5572,22.8493,0.568956,15.24,1.478477,-2.195787,-39.42716,-0.762738,3.58626,7.868282,-5.139429,WAS_EDA,HOS_HOS,JinguStadium,Fall,Team,20220911-JinguStadium-1,fc925b40-3178-11ed-9676-2fc9f82ac459,c8bae96b-7499-4452-80ca-f2034bc7d204,v3,,,,"Ryosuke, Koresawa",1000073843,Right,HOS_HOS,143.31792,,,11.80571,,,,16.525868,-39.682944,3.934141,1.500557,-0.595664,-2.569715,0.642233,-2.312371,1.79313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,山口 智久,https://youtu.be/pT9Pl7VZRdw/&t=1656,22A
57,2022/9/11,25:57.5,2022/9/11,25:57.5,4,1,"Shoei, Yoshitsuru",1000101179,Left,HOS_HOS,"Taisei, Shimizu",1000089854,Left,WAS_EDA,Undefined,2,Bottom,2,0,0,Fastball,Four-Seam,FoulBall,Undefined,Undefined,,Undefined,0,0,2,143.55348,-1.644754,3.338668,2148.82527,145.14611,10:45,1.490781,-0.639404,1.948516,-52.8068,34.1839,-22.0302,0.500726,0.077288,132.35888,-5.565262,1.770463,0.421203,,,,,,,,,,,,13.7586,19.7339,0.567481,15.24,1.451751,-2.203159,-39.49122,-1.320506,2.828649,7.641373,-5.749521,WAS_EDA,HOS_HOS,JinguStadium,Fall,Team,20220911-JinguStadium-1,1162b9c0-3179-11ed-9676-2fc9f82ac459,c8bae96b-7499-4452-80ca-f2034bc7d204,v3,,,,"Ryosuke, Koresawa",1000073843,Right,HOS_HOS,144.01615,,,11.1946,,,,16.491762,-39.732692,3.820686,1.490609,-1.138818,-2.874761,0.638515,-2.292546,1.414324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,山口 智久,https://youtu.be/pT9Pl7VZRdw/&t=1691,22A
58,2022/9/11,26:17.3,2022/9/11,26:17.3,4,2,"Shoei, Yoshitsuru",1000101179,Left,HOS_HOS,"Taisei, Shimizu",1000089854,Left,WAS_EDA,Undefined,2,Bottom,2,0,1,Slider,Slider,InPlay,Undefined,LineDrive,FlyBall,Double,0,1,2,129.86059,1.944982,2.205502,2515.243025,288.189361,3:30,1.464896,-0.666775,1.798809,-108.9361,0.0179,10.0581,0.926476,0.058148,119.05119,-5.961996,2.915344,0.471386,149.32249,27.860811,29.653362,2321.760001,28.175951,16.146569,18.172335,98.936618,97.743486,41.473951,4.566769,-3.6378,-0.5144,0.612013,15.24,1.505006,-1.420131,-35.708346,0.795154,-0.606694,6.746319,-9.892433,WAS_EDA,HOS_HOS,JinguStadium,Fall,Team,20220911-JinguStadium-1,1d2d1110-3179-11ed-9676-2fc9f82ac459,c8bae96b-7499-4452-80ca-f2034bc7d204,v3,,,,"Ryosuke, Koresawa",1000073843,Right,HOS_HOS,128.68448,20.931316,,10.8094,,,,16.641501,-35.972155,3.373159,1.466348,1.181989,-4.946217,0.667082,-1.396407,-0.303347,0.75437,0.977119,-0.040101,215.370814,0.754336,31.870035,-7.50762,1.867895,-0.46362,0.115778,-0.024266,0.003191,-0.000179,0.977557,19.372288,-5.077496,0.096526,0.128177,-0.076579,0.022006,-0.00308,0.000167,-0.040267,18.146604,-1.213932,0.07931,0.006628,0.000144,-0.001198,0.000301,-2.3e-05,,,,,,,,,,,,,,,,,,,,,,,,,山口 智久,https://youtu.be/pT9Pl7VZRdw/&t=1711,22A
59,2022/9/11,27:08.9,2022/9/11,27:08.9,5,1,"Shoei, Yoshitsuru",1000101179,Left,HOS_HOS,"Toyo, Kumada",1000089879,Left,WAS_EDA,Undefined,2,Bottom,2,0,0,Slider,Curveball,BallCalled,Undefined,Undefined,,Undefined,0,0,2,123.24139,3.132021,-0.174405,2494.618127,305.606018,4:15,1.47444,-0.612387,1.775872,-143.1228,-22.8125,36.5305,0.931542,-0.296499,114.02688,-7.172705,2.404306,0.495343,,,,,,,,,,,,-18.7133,-12.5265,0.614152,15.24,1.542327,-0.057404,-33.924936,1.30594,-2.840953,5.603117,-11.708362,WAS_EDA,HOS_HOS,JinguStadium,Fall,Team,20220911-JinguStadium-1,3bf26aa0-3179-11ed-9676-2fc9f82ac459,c8bae96b-7499-4452-80ca-f2034bc7d204,v3,,,,"Ryosuke, Koresawa",1000073843,Right,HOS_HOS,122.46062,,,9.21451,,,,16.665339,-34.159537,2.801559,1.477385,1.796166,-5.854181,0.614065,0.061546,-1.420476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,山口 智久,https://youtu.be/pT9Pl7VZRdw/&t=1762,22A
60,2022/9/11,27:23.2,2022/9/11,27:23.2,5,2,"Shoei, Yoshitsuru",1000101179,Left,HOS_HOS,"Toyo, Kumada",1000089879,Left,WAS_EDA,Undefined,2,Bottom,2,1,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,2,144.58578,0.056209,2.320234,2212.743811,168.176038,11:30,1.522098,-0.569363,1.942674,-40.4493,45.7598,-9.0226,1.133381,-0.008562,132.1164,-3.009555,1.677821,0.419306,,,,,,,,,,,,6.2918,24.5826,0.518787,15.24,1.520964,-1.568125,-39.784111,-0.085355,1.304274,8.268743,-4.710776,WAS_EDA,HOS_HOS,JinguStadium,Fall,Team,20220911-JinguStadium-1,44649640-3179-11ed-9676-2fc9f82ac459,c8bae96b-7499-4452-80ca-f2034bc7d204,v3,,,,"Ryosuke, Koresawa",1000073843,Right,HOS_HOS,144.66756,,,12.46938,,,,16.496567,-40.044425,4.134371,1.521317,0.062948,-2.355388,0.5688,-1.609186,0.652137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,山口 智久,https://youtu.be/pT9Pl7VZRdw/&t=1777,22A
61,2022/9/11,27:41.7,2022/9/11,27:41.7,5,3,"Shoei, Yoshitsuru",1000101179,Left,HOS_HOS,"Toyo, Kumada",1000089879,Left,WAS_EDA,Undefined,2,Bottom,2,2,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,2,143.84112,-2.645999,4.411204,2337.321496,149.840012,11:00,1.493032,-0.599978,1.996512,-43.0516,43.8881,-23.9028,0.320252,0.396339,131.80677,-5.890263,2.708645,0.421079,,,,,,,,,,,,15.6257,25.7324,0.508114,15.24,1.434858,-2.936017,-39.478334,-1.962629,3.191584,8.092874,-4.550742,WAS_EDA,HOS_HOS,JinguStadium,Fall,Team,20220911-JinguStadium-1,4f7847c0-3179-11ed-9676-2fc9f82ac459,c8bae96b-7499-4452-80ca-f2034bc7d204,v3,,,,"Ryosuke, Koresawa",1000073843,Right,HOS_HOS,144.05847,,,12.03436,,,,16.443336,-39.724246,4.046437,1.492395,-1.824349,-2.275371,0.598802,-3.032997,1.595792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,山口 智久,https://youtu.be/pT9Pl7VZRdw/&t=1795,22A
62,2022/9/11,28:02.6,2022/9/11,28:02.6,5,4,"Shoei, Yoshitsuru",1000101179,Left,HOS_HOS,"Toyo, Kumada",1000089879,Left,WAS_EDA,Undefined,2,Bottom,2,3,0,Fastball,Four-Seam,BallCalled,Walk,Undefined,,Undefined,0,0,2,144.8445,-0.704034,3.161972,2277.818127,163.798889,11:30,1.554111,-0.623266,1.897432,-40.4381,46.0285,-12.5943,0.951428,0.140914,132.47646,-3.755763,2.26874,0.419932,,,,,,,,,,,,8.6679,25.1148,0.551885,15.24,1.535546,-2.137031,-39.817987,-0.619198,1.801565,8.209217,-4.586691,WAS_EDA,HOS_HOS,JinguStadium,Fall,Team,20220911-JinguStadium-1,5becc1c0-3179-11ed-9676-2fc9f82ac459,c8bae96b-7499-4452-80ca-f2034bc7d204,v3,,,,"Ryosuke, Koresawa",1000073843,Right,HOS_HOS,144.45194,,,12.36804,,,,16.541804,-40.08548,4.104608,1.553287,-0.469744,-2.293345,0.622475,-2.195734,0.900782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,山口 智久,https://youtu.be/pT9Pl7VZRdw/&t=1816,22A
63,2022/9/11,29:07.4,2022/9/11,29:07.4,6,1,"Shoei, Yoshitsuru",1000101179,Left,HOS_HOS,"Masaki, Nakamura",1000089877,Right,WAS_EDA,Undefined,2,Bottom,2,0,0,Fastball,Four-Seam,FoulBall,Undefined,Undefined,,Undefined,0,0,"1,2",142.82758,-0.536324,2.809051,2151.743602,157.206563,11:15,1.54999,-0.615561,1.932648,-40.3874,48.2693,-19.1027,0.995434,-0.017713,130.32868,-3.602502,1.450312,0.425217,,,,,,,,,,,,11.7137,26.1757,0.554128,15.24,1.535584,-1.830092,-39.26462,-0.485604,2.363988,8.093796,-4.524046,WAS_EDA,HOS_HOS,JinguStadium,Fall,Team,20220911-JinguStadium-1,82896680-3179-11ed-9676-2fc9f82ac459,c8bae96b-7499-4452-80ca-f2034bc7d204,v3,,,,"Ryosuke, Koresawa",1000073843,Right,HOS_HOS,142.65669,,,12.4989,,,,16.505741,-39.524672,4.046898,1.548851,-0.340247,-2.262023,0.614148,-1.906046,1.181994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,山口 智久,https://youtu.be/pT9Pl7VZRdw/&t=1881,22A
64,2022/9/11,29:27.9,2022/9/11,29:27.9,6,2,"Shoei, Yoshitsuru",1000101179,Left,HOS_HOS,"Masaki, Nakamura",1000089877,Right,WAS_EDA,Undefined,2,Bottom,2,0,1,Slider,Slider,BallCalled,Undefined,Undefined,,Undefined,0,0,"1,2",127.5785,2.456473,0.814453,2512.661158,271.510827,3:00,1.498534,-0.642662,1.80414,-111.3051,3.39,26.8898,1.080795,-0.143379,114.95074,-5.684415,2.714179,0.483645,,,,,,,,,,,,-12.9316,1.0794,0.621053,15.24,1.551142,-0.62412,-35.017806,1.078534,-2.039047,7.509453,-9.636453,WAS_EDA,HOS_HOS,JinguStadium,Fall,Team,20220911-JinguStadium-1,8ec40bd0-3179-11ed-9676-2fc9f82ac459,c8bae96b-7499-4452-80ca-f2034bc7d204,v3,,,,"Ryosuke, Koresawa",1000073843,Right,HOS_HOS,125.42251,,,12.62775,,,,16.634624,-35.315613,3.754726,1.500792,1.460692,-4.818226,0.644201,-0.543256,-1.019524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,山口 智久,https://youtu.be/pT9Pl7VZRdw/&t=1901,22A
65,2022/9/11,29:48.4,2022/9/11,29:48.4,6,3,"Shoei, Yoshitsuru",1000101179,Left,HOS_HOS,"Masaki, Nakamura",1000089877,Right,WAS_EDA,Undefined,2,Bottom,2,1,1,Cutter,Slider,BallinDirt,Undefined,Undefined,,Undefined,0,0,"1,2",137.35963,-3.021314,3.977959,2392.946905,191.5478,12:30,1.468886,-0.637745,1.852739,-78.8475,19.2449,3.252,-0.174458,0.518376,125.51797,-8.758676,4.207935,0.447273,,,,,,,,,,,,1.4012,13.1992,0.543696,15.24,1.392458,-2.632952,-37.648596,-2.289187,0.257242,8.180688,-7.383464,WAS_EDA,HOS_HOS,JinguStadium,Fall,Team,20220911-JinguStadium-1,9afc8e40-3179-11ed-9676-2fc9f82ac459,c8bae96b-7499-4452-80ca-f2034bc7d204,v3,,,,"Ryosuke, Koresawa",1000073843,Right,HOS_HOS,135.62201,,,11.84166,,,,16.587148,-37.940189,4.090344,1.469363,-2.02601,-3.691732,0.637709,-2.642121,0.128621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,山口 智久,https://youtu.be/pT9Pl7VZRdw/&t=1922,22A
66,2022/9/11,30:14.0,2022/9/11,30:14.0,6,4,"Shoei, Yoshitsuru",1000101179,Left,HOS_HOS,"Masaki, Nakamura",1000089877,Right,WAS_EDA,Undefined,2,Bottom,2,2,1,Fastball,Sinker,InPlay,Undefined,GroundBall,GroundBall,Single,0,0,"1,2",143.38134,-1.265462,4.022685,2239.307871,137.129907,10:30,1.503686,-0.618519,1.958735,-51.9371,36.7469,-31.2443,0.628858,0.19786,129.84027,-5.169774,1.799814,0.425282,140.09524,6.286254,-27.991643,810.260172,,,,30.609572,28.432973,-29.926865,0.891096,19.4831,21.0899,0.532687,15.24,1.473307,-2.620222,-39.356135,-1.044912,3.907187,8.967542,-5.577232,WAS_EDA,HOS_HOS,JinguStadium,Fall,Team,20220911-JinguStadium-1,aa3669d0-3179-11ed-9676-2fc9f82ac459,c8bae96b-7499-4452-80ca-f2034bc7d204,v3,,,,"Ryosuke, Koresawa",1000073843,Right,HOS_HOS,142.63467,1.33287,,13.54107,,,,16.480758,-39.637841,4.483771,1.50338,-0.869709,-2.788616,0.616927,-2.742962,1.953594,0.480427,0.552582,-0.133992,79.872086,0.513818,33.639601,-5.026662,,,,,,,0.571807,3.964787,-5.191256,,,,,,,-0.136384,-18.11966,1.27719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,山口 智久,https://youtu.be/pT9Pl7VZRdw/&t=1947,22A
67,2022/9/11,31:01.5,2022/9/11,31:01.5,7,1,"Shoei, Yoshitsuru",1000101179,Left,HOS_HOS,"Takuya, Nakagawa",1000074092,Left,WAS_EDA,Undefined,2,Bottom,2,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,"1,2,3",145.50784,-2.529823,4.309444,2221.786167,150.535302,11:00,1.532674,-0.599333,1.957425,-48.0093,37.7787,-19.7417,0.341314,0.412933,132.75321,-6.122994,2.906253,0.418281,,,,,,,,,,,,13.35,22.394,0.506475,15.24,1.474841,-2.91048,-39.90767,-1.928666,2.773517,8.634592,-5.154188,WAS_EDA,HOS_HOS,JinguStadium,Fall,Team,20220911-JinguStadium-1,c688eea0-3179-11ed-9676-2fc9f82ac459,c8bae96b-7499-4452-80ca-f2034bc7d204,v3,,,,"Ryosuke, Koresawa",1000073843,Right,HOS_HOS,145.02224,,,12.75462,,,,16.481644,-40.175419,4.317296,1.532169,-1.76884,-2.577094,0.59806,-2.996484,1.386758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,山口 智久,https://youtu.be/pT9Pl7VZRdw/&t=1995,22A
68,2022/9/11,31:16.3,2022/9/11,31:16.3,7,2,"Shoei, Yoshitsuru",1000101179,Left,HOS_HOS,"Takuya, Nakagawa",1000074092,Left,WAS_EDA,Undefined,2,Bottom,2,1,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,"1,2,3",145.48864,0.660691,2.207225,2199.212549,148.984287,11:00,1.520844,-0.639288,1.899695,-51.4779,34.5179,-19.0838,1.191987,-0.209184,132.30179,-3.190867,0.851623,0.418787,,,,,,,,,,,,11.4295,18.2226,0.590129,15.24,1.532782,-1.445808,-40.007025,0.278411,2.384611,8.735927,-6.004768,WAS_EDA,HOS_HOS,JinguStadium,Fall,Team,20220911-JinguStadium-1,cf52fe40-3179-11ed-9676-2fc9f82ac459,c8bae96b-7499-4452-80ca-f2034bc7d204,v3,,,,"Ryosuke, Koresawa",1000073843,Right,HOS_HOS,144.84693,,,13.18685,,,,16.539356,-40.289753,4.367964,1.520627,0.472748,-3.002384,0.63817,-1.522983,1.192305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,山口 智久,https://youtu.be/pT9Pl7VZRdw/&t=2010,22A
69,2022/9/11,31:38.0,2022/9/11,31:38.0,7,3,"Shoei, Yoshitsuru",1000101179,Left,HOS_HOS,"Takuya, Nakagawa",1000074092,Left,WAS_EDA,Undefined,2,Bottom,2,2,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,,Undefined,0,0,"1,2,3",142.11013,-0.420451,2.279155,2235.499878,149.320865,11:00,1.495734,-0.620001,1.893566,-49.2951,41.2448,-22.6549,0.884419,-0.205107,128.88743,-4.129021,0.67018,0.429709,,,,,,,,,,,,13.364,22.5449,0.569164,15.24,1.483124,-1.442233,-39.060765,-0.451495,2.647684,8.61582,-5.340047,WAS_EDA,HOS_HOS,JinguStadium,Fall,Team,20220911-JinguStadium-1,dc51b6e0-3179-11ed-9676-2fc9f82ac459,c8bae96b-7499-4452-80ca-f2034bc7d204,v3,,,,"Ryosuke, Koresawa",1000073843,Right,HOS_HOS,141.16529,,,13.2227,,,,16.545272,-39.347622,4.30791,1.495196,-0.273703,-2.670024,0.61865,-1.530385,1.323842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,山口 智久,https://youtu.be/pT9Pl7VZRdw/&t=2031,22A
70,2022/9/11,31:55.6,2022/9/11,31:55.6,7,4,"Shoei, Yoshitsuru",1000101179,Left,HOS_HOS,"Takuya, Nakagawa",1000074092,Left,WAS_EDA,Undefined,2,Bottom,2,2,1,Fastball,Four-Seam,InPlay,Undefined,FlyBall,FlyBall,Out,1,0,"1,2,3",144.20162,-1.387567,3.182603,2221.363397,145.998515,10:45,1.488565,-0.680804,1.932369,-43.1867,44.3698,-27.9333,0.666651,-0.066137,130.94537,-4.657633,1.196041,0.42257,147.07587,36.485678,1.753855,3941.318597,33.524992,23.426271,-0.447967,99.171285,87.317678,-5.784301,5.667254,16.9804,25.042,0.611725,15.24,1.455279,-2.069456,-39.620708,-1.098769,3.462738,8.832525,-4.699934,WAS_EDA,HOS_HOS,JinguStadium,Fall,Team,20220911-JinguStadium-1,e6cc5cb0-3179-11ed-9676-2fc9f82ac459,c8bae96b-7499-4452-80ca-f2034bc7d204,v3,,,,"Ryosuke, Koresawa",1000073843,Right,HOS_HOS,143.55015,31.847193,,13.25625,,,,16.507204,-39.902202,4.416262,1.48791,-0.948981,-2.349967,0.679438,-2.179814,1.731369,0.26857,0.682479,0.056378,163.515209,0.270387,32.798505,-6.651896,1.429662,-0.207154,0.010489,0.001949,-0.000325,1.4e-05,0.681413,24.309776,-5.341988,0.31722,-0.044924,0.002095,0.001636,-0.000363,2.2e-05,0.056626,1.000296,-1.557468,0.462417,-0.099805,0.014348,-0.001112,2.9e-05,1e-06,,,,,,,,,,,,,,,,,,,,,,,,,山口 智久,https://youtu.be/pT9Pl7VZRdw/&t=2049,22A
71,2022/9/11,34:55.2,2022/9/11,34:55.2,1,1,"Taisei, Shimizu",1000089854,Left,WAS_EDA,"Yuta, Kaizaki",1000073730,Left,HOS_HOS,Undefined,3,Top,0,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,138.38678,-1.175073,3.135404,2298.458922,160.635039,11:15,1.695535,-0.530009,1.684995,-45.3146,52.2879,-17.2649,0.907026,0.191608,126.22836,-4.555966,1.926598,0.446154,,,,,,,,,,,,10.9045,28.1455,0.448305,15.24,1.660825,-1.991547,-37.986061,-0.939914,2.057324,7.657247,-4.496504,WAS_EDA,HOS_HOS,JinguStadium,Fall,Team,20220911-JinguStadium-1,51dfdc70-317a-11ed-9676-2fc9f82ac459,c8bae96b-7499-4452-80ca-f2034bc7d204,v3,,,,"Taichi, Inde",1000101222,Right,WAS_EDA,135.96191,,,12.15842,,,,16.754108,-38.290059,3.828623,1.694596,-0.761399,-2.248252,0.528992,-2.073225,1.028662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,山口 智久,https://youtu.be/pT9Pl7VZRdw/&t=2152,22A
72,2022/9/11,35:04.5,2022/9/11,35:04.5,1,2,"Taisei, Shimizu",1000089854,Left,WAS_EDA,"Yuta, Kaizaki",1000073730,Left,HOS_HOS,Undefined,3,Top,0,0,1,Fastball,Four-Seam,FoulBall,Undefined,Undefined,Popup,Undefined,0,0,,139.84289,-2.298514,3.318416,2155.047757,162.242714,11:30,1.69577,-0.561796,1.647966,-38.5316,57.9142,-17.5016,0.652597,0.211912,127.22077,-5.197328,2.096253,0.443503,115.71422,56.102494,-128.933669,5370.397838,-26.251742,24.87934,-20.855859,55.762597,28.619547,-150.235955,4.243226,11.2652,31.8048,0.473221,15.24,1.630237,-2.132091,-38.34363,-1.673248,2.157977,8.057047,-3.714076,WAS_EDA,HOS_HOS,JinguStadium,Fall,Team,20220911-JinguStadium-1,575f7c00-317a-11ed-9676-2fc9f82ac459,c8bae96b-7499-4452-80ca-f2034bc7d204,v3,,,,"Taichi, Inde",1000101222,Right,WAS_EDA,136.77485,25.026334,,12.62211,,,,16.791461,-38.66826,4.028524,1.69464,-1.523603,-1.857038,0.560878,-2.219039,1.078988,0.423918,0.664565,-0.215944,30.591163,0.42376,-11.263895,-1.490754,0.688464,-0.128201,-0.007369,0.011864,-0.002532,0.000175,0.664989,26.666551,-8.766421,0.969495,-0.050618,-0.061553,0.023947,-0.003648,0.000206,-0.216895,-13.918964,2.441105,-0.081346,-0.207852,0.123028,-0.0314,0.003796,-0.000178,,,,,,,,,,,,,,,,,,,,,,,,,山口 智久,https://youtu.be/pT9Pl7VZRdw/&t=2161,22A
