PitchNo,Date,Time,UTCDate,UTCTime,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,AutoHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,GameUID,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,ContactPositionX,ContactPositionY,ContactPositionZ,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,umpire,Catcher Pos,Unnamed: 157,season
1,2021/5/8,01:49.4,2021/5/8,01:49.4,1,1,"Ginji, Miura",1000073786,Right,HOS_HOS,"Yuki, Suyama",1000073581,Left,MEI_MEI,Undefined,1,Top,0,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,143.41522,-2.286916,-0.842749,2351.094853,199.276332,12:45,1.676429,0.300958,1.851364,-30.3324,58.621,19.4814,0.727719,0.258077,130.75717,-4.624056,0.538353,0.425928,,,,,,,,,,,,-10.5946,32.6686,-0.282274,15.24,1.620463,0.482076,-39.429789,-1.654293,-2.149821,8.388281,-3.177649,HOS_HOS,MEI_MEI,JinguStadium,TeamExclusive,Team,20210508-JinguStadium-1,59e8b330-afa1-11eb-aefb-d9be767fb0f3,02b19117-89d9-42da-a94d-7101b8245a31,v3,,,,"Daichi, Funyuu",1000073839,Right,HOS_HOS,142.41853,,,12.65804,,,,16.587866,-39.715498,4.194141,1.674965,-1.546061,-1.588825,-0.29994,0.5553,-1.074911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21S
2,2021/5/8,02:03.1,2021/5/8,02:03.1,1,2,"Ginji, Miura",1000073786,Right,HOS_HOS,"Yuki, Suyama",1000073581,Left,MEI_MEI,Undefined,1,Top,0,0,1,Slider,Curveball,BallCalled,Undefined,Undefined,,Undefined,0,0,,122.36335,3.198799,-0.425596,2404.594319,35.984728,7:15,1.647235,0.369258,1.673214,-150.5722,-25.5614,-21.4057,1.054582,0.033845,112.03458,-7.599604,-1.927177,0.504927,,,,,,,,,,,,10.3824,-13.7229,-0.356164,15.24,1.720557,0.349621,-33.619341,1.269188,1.531086,6.117001,-11.830358,HOS_HOS,MEI_MEI,JinguStadium,TeamExclusive,Team,20210508-JinguStadium-1,620b5f40-afa1-11eb-aefb-d9be767fb0f3,02b19117-89d9-42da-a94d-7101b8245a31,v3,,,,"Daichi, Funyuu",1000073839,Right,HOS_HOS,120.13623,,,10.32876,,,,16.767308,-33.896094,3.058501,1.651027,1.804432,-5.915179,-0.370415,0.28035,0.765543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21S
3,2021/5/8,02:20.2,2021/5/8,02:20.2,1,3,"Ginji, Miura",1000073786,Right,HOS_HOS,"Yuki, Suyama",1000073581,Left,MEI_MEI,Undefined,1,Top,0,1,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,,142.49291,-3.465032,-1.895474,2447.963315,195.129566,12:30,1.651184,0.336446,1.747109,-27.2576,64.401,16.5728,0.393329,-0.036047,129.76529,-5.574867,-0.729083,0.432356,,,,,,,,,,,,-9.7309,36.0607,-0.289486,15.24,1.561009,1.206377,-39.089923,-2.435033,-1.939795,8.278075,-2.618148,HOS_HOS,MEI_MEI,JinguStadium,TeamExclusive,Team,20210508-JinguStadium-1,6c39b9d0-afa1-11eb-aefb-d9be767fb0f3,02b19117-89d9-42da-a94d-7101b8245a31,v3,,,,"Daichi, Funyuu",1000073839,Right,HOS_HOS,140.30114,,,12.72762,,,,16.691835,-39.396179,4.139037,1.649304,-2.338172,-1.309074,-0.335445,1.278142,-0.969897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21S
4,2021/5/8,02:42.2,2021/5/8,02:42.2,1,4,"Ginji, Miura",1000073786,Right,HOS_HOS,"Yuki, Suyama",1000073581,Left,MEI_MEI,Undefined,1,Top,0,2,1,Fastball,Four-Seam,InPlay,Undefined,FlyBall,FlyBall,Out,1,0,,142.39223,-2.095432,-2.089889,2355.443166,198.264355,12:30,1.674921,0.327561,1.808352,-28.5163,62.6933,19.656,0.796557,-0.067116,129.1402,-4.316058,-0.701428,0.431295,143.92838,51.270429,21.770015,3465.66551,,,,75.367202,,26.735074,6.164613,-11.7075,34.7209,-0.278057,15.24,1.622021,1.329519,-39.112826,-1.505155,-2.325171,8.654942,-2.910867,HOS_HOS,MEI_MEI,JinguStadium,TeamExclusive,Team,20210508-JinguStadium-1,79565ab0-afa1-11eb-aefb-d9be767fb0f3,02b19117-89d9-42da-a94d-7101b8245a31,v3,,,,"Daichi, Funyuu",1000073839,Right,HOS_HOS,140.64609,36.175411,,13.25203,,,,16.631201,-39.419471,4.327471,1.673521,-1.402023,-1.455434,-0.326621,1.4119,-1.162585,0.676775,0.759135,0.05838,182.999842,0.676769,23.229991,-6.577956,1.843604,-0.299935,-0.071864,0.086534,-0.032046,0.00454,0.759141,31.188222,-6.568033,0.424567,-0.121348,0.134369,-0.092922,0.032159,-0.004496,0.058377,9.277285,-2.252343,0.693909,-0.112467,-0.039625,0.042786,-0.015728,0.00223,,,,,,,,,,,,,,,,,,,,,,,,,,21S
5,2021/5/8,03:23.8,2021/5/8,03:23.8,2,1,"Ginji, Miura",1000073786,Right,HOS_HOS,"Kaito, Muramatsu",1000073668,Left,MEI_MEI,Undefined,1,Top,1,0,0,Slider,Curveball,BallCalled,Undefined,Undefined,,Undefined,0,0,,121.6237,0.780032,-1.224732,2579.528266,36.590914,7:15,1.626198,0.357591,1.803138,-151.4234,-26.5081,-22.6943,0.332675,-0.215844,111.69646,-10.126112,-2.833431,0.504734,,,,,,,,,,,,10.7406,-13.1439,-0.326106,15.24,1.634874,0.811416,-33.468449,-0.105935,1.558151,6.468872,-11.713456,HOS_HOS,MEI_MEI,JinguStadium,TeamExclusive,Team,20210508-JinguStadium-1,92327d70-afa1-11eb-aefb-d9be767fb0f3,02b19117-89d9-42da-a94d-7101b8245a31,v3,,,,"Daichi, Funyuu",1000073839,Right,HOS_HOS,120.18216,,,9.92724,,,,16.637668,-33.737512,3.234436,1.629148,0.381269,-5.856728,-0.358508,0.746607,0.779076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21S
6,2021/5/8,03:44.8,2021/5/8,03:44.8,2,2,"Ginji, Miura",1000073786,Right,HOS_HOS,"Kaito, Muramatsu",1000073668,Left,MEI_MEI,Undefined,1,Top,1,1,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,,142.4523,-0.351766,-0.85064,2280.164439,200.911598,12:45,1.668939,0.322177,1.799933,-31.9252,59.212,21.4434,1.250151,0.295927,128.95984,-2.820458,0.664624,0.431124,,,,,,,,,,,,-11.4927,31.3199,-0.302739,15.24,1.658061,0.469179,-39.15427,-0.323965,-2.286995,8.685167,-3.574128,HOS_HOS,MEI_MEI,JinguStadium,TeamExclusive,Team,20210508-JinguStadium-1,9ea808e0-afa1-11eb-aefb-d9be767fb0f3,02b19117-89d9-42da-a94d-7101b8245a31,v3,,,,"Daichi, Funyuu",1000073839,Right,HOS_HOS,140.70182,,,13.49246,,,,16.638619,-39.463291,4.342583,1.667326,-0.196796,-1.787064,-0.32088,0.550551,-1.143498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21S
7,2021/5/8,03:57.8,2021/5/8,03:57.8,2,3,"Ginji, Miura",1000073786,Right,HOS_HOS,"Kaito, Muramatsu",1000073668,Left,MEI_MEI,Undefined,1,Top,1,2,0,Fastball,Four-Seam,FoulBall,Undefined,Undefined,Popup,Undefined,0,0,,142.52536,-2.147999,-1.752089,2267.826097,205.202496,12:45,1.633517,0.369218,1.824131,-27.5521,63.804,28.4726,0.750612,0.158819,128.53031,-4.315476,0.261999,0.431642,111.76205,61.463257,-111.567268,5185.841192,-19.63113,23.50696,-27.17987,45.67082,,-132.567964,4.321549,-16.0037,35.4174,-0.328931,15.24,1.579997,1.053267,-39.133326,-1.531161,-3.163005,9.106106,-2.806672,HOS_HOS,MEI_MEI,JinguStadium,TeamExclusive,Team,20210508-JinguStadium-1,a66897c0-afa1-11eb-aefb-d9be767fb0f3,02b19117-89d9-42da-a94d-7101b8245a31,v3,,,,"Daichi, Funyuu",1000073839,Right,HOS_HOS,140.53326,26.046535,,13.99504,,,,16.61499,-39.451981,4.553053,1.631859,-1.432946,-1.403336,-0.367725,1.163952,-1.581503,0.369493,0.713757,-0.151203,24.717888,0.369414,-5.450448,-1.668752,0.568575,-0.100801,-0.000597,0.006186,-0.001344,9.2e-05,0.714079,27.263633,-8.824274,0.992685,-0.079816,-0.047923,0.021174,-0.003413,0.0002,-0.15216,-13.767214,1.324304,0.25588,-0.262972,0.124571,-0.029883,0.003528,-0.000165,,,,,,,,,,,,,,,,,,,,,,,,,,21S
8,2021/5/8,04:21.5,2021/5/8,04:21.5,2,4,"Ginji, Miura",1000073786,Right,HOS_HOS,"Kaito, Muramatsu",1000073668,Left,MEI_MEI,Undefined,1,Top,1,2,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,,142.65645,-3.621608,-2.391129,2427.147459,195.411131,12:30,1.653908,0.326403,1.801774,-24.0459,68.9817,17.9602,0.386661,-0.170822,126.97488,-5.565717,-1.123653,0.435573,,,,,,,,,,,,-11.3135,39.559,-0.269133,15.24,1.563609,1.536505,-39.035698,-2.511341,-2.193729,10.096895,-2.13603,HOS_HOS,MEI_MEI,JinguStadium,TeamExclusive,Team,20210508-JinguStadium-1,b4904000-afa1-11eb-aefb-d9be767fb0f3,02b19117-89d9-42da-a94d-7101b8245a31,v3,,,,"Daichi, Funyuu",1000073839,Right,HOS_HOS,139.26496,,,15.68157,,,,16.636463,-39.395248,5.048448,1.651683,-2.435277,-1.068015,-0.325238,1.614624,-1.096864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21S
9,2021/5/8,04:40.8,2021/5/8,04:40.8,2,5,"Ginji, Miura",1000073786,Right,HOS_HOS,"Kaito, Muramatsu",1000073668,Left,MEI_MEI,Undefined,1,Top,1,3,1,Fastball,Four-Seam,InPlay,Undefined,GroundBall,GroundBall,Out,1,0,,142.47836,-2.303199,-2.427405,2421.873307,207.456897,1:00,1.644938,0.386815,1.770144,-33.6612,58.7074,28.7237,0.654557,-0.014396,128.19885,-4.89927,-0.403311,0.434027,163.59882,-6.1369,22.902901,,,,,6.685827,,20.533535,0.136631,-16.6795,32.8502,-0.328207,15.24,1.584998,1.509482,-39.079256,-1.670603,-3.278634,9.28073,-3.349405,HOS_HOS,MEI_MEI,JinguStadium,TeamExclusive,Team,20210508-JinguStadium-1,c00dafd0-afa1-11eb-aefb-d9be767fb0f3,02b19117-89d9-42da-a94d-7101b8245a31,v3,,,,"Daichi, Funyuu",1000073839,Right,HOS_HOS,139.76088,0.724183,,14.27951,,,,16.669017,-39.417165,4.640365,1.643604,-1.548652,-1.674703,-0.38534,1.628856,-1.639317,0.574264,0.663776,-0.057444,,0.574264,41.621667,,,,,,,,0.663776,-4.858177,,,,,,,,-0.057444,17.584164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21S
10,2021/5/8,05:23.4,2021/5/8,05:23.4,3,1,"Ginji, Miura",1000073786,Right,HOS_HOS,"Kazuya, Maruyama",1000073566,Left,MEI_MEI,Undefined,1,Top,2,0,0,Slider,Curveball,FoulBall,Undefined,Undefined,,Undefined,0,0,,121.33646,1.275744,-1.118097,2657.274768,37.43106,7:15,1.630723,0.38723,1.716153,-163.4004,-35.7628,-30.7032,0.359654,-0.237814,110.86147,-10.432981,-3.283011,0.510204,,,,,,,,,,,,14.7016,-18.039,-0.355796,15.24,1.651209,0.786574,-33.357634,0.106165,2.105495,6.764123,-12.390112,HOS_HOS,MEI_MEI,JinguStadium,TeamExclusive,Team,20210508-JinguStadium-1,d96c4900-afa1-11eb-aefb-d9be767fb0f3,02b19117-89d9-42da-a94d-7101b8245a31,v3,,,,"Daichi, Funyuu",1000073839,Right,HOS_HOS,118.89357,,,10.47498,,,,16.72477,-33.657363,3.382061,1.634341,0.655191,-6.195056,-0.388583,0.693276,1.052747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21S
