PitchNo,Date,Time,UTCDate,UTCTime,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,AutoHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,GameUID,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,ContactPositionX,ContactPositionY,ContactPositionZ,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,umpire,Catcher Pos,Unnamed: 157,season
1,2021/4/24,36:44.9,2021/4/24,36:44.9,1,1,"Kosuke, Morita",1000073314,Right,KEI_KEI,"Yuki, Suyama",1000073581,Left,MEI_MEI,Undefined,1,Top,0,0,0,Fastball,Four-Seam,FoulBall,Undefined,Undefined,,Undefined,0,0,,142.80891,-0.864516,-2.822637,,215.596499,1:15,1.733384,0.528019,1.716342,-48.4487,43.7609,28.971,1.002725,0.014367,128.85166,-4.486517,-0.788505,0.433653,,,,,,,,,,,,-16.4889,23.6361,-0.456754,15.24,1.707221,1.766915,-39.158378,-0.766967,-3.273127,8.88779,-5.114752,KEI_KEI,MEI_MEI,JinguStadium,Spring,NL,20210424-JinguStadium-2,acc9c6c0-a4b6-11eb-9bfd-6db1b12cf94f,6f6ea0cf-e6a9-461b-8d59-168670e3b9fa,v3,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,139.88127,,,13.95725,,,,16.72109,-39.493111,4.443895,1.732479,-0.574335,-2.557376,-0.525621,1.890188,-1.636564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21S
2,2021/4/24,37:07.0,2021/4/24,37:07.0,1,2,"Kosuke, Morita",1000073314,Right,KEI_KEI,"Yuki, Suyama",1000073581,Left,MEI_MEI,Undefined,1,Top,0,0,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,,144.61083,-1.593816,-1.164211,2221.929232,213.079674,1:00,1.758498,0.554198,1.703307,-44.2882,46.533,28.0278,0.861787,0.503083,129.40615,-4.932953,0.80519,0.430376,,,,,,,,,,,,-15.0318,25.8238,-0.525903,15.24,1.713447,0.650649,-39.651633,-1.261398,-3.02468,9.986398,-4.610412,KEI_KEI,MEI_MEI,JinguStadium,Spring,NL,20210424-JinguStadium-2,b9f35ff0-a4b6-11eb-9bfd-6db1b12cf94f,6f6ea0cf-e6a9-461b-8d59-168670e3b9fa,v3,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,140.94643,,,15.20468,,,,16.734767,-40.026324,4.993199,1.75753,-1.088414,-2.305206,-0.552445,0.764135,-1.51234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21S
3,2021/4/24,37:20.0,2021/4/24,37:20.0,1,3,"Kosuke, Morita",1000073314,Right,KEI_KEI,"Yuki, Suyama",1000073581,Left,MEI_MEI,Undefined,1,Top,0,1,1,ChangeUp,Changeup,StrikeSwinging,Undefined,Undefined,,Undefined,0,0,,130.82536,-0.420654,-1.933986,1542.971401,192.827248,12:30,1.740004,0.503263,1.727551,-69.1681,40.9728,8.4031,0.928708,0.037469,117.76551,-5.546899,-1.343077,0.473946,,,,,,,,,,,,-5.8197,22.2882,-0.454092,15.24,1.724062,1.170253,-35.88779,-0.511902,-0.964143,7.865852,-6.114214,KEI_KEI,MEI_MEI,JinguStadium,Spring,NL,20210424-JinguStadium-2,c1b12fb0-a4b6-11eb-9bfd-6db1b12cf94f,6f6ea0cf-e6a9-461b-8d59-168670e3b9fa,v3,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,127.98924,,,13.05985,,,,16.71043,-36.208644,3.932926,1.739857,-0.262499,-3.057107,-0.502629,1.209581,-0.482071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21S
4,2021/4/24,37:38.8,2021/4/24,37:38.8,1,4,"Kosuke, Morita",1000073314,Right,KEI_KEI,"Yuki, Suyama",1000073581,Left,MEI_MEI,Undefined,1,Top,0,1,2,Fastball,Four-Seam,InPlay,Undefined,LineDrive,LineDrive,Out,1,0,,143.3439,-1.920098,-2.298633,2160.007354,212.142999,1:00,1.73516,0.52181,1.657422,-46.5963,46.8065,27.0679,0.720531,0.136078,127.85805,-5.422593,-0.403543,0.43645,149.0675,15.047665,-29.727469,3468.747031,27.794089,6.095811,-18.751407,70.482761,,-38.831047,2.273475,-15.624,26.2718,-0.462116,15.24,1.679683,1.42711,-39.255211,-1.48902,-3.069845,10.063435,-4.644705,KEI_KEI,MEI_MEI,JinguStadium,Spring,NL,20210424-JinguStadium-2,ccea4380-a4b6-11eb-9bfd-6db1b12cf94f,6f6ea0cf-e6a9-461b-8d59-168670e3b9fa,v3,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,138.98499,6.16653,,15.48586,,,,16.78093,-39.648275,5.031718,1.734299,-1.307605,-2.322353,-0.520199,1.547014,-1.534923,0.405155,0.693917,-0.123038,106.088912,0.405155,34.725145,-6.917761,1.479334,-0.321336,0.058282,-0.010127,0.001413,-0.000104,0.693917,10.750349,-5.732115,0.505178,-0.074853,0.010648,-0.000638,3e-06,-4e-06,-0.123038,-19.828986,-0.602772,0.695369,-0.256416,0.070666,-0.014873,0.002125,-0.000142,,,,,,,,,,,,,,,,,,,,,,,,,,21S
5,2021/4/24,38:08.3,2021/4/24,38:08.3,2,1,"Kosuke, Morita",1000073314,Right,KEI_KEI,"Kaito, Muramatsu",1000073668,Left,MEI_MEI,Undefined,1,Top,1,0,0,Cutter,Slider,BallCalled,Undefined,Undefined,,Undefined,0,0,,136.00913,-1.479881,-1.129229,2169.131034,167.839785,11:30,1.717553,0.551272,1.756033,-78.0878,21.5024,-3.9736,0.516671,0.191142,125.14539,-7.153829,-1.409575,0.450675,,,,,,,,,,,,1.2514,12.9182,-0.522473,15.24,1.674494,0.756622,-37.41204,-1.276857,0.229616,7.246695,-7.436328,KEI_KEI,MEI_MEI,JinguStadium,Spring,NL,20210424-JinguStadium-2,de756210-a4b6-11eb-9bfd-6db1b12cf94f,6f6ea0cf-e6a9-461b-8d59-168670e3b9fa,v3,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,134.59824,,,10.86374,,,,16.683704,-37.690648,3.623347,1.718088,-0.990959,-3.718164,-0.551392,0.747794,0.114808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21S
6,2021/4/24,38:19.9,2021/4/24,38:19.8,2,2,"Kosuke, Morita",1000073314,Right,KEI_KEI,"Kaito, Muramatsu",1000073668,Left,MEI_MEI,Undefined,1,Top,1,1,0,Fastball,Four-Seam,FoulBall,Undefined,Undefined,GroundBall,Undefined,0,0,,140.69042,-1.659584,-2.004531,2075.367407,205.163783,12:45,1.737275,0.559322,1.702216,-54.7049,39.5053,17.1146,0.717436,0.159684,128.43249,-5.69024,-0.802552,0.438333,148.98996,5.797939,-60.833391,3757.170209,,,,40.010779,,-66.461605,1.139769,-10.1026,22.1137,-0.508195,15.24,1.689576,1.264198,-38.647721,-1.333069,-1.969815,8.046256,-5.494908,KEI_KEI,MEI_MEI,JinguStadium,Spring,NL,20210424-JinguStadium-2,e55f8e20-a4b6-11eb-9bfd-6db1b12cf94f,6f6ea0cf-e6a9-461b-8d59-168670e3b9fa,v3,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,138.38808,1.625377,,12.25792,,,,16.737149,-38.958173,4.023128,1.73692,-1.121057,-2.747454,-0.558438,1.3402,-0.984908,-0.085194,0.648618,-0.16167,100.623449,-0.085194,20.066371,-6.585618,1.514699,-0.364805,0.076992,-0.014861,0.002544,-0.00026,0.648618,4.180845,-4.738529,0.618845,-0.135727,0.035846,-0.007972,0.001451,-0.00016,-0.16167,-35.95373,3.602795,-0.104991,-0.072051,0.039743,-0.01195,0.002547,-0.000293,,,,,,,,,,,,,,,,,,,,,,,,,,21S
7,2021/4/24,38:43.4,2021/4/24,38:43.4,2,3,"Kosuke, Morita",1000073314,Right,KEI_KEI,"Kaito, Muramatsu",1000073668,Left,MEI_MEI,Undefined,1,Top,1,1,1,Fastball,Four-Seam,InPlay,Undefined,GroundBall,GroundBall,Out,1,0,,142.34856,-1.87344,-1.904465,2108.261562,208.638555,1:00,1.739546,0.552412,1.690089,-51.2446,42.3908,21.2249,0.692979,0.221989,127.93244,-5.691415,-0.414794,0.436993,167.19698,1.544429,-8.609121,1092.079017,,,,19.869653,,-10.199415,0.452901,-12.3079,23.9858,-0.503865,15.24,1.686135,1.18462,-39.031376,-1.471808,-2.407533,9.437334,-5.114811,KEI_KEI,MEI_MEI,JinguStadium,Spring,NL,20210424-JinguStadium-2,f368d8f0-a4b6-11eb-9bfd-6db1b12cf94f,6f6ea0cf-e6a9-461b-8d59-168670e3b9fa,v3,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,138.81217,0.710668,,14.41612,,,,16.748626,-39.394455,4.718667,1.738974,-1.275028,-2.557406,-0.551222,1.277244,-1.203767,0.3009,0.6482,-0.213249,61.132947,0.306896,45.725621,-7.147388,,,,,,,0.651683,1.148244,-5.72859,,,,,,,-0.211646,-6.997687,-0.677603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21S
8,2021/4/24,39:15.7,2021/4/24,39:15.7,3,1,"Kosuke, Morita",1000073314,Right,KEI_KEI,"Kazuya, Maruyama",1000073566,Left,MEI_MEI,Undefined,1,Top,2,0,0,Curveball,Curveball,BallCalled,Undefined,Undefined,,Undefined,0,0,,117.77621,4.631632,1.751899,2473.407552,28.856745,7:00,1.77098,0.418535,1.474302,-188.9265,-45.9926,-28.5659,1.221989,0.638647,104.68719,-8.808022,-0.226554,0.539911,,,,,,,,,,,,15.4071,-24.5009,-0.468347,15.24,1.891802,-0.840132,-32.160245,1.787437,2.017641,7.100207,-13.015184,KEI_KEI,MEI_MEI,JinguStadium,Spring,NL,20210424-JinguStadium-2,06a32e20-a4b7-11eb-9bfd-6db1b12cf94f,6f6ea0cf-e6a9-461b-8d59-168670e3b9fa,v3,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,112.35181,,,13.08902,,,,16.965477,-32.538959,3.550104,1.777949,2.481646,-6.507592,-0.420666,-0.94775,1.008821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21S
9,2021/4/24,39:28.8,2021/4/24,39:28.8,3,2,"Kosuke, Morita",1000073314,Right,KEI_KEI,"Kazuya, Maruyama",1000073566,Left,MEI_MEI,Undefined,1,Top,2,1,0,Fastball,Four-Seam,InPlay,Undefined,GroundBall,GroundBall,Single,0,0,,142.77869,-1.69666,-2.643305,2206.087863,206.810743,1:00,1.731393,0.516038,1.68657,-50.3854,42.8742,19.8817,0.743498,-0.038767,128.14995,-5.456154,-1.249497,0.436115,159.26531,-10.339849,28.102629,,,,,4.652166,,26.881789,0.087463,-12.3503,24.1263,-0.447736,15.24,1.6826,1.702011,-39.135093,-1.352047,-2.42535,9.589362,-5.068753,KEI_KEI,MEI_MEI,JinguStadium,Spring,NL,20210424-JinguStadium-2,0e7940d0-a4b7-11eb-9bfd-6db1b12cf94f,6f6ea0cf-e6a9-461b-8d59-168670e3b9fa,v3,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,139.09163,0.363284,,14.62874,,,,16.752511,-39.503968,4.794681,1.730859,-1.157066,-2.534377,-0.515002,1.795307,-1.212675,0.79167,0.694505,0.310392,,0.79167,38.390913,,,,,,,,0.694505,-7.940546,,,,,,,,0.310392,20.501102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21S
10,2021/4/24,40:02.7,2021/4/24,40:02.7,4,1,"Kosuke, Morita",1000073314,Right,KEI_KEI,"Kyuto, Ueda",1000101233,Left,MEI_MEI,Undefined,1,Top,2,0,0,Splitter,Changeup,BallCalled,Undefined,Undefined,,Undefined,0,0,1,128.27496,1.275402,-0.883709,1418.147009,204.950815,12:45,1.768513,0.481107,1.735879,-82.6373,31.5409,12.7672,1.304512,0.357747,115.53681,-4.817317,0.014875,0.482554,,,,,,,,,,,,-7.1191,16.2038,-0.459414,15.24,1.795118,0.480967,-35.205226,0.480151,-1.137213,7.450679,-7.218239,KEI_KEI,MEI_MEI,JinguStadium,Spring,NL,20210424-JinguStadium-2,22aa7920-a4b7-11eb-9bfd-6db1b12cf94f,6f6ea0cf-e6a9-461b-8d59-168670e3b9fa,v3,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,125.70607,,,12.73815,,,,16.702155,-35.513321,3.72534,1.769092,0.778635,-3.609119,-0.480275,0.527993,-0.568607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21S
