PitchNo,Date,Time,UTCDate,UTCTime,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,AutoHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,GameUID,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,ContactPositionX,ContactPositionY,ContactPositionZ,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,umpire,Catcher Pos,Unnamed: 157,season
1.0,2021/5/2,01:18.7,2021/5/2,01:18.7,1,1.0,"Kei, Nishiyama",1000073965,Right,TOK,"Ryuta, Hirose",1000089826,Right,KEI_KEI,Undefined,1,Top,0,0,0,Cutter,Slider,BallCalled,Undefined,Undefined,,Undefined,0,0,,127.67684,-1.480387,-2.903403,2225.082018,65.434131,8:15,1.695467,0.733851,1.763559,-115.9049,-2.4247,-12.965,0.116006,-0.219793,117.96901,-9.795366,-3.818135,0.481077,,,,,,,,,,,,4.5767,0.7745,-0.659927,15.24,1.649816,1.837084,-35.086804,-1.35612,0.735606,6.62306,-9.682161,TOK,KEI_KEI,JinguStadium,TeamExclusive,Team,20210502-JinguStadium-1,489dea70-aaea-11eb-8a4e-1d2d951cea70,351ead51-52ed-4010-a64d-459a747509b7,v3,,,,"Taiki, Matsuoka",1000073870.0,Right,TOK,126.09204,,,9.70783,,,,16.676754,-35.356968,3.31153,1.697078,-0.96117,-4.84108,-0.734252,1.807077,0.367803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,浅田 祐太朗,9.0,,21S
2.0,2021/5/2,01:38.1,2021/5/2,01:38.1,1,2.0,"Kei, Nishiyama",1000073965,Right,TOK,"Ryuta, Hirose",1000089826,Right,KEI_KEI,Undefined,1,Top,0,1,0,Cutter,Curveball,InPlay,Undefined,FlyBall,FlyBall,Out,1,0,,125.0361,1.497245,-1.747372,2622.210865,87.375438,9:00,1.687716,0.766064,1.821314,-115.3606,1.7544,-38.6141,0.957453,-0.113954,115.01766,-6.875546,-4.477288,0.488721,152.22179,38.365362,7.195669,4436.386578,32.657851,24.387563,7.588686,104.249993,,23.676764,5.408798,18.6939,0.8347,-0.721334,15.24,1.716105,1.215274,-34.405721,0.477688,2.892656,6.296974,-9.677482,TOK,KEI_KEI,JinguStadium,TeamExclusive,Team,20210502-JinguStadium-1,542a0040-aaea-11eb-8a4e-1d2d951cea70,351ead51-52ed-4010-a64d-459a747509b7,v3,,,,"Taiki, Matsuoka",1000073870.0,Right,TOK,124.11992,32.322969,,10.01845,,,,16.619114,-34.657208,3.148487,1.689309,0.864187,-4.838741,-0.767562,1.099748,1.446328,0.368162,0.888815,0.126826,215.518916,0.369587,32.866231,-7.179246,1.723162,-0.321233,0.047623,-0.005943,0.000588,-2.9e-05,0.88909,26.235621,-6.309861,0.362073,0.053465,-0.051052,0.014291,-0.001835,9e-05,0.126264,4.163427,2.145746,-0.661065,0.147502,-0.024314,0.002829,-0.000222,9e-06,,,,,,,,,,,,,,,,,,,,,,,浅田 祐太朗,9.0,,21S
3.0,2021/5/2,02:08.0,2021/5/2,02:08.0,2,1.0,"Kei, Nishiyama",1000073965,Right,TOK,"Haruto, Watanabe",1000073445,Right,KEI_KEI,Undefined,1,Top,1,0,0,Slider,Curveball,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,121.93565,2.080232,-1.114007,2463.686409,70.559219,8:15,1.66163,0.8018,1.636064,-134.2323,-8.0078,-33.724,0.91418,0.146153,111.95618,-7.542048,-3.473458,0.507372,,,,,,,,,,,,16.0441,-4.1938,-0.768427,15.24,1.707143,0.808601,-33.513632,0.679751,2.353955,6.012432,-10.42196,TOK,KEI_KEI,JinguStadium,TeamExclusive,Team,20210502-JinguStadium-1,66062500-aaea-11eb-8a4e-1d2d951cea70,351ead51-52ed-4010-a64d-459a747509b7,v3,,,,"Taiki, Matsuoka",1000073870.0,Right,TOK,119.55723,,,9.97946,,,,16.80409,-33.793068,3.006216,1.664295,1.164127,-5.21098,-0.803466,0.699197,1.176978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,浅田 祐太朗,8.0,,21S
4.0,2021/5/2,02:20.7,2021/5/2,02:20.7,2,2.0,"Kei, Nishiyama",1000073965,Right,TOK,"Haruto, Watanabe",1000073445,Right,KEI_KEI,Undefined,1,Top,1,0,1,Slider,Curveball,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,125.95448,1.595687,-0.751589,2548.116917,72.554482,8:30,1.692991,0.812566,1.730675,-123.2731,-5.9835,-31.0454,0.913806,0.288548,115.15488,-7.308414,-2.937563,0.489085,,,,,,,,,,,,15.09,-2.9254,-0.790954,15.24,1.724815,0.599313,-34.629191,0.4766,2.353839,6.669196,-10.262979,TOK,KEI_KEI,JinguStadium,TeamExclusive,Team,20210502-JinguStadium-1,6d8cb820-aaea-11eb-8a4e-1d2d951cea70,351ead51-52ed-4010-a64d-459a747509b7,v3,,,,"Taiki, Matsuoka",1000073870.0,Right,TOK,124.02751,,,10.7996,,,,16.709128,-34.910983,3.334598,1.695516,0.910238,-5.131489,-0.814176,0.499857,1.17692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,浅田 祐太朗,7.0,,21S
5.0,2021/5/2,02:33.1,2021/5/2,02:33.1,2,3.0,"Kei, Nishiyama",1000073965,Right,TOK,"Haruto, Watanabe",1000073445,Right,KEI_KEI,Undefined,1,Top,1,0,2,ChangeUp,Changeup,BallCalled,Undefined,Undefined,,Undefined,0,0,,127.96011,-1.03052,-0.467981,1479.902868,186.464908,12:15,1.715172,0.728577,1.752555,-102.0226,14.2892,1.0795,0.402492,0.606579,114.28087,-8.493669,-0.391748,0.487042,,,,,,,,,,,,-0.9919,9.6331,-0.716816,15.24,1.681816,0.281432,-35.081603,-1.018507,-0.154498,8.47368,-8.306161,TOK,KEI_KEI,JinguStadium,TeamExclusive,Team,20210502-JinguStadium-1,74fcdd10-aaea-11eb-8a4e-1d2d951cea70,351ead51-52ed-4010-a64d-459a747509b7,v3,,,,"Taiki, Matsuoka",1000073870.0,Right,TOK,124.54776,,,13.67925,,,,16.685626,-35.429062,4.23684,1.716597,-0.677918,-4.153081,-0.728486,0.287767,-0.077249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,浅田 祐太朗,17.0,,21S
6.0,2021/5/2,02:46.5,2021/5/2,02:46.5,2,4.0,"Kei, Nishiyama",1000073965,Right,TOK,"Haruto, Watanabe",1000073445,Right,KEI_KEI,Undefined,1,Top,1,1,2,ChangeUp,Slider,BallCalled,Undefined,Undefined,,Undefined,0,0,,126.04072,0.121063,0.773279,1238.589482,81.490483,8:45,1.678799,0.807306,1.735373,-118.5554,-1.5461,-35.7866,0.527636,0.669104,115.46137,-8.436432,-1.751171,0.4885,,,,,,,,,,,,18.6421,0.425,-0.824465,15.24,1.67314,-0.301258,-34.665125,-0.392919,2.913043,6.701679,-9.740236,TOK,KEI_KEI,JinguStadium,TeamExclusive,Team,20210502-JinguStadium-1,7cf93c70-aaea-11eb-8a4e-1d2d951cea70,351ead51-52ed-4010-a64d-459a747509b7,v3,,,,"Taiki, Matsuoka",1000073870.0,Right,TOK,124.17595,,,10.57936,,,,16.704385,-34.947083,3.350839,1.68105,0.016878,-4.870118,-0.809212,-0.423817,1.456521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,浅田 祐太朗,7.0,,21S
7.0,2021/5/2,02:59.7,2021/5/2,02:59.7,2,5.0,"Kei, Nishiyama",1000073965,Right,TOK,"Haruto, Watanabe",1000073445,Right,KEI_KEI,Undefined,1,Top,1,2,2,Fastball,Cutter,InPlay,Undefined,GroundBall,GroundBall,Out,1,0,,136.741,0.089594,-1.300869,2233.657003,194.621854,12:30,1.72134,0.741682,1.820555,-64.7927,33.315,7.8725,1.098736,0.452763,124.77055,-4.701412,-0.743865,0.447307,132.02262,-1.923496,-23.369562,2002.993204,,,,12.082061,,-26.105818,0.333469,-4.996,17.9904,-0.710837,15.24,1.719189,0.816836,-37.616527,-0.178493,-0.922323,7.661448,-6.485408,TOK,KEI_KEI,JinguStadium,TeamExclusive,Team,20210502-JinguStadium-1,84d65400-aaea-11eb-8a4e-1d2d951cea70,351ead51-52ed-4010-a64d-459a747509b7,v3,,,,"Taiki, Matsuoka",1000073870.0,Right,TOK,135.61145,1.011838,,11.97045,,,,16.618985,-37.896347,3.830724,1.721382,0.058375,-3.242704,-0.741285,0.850522,-0.461161,0.184332,1.011838,-0.407117,73.205905,0.185402,33.602832,-4.878252,,,,,,,1.01271,-1.265705,-5.318987,,,,,,,-0.406561,-14.560745,-0.493515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,浅田 祐太朗,7.0,,21S
8.0,2021/5/2,03:30.6,2021/5/2,03:30.6,3,1.0,"Kei, Nishiyama",1000073965,Right,TOK,"Masaya, Hagio",1000073449,Right,KEI_KEI,Undefined,1,Top,2,0,0,Curveball,Curveball,BallCalled,Undefined,Undefined,,Undefined,0,0,,108.37893,6.2935,1.41726,2545.016474,40.298657,7:15,1.708086,0.684624,1.634695,-203.1673,-40.5807,-39.1003,1.482974,0.698769,98.17372,-8.236028,-1.311307,0.575834,,,,,,,,,,,,20.3811,-22.9965,-0.720043,15.24,1.863842,-0.564852,-29.631951,2.519828,2.317224,5.079785,-12.421231,TOK,KEI_KEI,JinguStadium,TeamExclusive,Team,20210502-JinguStadium-1,97420e90-aaea-11eb-8a4e-1d2d951cea70,351ead51-52ed-4010-a64d-459a747509b7,v3,,,,"Taiki, Matsuoka",1000073870.0,Right,TOK,105.34294,,,10.2052,,,,16.806754,-29.899332,2.539892,1.714001,3.173636,-6.210615,-0.687101,-0.686823,1.158612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,浅田 祐太朗,8.0,1.0,21S
9.0,2021/5/2,03:43.6,2021/5/2,03:43.6,3,2.0,"Kei, Nishiyama",1000073965,Right,TOK,"Masaya, Hagio",1000073449,Right,KEI_KEI,Undefined,1,Top,2,1,0,Curveball,Curveball,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,111.85225,4.390292,-0.458879,2551.427904,47.956303,7:30,1.729743,0.677437,1.578198,-192.5841,-38.316,-48.6542,1.065527,0.059288,101.1188,-9.358804,-3.850003,0.560909,,,,,,,,,,,,23.5298,-20.7467,-0.659887,15.24,1.837002,0.46419,-30.638814,1.605062,2.830192,5.9099,-12.30208,TOK,KEI_KEI,JinguStadium,TeamExclusive,Team,20210502-JinguStadium-1,9f05d1c0-aaea-11eb-8a4e-1d2d951cea70,351ead51-52ed-4010-a64d-459a747509b7,v3,,,,"Taiki, Matsuoka",1000073870.0,Right,TOK,108.14582,,,10.73345,,,,16.862723,-30.950238,2.95495,1.735342,2.253323,-6.15104,-0.680418,0.315052,1.415096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,浅田 祐太朗,9.0,,21S
10.0,2021/5/2,03:56.1,2021/5/2,03:56.1,3,3.0,"Kei, Nishiyama",1000073965,Right,TOK,"Masaya, Hagio",1000073449,Right,KEI_KEI,Undefined,1,Top,2,1,1,Fastball,Slider,FoulBall,Undefined,Undefined,,Undefined,0,0,,131.2009,-0.100214,-2.490452,1732.066761,137.438169,10:30,1.708005,0.744602,1.68988,-88.7903,20.8603,-15.6258,0.79153,-0.121498,118.91155,-6.5617,-3.585847,0.47289,106.19484,28.502722,149.962959,4273.732497,,,,,,,,5.907,11.7248,-0.677541,15.24,1.698375,1.641574,-36.004174,-0.413801,0.987962,7.725589,-7.845662,TOK,KEI_KEI,JinguStadium,TeamExclusive,Team,20210502-JinguStadium-1,a66d4420-aaea-11eb-8a4e-1d2d951cea70,351ead51-52ed-4010-a64d-459a747509b7,v3,,,,"Taiki, Matsuoka",1000073870.0,Right,TOK,128.27511,7.535392,,12.28935,,,,16.749319,-36.326592,3.862794,1.708812,-0.086371,-3.922831,-0.74519,1.600343,0.493981,0.501908,0.757138,0.114995,336.04091,0.501908,-22.441745,1.092203,0.140286,-0.054939,0.021749,-0.004977,0.000746,-9.9e-05,0.757138,14.076731,-8.25733,1.174155,-0.240496,0.050054,-0.007148,0.001353,-0.000245,0.114995,12.976099,-1.817266,-0.127479,0.061781,-0.027562,0.006514,-0.000939,0.000121,,,,,,,,,,,,,,,,,,,,,,,浅田 祐太朗,9.0,,21S
