PitchNo,Date,Time,UTCDate,UTCTime,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,AutoHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,GameUID,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,ContactPositionX,ContactPositionY,ContactPositionZ,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,umpire,Catcher Pos,Unnamed: 157,season
1,2021/4/18,,2021/4/18,,1,1,"Hikaru, Yamashita",1000073788,Left,HOS_HOS,"Satoru, Michihara",1000074062,Left,RIK,Undefined,1,Top,0,0,0,,,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.24,,,,,,,,HOS_HOS,RIK,JinguStadium,TeamExclusive,Team,20210418-JinguStadium-1,,5e7f6f74-c087-45aa-b530-2785d17c5be0,v3,,,,"Rentaro, Ohgaki",1000089958,Right,HOS_HOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21S
2,2021/4/18,,2021/4/18,,1,2,"Hikaru, Yamashita",1000073788,Left,HOS_HOS,"Satoru, Michihara",1000074062,Left,RIK,Undefined,1,Top,0,0,1,,,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.24,,,,,,,,HOS_HOS,RIK,JinguStadium,TeamExclusive,Team,20210418-JinguStadium-1,,5e7f6f74-c087-45aa-b530-2785d17c5be0,v3,,,,"Rentaro, Ohgaki",1000089958,Right,HOS_HOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21S
3,2021/4/18,,2021/4/18,,1,3,"Hikaru, Yamashita",1000073788,Left,HOS_HOS,"Satoru, Michihara",1000074062,Left,RIK,Undefined,1,Top,0,0,2,,,BallCalled,Undefined,Undefined,,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.24,,,,,,,,HOS_HOS,RIK,JinguStadium,TeamExclusive,Team,20210418-JinguStadium-1,,5e7f6f74-c087-45aa-b530-2785d17c5be0,v3,,,,"Rentaro, Ohgaki",1000089958,Right,HOS_HOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21S
4,2021/4/18,,2021/4/18,,1,4,"Hikaru, Yamashita",1000073788,Left,HOS_HOS,"Satoru, Michihara",1000074062,Left,RIK,Undefined,1,Top,0,1,2,,,InPlay,Undefined,GroundBall,,Out,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.24,,,,,,,,HOS_HOS,RIK,JinguStadium,TeamExclusive,Team,20210418-JinguStadium-1,,5e7f6f74-c087-45aa-b530-2785d17c5be0,v3,,,,"Rentaro, Ohgaki",1000089958,Right,HOS_HOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21S
5,2021/4/18,,2021/4/18,,2,1,"Hikaru, Yamashita",1000073788,Left,HOS_HOS,"Gou, Inoue",1000074178,Right,RIK,Undefined,1,Top,1,0,0,,,InPlay,Undefined,LineDrive,,Double,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.24,,,,,,,,HOS_HOS,RIK,JinguStadium,TeamExclusive,Team,20210418-JinguStadium-1,,5e7f6f74-c087-45aa-b530-2785d17c5be0,v3,,,,"Rentaro, Ohgaki",1000089958,Right,HOS_HOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21S
6,2021/4/18,,2021/4/18,,3,1,"Hikaru, Yamashita",1000073788,Left,HOS_HOS,"Hidetake, Ohta",1000074058,Right,RIK,Undefined,1,Top,1,0,0,,,StrikeCalled,Undefined,Undefined,,Undefined,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.24,,,,,,,,HOS_HOS,RIK,JinguStadium,TeamExclusive,Team,20210418-JinguStadium-1,,5e7f6f74-c087-45aa-b530-2785d17c5be0,v3,,,,"Rentaro, Ohgaki",1000089958,Right,HOS_HOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21S
7,2021/4/18,03:21.2,2021/4/18,03:21.2,3,2,"Hikaru, Yamashita",1000073788,Left,HOS_HOS,"Hidetake, Ohta",1000074058,Right,RIK,Undefined,1,Top,1,0,1,Slider,Slider,HitByPitch,Undefined,Undefined,,Undefined,0,0,2,126.9873,-0.149248,2.834213,2227.92991,297.462304,4:00,1.987001,-0.406956,1.68497,-134.6611,-16.1494,39.562,0.597812,0.79688,114.86382,-9.805813,5.609485,0.491627,,,,,,,,,,,,-17.4825,-6.8356,0.328579,15.24,1.972324,-1.909662,-34.819254,-0.637637,-2.698209,8.010685,-10.861634,HOS_HOS,RIK,JinguStadium,TeamExclusive,Team,20210418-JinguStadium-1,3f34a330-9fea-11eb-ab32-b7e1604dad22,5e7f6f74-c087-45aa-b530-2785d17c5be0,v3,,,,"Rentaro, Ohgaki",1000089958,Right,HOS_HOS,123.38635,,,12.12348,,,,16.754821,-35.166034,4.005342,1.98975,-0.16744,-5.430817,0.408719,-1.792858,-1.349105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21S
8,2021/4/18,04:46.1,2021/4/18,04:46.1,4,1,"Hikaru, Yamashita",1000073788,Left,HOS_HOS,"Kenta, Yamada",1000074117,Right,RIK,Undefined,1,Top,1,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,"1,2",146.36583,-2.270833,0.740908,1950.121786,157.259831,11:15,1.987242,-0.426476,1.711653,-40.1633,46.654,-18.376,0.939243,-0.399462,133.67688,-5.26732,-0.551117,0.420783,,,,,,,,,,,,9.7894,26.0593,0.408623,15.24,1.925073,-0.420469,-40.217464,-1.742146,2.069906,8.598997,-4.296604,HOS_HOS,RIK,JinguStadium,TeamExclusive,Team,20210418-JinguStadium-1,71ce20f0-9fea-11eb-ab32-b7e1604dad22,5e7f6f74-c087-45aa-b530-2785d17c5be0,v3,,,,"Rentaro, Ohgaki",1000089958,Right,HOS_HOS,144.15996,,,12.68895,,,,16.727549,-40.534273,4.299499,1.986342,-1.583848,-2.148302,0.425519,-0.496729,1.034953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21S
9,2021/4/18,05:08.3,2021/4/18,05:08.3,4,2,"Hikaru, Yamashita",1000073788,Left,HOS_HOS,"Kenta, Yamada",1000074117,Right,RIK,Undefined,1,Top,1,1,0,Fastball,Four-Seam,InPlay,Undefined,FlyBall,,Out,1,0,"1,2",146.26159,-1.789805,2.326853,2094.487153,154.666335,11:15,2.014704,-0.455507,1.80248,-43.0711,42.0653,-18.7443,1.077109,0.015634,134.89084,-4.987257,1.003024,0.416689,149.90131,47.32098,11.548796,4469.69956,31.976898,33.400144,10.079879,,,,,11.1576,23.5279,0.399953,15.24,1.96798,-1.541438,-40.242738,-1.418082,2.385959,7.802249,-4.77542,HOS_HOS,RIK,JinguStadium,TeamExclusive,Team,20210418-JinguStadium-1,7f03c810-9fea-11eb-ab32-b7e1604dad22,5e7f6f74-c087-45aa-b530-2785d17c5be0,v3,,,,"Rentaro, Ohgaki",1000089958,Right,HOS_HOS,145.57611,38.203134,,11.37075,,,,16.637737,-40.512824,3.901125,2.014207,-1.252774,-2.38771,0.454742,-1.624031,1.19298,0.397463,1.016254,-0.017526,200.55106,0.397463,27.655325,-7.56743,2.39693,-0.616417,0.140083,-0.025623,0.003048,-0.000166,1.016253,30.611662,-7.139688,0.442073,0.046656,-0.045593,0.014922,-0.002915,0.000269,-0.017526,5.651094,0.755965,-0.289123,0.08463,-0.021462,0.004407,-0.00061,4e-05,,,,,,,,,,,,,,,,,,,,,,,,,,21S
10,2021/4/18,09:02.9,2021/4/18,09:02.9,5,1,"Hikaru, Yamashita",1000073788,Left,HOS_HOS,"Reo, Higashi",1000074110,Right,RIK,Undefined,1,Top,1,0,0,Curveball,Slider,InPlay,Undefined,GroundBall,GroundBall,Out,1,0,"1,3",126.39867,-0.054035,-0.035606,2014.99761,295.639435,3:45,1.968834,-0.460045,1.601691,-128.3774,-10.6285,29.7366,0.669585,-0.172876,116.51506,-9.202407,2.046448,0.490042,160.92572,-11.511615,-14.951496,,,,,1.653989,,-1.911074,0.034436,-14.9586,-4.2547,0.458278,15.24,1.955839,-0.119944,-34.769174,-0.571596,-2.361888,6.479751,-10.478448,HOS_HOS,RIK,JinguStadium,TeamExclusive,Team,20210418-JinguStadium-1,0ade64d0-9feb-11eb-ab32-b7e1604dad22,5e7f6f74-c087-45aa-b530-2785d17c5be0,v3,,,,"Rentaro, Ohgaki",1000089958,Right,HOS_HOS,123.78536,0.355432,,9.88361,,,,16.838791,-35.065866,3.239876,1.971027,-0.091812,-5.239224,0.461294,-0.011798,-1.180944,0.195777,0.307197,0.334,,0.195777,42.319437,,,,,,,,0.307197,-8.920943,,,,,,,,0.334,-11.30107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21S
