PitchNo,Date,Time,UTCDate,UTCTime,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,AutoHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,GameUID,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,ContactPositionX,ContactPositionY,ContactPositionZ,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,umpire,Catcher Pos,Unnamed: 157,season
1,2021/4/24,00:56.7,2021/4/24,00:56.7,1,1,"Soma, Tokuyama",1000074011,Right,WAS_EDA,"Satoru, Michihara",1000074062,Left,RIK,Undefined,1,Top,0,0,0,Fastball,Sinker,BallCalled,Undefined,Undefined,,Undefined,0,0,,141.86047,-1.094386,-4.857992,1905.49052,226.379677,1:30,1.780327,0.719196,1.940437,-54.9503,36.4157,34.7336,0.922735,-0.299277,127.87212,-5.22258,-2.39413,0.431665,,,,,,,,,,,,-22.1753,20.8348,-0.613874,15.24,1.753071,3.142652,-38.882542,-0.930407,-4.320555,9.095557,-5.747266,WAS_EDA,RIK,JinguStadium,Spring,Team,20210424-JinguStadium-1,86e83040-a498-11eb-97e7-8922e4df30b4,dc722975-668a-4a46-b105-f65652d5dbd1,v3,,,,"Hisashige, Iwamoto",1000074023,Right,WAS_EDA,140.52561,,,13.98834,,,,16.4992,-39.175992,4.547778,1.780098,-0.744983,-2.873633,-0.717514,3.282046,-2.160277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21S
2,2021/4/24,01:10.9,2021/4/24,01:10.9,1,2,"Soma, Tokuyama",1000074011,Right,WAS_EDA,"Satoru, Michihara",1000074062,Left,RIK,Undefined,1,Top,0,1,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,,141.19933,-1.732542,-3.685525,1925.575557,245.089775,2:15,1.772272,0.678576,1.881126,-68.6838,24.1381,44.6624,0.59655,0.086262,127.45552,-6.815062,-0.517412,0.435091,,,,,,,,,,,,-26.0607,14.9037,-0.596099,15.24,1.728089,2.275971,-38.729826,-1.431347,-5.032908,9.0944,-6.928396,WAS_EDA,RIK,JinguStadium,Spring,Team,20210424-JinguStadium-1,8f5bbb70-a498-11eb-97e7-8922e4df30b4,dc722975-668a-4a46-b105-f65652d5dbd1,v3,,,,"Hisashige, Iwamoto",1000074023,Right,WAS_EDA,139.41922,,,13.74381,,,,16.558205,-39.038135,4.5472,1.772631,-1.196468,-3.464198,-0.676149,2.446592,-2.516454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21S
3,2021/4/24,01:28.0,2021/4/24,01:28.0,1,3,"Soma, Tokuyama",1000074011,Right,WAS_EDA,"Satoru, Michihara",1000074062,Left,RIK,Undefined,1,Top,0,2,0,Fastball,Four-Seam,InPlay,Undefined,GroundBall,GroundBall,Single,0,0,,140.75372,-1.273933,-3.557982,1903.056715,244.290389,2:15,1.759353,0.701093,1.878446,-67.7023,25.7848,46.3897,0.722896,0.161934,126.81311,-6.296381,-0.267902,0.436647,158.70426,-8.181317,27.027035,,,,,4.355375,,23.729579,0.094883,-26.9326,15.3831,-0.621558,15.24,1.725755,2.175516,-38.617981,-1.11152,-5.163855,9.146232,-6.857223,WAS_EDA,RIK,JinguStadium,Spring,Team,20210424-JinguStadium-1,99973560-a498-11eb-97e7-8922e4df30b4,dc722975-668a-4a46-b105-f65652d5dbd1,v3,,,,"Hisashige, Iwamoto",1000074023,Right,WAS_EDA,138.92224,0.593326,,13.94061,,,,16.560964,-38.929579,4.573116,1.759643,-0.877905,-3.428612,-0.698671,2.35144,-2.581927,0.299001,0.595249,-0.128707,,0.299001,38.870479,,,,,,,,0.595249,-6.273499,,,,,,,,-0.128707,19.828607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21S
4,2021/4/24,02:31.9,2021/4/24,02:31.9,2,1,"Soma, Tokuyama",1000074011,Right,WAS_EDA,"Gou, Inoue",1000074178,Right,RIK,Undefined,1,Top,0,0,0,Fastball,Sinker,BallinDirt,Undefined,Undefined,,Undefined,0,0,1,140.95545,-3.564313,-5.172902,2021.133375,237.660809,2:00,1.796034,0.654409,1.934544,-61.3123,31.6075,44.5394,0.177465,-0.355545,127.59871,-8.117515,-2.012525,0.43532,,,,,,,,,,,,-27.4862,20.3314,-0.542113,15.24,1.713304,3.283547,-38.554991,-2.625164,-5.271378,8.862016,-5.907448,WAS_EDA,RIK,JinguStadium,Spring,Team,20210424-JinguStadium-1,bfb2c340-a498-11eb-97e7-8922e4df30b4,dc722975-668a-4a46-b105-f65652d5dbd1,v3,,,,"Hisashige, Iwamoto",1000074023,Right,WAS_EDA,139.34575,,,13.35674,,,,16.50524,-38.844722,4.431008,1.795973,-2.432028,-2.953724,-0.652281,3.455888,-2.635689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21S
5,2021/4/24,03:22.2,2021/4/24,03:22.2,2,2,"Soma, Tokuyama",1000074011,Right,WAS_EDA,"Gou, Inoue",1000074178,Right,RIK,Undefined,1,Top,0,1,0,Fastball,Sinker,BallCalled,Undefined,Undefined,,Undefined,0,0,1,141.71699,-0.430794,-2.963017,2024.307355,233.938477,1:45,1.787658,0.679929,1.918658,-58.4166,33.2799,41.0583,1.082338,0.257597,127.37486,-4.814664,-0.043346,0.432445,,,,,,,,,,,,-23.5344,18.6029,-0.61558,15.24,1.774642,1.808959,-38.905272,-0.4957,-4.579065,9.292757,-6.187094,WAS_EDA,RIK,JinguStadium,Spring,Team,20210424-JinguStadium-1,dda403f0-a498-11eb-97e7-8922e4df30b4,dc722975-668a-4a46-b105-f65652d5dbd1,v3,,,,"Hisashige, Iwamoto",1000074023,Right,WAS_EDA,140.27214,,,14.34213,,,,16.519952,-39.209804,4.646379,1.787564,-0.292944,-3.093547,-0.67732,1.95902,-2.289532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.20719,1.983258,0.743731,1.239526,-0.616533,0.990964,-0.258544,-0.2657,1.829394,0.577539,38.525125,-0.534406,-0.374082,-0.226475,35.313769,-3.320955,1.827654,1.91344,-3.080592,0.564101,-1.830785,0.884113,,,,21S
6,2021/4/24,03:58.0,2021/4/24,03:58.0,2,3,"Soma, Tokuyama",1000074011,Right,WAS_EDA,"Gou, Inoue",1000074178,Right,RIK,Undefined,1,Top,0,2,0,Fastball,Sinker,FoulBall,Undefined,Undefined,,Undefined,0,0,2,142.04029,-1.57001,-3.561274,2084.531706,229.803787,1:45,1.784711,0.689342,1.937991,-55.5677,35.6254,38.1531,0.787659,0.070591,127.81206,-5.74624,-0.846836,0.431257,,,,,,,,,,,,-22.9865,20.8604,-0.612766,15.24,1.746893,2.246589,-38.977422,-1.258686,-4.48453,9.401463,-5.736906,WAS_EDA,RIK,JinguStadium,Spring,Team,20210424-JinguStadium-1,f30557d0-a498-11eb-97e7-8922e4df30b4,dc722975-668a-4a46-b105-f65652d5dbd1,v3,,,,"Hisashige, Iwamoto",1000074023,Right,WAS_EDA,140.65869,,,14.22823,,,,16.501549,-39.280533,4.700732,1.784492,-1.073724,-2.868453,-0.687529,2.391173,-2.242265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21S
7,2021/4/24,04:51.3,2021/4/24,04:51.3,2,4,"Soma, Tokuyama",1000074011,Right,WAS_EDA,"Gou, Inoue",1000074178,Right,RIK,Undefined,1,Top,0,2,1,Slider,Curveball,InPlay,Undefined,Bunt,,Sacrifice,1,0,2,127.55394,0.834332,-2.137845,2271.638384,30.111892,7:00,1.786859,0.664763,1.822869,-119.3734,-6.622,-5.8831,0.829025,0.001658,117.10951,-7.815235,-2.554307,0.47953,,,,,,,,,,,,1.4934,-3.1383,-0.612872,15.24,1.798938,1.335482,-35.091787,0.062654,0.239821,6.69507,-10.310628,WAS_EDA,RIK,JinguStadium,Spring,Team,20210424-JinguStadium-1,12c034f0-a499-11eb-97e7-8922e4df30b4,dc722975-668a-4a46-b105-f65652d5dbd1,v3,,,,"Hisashige, Iwamoto",1000074023,Right,WAS_EDA,126.4989,,,10.44444,,,,16.61756,-35.353631,3.347535,1.788602,0.465903,-5.155314,-0.664919,1.326102,0.11991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21S
8,2021/4/24,05:38.6,2021/4/24,05:38.6,3,1,"Soma, Tokuyama",1000074011,Right,WAS_EDA,"Hidetake, Ohta",1000074058,Right,RIK,Undefined,1,Top,1,0,0,Fastball,Sinker,HitByPitch,Undefined,Undefined,,Undefined,0,0,3,143.61439,0.177811,-2.845508,1979.413426,239.531758,2:00,1.797608,0.686819,1.940218,-57.9031,30.8288,47.0184,1.268511,0.358247,129.3887,-4.165599,0.502812,0.425397,,,,,,,,,,,,-26.6561,16.825,-0.626485,15.24,1.798303,1.730553,-39.458111,-0.080536,-5.349463,9.352931,-6.430139,WAS_EDA,RIK,JinguStadium,Spring,Team,20210424-JinguStadium-1,2efb1310-a499-11eb-97e7-8922e4df30b4,dc722975-668a-4a46-b105-f65652d5dbd1,v3,,,,"Hisashige, Iwamoto",1000074023,Right,WAS_EDA,142.59617,,,14.2257,,,,16.499022,-39.755422,4.676465,1.797614,0.123866,-3.21507,-0.684199,1.900602,-2.674731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21S
9,2021/4/24,06:39.0,2021/4/24,06:39.0,4,1,"Soma, Tokuyama",1000074011,Right,WAS_EDA,"Kenta, Yamada",1000074117,Right,RIK,Undefined,1,Top,1,0,0,Fastball,Sinker,InPlay,Undefined,GroundBall,GroundBall,Single,0,1,"1,3",143.90187,-0.964899,-4.026085,1920.340376,236.597096,2:00,1.777046,0.675974,1.910667,-55.7338,32.4869,44.7487,0.947882,-0.009704,130.71283,-5.121951,-0.850336,0.42417,165.21021,1.294019,-16.932668,2123.108909,,,,18.818259,,-18.069619,0.427313,-26.2849,18.4703,-0.587617,15.24,1.751969,2.564758,-39.512923,-0.866503,-5.334885,8.729654,-6.057855,WAS_EDA,RIK,JinguStadium,Spring,Team,20210424-JinguStadium-1,52f68010-a499-11eb-97e7-8922e4df30b4,dc722975-668a-4a46-b105-f65652d5dbd1,v3,,,,"Hisashige, Iwamoto",1000074023,Right,WAS_EDA,143.00874,0.958521,,13.18904,,,,16.529193,-39.796727,4.364827,1.776938,-0.66956,-3.028928,-0.673817,2.738197,-2.667443,0.408911,0.92506,0.021782,48.308411,0.412253,43.786505,-6.768167,,,,,,,0.929167,0.907474,-7.233662,,,,,,,0.023644,-13.42121,-0.696823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21S
10,2021/4/24,07:27.2,2021/4/24,07:27.2,5,1,"Soma, Tokuyama",1000074011,Right,WAS_EDA,"Reo, Higashi",1000074110,Right,RIK,Undefined,1,Top,1,0,0,Slider,Slider,BallCalled,Undefined,Undefined,,Undefined,0,0,"1,2",132.62759,-0.736053,-3.47089,2258.076005,39.804641,7:15,1.761337,0.676515,1.760542,-107.3959,-1.149,-3.9647,0.47823,-0.348726,120.95847,-8.490148,-3.750041,0.465493,,,,,,,,,,,,-0.7139,1.0688,-0.588788,15.24,1.735052,2.226246,-36.393928,-0.902175,-0.122317,7.72904,-9.623538,WAS_EDA,RIK,JinguStadium,Spring,Team,20210424-JinguStadium-1,6fb0a050-a499-11eb-97e7-8922e4df30b4,dc722975-668a-4a46-b105-f65652d5dbd1,v3,,,,"Hisashige, Iwamoto",1000074023,Right,WAS_EDA,130.31356,,,11.66911,,,,16.679052,-36.698269,3.86452,1.763116,-0.523235,-4.811769,-0.676544,2.231062,-0.061159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21S
