PitchNo,Date,Time,UTCDate,UTCTime,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,AutoHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,GameUID,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,ContactPositionX,ContactPositionY,ContactPositionZ,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,umpire,Catcher Pos,Unnamed: 157,season
1,2021/5/16,01:32.8,2021/5/16,01:32.8,1,1,"Yosuke, Ikeda",1000089900,Right,RIK,"Ryuta, Hirose",1000089826,Right,KEI_KEI,Undefined,1,Top,0,0,0,Fastball,Four-Seam,InPlay,Undefined,LineDrive,LineDrive,Double,0,0,,142.1507,-1.92968,-3.162893,2091.070339,213.684305,1:00,1.772713,0.45077,2.024424,-41.3382,48.1402,29.9814,0.819911,-0.132783,128.61405,-5.096702,-1.018195,0.427183,180.9698,10.237378,5.598209,1280.010692,33.167859,4.04653,4.900769,67.688152,,11.025778,1.680048,-18.3021,27.8097,-0.387013,15.24,1.730856,2.021506,-39.050822,-1.432659,-3.608167,8.941486,-4.324108,RIK,KEI_KEI,JinguStadium,TeamExclusive,Team,20210516-JinguStadium-1,a2538790-b5ea-11eb-8c3d-8113953db167,c297b7b8-a29a-4ca6-9b4f-8712111810d6,v3,,,,"Yosuke, Kuroiwa",1000089907,Right,RIK,142.00011,4.049375,,13.53665,,,,16.415013,-39.318945,4.470743,1.771873,-1.302995,-2.162054,-0.449252,2.129702,-1.804084,0.265579,0.757402,0.159829,275.185284,0.26558,49.233145,-7.625832,1.458197,-0.331574,0.07308,-0.015653,0.002607,-0.000227,0.757402,8.934213,-6.590982,0.827563,-0.194253,0.047149,-0.010069,0.001708,-0.000154,0.159829,4.825804,2.594417,-0.831397,0.236784,-0.06229,0.014508,-0.002536,0.000228,,,,,,,,,,,,,,,,,,,,,,,青木 秀憲,9,,21S
2,2021/5/16,02:28.0,2021/5/16,02:28.0,2,1,"Yosuke, Ikeda",1000089900,Right,RIK,"Haruto, Watanabe",1000073445,Right,KEI_KEI,Undefined,1,Top,0,0,0,Cutter,Slider,StrikeCalled,Undefined,Undefined,,Undefined,0,0,2,130.70163,0.136259,-0.790749,2026.500294,137.735759,10:30,1.76143,0.534939,1.887909,-96.9876,9.9834,-5.8417,0.829899,0.253999,119.16524,-6.972787,-1.206274,0.467076,,,,,,,,,,,,2.4025,6.2217,-0.516471,15.24,1.758817,0.522741,-35.956114,-0.270473,0.403102,7.336747,-8.76276,RIK,KEI_KEI,JinguStadium,TeamExclusive,Team,20210516-JinguStadium-1,c3324b40-b5ea-11eb-8c3d-8113953db167,c297b7b8-a29a-4ca6-9b4f-8712111810d6,v3,,,,"Yosuke, Kuroiwa",1000089907,Right,RIK,129.87171,,,11.53639,,,,16.551292,-36.222692,3.668374,1.76286,0.047917,-4.38138,-0.535199,0.508095,0.201551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,青木 秀憲,7,,21S
3,2021/5/16,02:54.2,2021/5/16,02:54.2,2,2,"Yosuke, Ikeda",1000089900,Right,RIK,"Haruto, Watanabe",1000073445,Right,KEI_KEI,Undefined,1,Top,0,0,1,Cutter,Slider,InPlay,Undefined,Bunt,,Sacrifice,1,0,2,131.12272,-0.637261,-1.553476,2141.347296,141.002183,10:45,1.758074,0.534368,1.880015,-90.1867,15.2318,-9.7529,0.676727,-0.000614,120.8145,-7.222583,-2.24655,0.463675,,,,,,,,,,,,3.9951,9.282,-0.497921,15.24,1.737828,1.021748,-36.099039,-0.729189,0.682438,6.754175,-8.221132,RIK,KEI_KEI,JinguStadium,TeamExclusive,Team,20210516-JinguStadium-1,d2d2d7e0-b5ea-11eb-8c3d-8113953db167,c297b7b8-a29a-4ca6-9b4f-8712111810d6,v3,,,,"Yosuke, Kuroiwa",1000089907,Right,RIK,130.82452,,,10.30822,,,,16.559953,-36.345165,3.377088,1.758942,-0.429606,-4.110566,-0.534701,0.99688,0.341219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,青木 秀憲,8,,21S
4,2021/5/16,03:31.8,2021/5/16,03:31.8,3,1,"Yosuke, Ikeda",1000089900,Right,RIK,"Shogo, Fukui",1000073400,Left,KEI_KEI,Undefined,1,Top,1,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,3,141.34303,-1.592077,-0.155658,2032.919511,205.410128,12:45,1.761029,0.530658,2.018456,-49.5006,40.0744,17.6677,0.82154,0.663889,129.13384,-5.320286,1.110638,0.427413,,,,,,,,,,,,-9.3809,23.1193,-0.528202,15.24,1.725598,0.025299,-38.914857,-1.235094,-1.852796,8.22489,-5.240412,RIK,KEI_KEI,JinguStadium,TeamExclusive,Team,20210516-JinguStadium-1,e93e48c0-b5ea-11eb-8c3d-8113953db167,c297b7b8-a29a-4ca6-9b4f-8712111810d6,v3,,,,"Yosuke, Kuroiwa",1000089907,Right,RIK,141.92348,,,12.20919,,,,16.420912,-39.163654,4.112445,1.760561,-1.076575,-2.620206,-0.529815,0.081345,-0.926398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,青木 秀憲,17,,21S
5,2021/5/16,03:48.2,2021/5/16,03:48.2,3,2,"Yosuke, Ikeda",1000089900,Right,RIK,"Shogo, Fukui",1000073400,Left,KEI_KEI,Undefined,1,Top,1,1,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,3,141.94904,-1.075184,-1.392479,2115.878048,198.500715,12:30,1.777896,0.463864,1.993601,-48.0717,40.8616,12.7329,0.996493,0.201856,129.78336,-4.696387,-0.481787,0.42588,,,,,,,,,,,,-7.6341,23.0388,-0.435059,15.24,1.752639,0.890719,-39.078035,-0.884532,-1.524087,8.114555,-5.20714,RIK,KEI_KEI,JinguStadium,TeamExclusive,Team,20210516-JinguStadium-1,f302e500-b5ea-11eb-8c3d-8113953db167,c297b7b8-a29a-4ca6-9b4f-8712111810d6,v3,,,,"Yosuke, Kuroiwa",1000089907,Right,RIK,142.43464,,,12.16569,,,,16.445697,-39.327601,4.057278,1.777381,-0.724385,-2.60357,-0.463174,0.937593,-0.762043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,青木 秀憲,7,,21S
6,2021/5/16,04:07.0,2021/5/16,04:07.0,3,3,"Yosuke, Ikeda",1000089900,Right,RIK,"Shogo, Fukui",1000073400,Left,KEI_KEI,Undefined,1,Top,1,2,0,Cutter,Slider,InPlay,Undefined,GroundBall,GroundBall,Out,1,0,3,134.0532,-1.001172,-1.553935,2148.131295,180.558533,12:00,1.73276,0.536505,1.935732,-83.5013,18.3599,0.1436,0.616731,0.10187,121.4446,-7.167648,-1.54369,0.455784,142.86314,2.726591,34.409775,4224.414583,,,,19.32871,,34.361725,0.500686,-1.3572,11.4022,-0.502157,15.24,1.705957,0.999147,-36.85426,-0.938628,-0.237249,8.260421,-7.813507,RIK,KEI_KEI,JinguStadium,TeamExclusive,Team,20210516-JinguStadium-1,fe34f3f0-b5ea-11eb-8c3d-8113953db167,c297b7b8-a29a-4ca6-9b4f-8712111810d6,v3,,,,"Yosuke, Kuroiwa",1000089907,Right,RIK,133.08938,0.782751,,12.6086,,,,16.503742,-37.136432,4.13021,1.733462,-0.671723,-3.906753,-0.536426,1.007251,-0.118625,1.03076,0.648906,-0.188124,290.842374,1.035602,32.57334,-5.558869,,,,,,,0.653234,1.771737,-6.160754,,,,,,,-0.189859,22.447488,-0.551515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,青木 秀憲,7,,21S
7,2021/5/16,04:47.8,2021/5/16,04:47.8,4,1,"Yosuke, Ikeda",1000089900,Right,RIK,"Tomoya, Masaki",1000073443,Right,KEI_KEI,Undefined,1,Top,2,0,0,Curveball,Curveball,StrikeCalled,Undefined,Undefined,,Undefined,0,0,3,107.34949,2.878434,-0.736999,1764.642274,61.819412,8:00,1.702562,0.32354,1.760825,-171.9928,-9.1799,-27.8839,0.799736,-0.164329,97.58813,-9.574627,-2.70395,0.576234,,,,,,,,,,,,13.4621,-5.1072,-0.303025,15.24,1.762854,0.490254,-29.46503,0.909572,1.503159,5.30874,-10.376917,RIK,KEI_KEI,JinguStadium,TeamExclusive,Team,20210516-JinguStadium-1,1684dc40-b5eb-11eb-8c3d-8113953db167,c297b7b8-a29a-4ca6-9b4f-8712111810d6,v3,,,,"Yosuke, Kuroiwa",1000089907,Right,RIK,105.26969,,,9.76136,,,,16.678789,-29.723127,2.65437,1.70637,1.414071,-5.188458,-0.325084,0.417174,0.751579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,青木 秀憲,9,,21S
8,2021/5/16,05:02.6,2021/5/16,05:02.6,4,2,"Yosuke, Ikeda",1000089900,Right,RIK,"Tomoya, Masaki",1000073443,Right,KEI_KEI,Undefined,1,Top,2,0,1,Cutter,Slider,BallCalled,Undefined,Undefined,,Undefined,0,0,3,136.57869,-1.349779,-2.775969,2173.554414,192.788733,12:30,1.737458,0.512789,1.934459,-78.527,19.3684,3.6336,0.572956,-0.230359,124.22214,-7.13822,-2.517216,0.446823,,,,,,,,,,,,-4.0636,12.1819,-0.451511,15.24,1.703198,1.802596,-37.521201,-1.168329,-0.740349,8.183614,-7.587209,RIK,KEI_KEI,JinguStadium,TeamExclusive,Team,20210516-JinguStadium-1,1f5cce90-b5eb-11eb-8c3d-8113953db167,c297b7b8-a29a-4ca6-9b4f-8712111810d6,v3,,,,"Yosuke, Kuroiwa",1000089907,Right,RIK,135.75834,,,12.35655,,,,16.504659,-37.796025,4.091807,1.738155,-0.913533,-3.793605,-0.512463,1.827459,-0.370174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,青木 秀憲,9,,21S
9,2021/5/16,05:20.5,2021/5/16,05:20.5,4,3,"Yosuke, Ikeda",1000089900,Right,RIK,"Tomoya, Masaki",1000073443,Right,KEI_KEI,Undefined,1,Top,2,1,1,Curveball,Curveball,FoulBall,Undefined,Undefined,GroundBall,Undefined,0,0,3,106.73207,3.027604,-0.609025,1803.824438,42.350301,7:30,1.704468,0.3378,1.812788,-179.6067,-16.1114,-19.9151,0.765152,-0.033529,97.17671,-9.996779,-2.019075,0.577441,65.75103,4.277111,63.838734,3169.268088,,,,10.780485,,61.605738,0.590397,9.7569,-9.316,-0.321656,15.24,1.765837,0.386053,-29.314627,0.977869,1.078174,5.261309,-10.83611,RIK,KEI_KEI,JinguStadium,TeamExclusive,Team,20210516-JinguStadium-1,2a09a7f0-b5eb-11eb-8c3d-8113953db167,c297b7b8-a29a-4ca6-9b4f-8712111810d6,v3,,,,"Yosuke, Kuroiwa",1000089907,Right,RIK,105.04976,0.918992,,9.55535,,,,16.627613,-29.562623,2.630654,1.707707,1.488638,-5.418055,-0.338655,0.335232,0.539087,0.931575,0.821403,-0.000285,262.034502,0.931575,8.030233,-1.664682,0.18903,-0.042505,0.007304,-0.003855,0.003612,-0.001444,0.821403,1.362149,-4.782984,0.212633,-0.0221,0.006763,0.001311,-0.002077,0.00083,-0.000285,16.347476,-0.506693,0.049766,-0.010813,-0.000924,0.004212,-0.004275,0.001747,,,,,,,,,,,,,,,,,,,,,,,青木 秀憲,9,,21S
10,2021/5/16,05:44.2,2021/5/16,05:44.2,4,4,"Yosuke, Ikeda",1000089900,Right,RIK,"Tomoya, Masaki",1000073443,Right,KEI_KEI,Undefined,1,Top,2,1,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,3,143.06826,-2.23655,-3.795873,2098.004263,199.103113,12:45,1.77461,0.438709,2.036118,-39.6047,49.4052,15.9541,0.753318,-0.461601,128.57791,-5.290421,-2.655615,0.426063,,,,,,,,,,,,-11.5292,28.7989,-0.361959,15.24,1.726908,2.527365,-39.231331,-1.637952,-2.278156,9.541688,-4.116033,RIK,KEI_KEI,JinguStadium,TeamExclusive,Team,20210516-JinguStadium-1,381feb10-b5eb-11eb-8c3d-8113953db167,c297b7b8-a29a-4ca6-9b4f-8712111810d6,v3,,,,"Yosuke, Kuroiwa",1000089907,Right,RIK,142.3733,,,14.49034,,,,16.402314,-39.513013,4.770844,1.773469,-1.516442,-2.058016,-0.437562,2.594619,-1.139078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,青木 秀憲,19,,21S
