PitchNo,Date,Time,UTCDate,UTCTime,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,AutoHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,GameUID,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,ContactPositionX,ContactPositionY,ContactPositionZ,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,Unnamed: 156,Unnamed: 157,umpire,season
1,2022/5/28,04:16.0,2022/5/28,04:16.0,1,1,"Shota, Masui",1000073328,Left,KEI_KEI,"Takuya, Hiruma",1000074108,Left,WAS_EDA,Undefined,1,Top,0,0,0,Fastball,Four-Seam,FoulBall,Undefined,Undefined,Popup,Undefined,0,0,,138.89695,-1.431945,3.580795,2206.161754,170.886822,11:45,1.550748,-0.608098,1.67433,-41.2008,56.4606,-8.5217,0.729584,0.32896,126.03573,-4.531835,2.985249,0.446289,115.59544,59.306196,-122.32363,5630.408083,-24.923464,23.563422,-22.426488,45.03308,25.864579,-143.991978,4.257948,6.9957,30.5287,0.513206,15.24,1.509289,-2.339039,-38.082233,-1.092993,1.31852,8.129513,-4.052684,KEI_KEI,WAS_EDA,JinguStadium,TeamExclusive,Team,20220528-JinguStadium-1,3e0192d0-de3b-11ec-b068-e97c76dcfcf6,c1c348d6-3bd8-4896-a30d-64d4ecef2cd6,v3,,,,"Kyosuke, Miyazaki",1000089832,Right,KEI_KEI,135.92089,25.620643,,12.86123,,,,16.764753,-38.406346,4.064756,1.549644,-0.931418,-2.026342,0.607508,-2.391607,0.65926,0.211407,0.734527,-0.343135,29.136132,0.211213,-8.760764,-1.701111,0.962152,-0.265234,0.03574,0.004054,-0.001806,0.000149,0.735065,27.596359,-9.357061,1.162217,-0.093311,-0.055525,0.023446,-0.003601,0.000201,-0.3441,-13.825617,2.700674,-0.182619,-0.175176,0.110586,-0.027962,0.003271,-0.000145,,,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,22S
2,2022/5/28,04:32.9,2022/5/28,04:32.9,1,2,"Shota, Masui",1000073328,Left,KEI_KEI,"Takuya, Hiruma",1000074108,Left,WAS_EDA,Undefined,1,Top,0,0,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,,139.93116,-2.716088,4.130473,2221.239515,151.271933,11:00,1.583118,-0.596649,1.659742,-41.0552,55.3625,-28.5363,0.394871,0.298753,127.26793,-5.791845,2.138522,0.443438,,,,,,,,,,,,17.3326,30.7852,0.48768,15.24,1.506491,-2.616625,-38.319582,-1.964447,3.317388,8.018831,-3.914486,KEI_KEI,WAS_EDA,JinguStadium,TeamExclusive,Team,20220528-JinguStadium-1,480d2320-de3b-11ec-b068-e97c76dcfcf6,c1c348d6-3bd8-4896-a30d-64d4ecef2cd6,v3,,,,"Kyosuke, Miyazaki",1000089832,Right,KEI_KEI,136.79472,,,12.66323,,,,16.779417,-38.64038,4.009415,1.581948,-1.807845,-1.957243,0.595014,-2.749339,1.658694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,22S
3,2022/5/28,04:44.7,2022/5/28,04:44.7,1,3,"Shota, Masui",1000073328,Left,KEI_KEI,"Takuya, Hiruma",1000074108,Left,WAS_EDA,Undefined,1,Top,0,1,1,Slider,Curveball,FoulBall,Undefined,Undefined,GroundBall,Undefined,0,0,,125.12888,1.32968,1.572086,2023.395331,257.018116,2:30,1.565303,-0.549336,1.625165,-114.9534,6.0865,8.5389,0.796236,-0.014258,113.72668,-6.960189,2.169107,0.496843,103.37756,-38.527564,57.252266,,,,,1.599253,1.492661,32.354876,0.044933,-3.0808,3.0854,0.505276,15.24,1.591985,-0.982862,-34.356377,0.337907,-0.470688,6.849824,-9.335246,KEI_KEI,WAS_EDA,JinguStadium,TeamExclusive,Team,20220528-JinguStadium-1,4f23dd70-de3b-11ec-b068-e97c76dcfcf6,c1c348d6-3bd8-4896-a30d-64d4ecef2cd6,v3,,,,"Kyosuke, Miyazaki",1000089832,Right,KEI_KEI,122.09094,0.807425,,11.40219,,,,16.814545,-34.668881,3.424912,1.566853,0.763802,-4.667623,0.549627,-0.961388,-0.235344,0.802416,0.807425,0.002964,180.0,0.80201,12.208218,,,,,,,,0.808022,-17.96951,,,,,,,,0.002334,18.981451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,22S
4,2022/5/28,05:11.3,2022/5/28,05:11.3,1,4,"Shota, Masui",1000073328,Left,KEI_KEI,"Takuya, Hiruma",1000074108,Left,WAS_EDA,Undefined,1,Top,0,1,2,Slider,Changeup,FoulBall,Undefined,Undefined,FlyBall,Undefined,0,0,,126.19719,2.419319,1.625759,2101.119347,353.339007,5:45,1.570514,-0.568316,1.579097,-122.9794,-0.7892,0.6645,1.035221,-0.095312,112.27722,-6.473141,1.672066,0.499198,170.79341,33.780037,42.88719,3122.887916,22.94659,21.185485,24.44529,127.354404,119.48492,56.401177,5.489418,1.1811,-1.2536,0.522187,15.24,1.628031,-0.98356,-34.537185,0.946903,0.178786,8.059826,-9.996416,KEI_KEI,WAS_EDA,JinguStadium,TeamExclusive,Team,20220528-JinguStadium-1,5ef64f80-de3b-11ec-b068-e97c76dcfcf6,c1c348d6-3bd8-4896-a30d-64d4ecef2cd6,v3,,,,"Kyosuke, Miyazaki",1000089832,Right,KEI_KEI,121.5149,32.207102,,13.91997,,,,16.859434,-34.913062,4.029913,1.573001,1.413094,-4.998208,0.56825,-0.991898,0.089393,0.443879,1.044235,0.076295,220.976819,0.446958,28.835748,-7.704999,1.847103,-0.269446,0.01245,0.000694,0.000169,-2.8e-05,1.045126,26.358618,-6.39287,0.314518,0.091829,-0.067738,0.019126,-0.002504,0.000124,0.078746,26.791142,-2.273431,0.004506,0.19315,-0.085582,0.018578,-0.001998,8.4e-05,,,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,22S
5,2022/5/28,05:34.4,2022/5/28,05:34.4,1,5,"Shota, Masui",1000073328,Left,KEI_KEI,"Takuya, Hiruma",1000074108,Left,WAS_EDA,Undefined,1,Top,0,1,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,,142.09097,-2.802209,5.01953,2328.869491,147.039164,11:00,1.568172,-0.567363,1.713869,-36.1932,57.8281,-35.2091,0.40551,0.511897,127.84009,-5.568187,2.558611,0.437893,,,,,,,,,,,,21.7451,32.4533,0.439364,15.24,1.492359,-3.222351,-38.830055,-2.018291,4.230096,8.988214,-3.493495,KEI_KEI,WAS_EDA,JinguStadium,TeamExclusive,Team,20220528-JinguStadium-1,6cb68360-de3b-11ec-b068-e97c76dcfcf6,c1c348d6-3bd8-4896-a30d-64d4ecef2cd6,v3,,,,"Kyosuke, Miyazaki",1000089832,Right,KEI_KEI,138.52705,,,14.25088,,,,16.724833,-39.17225,4.494107,1.566666,-1.885289,-1.746748,0.565109,-3.383397,2.115048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,22S
6,2022/5/28,05:49.9,2022/5/28,05:49.9,1,6,"Shota, Masui",1000073328,Left,KEI_KEI,"Takuya, Hiruma",1000074108,Left,WAS_EDA,Undefined,1,Top,0,2,2,Slider,Curveball,InPlay,Undefined,FlyBall,FlyBall,HomeRun,0,1,,125.29533,1.329792,2.462489,2081.491332,189.684309,12:15,1.59235,-0.526522,1.569444,-115.1669,5.8766,0.3315,0.822682,0.183833,114.42039,-6.929965,2.485568,0.49685,164.75866,31.961273,25.077758,2870.894467,30.013264,20.101083,14.944061,125.466349,121.555615,30.342922,5.667384,1.6529,3.0302,0.456277,15.24,1.61964,-1.480599,-34.391537,0.323962,0.254581,6.513682,-9.339927,KEI_KEI,WAS_EDA,JinguStadium,TeamExclusive,Team,20220528-JinguStadium-1,75f5ea10-de3b-11ec-b068-e97c76dcfcf6,c1c348d6-3bd8-4896-a30d-64d4ecef2cd6,v3,,,,"Kyosuke, Miyazaki",1000089832,Right,KEI_KEI,122.0891,31.399717,,10.87494,,,,16.870308,-34.69894,3.256841,1.59395,0.764746,-4.669963,0.526435,-1.492613,0.127291,0.44779,0.841504,-0.185051,201.422893,0.450627,35.114444,-7.159616,1.504061,-0.142384,-0.029351,0.011446,-0.001372,5.8e-05,0.839632,24.25706,-5.467921,0.398231,-0.09832,0.019474,-0.000735,-0.000253,2.3e-05,-0.184398,16.444726,-1.588909,0.089373,0.059101,-0.029129,0.006545,-0.000724,3.2e-05,,,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,22S
7,2022/5/28,06:33.9,2022/5/28,06:34.0,2,1,"Shota, Masui",1000073328,Left,KEI_KEI,"Toyo, Kumada",1000089879,Left,WAS_EDA,Undefined,1,Top,0,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,,140.67119,-3.116017,3.76463,2319.621799,159.578366,11:15,1.576495,-0.567218,1.70376,-41.7381,53.7627,-18.7326,0.269492,0.318426,127.27624,-6.252601,2.452791,0.441325,,,,,,,,,,,,12.3649,30.582,0.470096,15.24,1.491591,-2.43471,-38.502299,-2.240956,2.37287,8.594823,-3.937863,KEI_KEI,WAS_EDA,JinguStadium,TeamExclusive,Team,20220528-JinguStadium-1,9034f830-de3b-11ec-b068-e97c76dcfcf6,c1c348d6-3bd8-4896-a30d-64d4ecef2cd6,v3,,,,"Kyosuke, Miyazaki",1000089832,Right,KEI_KEI,137.44984,,,13.39496,,,,16.73492,-38.834574,4.297412,1.575284,-2.088718,-1.968931,0.565995,-2.526445,1.186435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,22S
8,2022/5/28,06:44.3,2022/5/28,06:44.3,2,2,"Shota, Masui",1000073328,Left,KEI_KEI,"Toyo, Kumada",1000089879,Left,WAS_EDA,Undefined,1,Top,0,1,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,138.6782,-2.0896,3.158763,2300.808799,153.594279,11:00,1.565783,-0.584789,1.699579,-48.4351,49.9527,-23.0024,0.485403,0.085323,125.01403,-5.715783,1.546186,0.447945,,,,,,,,,,,,14.1273,27.9511,0.503692,15.24,1.507199,-1.97693,-37.996629,-1.558625,2.630128,8.642912,-4.60291,KEI_KEI,WAS_EDA,JinguStadium,TeamExclusive,Team,20220528-JinguStadium-1,965c4970-de3b-11ec-b068-e97c76dcfcf6,c1c348d6-3bd8-4896-a30d-64d4ecef2cd6,v3,,,,"Kyosuke, Miyazaki",1000089832,Right,KEI_KEI,135.41827,,,13.66417,,,,16.738991,-38.336081,4.321456,1.564864,-1.377845,-2.301455,0.583365,-2.080228,1.315064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,22S
9,2022/5/28,06:57.4,2022/5/28,06:57.4,2,3,"Shota, Masui",1000073328,Left,KEI_KEI,"Toyo, Kumada",1000089879,Left,WAS_EDA,Undefined,1,Top,0,1,1,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,139.86697,-2.047271,3.359449,2355.571121,155.48069,11:15,1.558272,-0.600735,1.716395,-48.9821,47.6753,-20.1107,0.484991,0.154622,125.96169,-5.712864,1.948667,0.443989,,,,,,,,,,,,12.9001,26.8333,0.515081,15.24,1.501425,-2.14427,-38.315618,-1.545964,2.439006,8.880428,-4.733315,KEI_KEI,WAS_EDA,JinguStadium,TeamExclusive,Team,20220528-JinguStadium-1,9e30d580-de3b-11ec-b068-e97c76dcfcf6,c1c348d6-3bd8-4896-a30d-64d4ecef2cd6,v3,,,,"Kyosuke, Miyazaki",1000089832,Right,KEI_KEI,136.62496,,,13.90528,,,,16.722193,-38.65762,4.440214,1.557453,-1.363675,-2.366658,0.59947,-2.2382,1.219503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,22S
10,2022/5/28,07:10.0,2022/5/28,07:10.0,2,4,"Shota, Masui",1000073328,Left,KEI_KEI,"Toyo, Kumada",1000089879,Left,WAS_EDA,Undefined,1,Top,0,1,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,,140.58943,-3.705687,5.205997,2335.338097,150.509443,11:00,1.56576,-0.622245,1.69229,-41.6533,54.7167,-28.9178,0.087984,0.575356,126.92571,-6.837641,3.188515,0.443328,,,,,,,,,,,,18.7408,31.6164,0.48704,15.24,1.464416,-3.345724,-38.379275,-2.636819,3.566766,8.674717,-3.78938,KEI_KEI,WAS_EDA,JinguStadium,TeamExclusive,Team,20220528-JinguStadium-1,a5aeb610-de3b-11ec-b068-e97c76dcfcf6,c1c348d6-3bd8-4896-a30d-64d4ecef2cd6,v3,,,,"Kyosuke, Miyazaki",1000089832,Right,KEI_KEI,136.8286,,,13.66371,,,,16.746727,-38.718337,4.337358,1.564585,-2.488707,-1.89469,0.620536,-3.485135,1.783383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,22S
