PitchNo,Date,Time,UTCDate,UTCTime,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,AutoHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,GameUID,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,ContactPositionX,ContactPositionY,ContactPositionZ,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,Unnamed: 156,Unnamed: 157,umpire,season
1,2022/5/2,00:26.4,2022/5/2,00:26.4,1,1,"Kentaro, Shinogi",1000101178,Right,HOS_HOS,"Masaya, Hagio",1000073449,Right,KEI_KEI,Undefined,1,Top,0,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,,152.91913,-1.244642,-4.491416,2361.039107,194.938671,12:30,1.644957,0.63955,1.880381,-15.7927,64.3743,16.3225,1.135503,-0.464247,135.87097,-2.588061,-3.338449,0.404345,,,,,,,,,,,,-12.3735,35.0173,-0.536623,15.24,1.615022,3.196753,-41.844107,-0.91107,-2.75981,11.513985,-1.996308,HOS_HOS,KEI_KEI,JinguStadium,TeamExclusive,Team,20220502-JinguStadium-1,a1bd7c60-c9bb-11ec-b80d-d3ad50409cb5,d68e47f7-efd3-49bf-96e5-a0dbb808a294,v3,,,,"Kyoichiro, Murakami",1000073845,Right,HOS_HOS,150.02022,,,17.04817,,,,16.557498,-42.205078,5.756993,1.642603,-0.848485,-0.998155,-0.638199,3.283275,-1.379905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,佐伯 謙司郎,22S
2,2022/5/2,00:35.8,2022/5/2,00:35.8,1,2,"Kentaro, Shinogi",1000101178,Right,HOS_HOS,"Masaya, Hagio",1000073449,Right,KEI_KEI,Undefined,1,Top,0,1,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,150.09063,-2.629002,-3.552038,2196.622106,197.265915,12:30,1.632363,0.651122,1.840058,-19.8097,63.5149,18.7191,0.690348,-0.165444,133.90809,-4.252396,-2.230223,0.412231,,,,,,,,,,,,-12.6256,35.6787,-0.567704,15.24,1.568333,2.448124,-41.088316,-1.912648,-2.724405,10.828822,-2.107768,HOS_HOS,KEI_KEI,JinguStadium,TeamExclusive,Team,20220502-JinguStadium-1,a75a19d0-c9bb-11ec-b80d-d3ad50409cb5,d68e47f7-efd3-49bf-96e5-a0dbb808a294,v3,,,,"Kyoichiro, Murakami",1000073845,Right,HOS_HOS,147.15033,,,16.18254,,,,16.598035,-41.44468,5.414411,1.630135,-1.843284,-1.053884,-0.649744,2.537782,-1.362203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,佐伯 謙司郎,22S
3,2022/5/2,00:48.4,2022/5/2,00:48.4,1,3,"Kentaro, Shinogi",1000101178,Right,HOS_HOS,"Masaya, Hagio",1000073449,Right,KEI_KEI,Undefined,1,Top,0,1,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,,150.01645,-2.282635,-6.145347,2173.502707,196.654824,12:30,1.596087,0.635868,1.93951,-25.6617,56.9341,16.0912,0.695176,-0.933559,134.39947,-4.316299,-5.010224,0.410425,,,,,,,,,,,,-13.4503,32.2537,-0.500687,15.24,1.543823,4.325593,-40.960134,-1.690395,-2.897295,10.397282,-2.858971,HOS_HOS,KEI_KEI,JinguStadium,TeamExclusive,Team,20220502-JinguStadium-1,aedb2eb0-c9bb-11ec-b80d-d3ad50409cb5,d68e47f7-efd3-49bf-96e5-a0dbb808a294,v3,,,,"Kyoichiro, Murakami",1000073845,Right,HOS_HOS,147.79807,,,15.61698,,,,16.498608,-41.278382,5.198641,1.594224,-1.602886,-1.429486,-0.634445,4.414276,-1.448648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,佐伯 謙司郎,22S
4,2022/5/2,01:04.1,2022/5/2,01:04.1,1,4,"Kentaro, Shinogi",1000101178,Right,HOS_HOS,"Masaya, Hagio",1000073449,Right,KEI_KEI,Undefined,1,Top,0,2,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,,149.76239,0.11907,-1.982372,2151.688226,199.673854,12:45,1.631092,0.600594,1.814467,-25.3188,57.7933,19.5773,1.411582,0.235784,134.2511,-1.885669,-0.598736,0.411706,,,,,,,,,,,,-11.5527,30.2003,-0.55379,15.24,1.632201,1.314882,-41.110108,0.030932,-2.51066,10.347801,-3.24347,HOS_HOS,KEI_KEI,JinguStadium,TeamExclusive,Team,20220502-JinguStadium-1,b8374520-c9bb-11ec-b80d-d3ad50409cb5,d68e47f7-efd3-49bf-96e5-a0dbb808a294,v3,,,,"Kyoichiro, Murakami",1000073845,Right,HOS_HOS,147.33831,,,15.51129,,,,16.623696,-41.456934,5.1739,1.629343,0.139643,-1.621735,-0.599271,1.399032,-1.25533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,佐伯 謙司郎,22S
5,2022/5/2,01:19.4,2022/5/2,01:19.4,1,5,"Kentaro, Shinogi",1000101178,Right,HOS_HOS,"Masaya, Hagio",1000073449,Right,KEI_KEI,Undefined,1,Top,0,3,1,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,,Undefined,0,0,,149.14217,-0.285394,-2.358175,2075.675488,195.7643,12:30,1.5556,0.679572,1.836149,-29.0741,54.642,14.5497,1.184226,0.158999,133.61385,-2.56025,-1.329013,0.413199,,,,,,,,,,,,-9.3877,29.0757,-0.624209,15.24,1.546846,1.606866,-40.93089,-0.277748,-2.019457,10.37593,-3.551954,HOS_HOS,KEI_KEI,JinguStadium,TeamExclusive,Team,20220502-JinguStadium-1,c15d3060-c9bb-11ec-b80d-d3ad50409cb5,d68e47f7-efd3-49bf-96e5-a0dbb808a294,v3,,,,"Kyoichiro, Murakami",1000073845,Right,HOS_HOS,146.80582,,,15.52832,,,,16.602095,-41.274735,5.187965,1.5541,-0.16004,-1.775977,-0.678568,1.673788,-1.009728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,佐伯 謙司郎,22S
6,2022/5/2,01:32.9,2022/5/2,01:32.9,1,6,"Kentaro, Shinogi",1000101178,Right,HOS_HOS,"Masaya, Hagio",1000073449,Right,KEI_KEI,Undefined,1,Top,0,3,2,Fastball,Four-Seam,BallCalled,Walk,Undefined,,Undefined,0,0,,151.42875,-0.020951,-2.295014,2217.234446,201.986487,12:45,1.582432,0.630638,1.826151,-31.0105,50.1302,19.0478,1.266405,0.172503,135.88985,-2.422024,-0.948275,0.406793,,,,,,,,,,,,-11.5976,26.5057,-0.576693,15.24,1.579859,1.561624,-41.569875,-0.105134,-2.578251,10.543258,-3.91419,HOS_HOS,KEI_KEI,JinguStadium,TeamExclusive,Team,20220502-JinguStadium-1,c96eec80-c9bb-11ec-b80d-d3ad50409cb5,d68e47f7-efd3-49bf-96e5-a0dbb808a294,v3,,,,"Kyoichiro, Murakami",1000073845,Right,HOS_HOS,149.11749,,,15.5389,,,,16.612333,-41.916492,5.271629,1.5812,0.023547,-1.957095,-0.629426,1.646386,-1.289125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,佐伯 謙司郎,22S
7,2022/5/2,02:26.4,2022/5/2,02:26.4,2,1,"Kentaro, Shinogi",1000101178,Right,HOS_HOS,"Haruto, Asahi",1000073390,Left,KEI_KEI,Undefined,1,Top,0,0,0,Fastball,Four-Seam,InPlay,Undefined,Bunt,,Single,0,0,1,143.6694,-0.334266,-2.239875,1901.290031,205.864267,12:45,1.592935,0.669388,1.884408,-40.9608,47.9595,21.7597,1.089174,0.256251,129.86037,-3.453958,-0.695555,0.425849,,,,,,,,,,,,-13.1816,26.1008,-0.619216,15.24,1.582796,1.441347,-39.496335,-0.361616,-2.658022,9.15519,-4.543529,HOS_HOS,KEI_KEI,JinguStadium,TeamExclusive,Team,20220502-JinguStadium-1,e94c6cd0-c9bb-11ec-b80d-d3ad50409cb5,d68e47f7-efd3-49bf-96e5-a0dbb808a294,v3,,,,"Kyoichiro, Murakami",1000073845,Right,HOS_HOS,142.44502,,,13.80903,,,,16.55543,-39.800082,4.577595,1.592293,-0.210873,-2.271764,-0.668499,1.529534,-1.329011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,佐伯 謙司郎,22S
8,2022/5/2,03:08.5,2022/5/2,03:08.5,3,1,"Kentaro, Shinogi",1000101178,Right,HOS_HOS,"Ryuta, Hirose",1000089826,Right,KEI_KEI,Undefined,1,Top,0,0,0,Cutter,Slider,StrikeSwinging,Undefined,Undefined,,Undefined,0,0,"1,2",133.56872,-0.402409,-2.332882,1461.880647,82.433123,8:45,1.568986,0.709002,1.77817,-102.8762,1.551,-15.2187,0.426123,-0.104467,121.57294,-7.8604,-3.407018,0.461489,,,,,,,,,,,,5.9161,2.1787,-0.649913,15.24,1.551764,1.567283,-36.689329,-0.670974,1.02879,7.940175,-9.427786,HOS_HOS,KEI_KEI,JinguStadium,TeamExclusive,Team,20220502-JinguStadium-1,02648720-c9bc-11ec-b80d-d3ad50409cb5,d68e47f7-efd3-49bf-96e5-a0dbb808a294,v3,,,,"Kyoichiro, Murakami",1000073845,Right,HOS_HOS,131.44403,,,11.99577,,,,16.661306,-36.995645,3.970087,1.570633,-0.30727,-4.713893,-0.70961,1.527595,0.514395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,佐伯 謙司郎,22S
9,2022/5/2,03:31.2,2022/5/2,03:31.2,3,2,"Kentaro, Shinogi",1000101178,Right,HOS_HOS,"Ryuta, Hirose",1000089826,Right,KEI_KEI,Undefined,1,Top,0,0,1,Fastball,Four-Seam,InPlay,Undefined,GroundBall,GroundBall,Out,2,0,"1,2",149.33854,-0.863816,-3.464996,2463.961831,209.844321,1:00,1.58272,0.649188,1.855151,-26.4684,56.6033,30.7544,1.074009,-0.021454,134.30723,-2.947156,-1.289809,0.411606,169.49153,-0.916933,-14.57201,1707.473114,,,,15.017805,,-13.73502,0.322853,-18.6676,30.7355,-0.569556,15.24,1.560702,2.321253,-40.980002,-0.683663,-4.041445,10.076536,-3.152576,HOS_HOS,KEI_KEI,JinguStadium,TeamExclusive,Team,20220502-JinguStadium-1,0fec6cf0-c9bc-11ec-b80d-d3ad50409cb5,d68e47f7-efd3-49bf-96e5-a0dbb808a294,v3,,,,"Kyoichiro, Murakami",1000073845,Right,HOS_HOS,147.37408,1.06943,,15.03131,,,,16.584081,-41.309175,5.038268,1.581353,-0.580677,-1.576288,-0.647542,2.453276,-2.020723,0.547545,1.06943,0.022167,349.692558,0.548742,45.511349,-6.284149,,,,,,,1.071445,-0.836746,-7.70606,,,,,,,0.021604,-11.820677,2.202482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,佐伯 謙司郎,22S
10,2022/5/2,04:06.7,2022/5/2,04:06.7,4,1,"Kentaro, Shinogi",1000101178,Right,HOS_HOS,"Yusuke, Shimoyama",1000073403,Left,KEI_KEI,Undefined,1,Top,2,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,3,151.29679,-2.217995,-1.248584,2394.003455,203.603138,12:45,1.586453,0.638563,1.822503,-22.4539,59.1937,24.5019,0.734801,0.530763,135.43977,-4.01594,0.484975,0.408062,,,,,,,,,,,,-13.5188,33.0074,-0.610036,15.24,1.531472,0.769544,-41.510585,-1.649844,-2.985123,10.83805,-2.5182,HOS_HOS,KEI_KEI,JinguStadium,TeamExclusive,Team,20220502-JinguStadium-1,250e1fc0-c9bc-11ec-b80d-d3ad50409cb5,d68e47f7-efd3-49bf-96e5-a0dbb808a294,v3,,,,"Kyoichiro, Murakami",1000073845,Right,HOS_HOS,148.65387,,,15.85703,,,,16.615837,-41.868263,5.419025,1.584549,-1.566738,-1.2591,-0.637058,0.86806,-1.492562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,佐伯 謙司郎,22S
