PitchNo,Date,Time,UTCDate,UTCTime,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,AutoHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,GameUID,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,ContactPositionX,ContactPositionY,ContactPositionZ,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,Unnamed: 156,Unnamed: 157,umpire,season
1,2022/4/24,42:06.9,2022/4/24,42:06.9,1,1,"Naoya, Shimada",1000074158,Right,RIK,"Masaya, Hagio",1000073449,Right,KEI_KEI,Undefined,1,Top,0,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,142.41195,-1.897113,-1.847424,2431.36481,205.059448,12:45,1.691986,0.168842,2.10362,-45.7021,40.5041,17.8056,0.707814,-0.166169,131.80516,-5.337764,-0.565329,0.419299,,,,,,,,,,,,-10.6307,23.5324,-0.134052,15.24,1.653489,1.190089,-39.250754,-1.434776,-2.166841,7.270808,-5.010078,RIK,KEI_KEI,JinguStadium,TeamExclusive,Team,20220424-JinguStadium-2,8329aee0-c380-11ec-ad6f-eba24a5456b5,787e1b12-1295-4967-bdfa-07f35084b711,v3,,,,"Yosuke, Kuroiwa",1000089907,Right,RIK,144.66999,,,10.60678,,,,16.336409,-39.45333,3.635404,1.69152,-1.295188,-2.505039,-0.168051,1.250461,-1.08342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,上野 達也,22S
2,2022/4/24,42:16.0,2022/4/24,42:16.0,1,2,"Naoya, Shimada",1000074158,Right,RIK,"Masaya, Hagio",1000073449,Right,KEI_KEI,Undefined,1,Top,0,0,1,Curveball,Curveball,FoulBall,Undefined,Undefined,,Undefined,0,0,,121.73793,1.695681,-0.072466,2375.291675,37.652613,7:15,1.689226,0.147739,1.741985,-152.6797,-28.726,-24.8926,0.644035,-0.121762,112.91888,-9.245801,-1.829717,0.502787,,,,,,,,,,,,12.7672,-15.0691,-0.143941,15.24,1.72082,0.147719,-33.536308,0.412281,1.886927,5.688181,-12.033794,RIK,KEI_KEI,JinguStadium,TeamExclusive,Team,20220424-JinguStadium-2,8898aca0-c380-11ec-ad6f-eba24a5456b5,787e1b12-1295-4967-bdfa-07f35084b711,v3,,,,"Yosuke, Kuroiwa",1000089907,Right,RIK,120.64743,,,8.81905,,,,16.699472,-33.782946,2.84409,1.691632,0.934063,-6.016897,-0.148572,0.065902,0.943464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,上野 達也,22S
3,2022/4/24,42:31.3,2022/4/24,42:31.3,1,3,"Naoya, Shimada",1000074158,Right,RIK,"Masaya, Hagio",1000073449,Right,KEI_KEI,Undefined,1,Top,0,0,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,,145.82856,-2.770123,-2.725823,2554.052977,193.242568,12:30,1.70568,0.149771,2.195085,-29.0735,53.2826,11.9196,0.648851,-0.484003,133.37634,-5.043704,-1.86397,0.409829,,,,,,,,,,,,-8.3376,31.428,-0.102131,15.24,1.65555,1.859601,-40.12215,-1.999437,-1.754338,8.568985,-3.193769,RIK,KEI_KEI,JinguStadium,TeamExclusive,Team,20220424-JinguStadium-2,91b32630-c380-11ec-ad6f-eba24a5456b5,787e1b12-1295-4967-bdfa-07f35084b711,v3,,,,"Yosuke, Kuroiwa",1000089907,Right,RIK,148.013,,,12.45223,,,,16.244518,-40.336117,4.284493,1.70448,-1.919689,-1.596885,-0.149112,1.903407,-0.877169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,上野 達也,22S
4,2022/4/24,42:43.3,2022/4/24,42:43.3,1,4,"Naoya, Shimada",1000074158,Right,RIK,"Masaya, Hagio",1000073449,Right,KEI_KEI,Undefined,1,Top,0,1,2,Fastball,Four-Seam,StrikeCalled,Strikeout,Undefined,,Undefined,0,0,,146.53742,-2.91047,-2.16354,2550.511131,202.768211,12:45,1.681962,0.17698,2.096038,-42.5653,39.3981,15.519,0.446634,-0.269054,135.18233,-6.116445,-1.046867,0.408851,,,,,,,,,,,,-9.6737,23.6331,-0.135768,15.24,1.62372,1.455431,-40.336707,-2.179734,-2.073662,8.020967,-4.740663,RIK,KEI_KEI,JinguStadium,TeamExclusive,Team,20220424-JinguStadium-2,98dd6880-c380-11ec-ad6f-eba24a5456b5,787e1b12-1295-4967-bdfa-07f35084b711,v3,,,,"Yosuke, Kuroiwa",1000089907,Right,RIK,148.36718,,,11.35509,,,,16.343931,-40.55563,4.010483,1.681448,-2.050343,-2.370332,-0.176265,1.51203,-1.036831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,上野 達也,22S
5,2022/4/24,43:08.5,2022/4/24,43:08.5,2,1,"Naoya, Shimada",1000074158,Right,RIK,"Sho, Miyao",1000073415,Left,KEI_KEI,Undefined,1,Top,1,0,0,Slider,Slider,BallCalled,Undefined,Undefined,,Undefined,0,0,,132.06467,-1.195591,-1.286888,2528.472969,108.766044,9:45,1.644326,0.223212,1.956703,-95.1842,6.5919,-11.4597,0.35736,-0.252017,123.27642,-8.120844,-2.10592,0.455594,,,,,,,,,,,,5.2492,4.9851,-0.194626,15.24,1.613098,0.865721,-36.414438,-1.098713,0.92293,6.110445,-8.930154,RIK,KEI_KEI,JinguStadium,TeamExclusive,Team,20220424-JinguStadium-2,a7db4c80-c380-11ec-ad6f-eba24a5456b5,787e1b12-1295-4967-bdfa-07f35084b711,v3,,,,"Yosuke, Kuroiwa",1000089907,Right,RIK,133.14498,,,8.78824,,,,16.483856,-36.622566,3.055222,1.645341,-0.794543,-4.465077,-0.223578,0.834285,0.461465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,上野 達也,22S
6,2022/4/24,43:17.9,2022/4/24,43:17.9,2,2,"Naoya, Shimada",1000074158,Right,RIK,"Sho, Miyao",1000073415,Left,KEI_KEI,Undefined,1,Top,1,1,0,Slider,Slider,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,133.01939,0.414478,0.196867,2208.714641,49.845154,7:45,1.668892,0.226785,1.94965,-105.1734,-4.8878,-8.9222,0.733344,0.192748,123.89541,-7.24129,-0.440633,0.452245,,,,,,,,,,,,4.7852,-1.9543,-0.230623,15.24,1.672191,-0.087832,-36.696518,-0.122447,0.85471,6.183334,-10.155717,RIK,KEI_KEI,JinguStadium,TeamExclusive,Team,20220424-JinguStadium-2,ad857e80-c380-11ec-ad6f-eba24a5456b5,787e1b12-1295-4967-bdfa-07f35084b711,v3,,,,"Yosuke, Kuroiwa",1000089907,Right,RIK,134.1308,,,9.12398,,,,16.490969,-36.906704,3.091667,1.670485,0.222768,-5.077859,-0.227144,-0.116886,0.427355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,上野 達也,22S
7,2022/4/24,43:28.1,2022/4/24,43:28.1,2,3,"Naoya, Shimada",1000074158,Right,RIK,"Sho, Miyao",1000073415,Left,KEI_KEI,Undefined,1,Top,1,1,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,,145.24313,-1.642688,-0.290951,2503.55239,214.652715,1:15,1.687334,0.196277,2.075731,-43.3074,40.02,26.0045,0.797279,0.375405,134.02629,-4.907447,1.579391,0.412238,,,,,,,,,,,,-13.9296,23.0371,-0.191517,15.24,1.652942,0.086445,-40.040235,-1.278248,-2.945179,7.823059,-4.935846,RIK,KEI_KEI,JinguStadium,TeamExclusive,Team,20220424-JinguStadium-2,b3843920-c380-11ec-ad6f-eba24a5456b5,787e1b12-1295-4967-bdfa-07f35084b711,v3,,,,"Yosuke, Kuroiwa",1000089907,Right,RIK,147.14783,,,11.21684,,,,16.364094,-40.259262,3.91153,1.686795,-1.140056,-2.467923,-0.195092,0.168902,-1.47259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,上野 達也,22S
8,2022/4/24,43:40.5,2022/4/24,43:40.5,2,4,"Naoya, Shimada",1000074158,Right,RIK,"Sho, Miyao",1000073415,Left,KEI_KEI,Undefined,1,Top,1,2,1,Slider,Slider,BallCalled,Undefined,Undefined,,Undefined,0,0,,130.91304,-1.064603,-0.519194,2563.536921,75.383153,8:30,1.650678,0.220801,1.944486,-105.1942,-0.4857,-13.7075,0.300173,-0.061861,121.16443,-8.720831,-1.499177,0.46211,,,,,,,,,,,,6.8352,1.3694,-0.208666,15.24,1.621481,0.384628,-36.074116,-1.048601,1.166801,6.697455,-9.572879,RIK,KEI_KEI,JinguStadium,TeamExclusive,Team,20220424-JinguStadium-2,baec6ed0-c380-11ec-ad6f-eba24a5456b5,787e1b12-1295-4967-bdfa-07f35084b711,v3,,,,"Yosuke, Kuroiwa",1000089907,Right,RIK,131.26735,,,9.7486,,,,16.495871,-36.30653,3.348727,1.652105,-0.716404,-4.78644,-0.221311,0.344138,0.5834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,上野 達也,22S
9,2022/4/24,43:53.0,2022/4/24,43:53.1,2,5,"Naoya, Shimada",1000074158,Right,RIK,"Sho, Miyao",1000073415,Left,KEI_KEI,Undefined,1,Top,1,3,1,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,145.09164,-2.411158,-0.950271,2503.03374,215.569793,1:15,1.660221,0.190536,2.102117,-41.8502,41.5808,27.9737,0.571772,0.206405,133.74999,-5.574925,1.06509,0.412495,,,,,,,,,,,,-15.451,24.4725,-0.173246,15.24,1.61194,0.538961,-39.975511,-1.803759,-3.251238,7.921674,-4.657064,RIK,KEI_KEI,JinguStadium,TeamExclusive,Team,20220424-JinguStadium-2,c265e290-c380-11ec-ad6f-eba24a5456b5,787e1b12-1295-4967-bdfa-07f35084b711,v3,,,,"Yosuke, Kuroiwa",1000089907,Right,RIK,147.0564,,,11.34165,,,,16.337692,-40.192444,3.960837,1.65959,-1.676226,-2.328532,-0.189224,0.627996,-1.625619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,上野 達也,22S
10,2022/4/24,44:07.6,2022/4/24,44:07.6,2,6,"Naoya, Shimada",1000074158,Right,RIK,"Sho, Miyao",1000073415,Left,KEI_KEI,Undefined,1,Top,1,3,2,Fastball,Four-Seam,InPlay,Undefined,GroundBall,GroundBall,Out,1,0,,145.0939,-2.987128,-0.949646,2507.925302,195.009218,12:30,1.645556,0.19293,2.138973,-34.4626,48.2969,12.3181,0.472609,0.053028,134.27305,-5.615907,-0.060379,0.410831,132.09678,-7.460034,4.030103,,,,,4.013674,,2.933715,0.098793,-7.205,28.5002,-0.175726,15.24,1.588504,0.610915,-39.981405,-2.174824,-1.522959,7.586302,-3.782397,RIK,KEI_KEI,JinguStadium,TeamExclusive,Team,20220424-JinguStadium-2,cb1e17e0-c380-11ec-ad6f-eba24a5456b5,787e1b12-1295-4967-bdfa-07f35084b711,v3,,,,"Yosuke, Kuroiwa",1000089907,Right,RIK,147.65184,0.4713,,10.82085,,,,16.301214,-40.182261,3.793151,1.644759,-2.07468,-1.891198,-0.192435,0.651237,-0.76148,0.418036,0.4713,-0.047537,180.0,0.417253,36.342269,,,,,,,,0.471403,-4.770559,,,,,,,,-0.047592,2.560487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,上野 達也,22S
