PitchNo,Date,Time,UTCDate,UTCTime,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,AutoHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,GameUID,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,ContactPositionX,ContactPositionY,ContactPositionZ,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,Unnamed: 156,Unnamed: 157,umpire,season
1,2022/5/9,01:16.0,2022/5/9,01:15.9,1,1,"Minoru, Makita",1000089793,Right,MEI_MEI,"Shuta, Miyazaki",1000073809,Left,HOS_HOS,Undefined,1,Top,0,0,0,Cutter,Slider,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,129.60359,-0.429821,-2.159015,2280.031961,180.45087,12:00,1.670261,0.332833,1.719412,-96.8114,12.4005,0.0738,0.579846,-0.280592,120.40813,-7.40024,-2.153823,0.471943,,,,,,,,,,,,-1.3758,7.4646,-0.276941,15.24,1.651638,1.344619,-35.675514,-0.650392,-0.231773,5.979479,-8.549173,MEI_MEI,HOS_HOS,JinguStadium,Undefined,Team,20220509-JinguStadium-1,abe88810-cf4c-11ec-a635-4145a1965540,4b1a15d4-5fc7-4dcb-9179-4a893cf95202,v3,,,,"Kaito, Mino",1000073560,Right,MEI_MEI,128.53242,,,9.19547,,,,16.720848,-35.922857,2.989739,1.671227,-0.296752,-4.274587,-0.332761,1.354207,-0.115886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,前田 則政,22S
2,2022/5/9,01:31.0,2022/5/9,01:31.0,1,2,"Minoru, Makita",1000089793,Right,MEI_MEI,"Shuta, Miyazaki",1000073809,Left,HOS_HOS,Undefined,1,Top,0,0,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,,141.45272,-2.494507,-3.222531,2222.397884,213.128921,1:00,1.674885,0.30824,1.954598,-46.6412,43.4129,26.4914,0.5079,-0.330834,129.79233,-5.991084,-1.335579,0.428555,,,,,,,,,,,,-16.1016,25.2818,-0.239399,15.24,1.617837,2.067833,-38.876762,-1.846204,-3.191483,7.797413,-4.795566,MEI_MEI,HOS_HOS,JinguStadium,Undefined,Team,20220509-JinguStadium-1,b4e25a40-cf4c-11ec-a635-4145a1965540,4b1a15d4-5fc7-4dcb-9179-4a893cf95202,v3,,,,"Kaito, Mino",1000073560,Right,MEI_MEI,141.54547,,,11.6604,,,,16.485343,-39.12574,3.898706,1.674343,-1.693078,-2.397783,-0.307054,2.16974,-1.595741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,前田 則政,22S
3,2022/5/9,01:47.9,2022/5/9,01:47.9,1,3,"Minoru, Makita",1000089793,Right,MEI_MEI,"Shuta, Miyazaki",1000073809,Left,HOS_HOS,Undefined,1,Top,0,1,1,Fastball,Four-Seam,InPlay,Undefined,FlyBall,FlyBall,Out,1,0,,145.09678,-1.103565,-1.263802,2214.881636,212.268606,1:00,1.659013,0.367779,1.838611,-37.6296,49.2707,29.3462,0.971122,0.304476,132.31575,-3.954376,0.815025,0.420984,137.69505,36.558592,-29.252798,4374.038961,27.130457,21.996423,-19.699346,85.106281,,-46.80115,5.060687,-16.0517,27.0213,-0.339607,15.24,1.630295,0.733932,-39.919924,-0.891344,-3.33891,8.592073,-4.185957,MEI_MEI,HOS_HOS,JinguStadium,Undefined,Team,20220509-JinguStadium-1,beff9dd0-cf4c-11ec-a635-4145a1965540,4b1a15d4-5fc7-4dcb-9179-4a893cf95202,v3,,,,"Kaito, Mino",1000073560,Right,MEI_MEI,144.09106,26.127568,,12.78103,,,,16.601094,-40.211809,4.296036,1.65816,-0.749142,-2.092979,-0.366467,0.847359,-1.669455,0.327838,0.971194,-0.305768,144.696085,0.328839,26.786565,-6.983505,1.621008,-0.273495,0.027036,-0.002812,0.000583,-5e-05,0.971132,22.781215,-5.808734,0.32299,0.004684,-0.022653,0.008594,-0.001329,7.3e-05,-0.306868,-14.989763,0.257813,0.423072,-0.22916,0.075626,-0.015394,0.001664,-7.2e-05,,,,,,,,,,,,,,,,,,,,,,,,,前田 則政,22S
4,2022/5/9,02:27.1,2022/5/9,02:27.1,2,1,"Minoru, Makita",1000089793,Right,MEI_MEI,"Kiri, Takata",1000073715,Left,HOS_HOS,Undefined,1,Top,1,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,144.37367,-1.495361,-1.46428,2263.210189,213.599324,1:00,1.667549,0.338175,1.836665,-41.4359,46.5637,29.0142,0.830841,0.214885,131.49361,-4.617726,0.590831,0.423638,,,,,,,,,,,,-15.9023,25.8654,-0.305076,15.24,1.629154,0.866409,-39.696132,-1.174216,-3.266537,8.598341,-4.49358,MEI_MEI,HOS_HOS,JinguStadium,Undefined,Team,20220509-JinguStadium-1,d6540f20-cf4c-11ec-a635-4145a1965540,4b1a15d4-5fc7-4dcb-9179-4a893cf95202,v3,,,,"Kaito, Mino",1000073560,Right,MEI_MEI,143.18825,,,12.88005,,,,16.602508,-39.990167,4.29917,1.666681,-1.02055,-2.24679,-0.336615,0.978114,-1.633268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,前田 則政,22S
5,2022/5/9,02:38.5,2022/5/9,02:38.5,2,2,"Minoru, Makita",1000089793,Right,MEI_MEI,"Kiri, Takata",1000073715,Left,HOS_HOS,Undefined,1,Top,1,0,1,Curveball,Curveball,InPlay,Undefined,GroundBall,GroundBall,Out,1,0,,113.54504,1.997115,0.525779,2165.187272,56.768827,8:00,1.704316,0.218264,1.545522,-163.9667,-18.232,-34.084,0.638806,0.028519,105.63208,-9.621806,-1.850879,0.545175,138.93966,1.289301,28.87413,2912.293428,,,,15.201088,,30.38379,0.397771,17.4061,-9.3333,-0.230025,15.24,1.746241,-0.139858,-31.24763,0.455805,2.240877,4.775382,-11.008234,MEI_MEI,HOS_HOS,JinguStadium,Undefined,Team,20220509-JinguStadium-1,dd2cd610-cf4c-11ec-a635-4145a1965540,4b1a15d4-5fc7-4dcb-9179-4a893cf95202,v3,,,,"Kaito, Mino",1000073560,Right,MEI_MEI,111.26696,0.695867,,7.91296,,,,16.895783,-31.499657,2.387691,1.706854,1.036778,-5.504117,-0.219523,-0.258123,1.120438,0.493481,0.667347,0.002299,287.953041,0.494479,33.754584,-5.111266,,,,,,,0.668985,0.813656,-6.283795,,,,,,,0.000424,18.694838,1.603302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,前田 則政,22S
6,2022/5/9,03:21.5,2022/5/9,03:21.5,3,1,"Minoru, Makita",1000089793,Right,MEI_MEI,"Daiki, Saitoh",1000073731,Right,HOS_HOS,Undefined,1,Top,2,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,142.19055,-2.650966,-3.490555,2266.724248,216.415155,1:15,1.660022,0.330818,1.93661,-43.9559,45.6221,31.5291,0.474849,-0.334341,130.13016,-5.95794,-1.24814,0.427421,,,,,,,,,,,,-18.8267,26.4857,-0.255279,15.24,1.598765,2.232582,-39.049587,-1.950096,-3.758182,8.001397,-4.519581,MEI_MEI,HOS_HOS,JinguStadium,Undefined,Team,20220509-JinguStadium-1,f6b601b0-cf4c-11ec-a635-4145a1965540,4b1a15d4-5fc7-4dcb-9179-4a893cf95202,v3,,,,"Kaito, Mino",1000073560,Right,MEI_MEI,141.92106,,,12.06039,,,,16.503013,-39.307531,4.000698,1.659282,-1.804397,-2.259791,-0.329204,2.353736,-1.879091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,前田 則政,22S
7,2022/5/9,03:35.7,2022/5/9,03:35.6,3,2,"Minoru, Makita",1000089793,Right,MEI_MEI,"Daiki, Saitoh",1000073731,Right,HOS_HOS,Undefined,1,Top,2,0,1,Cutter,Slider,FoulBall,Undefined,Undefined,Popup,Undefined,0,0,,128.94236,-0.350103,-2.268903,2377.981023,122.295984,10:00,1.682939,0.33967,1.689107,-103.0802,8.708,-8.4094,0.552328,-0.39108,118.84859,-7.767347,-2.859169,0.477477,90.95432,42.415263,117.445035,4594.751728,-19.253688,11.312947,27.448492,45.785314,,127.735394,3.260465,2.7118,5.5931,-0.279024,15.24,1.66542,1.443786,-35.454492,-0.628906,0.446741,6.526066,-8.88524,MEI_MEI,HOS_HOS,JinguStadium,Undefined,Team,20220509-JinguStadium-1,ff32b4a0-cf4c-11ec-a635-4145a1965540,4b1a15d4-5fc7-4dcb-9179-4a893cf95202,v3,,,,"Kaito, Mino",1000073560,Right,MEI_MEI,127.04275,12.968779,,10.09377,,,,16.750984,-35.731534,3.263033,1.684112,-0.251712,-4.44262,-0.339912,1.424821,0.223371,0.460838,0.52987,0.388138,311.722532,0.46088,-8.599696,-0.911597,0.426164,0.005888,-0.121803,0.072278,-0.016938,0.001425,0.529962,17.038096,-6.624334,0.657052,-0.078236,-0.01902,0.011579,-0.001973,9.6e-05,0.388182,16.550484,-2.203306,0.194621,0.128897,-0.15808,0.064176,-0.011371,0.000757,,,,,,,,,,,,,,,,,,,,,,,,,前田 則政,22S
8,2022/5/9,04:03.2,2022/5/9,04:03.2,3,3,"Minoru, Makita",1000089793,Right,MEI_MEI,"Daiki, Saitoh",1000073731,Right,HOS_HOS,Undefined,1,Top,2,0,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,,143.50461,-1.510401,-3.947718,2283.720978,205.852391,12:45,1.688111,0.307633,1.925752,-36.2923,52.4134,23.9258,0.900069,-0.563103,130.11719,-4.294034,-2.249871,0.425334,,,,,,,,,,,,-15.3446,29.2192,-0.220797,15.24,1.652189,2.600264,-39.381078,-1.141554,-3.091367,8.727505,-3.920065,MEI_MEI,HOS_HOS,JinguStadium,Undefined,Team,20220509-JinguStadium-1,0f93ab10-cf4d-11ec-a635-4145a1965540,4b1a15d4-5fc7-4dcb-9179-4a893cf95202,v3,,,,"Kaito, Mino",1000073560,Right,MEI_MEI,142.61724,,,13.38741,,,,16.513272,-39.662253,4.363753,1.686932,-1.015261,-1.960032,-0.306174,2.699859,-1.545684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,前田 則政,22S
9,2022/5/9,04:24.9,2022/5/9,04:24.9,3,4,"Minoru, Makita",1000089793,Right,MEI_MEI,"Daiki, Saitoh",1000073731,Right,HOS_HOS,Undefined,1,Top,2,1,2,Fastball,Four-Seam,FoulBall,Undefined,Undefined,,Undefined,0,0,,145.61772,-1.752057,-1.381739,2257.122119,214.036636,1:15,1.705269,0.344566,1.891448,-40.4338,45.3869,28.7718,0.807732,0.243488,132.82037,-4.805012,0.6633,0.41836,168.80915,45.908112,-39.525957,3020.269941,,,,,,,,-16.0488,25.7106,-0.314708,15.24,1.662731,0.827899,-40.063632,-1.359589,-3.357768,8.76239,-4.427423,MEI_MEI,HOS_HOS,JinguStadium,Undefined,Team,20220509-JinguStadium-1,1c9263b0-cf4d-11ec-a635-4145a1965540,4b1a15d4-5fc7-4dcb-9179-4a893cf95202,v3,,,,"Kaito, Mino",1000073560,Right,MEI_MEI,144.99459,36.428937,,12.79735,,,,16.548554,-40.348814,4.381195,1.704636,-1.215494,-2.213711,-0.343432,0.937181,-1.678884,0.952473,0.865062,-0.243375,159.703864,0.952465,25.168078,-7.843088,2.31084,-0.900083,0.58361,-0.328071,0.103058,-0.013052,0.865065,33.678104,-7.072526,0.63105,0.030153,-0.172365,0.127795,-0.044537,0.006113,-0.243377,-20.764742,3.381901,-0.42653,-0.060928,0.144399,-0.101992,0.035712,-0.004985,,,,,,,,,,,,,,,,,,,,,,,,,前田 則政,22S
10,2022/5/9,05:01.3,2022/5/9,05:01.3,3,5,"Minoru, Makita",1000089793,Right,MEI_MEI,"Daiki, Saitoh",1000073731,Right,HOS_HOS,Undefined,1,Top,2,1,2,Splitter,Splitter,StrikeSwinging,Strikeout,Undefined,,Undefined,0,0,,131.60232,-1.394135,-0.774151,1095.703585,204.955847,12:45,1.712209,0.246471,1.7516,-94.0259,12.4364,4.2618,0.376225,0.069397,121.27729,-8.190783,-0.473252,0.465964,,,,,,,,,,,,-2.7254,8.2484,-0.227194,15.24,1.669969,0.469546,-36.2079,-1.250819,-0.467896,6.857822,-8.390561,MEI_MEI,HOS_HOS,JinguStadium,Undefined,Team,20220509-JinguStadium-1,323cce80-cf4d-11ec-a635-4145a1965540,4b1a15d4-5fc7-4dcb-9179-4a893cf95202,v3,,,,"Kaito, Mino",1000073560,Right,MEI_MEI,130.18166,,,10.32503,,,,16.688403,-36.481198,3.428911,1.713153,-0.916438,-4.19528,-0.246278,0.488192,-0.233948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,前田 則政,22S
