PitchNo,Date,Time,UTCDate,UTCTime,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,AutoHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,GameUID,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,ContactPositionX,ContactPositionY,ContactPositionZ,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,Unnamed: 156,Unnamed: 157,umpire,season
1,2022/5/10,00:29.3,2022/5/10,00:29.3,1,1,"Mitsuki, Nakamori",1000126578,Right,WAS_EDA,"Yu, Miyazaki",1000073899,Left,TOK,Undefined,1,Top,0,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,146.38896,-2.930072,-0.828839,2414.490584,195.89624,12:30,1.742276,0.129471,1.879445,-35.4799,49.1772,13.2576,0.561748,0.028682,134.39359,-5.608062,0.112892,0.415515,,,,,,,,,,,,-7.404,28.2208,-0.111113,15.24,1.67232,0.51626,-40.258371,-2.172385,-1.575742,8.257226,-3.800639,WAS_EDA,TOK,JinguStadium,Spring,Team,20220510-JinguStadium-1,9463a7f0-cffc-11ec-96d8-7fe288786c8a,9f3a4498-f2b4-4edc-8f1b-d2f00887e81a,v3,,,,"Taichi, Inde",1000101222,Right,WAS_EDA,145.98762,,,11.99537,,,,16.560105,-40.528227,4.128613,1.741287,-2.048175,-1.900319,-0.128827,0.567757,-0.787871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資,22S
2,2022/5/10,00:43.2,2022/5/10,00:43.2,1,2,"Mitsuki, Nakamori",1000126578,Right,WAS_EDA,"Yu, Miyazaki",1000073899,Left,TOK,Undefined,1,Top,0,0,1,ChangeUp,Changeup,BallCalled,Undefined,Undefined,,Undefined,0,0,,135.75471,-0.35478,0.574291,1371.302898,215.403175,1:15,1.711094,0.165264,1.536759,-81.632,21.5577,12.9471,0.792763,0.459859,124.01446,-6.23422,1.475353,0.458747,,,,,,,,,,,,-5.9688,11.993,-0.183236,15.24,1.693077,-0.443493,-37.289253,-0.592319,-1.083257,7.501282,-7.630098,WAS_EDA,TOK,JinguStadium,Spring,Team,20220510-JinguStadium-1,9ca8d020-cffc-11ec-96d8-7fe288786c8a,9f3a4498-f2b4-4edc-8f1b-d2f00887e81a,v3,,,,"Taichi, Inde",1000101222,Right,WAS_EDA,132.22988,,,11.74025,,,,16.902221,-37.622147,3.750641,1.71185,-0.253708,-3.815049,-0.164622,-0.39542,-0.541628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資,22S
3,2022/5/10,00:55.0,2022/5/10,00:55.0,1,3,"Mitsuki, Nakamori",1000126578,Right,WAS_EDA,"Yu, Miyazaki",1000073899,Left,TOK,Undefined,1,Top,0,1,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,,145.00295,-0.946415,0.188465,2455.945652,195.413422,12:30,1.736366,0.134318,1.807362,-39.6654,46.9138,12.2341,1.072044,0.309956,133.3788,-3.916991,1.05357,0.420205,,,,,,,,,,,,-6.1207,25.4278,-0.139711,15.24,1.710576,-0.194121,-39.923069,-0.795733,-1.285891,7.818372,-4.464552,WAS_EDA,TOK,JinguStadium,Spring,Team,20220510-JinguStadium-1,a3abb450-cffc-11ec-96d8-7fe288786c8a,9f3a4498-f2b4-4edc-8f1b-d2f00887e81a,v3,,,,"Taichi, Inde",1000101222,Right,WAS_EDA,144.35804,,,11.62415,,,,16.632083,-40.194764,3.909186,1.735533,-0.640586,-2.232276,-0.133741,-0.149435,-0.642945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資,22S
4,2022/5/10,01:08.9,2022/5/10,01:08.9,1,4,"Mitsuki, Nakamori",1000126578,Right,WAS_EDA,"Yu, Miyazaki",1000073899,Left,TOK,Undefined,1,Top,0,2,1,Fastball,Four-Seam,InPlay,Undefined,FlyBall,FlyBall,Out,1,0,,141.40007,-1.261904,-0.456771,2388.196669,188.078954,12:15,1.729186,0.135665,1.727627,-46.5431,45.2715,6.0484,0.90507,0.066338,130.38675,-4.703831,-0.031114,0.432724,150.88655,29.486738,11.769576,2587.553283,32.57994,18.53113,7.916635,105.753354,,17.039197,5.330165,-3.3849,24.6852,-0.124387,15.24,1.693219,0.280076,-38.926542,-1.032191,-0.67709,7.319989,-4.868884,WAS_EDA,TOK,JinguStadium,Spring,Team,20220510-JinguStadium-1,abf57060-cffc-11ec-96d8-7fe288786c8a,9f3a4498-f2b4-4edc-8f1b-d2f00887e81a,v3,,,,"Taichi, Inde",1000101222,Right,WAS_EDA,140.18189,26.262846,,11.01332,,,,16.712393,-39.202442,3.659994,1.728665,-0.848677,-2.434442,-0.135425,0.305597,-0.338545,0.354928,0.903017,-0.064695,196.896953,0.356228,35.690561,-7.591373,1.666501,-0.224915,-0.001207,0.006177,-0.000872,3.9e-05,0.902287,20.642853,-4.33011,0.013886,0.019729,-0.006037,0.002933,-0.000586,3.8e-05,-0.064402,7.436858,-0.05102,-0.235401,0.08892,-0.019714,0.002815,-0.000232,8e-06,,,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資,22S
5,2022/5/10,01:41.4,2022/5/10,01:41.4,2,1,"Mitsuki, Nakamori",1000126578,Right,WAS_EDA,"Reo, Akutsu",1000101208,Left,TOK,Undefined,1,Top,1,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,,141.67197,-1.093258,1.153983,2406.651701,184.027607,12:15,1.715654,0.188101,1.705574,-47.0421,45.3154,2.989,0.934022,0.546426,129.7644,-4.580912,1.363965,0.434001,,,,,,,,,,,,-0.7167,24.5404,-0.21848,15.24,1.683463,-0.800375,-38.955575,-0.919072,-0.14267,7.805774,-4.92127,WAS_EDA,TOK,JinguStadium,Spring,Team,20220510-JinguStadium-1,bf5e76b0-cffc-11ec-96d8-7fe288786c8a,9f3a4498-f2b4-4edc-8f1b-d2f00887e81a,v3,,,,"Taichi, Inde",1000101222,Right,WAS_EDA,139.76927,,,11.90758,,,,16.733595,-39.253715,3.902887,1.714977,-0.731105,-2.460635,-0.188014,-0.794926,-0.071335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資,22S
6,2022/5/10,01:52.0,2022/5/10,01:52.0,2,2,"Mitsuki, Nakamori",1000126578,Right,WAS_EDA,"Reo, Akutsu",1000101208,Left,TOK,Undefined,1,Top,1,1,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,,142.61873,-0.880611,0.269997,2429.159345,190.901877,12:15,1.687119,0.207202,1.707491,-46.3553,44.4686,8.0381,0.972976,0.364408,130.93622,-4.3143,0.834942,0.430383,,,,,,,,,,,,-3.8819,23.9402,-0.214877,15.24,1.660575,-0.226995,-39.239952,-0.778249,-0.786174,7.718321,-4.958162,WAS_EDA,TOK,JinguStadium,Spring,Team,20220510-JinguStadium-1,c5b08170-cffc-11ec-96d8-7fe288786c8a,9f3a4498-f2b4-4edc-8f1b-d2f00887e81a,v3,,,,"Taichi, Inde",1000101222,Right,WAS_EDA,140.94439,,,11.68251,,,,16.73192,-39.532316,3.85916,1.686498,-0.590437,-2.479081,-0.206842,-0.197215,-0.393087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資,22S
7,2022/5/10,02:05.1,2022/5/10,02:05.1,2,3,"Mitsuki, Nakamori",1000126578,Right,WAS_EDA,"Reo, Akutsu",1000101208,Left,TOK,Undefined,1,Top,1,2,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,,142.96328,-1.589554,0.725821,2439.302226,194.187959,12:30,1.699011,0.194681,1.725354,-46.3384,44.0007,10.4257,0.783682,0.505247,131.23655,-5.020479,1.459342,0.429232,,,,,,,,,,,,-4.7899,24.2463,-0.214186,15.24,1.654534,-0.552481,-39.321023,-1.265152,-0.972944,7.840396,-4.881636,WAS_EDA,TOK,JinguStadium,Spring,Team,20220510-JinguStadium-1,cd7d4550-cffc-11ec-96d8-7fe288786c8a,9f3a4498-f2b4-4edc-8f1b-d2f00887e81a,v3,,,,"Taichi, Inde",1000101222,Right,WAS_EDA,141.32204,,,11.72673,,,,16.714037,-39.613848,3.920198,1.698381,-1.082831,-2.440818,-0.19423,-0.516143,-0.486472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資,22S
8,2022/5/10,02:24.6,2022/5/10,02:24.6,2,4,"Mitsuki, Nakamori",1000126578,Right,WAS_EDA,"Reo, Akutsu",1000101208,Left,TOK,Undefined,1,Top,1,3,0,Fastball,Four-Seam,BallCalled,Walk,Undefined,,Undefined,0,0,,140.90786,-1.230516,0.622374,2389.557228,189.997866,12:15,1.703401,0.210206,1.695437,-47.418,45.9607,7.5959,0.878758,0.463392,129.20642,-4.741546,1.155823,0.436394,,,,,,,,,,,,-3.4012,24.9279,-0.227175,15.24,1.667332,-0.460725,-38.750689,-1.00955,-0.670663,7.648895,-4.891258,WAS_EDA,TOK,JinguStadium,Spring,Team,20220510-JinguStadium-1,d91716c0-cffc-11ec-96d8-7fe288786c8a,9f3a4498-f2b4-4edc-8f1b-d2f00887e81a,v3,,,,"Taichi, Inde",1000101222,Right,WAS_EDA,139.00286,,,11.70144,,,,16.743739,-39.04638,3.824448,1.702705,-0.820464,-2.445629,-0.209865,-0.434798,-0.335331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資,22S
9,2022/5/10,02:59.1,2022/5/10,02:59.1,3,1,"Mitsuki, Nakamori",1000126578,Right,WAS_EDA,"Kosuke, Urata",1000074007,Right,TOK,Undefined,1,Top,1,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,1,143.61556,-2.600357,-2.459458,2349.585342,191.300225,12:30,1.716984,0.119882,1.815206,-44.5642,43.8913,8.243,0.535147,-0.493301,132.36589,-5.905909,-1.877,0.424734,,,,,,,,,,,,-5.8341,25.0623,-0.060864,15.24,1.650918,1.654681,-39.477228,-1.953898,-1.198494,7.642182,-4.658116,WAS_EDA,TOK,JinguStadium,Spring,Team,20220510-JinguStadium-1,eda31940-cffc-11ec-96d8-7fe288786c8a,9f3a4498-f2b4-4edc-8f1b-d2f00887e81a,v3,,,,"Taichi, Inde",1000101222,Right,WAS_EDA,142.81882,,,11.24967,,,,16.624556,-39.744353,3.821091,1.716369,-1.791079,-2.329058,-0.119434,1.696573,-0.599247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.7947,1.981286,0.681677,1.299609,-0.148272,0.474409,0.512205,-0.382627,1.744441,0.727594,38.79452,-0.293469,1.393402,-0.333234,34.281608,-3.253406,1.742928,2.528685,-3.15169,0.701733,-1.0357,1.227486,,,榊原 啓資,22S
10,2022/5/10,03:32.4,2022/5/10,03:32.4,3,2,"Mitsuki, Nakamori",1000126578,Right,WAS_EDA,"Kosuke, Urata",1000074007,Right,TOK,Undefined,1,Top,1,1,0,Fastball,Four-Seam,InPlay,Undefined,FlyBall,FlyBall,Out,1,0,2,145.55989,-2.437,-1.564372,2409.484401,201.016552,12:45,1.694784,0.130852,1.820506,-41.9693,44.1826,15.9629,0.585807,-0.151667,133.75908,-5.565972,-0.434867,0.419167,152.8158,26.774615,6.268482,3107.52372,32.971602,15.924888,6.082409,105.289552,,18.135502,4.804942,-9.2824,25.1795,-0.094196,15.24,1.633157,1.013535,-40.033257,-1.853732,-1.955086,8.100054,-4.50326,WAS_EDA,TOK,JinguStadium,Spring,Team,20220510-JinguStadium-1,017cbbb0-cffd-11ec-96d8-7fe288786c8a,9f3a4498-f2b4-4edc-8f1b-d2f00887e81a,v3,,,,"Taichi, Inde",1000101222,Right,WAS_EDA,144.71555,21.920647,,11.80081,,,,16.619373,-40.311384,4.050027,1.694152,-1.699106,-2.25163,-0.13015,1.080666,-0.977543,0.34065,0.580607,0.154589,211.862758,0.341103,37.661945,-8.068818,1.938933,-0.384812,0.062829,-0.008927,0.00103,-5.9e-05,0.580839,19.115747,-4.218246,-0.27986,0.236437,-0.09428,0.023503,-0.003131,0.000167,0.154405,4.142347,2.049737,-0.808742,0.221497,-0.044277,0.006308,-0.000583,2.6e-05,,,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資,22S
