PitchNo,Date,Time,UTCDate,UTCTime,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,AutoHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,GameUID,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,ContactPositionX,ContactPositionY,ContactPositionZ,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,Unnamed: 156,Unnamed: 157,umpire,season
1,2022/4/17,28:17.7,2022/4/17,28:17.7,1,1,"Otoharu, Kodakamine",1000073962,Right,TOK,"Koji, Naoi",1000101248.0,Left,MEI_MEI,Undefined,1,Top,0,0,0,ChangeUp,Changeup,BallCalled,Undefined,Undefined,,Undefined,0,0,,122.33323,-0.340222,-3.841657,1289.714865,245.889074,2:15,1.451914,0.54433,2.022657,-102.1026,17.4519,30.6081,0.335739,-0.223163,112.49508,-7.862,-1.65228,0.493785,,,,,,,,,,,,-18.8368,10.5877,-0.466484,15.24,1.43995,2.140375,-33.637591,-0.517348,-2.788121,5.977926,-8.239523,TOK,MEI_MEI,JinguStadium,TeamExclusive,Team,20220417-JinguStadium-2,3026d180-be0f-11ec-9ca5-87ca613673a2,8b16a4bf-3361-44ec-a6db-52966f62526d,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,122.84708,,,9.83815,,,,16.417252,-33.84616,2.988963,1.452986,-0.229871,-4.119761,-0.542859,2.237652,-1.39406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,22S
2,2022/4/17,28:28.1,2022/4/17,28:28.1,1,2,"Otoharu, Kodakamine",1000073962,Right,TOK,"Koji, Naoi",1000101248.0,Left,MEI_MEI,Undefined,1,Top,0,1,0,Fastball,Changeup,FoulBall,Undefined,Undefined,Popup,Undefined,0,0,,131.60593,-0.277559,-2.546722,1940.013929,221.38197,1:30,1.488788,0.522703,2.069927,-65.2492,38.521,30.7118,0.758999,0.120824,118.99207,-5.208158,-0.341359,0.460035,95.69048,53.34808,-139.415619,4792.42764,-27.060174,13.514365,-19.795771,44.695473,,-144.940478,3.423159,-18.2858,21.6929,-0.47352,15.24,1.48031,1.481965,-36.192432,-0.364451,-3.090176,7.811165,-6.1407,TOK,MEI_MEI,JinguStadium,TeamExclusive,Team,20220417-JinguStadium-2,365e4f60-be0f-11ec-9ca5-87ca613673a2,8b16a4bf-3361-44ec-a6db-52966f62526d,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,131.85951,16.650354,,12.61386,,,,16.369213,-36.435327,3.905582,1.488674,-0.1735,-3.07035,-0.521097,1.578057,-1.545088,0.332798,0.743247,-0.116798,16.943389,0.33259,-12.043768,-0.543933,0.619485,-0.251138,0.079111,-0.0125,0.000332,7.5e-05,0.743432,21.317826,-8.317191,0.911935,-0.024166,-0.099279,0.045362,-0.008597,0.000611,-0.117039,-10.314564,0.843646,0.130879,-0.171604,0.094268,-0.025833,0.003361,-0.000163,,,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,22S
3,2022/4/17,28:45.2,2022/4/17,28:45.2,1,3,"Otoharu, Kodakamine",1000073962,Right,TOK,"Koji, Naoi",1000101248.0,Left,MEI_MEI,Undefined,1,Top,0,1,1,ChangeUp,Changeup,BallCalled,Undefined,Undefined,,Undefined,0,0,,122.05194,-0.309755,-3.678364,1108.527558,251.164306,2:15,1.468408,0.518273,2.035183,-105.6104,13.5153,29.381,0.325759,-0.214925,112.99527,-8.067766,-1.574104,0.492898,,,,,,,,,,,,-18.0126,8.3696,-0.444574,15.24,1.45702,2.04955,-33.591888,-0.508312,-2.675682,5.608578,-8.563384,TOK,MEI_MEI,JinguStadium,TeamExclusive,Team,20220417-JinguStadium-2,408f4200-be0f-11ec-9ca5-87ca613673a2,8b16a4bf-3361-44ec-a6db-52966f62526d,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,123.06798,,,9.05667,,,,16.405195,-33.785872,2.804289,1.469479,-0.212131,-4.281692,-0.517062,2.142094,-1.337841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,22S
4,2022/4/17,28:56.2,2022/4/17,28:56.2,1,4,"Otoharu, Kodakamine",1000073962,Right,TOK,"Koji, Naoi",1000101248.0,Left,MEI_MEI,Undefined,1,Top,0,2,1,Fastball,Changeup,InPlay,Undefined,FlyBall,FlyBall,Out,1,0,,129.99729,-0.471092,-2.820405,1825.487104,211.739163,1:00,1.452802,0.537784,2.185934,-67.19,35.9826,20.3287,0.650632,-0.038519,119.51151,-5.532004,-1.350673,0.458709,131.51239,46.879727,-1.939403,4534.174564,33.076559,29.059462,-5.483329,77.054588,,-15.304256,5.243687,-12.8803,20.6495,-0.488304,15.24,1.441901,1.688587,-35.814143,-0.475363,-2.167518,6.591465,-6.331736,TOK,MEI_MEI,JinguStadium,TeamExclusive,Team,20220417-JinguStadium-2,471fb550-be0f-11ec-9ca5-87ca613673a2,8b16a4bf-3361-44ec-a6db-52966f62526d,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,132.2408,31.374223,,10.48578,,,,16.253912,-36.000266,3.295732,1.4528,-0.296574,-3.165868,-0.536849,1.749792,-1.083759,0.40756,0.638939,0.038498,148.263257,0.409805,24.908323,-5.243381,1.04274,0.032116,-0.099757,0.029681,-0.003796,0.000184,0.637058,26.695917,-6.84018,0.657646,-0.136141,0.018012,0.001686,-0.000777,5.9e-05,0.040011,-0.875272,-2.156569,0.607359,-0.014368,-0.04904,0.015748,-0.002035,9.7e-05,,,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,22S
5,2022/4/17,29:25.9,2022/4/17,29:25.9,2,1,"Otoharu, Kodakamine",1000073962,Right,TOK,"Kyuto, Ueda",1000101233.0,Left,MEI_MEI,Undefined,1,Top,1,0,0,ChangeUp,Changeup,BallCalled,Undefined,Undefined,,Undefined,0,0,,114.47285,2.213132,-1.212414,1405.091965,197.798213,12:30,1.486318,0.480729,1.905084,-106.2414,34.1691,9.3691,1.046441,0.233573,103.33256,-5.675688,-0.546525,0.535124,,,,,,,,,,,,-5.786,17.4361,-0.453773,15.24,1.530328,0.627327,-31.429018,0.894549,-0.736827,5.924642,-7.586224,TOK,MEI_MEI,JinguStadium,TeamExclusive,Team,20220417-JinguStadium-2,58d16eb0-be0f-11ec-9ca5-87ca613673a2,8b16a4bf-3361-44ec-a6db-52966f62526d,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,113.35691,,,11.14028,,,,16.532963,-31.671815,2.962321,1.487298,1.205439,-3.793112,-0.4801,0.657523,-0.368413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,22S
6,2022/4/17,29:37.7,2022/4/17,29:37.7,2,2,"Otoharu, Kodakamine",1000073962,Right,TOK,"Kyuto, Ueda",1000101233.0,Left,MEI_MEI,Undefined,1,Top,1,1,0,ChangeUp,Splitter,InPlay,Undefined,GroundBall,GroundBall,Out,1,0,,123.67154,0.448831,-1.886301,1003.942013,230.892701,1:45,1.466947,0.524723,2.016117,-96.8685,19.7653,19.9045,0.623624,0.197014,113.65037,-6.709136,-0.460436,0.487716,74.47421,-44.866499,-50.474909,,,,,1.411414,,-27.714916,0.045379,-11.8775,11.119,-0.486607,15.24,1.471427,1.045398,-34.06433,-0.034507,-1.803345,6.117459,-8.11847,TOK,MEI_MEI,JinguStadium,TeamExclusive,Team,20220417-JinguStadium-2,5fd3ddb0-be0f-11ec-9ca5-87ca613673a2,8b16a4bf-3361-44ec-a6db-52966f62526d,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,124.37567,0.667182,,10.02117,,,,16.423959,-34.276292,3.058729,1.46775,0.246788,-4.059235,-0.523911,1.107882,-0.901672,0.822897,0.667182,-0.139378,180.0,0.822392,9.400499,,,,,,,,0.667973,-14.702322,,,,,,,,-0.138765,-11.393548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,22S
7,2022/4/17,30:12.3,2022/4/17,30:12.3,3,1,"Otoharu, Kodakamine",1000073962,Right,TOK,"Rui, Muneyama",1000101247.0,Left,MEI_MEI,Undefined,1,Top,2,0,0,Fastball,Changeup,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,130.19975,-0.332407,-1.641367,1856.455163,200.743941,12:45,1.451761,0.524038,2.16163,-67.9382,35.7326,12.2762,0.680393,0.192654,119.00177,-5.45778,-0.754138,0.459815,,,,,,,,,,,,-7.7353,20.412,-0.494555,15.24,1.443067,0.979534,-35.867563,-0.394294,-1.297476,7.00674,-6.382855,TOK,MEI_MEI,JinguStadium,TeamExclusive,Team,20220417-JinguStadium-2,74764e60-be0f-11ec-9ca5-87ca613673a2,8b16a4bf-3361-44ec-a6db-52966f62526d,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,131.92267,,,11.19798,,,,16.277513,-36.069672,3.50337,1.451785,-0.210181,-3.191427,-0.523349,1.01696,-0.648738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,22S
8,2022/4/17,30:22.9,2022/4/17,30:22.9,3,2,"Otoharu, Kodakamine",1000073962,Right,TOK,"Rui, Muneyama",1000101247.0,Left,MEI_MEI,Undefined,1,Top,2,0,1,ChangeUp,Changeup,BallCalled,Undefined,Undefined,,Undefined,0,0,,121.79458,3.423015,0.120067,1042.034816,241.744733,2:00,1.474709,0.521902,1.892935,-109.1268,14.1889,18.9509,1.347489,0.745186,110.60855,-4.607122,1.465547,0.501492,,,,,,,,,,,,-9.6241,6.1005,-0.525683,15.24,1.546612,-0.151065,-33.451948,1.631587,-1.400624,6.234167,-8.918827,TOK,MEI_MEI,JinguStadium,TeamExclusive,Team,20220417-JinguStadium-2,7ac32900-be0f-11ec-9ca5-87ca613673a2,8b16a4bf-3361-44ec-a6db-52966f62526d,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,120.95912,,,11.18604,,,,16.546084,-33.694473,3.117083,1.47639,1.978552,-4.459414,-0.520866,-0.096578,-0.700312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,22S
9,2022/4/17,30:37.0,2022/4/17,30:37.0,3,3,"Otoharu, Kodakamine",1000073962,Right,TOK,"Rui, Muneyama",1000101247.0,Left,MEI_MEI,Undefined,1,Top,2,1,1,ChangeUp,Changeup,StrikeSwinging,Undefined,Undefined,,Undefined,0,0,,122.12334,-0.604123,-2.461628,1199.261515,238.587146,2:00,1.447788,0.548163,1.982174,-102.1528,18.3809,23.8243,0.257099,0.097357,112.24203,-8.115878,-0.757881,0.495803,,,,,,,,,,,,-14.282,11.2319,-0.496882,15.24,1.429609,1.351245,-33.608236,-0.679058,-2.105784,6.085924,-8.150588,TOK,MEI_MEI,JinguStadium,TeamExclusive,Team,20220417-JinguStadium-2,832ec4f0-be0f-11ec-9ca5-87ca613673a2,8b16a4bf-3361-44ec-a6db-52966f62526d,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,122.34707,,,9.88131,,,,16.457609,-33.828008,3.042962,1.448817,-0.384729,-4.075294,-0.54705,1.427288,-1.052892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,22S
10,2022/4/17,30:50.8,2022/4/17,30:50.8,3,4,"Otoharu, Kodakamine",1000073962,Right,TOK,"Rui, Muneyama",1000101247.0,Left,MEI_MEI,Undefined,1,Top,2,1,2,ChangeUp,Curveball,InPlay,Undefined,LineDrive,LineDrive,Single,0,0,,115.35638,1.566729,-0.162026,1653.766482,180.613469,12:00,1.480187,0.545496,1.915516,-123.3107,13.3054,0.0949,0.687297,0.50093,105.49204,-7.483172,-0.155268,0.527844,139.19527,16.205487,-6.510324,1365.509379,33.184861,7.46816,-4.78351,77.25575,,-9.309725,2.855557,-0.1709,7.0332,-0.541863,15.24,1.508265,0.089395,-31.741204,0.479031,-0.022389,5.629016,-8.885402,TOK,MEI_MEI,JinguStadium,TeamExclusive,Team,20220417-JinguStadium-2,8b721860-be0f-11ec-9ca5-87ca613673a2,8b16a4bf-3361-44ec-a6db-52966f62526d,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,114.92033,7.910453,,9.86435,,,,16.524104,-31.968117,2.814508,1.481735,0.837213,-4.442701,-0.545485,0.090298,-0.011195,0.32999,0.667999,-0.489926,165.644686,0.32999,36.889801,-5.755292,1.199648,-0.244443,0.046636,-0.00784,0.000939,-5.5e-05,0.668003,10.790038,-4.185325,0.135668,-0.010283,0.0004,0.000161,2.3e-05,-6e-06,-0.489925,-4.209909,0.048575,-0.032476,0.010179,-0.002445,0.000401,-4.3e-05,2e-06,,,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,22S
