PitchNo,Date,Time,UTCDate,UTCTime,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,AutoHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,GameUID,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,ContactPositionX,ContactPositionY,ContactPositionZ,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,umpire,season
1,2022/5/14,39:40.6,2022/5/14,39:40.6,1,1,"Kotaro, Kato",1000089849,Right,WAS_EDA,"Satoru, Michihara",1000074062,Left,RIK,Undefined,1,Top,0,0,0,Curveball,Curveball,BallCalled,Undefined,Undefined,,Undefined,0,0,,109.54088,4.756373,-0.149034,1673.86106,18.901392,6:45,1.592482,0.374118,1.620527,-182.4813,-24.1568,-10.0638,1.131396,0.230848,99.76142,-8.310291,-0.851903,0.568236,,,,,,,,,,,,4.8657,-13.772,-0.369117,15.24,1.70836,0.12141,-30.017569,1.824808,0.569359,5.083733,-11.418189,WAS_EDA,RIK,JinguStadium,Spring,Team,20220514-JinguStadium-2,a2117420-d350-11ec-a294-6b07e6bce471,c5f3ebad-3867-48c2-85ce-fee8067eeca5,v3,,,,"Taichi, Inde",1000101222,Right,WAS_EDA,106.75144,,,9.77946,,,,16.819808,-30.283941,2.541867,1.597072,2.423087,-5.709094,-0.374697,0.091577,0.28468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,瀧口 耕介,22S
2,2022/5/14,39:50.8,2022/5/14,39:50.8,1,2,"Kotaro, Kato",1000089849,Right,WAS_EDA,"Satoru, Michihara",1000074062,Left,RIK,Undefined,1,Top,0,1,0,Fastball,Sinker,BallCalled,Undefined,Undefined,,Undefined,0,0,,142.85362,-2.363143,-3.476692,2163.197405,227.258928,1:30,1.485737,0.318353,1.842427,-51.3469,38.5656,38.5606,0.303821,-0.27831,130.54643,-6.177097,-0.748938,0.428218,,,,,,,,,,,,-22.3754,22.4376,-0.238235,15.24,1.426197,2.193557,-39.222011,-1.807151,-4.497688,8.215334,-5.296451,WAS_EDA,RIK,JinguStadium,Spring,Team,20220514-JinguStadium-2,a817f6f0-d350-11ec-a294-6b07e6bce471,c5f3ebad-3867-48c2-85ce-fee8067eeca5,v3,,,,"Taichi, Inde",1000101222,Right,WAS_EDA,141.65686,,,12.30719,,,,16.597427,-39.505311,4.107667,1.485366,-1.624506,-2.648226,-0.316553,2.348656,-2.248844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,瀧口 耕介,22S
3,2022/5/14,40:04.6,2022/5/14,40:04.6,1,3,"Kotaro, Kato",1000089849,Right,WAS_EDA,"Satoru, Michihara",1000074062,Left,RIK,Undefined,1,Top,0,2,0,Fastball,Sinker,FoulBall,Undefined,Undefined,,Undefined,0,0,,141.77871,-0.67454,-2.390952,2150.221527,222.748585,1:30,1.49542,0.353018,1.808315,-49.6825,41.4832,35.7074,0.807675,0.03359,129.66962,-4.374128,0.132029,0.431192,,,,,,,,,,,,-19.8709,22.5777,-0.297179,15.24,1.475607,1.44784,-38.989302,-0.63763,-3.958414,7.899864,-5.309022,WAS_EDA,RIK,JinguStadium,Spring,Team,20220514-JinguStadium-2,b05a8710-d350-11ec-a294-6b07e6bce471,c5f3ebad-3867-48c2-85ce-fee8067eeca5,v3,,,,"Taichi, Inde",1000101222,Right,WAS_EDA,140.67986,,,12.10909,,,,16.631184,-39.270167,3.949932,1.494922,-0.448878,-2.654511,-0.351156,1.588574,-1.979207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,瀧口 耕介,22S
4,2022/5/14,40:21.2,2022/5/14,40:21.2,1,4,"Kotaro, Kato",1000089849,Right,WAS_EDA,"Satoru, Michihara",1000074062,Left,RIK,Undefined,1,Top,0,2,1,Fastball,Sinker,InPlay,Undefined,FlyBall,FlyBall,Out,1,0,,141.54003,-0.500796,-2.787092,2120.892732,226.357315,1:30,1.488684,0.379686,1.828803,-54.597,37.3287,35.9141,0.801108,-0.048928,128.5714,-4.568264,-0.247261,0.432985,129.73437,45.038968,33.309291,4127.47019,27.742411,28.951803,18.827652,74.019777,73.251781,35.327415,5.373225,-20.6225,20.4819,-0.315225,15.24,1.473087,1.717556,-38.896309,-0.538692,-4.055506,8.468239,-5.778792,WAS_EDA,RIK,JinguStadium,Spring,Team,20220514-JinguStadium-2,ba2fec30-d350-11ec-a294-6b07e6bce471,c5f3ebad-3867-48c2-85ce-fee8067eeca5,v3,,,,"Taichi, Inde",1000101222,Right,WAS_EDA,140.09714,31.726325,,12.96864,,,,16.610896,-39.193635,4.234119,1.488439,-0.335795,-2.889396,-0.378029,1.859948,-2.027753,0.503636,0.817639,0.050336,185.786939,0.504756,21.260068,-4.893363,1.159308,-0.186456,0.016961,-0.000397,-3e-05,0.0,0.817444,25.500375,-6.040098,0.396817,-0.010525,-0.02293,0.007872,-0.001099,5.6e-05,0.051064,13.970503,-2.729178,0.587506,-0.078734,0.003327,0.000559,-5.9e-05,0.0,,,,,,,,,,,,,,,,,,,,,,,瀧口 耕介,22S
5,2022/5/14,40:56.6,2022/5/14,40:56.6,2,1,"Kotaro, Kato",1000089849,Right,WAS_EDA,"Shintaro, Nishikawa",1000089917,Right,RIK,Undefined,1,Top,1,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,,145.10227,-1.450091,-3.977886,2124.716011,216.180194,1:15,1.523467,0.288632,1.803154,-40.8686,47.7876,32.5971,0.703518,-0.512426,130.72634,-4.549263,-1.681383,0.425216,,,,,,,,,,,,-19.7888,26.5083,-0.193527,15.24,1.485202,2.59469,-39.770609,-1.144256,-4.04062,9.38412,-4.393996,WAS_EDA,RIK,JinguStadium,Spring,Team,20220514-JinguStadium-2,cf574450-d350-11ec-a294-6b07e6bce471,c5f3ebad-3867-48c2-85ce-fee8067eeca5,v3,,,,"Taichi, Inde",1000101222,Right,WAS_EDA,142.65702,,,14.37593,,,,16.635728,-40.098587,4.69206,1.522511,-0.990684,-2.196998,-0.286681,2.735911,-2.02031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,瀧口 耕介,22S
6,2022/5/14,41:09.1,2022/5/14,41:09.1,2,2,"Kotaro, Kato",1000089849,Right,WAS_EDA,"Shintaro, Nishikawa",1000089917,Right,RIK,Undefined,1,Top,1,1,0,Fastball,Sinker,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,144.27916,-1.214013,-3.721829,2142.735156,231.328021,1:45,1.469668,0.301018,1.782512,-56.8488,32.7281,36.9509,0.556559,-0.385086,130.51854,-5.426706,-1.119069,0.427418,,,,,,,,,,,,-21.6861,18.5815,-0.211235,15.24,1.435573,2.380644,-39.571051,-1.060555,-4.396505,9.067548,-6.039553,WAS_EDA,RIK,JinguStadium,Spring,Team,20220514-JinguStadium-2,d6c06460-d350-11ec-a294-6b07e6bce471,c5f3ebad-3867-48c2-85ce-fee8067eeca5,v3,,,,"Taichi, Inde",1000101222,Right,WAS_EDA,141.92199,,,13.76062,,,,16.656607,-39.894341,4.533774,1.469547,-0.845224,-3.019777,-0.298907,2.537395,-2.198252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,瀧口 耕介,22S
7,2022/5/14,41:21.5,2022/5/14,41:21.5,2,3,"Kotaro, Kato",1000089849,Right,WAS_EDA,"Shintaro, Nishikawa",1000089917,Right,RIK,Undefined,1,Top,1,1,1,Fastball,Sinker,InPlay,Undefined,LineDrive,LineDrive,Out,1,0,,144.60839,-0.771398,-3.549061,2157.34774,224.280493,1:30,1.430971,0.360828,1.824743,-51.63,37.053,33.0911,0.696326,-0.312124,130.66641,-4.629768,-1.212275,0.42528,152.25197,18.413014,-7.634994,1681.411265,33.31387,9.95895,-3.782787,99.827135,97.581681,-6.836378,3.674038,-19.8675,20.5578,-0.277626,15.24,1.409007,2.294869,-39.687176,-0.724873,-4.046392,9.217697,-5.61967,WAS_EDA,RIK,JinguStadium,Spring,Team,20220514-JinguStadium-2,de2d7c10-d350-11ec-a294-6b07e6bce471,c5f3ebad-3867-48c2-85ce-fee8067eeca5,v3,,,,"Taichi, Inde",1000101222,Right,WAS_EDA,142.63548,12.447168,,13.94197,,,,16.614768,-40.005203,4.608849,1.430672,-0.530984,-2.809835,-0.359211,2.434477,-2.023196,0.520234,0.721143,0.304321,189.763625,0.520108,39.774727,-6.589681,1.47809,-0.299631,0.057015,-0.009938,0.001248,-6.9e-05,0.721337,13.353372,-3.719034,-0.142465,0.07756,-0.01676,0.00196,0.000132,-4.4e-05,0.304379,-5.332834,1.465537,-0.515239,0.120633,-0.017456,0.001144,3.7e-05,-8e-06,,,,,,,,,,,,,,,,,,,,,,,瀧口 耕介,22S
8,2022/5/14,41:54.7,2022/5/14,41:54.7,3,1,"Kotaro, Kato",1000089849,Right,WAS_EDA,"Jinto, Miyazaki",1000074131,Right,RIK,Undefined,1,Top,2,0,0,Cutter,Slider,BallCalled,Undefined,Undefined,,Undefined,0,0,,134.10629,-0.68854,-3.086885,2115.05383,151.954152,11:00,1.461722,0.408952,1.731818,-74.8733,28.8801,-13.5682,0.517071,-0.604605,122.35651,-6.156124,-4.039385,0.459998,,,,,,,,,,,,4.5672,16.2259,-0.328638,15.24,1.438454,2.05173,-36.811115,-0.73282,0.805129,7.527588,-6.946246,WAS_EDA,RIK,JinguStadium,Spring,Team,20220514-JinguStadium-2,f1f173a0-d350-11ec-a294-6b07e6bce471,c5f3ebad-3867-48c2-85ce-fee8067eeca5,v3,,,,"Taichi, Inde",1000101222,Right,WAS_EDA,131.87013,,,11.74978,,,,16.707222,-37.109938,3.763794,1.462072,-0.457075,-3.473123,-0.409451,2.019769,0.402564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,瀧口 耕介,22S
9,2022/5/14,42:06.9,2022/5/14,42:06.9,3,2,"Kotaro, Kato",1000089849,Right,WAS_EDA,"Jinto, Miyazaki",1000074131,Right,RIK,Undefined,1,Top,2,1,0,Cutter,Changeup,FoulBall,Undefined,Undefined,GroundBall,Undefined,0,0,,132.73859,0.576608,-1.640546,2060.329291,228.262052,1:30,1.43752,0.457053,1.700886,-88.2124,17.7972,16.0457,0.719602,0.150396,120.93123,-5.841024,-0.513327,0.464972,139.5759,-8.261663,-59.222568,,,,,5.062747,5.062747,-53.888144,0.123862,-9.3788,9.566,-0.415368,15.24,1.445733,0.967291,-36.480662,0.013636,-1.623897,7.389085,-8.150345,WAS_EDA,RIK,JinguStadium,Spring,Team,20220514-JinguStadium-2,f93cab70-d350-11ec-a294-6b07e6bce471,c5f3ebad-3867-48c2-85ce-fee8067eeca5,v3,,,,"Taichi, Inde",1000101222,Right,WAS_EDA,130.45933,0.717768,,11.80736,,,,16.738749,-36.782978,3.694542,1.438353,0.347099,-4.075173,-0.456303,1.033731,-0.811948,0.627506,0.717768,-0.085229,117.079755,0.627621,19.621247,-4.840647,,,,,,,0.717738,-5.567948,-1.831409,,,,,,,-0.085326,-32.954583,5.0331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,瀧口 耕介,22S
10,2022/5/14,42:26.8,2022/5/14,42:26.8,3,3,"Kotaro, Kato",1000089849,Right,WAS_EDA,"Jinto, Miyazaki",1000074131,Right,RIK,Undefined,1,Top,2,1,1,Cutter,Slider,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,131.57731,0.718509,-1.778583,2084.354071,139.06451,10:45,1.459627,0.414296,1.801292,-84.2775,22.9428,-16.7059,0.820228,-0.256088,119.25217,-5.474914,-2.958262,0.46762,,,,,,,,,,,,7.1188,12.2914,-0.369673,15.24,1.471507,1.201204,-36.146322,0.139789,1.202627,7.650334,-7.730182,WAS_EDA,RIK,JinguStadium,Spring,Team,20220514-JinguStadium-2,05222be0-d351-11ec-a294-6b07e6bce471,c5f3ebad-3867-48c2-85ce-fee8067eeca5,v3,,,,"Taichi, Inde",1000101222,Right,WAS_EDA,129.72073,,,12.32513,,,,16.637641,-36.44093,3.825167,1.460392,0.437473,-3.865091,-0.415038,1.154892,0.601313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,瀧口 耕介,22S
