PitchNo,Date,Time,UTCDate,UTCTime,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,AutoHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,GameUID,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,ContactPositionX,ContactPositionY,ContactPositionZ,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,Unnamed: 156,Unnamed: 157,umpire,season
1,2022/4/9,34:01.3,2022/4/9,34:01.3,1,1,"Kentaro, Shinogi",1000101178,Right,HOS_HOS,"Toyo, Kumada",1000089879,Left,WAS_EDA,Undefined,1,Top,0,0,0,Fastball,Four-Seam,FoulBall,Undefined,Undefined,FlyBall,Undefined,0,0,,151.78034,-2.452262,-3.47352,2467.153629,203.15786,12:45,1.62594,0.604378,1.794673,-11.8576,69.0741,28.3022,0.811632,-0.096869,136.83081,-3.487899,-1.479969,0.406269,108.60329,31.475807,-162.291138,2821.672937,-32.476417,8.578286,-8.331168,51.577225,,-166.802754,2.429692,-17.2401,38.1357,-0.520931,15.24,1.564811,2.37341,-41.617946,-1.780159,-3.861452,10.131509,-1.265001,HOS_HOS,WAS_EDA,JinguStadium,TeamExclusive,Team,20220409-JinguStadium-2,a9805410-b7c6-11ec-be38-97da206e62f8,fb507fd3-f114-4853-8c0a-2f627c37dd1e,v3,,,,"Kyoichiro, Murakami",1000073845,Right,HOS_HOS,149.30982,9.224283,,14.94953,,,,16.644799,-41.958538,5.065755,1.62394,-1.737633,-0.632501,-0.6029,2.503221,-1.930726,0.401013,0.787052,0.108348,30.646995,0.40107,-24.513043,1.25306,0.109092,0.12386,-0.187653,0.112434,-0.031115,0.003271,0.787049,15.751942,-8.278719,1.057373,-0.252796,0.076119,-0.028579,0.008188,-0.000989,0.108365,-7.827261,1.93337,-0.515301,0.187287,-0.098219,0.046537,-0.012742,0.001396,,,,,,,,,,,,,,,,,,,,,,,,,溝内 健介,22S
2,2022/4/9,34:13.7,2022/4/9,34:13.6,1,2,"Kentaro, Shinogi",1000101178,Right,HOS_HOS,"Toyo, Kumada",1000089879,Left,WAS_EDA,Undefined,1,Top,0,0,1,Fastball,Four-Seam,InPlay,Undefined,FlyBall,Popup,Out,1,0,,152.69992,-1.440046,-3.41358,2219.021136,206.764208,1:00,1.60087,0.619794,1.874035,-24.0916,54.5641,26.1823,0.953586,-0.080892,138.47161,-3.330165,-1.559672,0.400516,106.70684,52.768182,-13.247841,4843.788692,31.355509,24.785683,-11.872596,55.619374,,-23.106033,4.561407,-16.0753,30.0443,-0.542149,15.24,1.565893,2.363788,-41.933418,-1.114697,-3.675482,9.812895,-2.937275,HOS_HOS,WAS_EDA,JinguStadium,TeamExclusive,Team,20220409-JinguStadium-2,b0e07370-b7c6-11ec-be38-97da206e62f8,fb507fd3-f114-4853-8c0a-2f627c37dd1e,v3,,,,"Kyoichiro, Murakami",1000073845,Right,HOS_HOS,151.45467,25.323768,,14.22832,,,,16.565454,-42.24245,4.906448,1.599541,-1.022195,-1.468638,-0.618413,2.479538,-1.837741,0.240592,0.939858,0.086509,158.531484,0.241477,17.43521,-3.807426,1.003363,-0.098574,-0.030081,0.012558,-0.001752,8.7e-05,0.939685,23.601368,-6.510864,0.454027,0.004427,-0.043238,0.016137,-0.002615,0.000157,0.086572,-4.111528,-0.515345,0.169222,-0.028456,-0.000368,0.001314,-0.000244,1.5e-05,,,,,,,,,,,,,,,,,,,,,,,,,溝内 健介,22S
3,2022/4/9,34:40.5,2022/4/9,34:40.5,2,1,"Kentaro, Shinogi",1000101178,Right,HOS_HOS,"Takuya, Nakagawa",1000074092,Left,WAS_EDA,Undefined,1,Top,1,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,,151.12059,-1.313437,-2.864054,2101.952384,209.224056,1:00,1.581781,0.659427,1.849466,-30.341,49.6659,26.3614,0.907375,0.114532,137.90097,-3.634067,-0.998475,0.403942,,,,,,,,,,,,-15.492,27.1997,-0.593349,15.24,1.548703,1.937718,-41.536028,-1.044616,-3.498537,9.060751,-3.664175,HOS_HOS,WAS_EDA,JinguStadium,TeamExclusive,Team,20220409-JinguStadium-2,c0db7c20-b7c6-11ec-be38-97da206e62f8,fb507fd3-f114-4853-8c0a-2f627c37dd1e,v3,,,,"Kyoichiro, Murakami",1000073845,Right,HOS_HOS,150.17026,,,13.21962,,,,16.58987,-41.829455,4.530375,1.580611,-0.925954,-1.832088,-0.657935,2.051016,-1.749268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,溝内 健介,22S
4,2022/4/9,34:49.7,2022/4/9,34:49.7,2,2,"Kentaro, Shinogi",1000101178,Right,HOS_HOS,"Takuya, Nakagawa",1000074092,Left,WAS_EDA,Undefined,1,Top,1,1,0,Fastball,Four-Seam,FoulBall,Undefined,Undefined,,Undefined,0,0,,149.94131,-0.979201,-3.679626,2272.551243,209.128307,1:00,1.555513,0.704907,1.819366,-33.3561,48.9395,25.7059,0.944646,-0.079274,135.77608,-3.527572,-1.866348,0.409678,116.82661,40.15706,-158.836792,3481.235975,,,,,,,,-15.9843,26.6791,-0.617691,15.24,1.529618,2.510622,-41.15046,-0.811188,-3.514233,9.573739,-3.941113,HOS_HOS,WAS_EDA,JinguStadium,TeamExclusive,Team,20220409-JinguStadium-2,c656d5f0-b7c6-11ec-be38-97da206e62f8,fb507fd3-f114-4853-8c0a-2f627c37dd1e,v3,,,,"Kyoichiro, Murakami",1000073845,Right,HOS_HOS,148.06739,13.383045,,14.16523,,,,16.619993,-41.470275,4.78687,1.554517,-0.679533,-1.970557,-0.703521,2.628017,-1.757116,0.225361,0.892979,0.096735,21.385354,0.225361,-23.129506,0.647519,0.428922,-0.164034,0.050497,-0.010602,0.001762,-0.000156,0.892979,20.927706,-9.151766,1.273574,-0.27414,0.053765,-0.012358,0.003769,-0.000666,0.096735,-8.954262,1.684719,-0.320573,0.062853,-0.010144,0.00307,-0.001216,0.000243,,,,,,,,,,,,,,,,,,,,,,,,,溝内 健介,22S
5,2022/4/9,35:03.4,2022/4/9,35:03.4,2,3,"Kentaro, Shinogi",1000101178,Right,HOS_HOS,"Takuya, Nakagawa",1000074092,Left,WAS_EDA,Undefined,1,Top,1,1,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,,152.97302,-1.017382,-2.189632,2418.122817,199.891031,12:45,1.62006,0.650257,1.854225,-20.7352,57.2994,19.8308,1.12559,0.230838,139.37063,-2.658323,-0.784924,0.398931,,,,,,,,,,,,-11.721,30.9247,-0.599918,15.24,1.594687,1.502153,-42.068005,-0.789674,-2.711302,9.419327,-2.653151,HOS_HOS,WAS_EDA,JinguStadium,TeamExclusive,Team,20220409-JinguStadium-2,ce87b2d0-b7c6-11ec-be38-97da206e62f8,fb507fd3-f114-4853-8c0a-2f627c37dd1e,v3,,,,"Kyoichiro, Murakami",1000073845,Right,HOS_HOS,152.05621,,,13.60239,,,,16.585122,-42.368117,4.709663,1.618501,-0.705142,-1.326575,-0.649155,1.588538,-1.355651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,溝内 健介,22S
6,2022/4/9,35:14.0,2022/4/9,35:14.0,2,4,"Kentaro, Shinogi",1000101178,Right,HOS_HOS,"Takuya, Nakagawa",1000074092,Left,WAS_EDA,Undefined,1,Top,1,2,1,Fastball,Four-Seam,FoulBall,Undefined,Undefined,,Undefined,0,0,,150.87222,-0.920966,-3.444768,2186.42312,208.256942,1:00,1.51333,0.725636,1.86265,-26.4441,53.3394,27.3764,0.98884,0.02739,138.2671,-2.959508,-1.507674,0.403377,,,,,,,,,,,,-16.365,28.8382,-0.64666,15.24,1.490008,2.354448,-41.47869,-0.740355,-3.705035,8.583869,-3.277695,HOS_HOS,WAS_EDA,JinguStadium,TeamExclusive,Team,20220409-JinguStadium-2,d4d8d330-b7c6-11ec-be38-97da206e62f8,fb507fd3-f114-4853-8c0a-2f627c37dd1e,v3,,,,"Kyoichiro, Murakami",1000073845,Right,HOS_HOS,150.38033,,,12.60512,,,,16.577105,-41.754483,4.291935,1.512103,-0.635045,-1.638847,-0.724219,2.473487,-1.852517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,溝内 健介,22S
7,2022/4/9,35:34.2,2022/4/9,35:34.2,2,5,"Kentaro, Shinogi",1000101178,Right,HOS_HOS,"Takuya, Nakagawa",1000074092,Left,WAS_EDA,Undefined,1,Top,1,2,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,,152.88717,-2.778485,-3.509201,2184.139719,211.30095,1:00,1.565265,0.582808,1.880557,-26.6238,52.8929,30.3226,0.514751,-0.103105,137.09831,-4.868796,-1.361158,0.402702,,,,,,,,,,,,-18.4698,30.4106,-0.503469,15.24,1.499294,2.40395,-41.887014,-2.100801,-4.161491,10.855792,-2.954752,HOS_HOS,WAS_EDA,JinguStadium,TeamExclusive,Team,20220409-JinguStadium-2,e0e58ab0-b7c6-11ec-be38-97da206e62f8,fb507fd3-f114-4853-8c0a-2f627c37dd1e,v3,,,,"Kyoichiro, Murakami",1000073845,Right,HOS_HOS,150.6325,,,15.78887,,,,16.557997,-42.227216,5.427896,1.563679,-2.008204,-1.477376,-0.580848,2.534364,-2.080745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,溝内 健介,22S
8,2022/4/9,35:46.8,2022/4/9,35:46.8,2,6,"Kentaro, Shinogi",1000101178,Right,HOS_HOS,"Takuya, Nakagawa",1000074092,Left,WAS_EDA,Undefined,1,Top,1,3,2,Fastball,Four-Seam,InPlay,Undefined,FlyBall,Popup,Out,1,0,,151.63991,-1.409398,-3.802646,2169.38386,218.467123,1:15,1.529313,0.70698,1.922602,-29.1425,52.3853,38.879,0.841199,0.026479,133.8493,-3.723528,-1.042116,0.407763,108.07147,50.963549,-3.137654,4217.395897,32.898989,24.623939,-6.463964,61.16807,,-14.123448,4.520365,-23.836,29.4902,-0.624044,15.24,1.496081,2.55581,-41.525617,-1.093545,-5.189411,12.069568,-3.38624,HOS_HOS,WAS_EDA,JinguStadium,TeamExclusive,Team,20220409-JinguStadium-2,e862f610-b7c6-11ec-be38-97da206e62f8,fb507fd3-f114-4853-8c0a-2f627c37dd1e,v3,,,,"Kyoichiro, Murakami",1000073845,Right,HOS_HOS,148.76296,24.66312,,17.79061,,,,16.515852,-41.894807,6.034784,1.527947,-0.989965,-1.69312,-0.70465,2.714546,-2.594706,0.648316,0.849757,-0.029981,150.279917,0.649111,18.858252,-3.621415,0.953354,-0.075534,-0.043718,0.01729,-0.002533,0.000135,0.849225,23.328005,-6.56881,0.538906,-0.057953,-0.015704,0.009927,-0.001947,0.000128,-0.029716,-1.041811,-1.45606,0.410427,-0.045356,-0.012574,0.006008,-0.00093,5.1e-05,,,,,,,,,,,,,,,,,,,,,,,,,溝内 健介,22S
9,2022/4/9,36:13.3,2022/4/9,36:13.3,3,1,"Kentaro, Shinogi",1000101178,Right,HOS_HOS,"Masaki, Nakamura",1000089877,Right,WAS_EDA,Undefined,1,Top,2,0,0,Fastball,Four-Seam,FoulBall,Undefined,Undefined,FlyBall,Undefined,0,0,,151.82774,-2.622291,-3.555761,2231.016627,216.449838,1:15,1.609951,0.607362,1.922498,-32.0208,47.9742,33.2379,0.551506,-0.059949,136.5345,-5.096668,-1.194691,0.403911,123.19815,32.238132,46.616822,5154.161235,20.452664,14.848045,26.567181,71.139174,,57.798184,3.598097,-20.128,27.904,-0.529617,15.24,1.549329,2.413456,-41.626049,-2.001212,-4.48774,10.553086,-3.585185,HOS_HOS,WAS_EDA,JinguStadium,TeamExclusive,Team,20220409-JinguStadium-2,f83e41c0-b7c6-11ec-be38-97da206e62f8,fb507fd3-f114-4853-8c0a-2f627c37dd1e,v3,,,,"Kyoichiro, Murakami",1000073845,Right,HOS_HOS,150.18142,15.261566,,15.29323,,,,16.516486,-41.948417,5.276543,1.608788,-1.891695,-1.792593,-0.605435,2.550544,-2.24387,0.120862,0.490333,0.036971,227.309722,0.120644,19.88954,-5.481957,1.634729,-0.49234,0.156894,-0.042296,0.006849,-0.000454,0.49047,18.251001,-6.213606,0.364551,0.024338,-0.03478,0.010231,-0.00108,1.5e-05,0.036839,21.041608,-1.815096,0.252915,-0.070957,0.043083,-0.017127,0.003393,-0.000258,,,,,,,,,,,,,,,,,,,,,,,,,溝内 健介,22S
10,2022/4/9,36:29.9,2022/4/9,36:29.9,3,2,"Kentaro, Shinogi",1000101178,Right,HOS_HOS,"Masaki, Nakamura",1000089877,Right,WAS_EDA,Undefined,1,Top,2,0,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,,148.84478,0.043116,-3.878051,2030.65975,195.909718,12:30,1.59973,0.637242,1.824157,-26.9933,56.9471,15.387,1.342005,-0.30612,133.97611,-2.072081,-2.793331,0.413752,,,,,,,,,,,,-10.9093,29.9016,-0.544793,15.24,1.59891,2.683474,-40.812247,-0.033455,-2.347436,9.824332,-3.372519,HOS_HOS,WAS_EDA,JinguStadium,TeamExclusive,Team,20220409-JinguStadium-2,020fd650-b7c7-11ec-be38-97da206e62f8,fb507fd3-f114-4853-8c0a-2f627c37dd1e,v3,,,,"Kyoichiro, Murakami",1000073845,Right,HOS_HOS,146.60951,,,14.86867,,,,16.614323,-41.141744,4.912166,1.598135,0.079655,-1.68626,-0.636114,2.762204,-1.173718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,溝内 健介,22S
