PitchNo,Date,Time,UTCDate,UTCTime,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,AutoHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,GameUID,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,ContactPositionX,ContactPositionY,ContactPositionZ,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,Unnamed: 156,Unnamed: 157,umpire,season
1,2022/4/23,01:00.1,2022/4/23,01:00.1,1,1,"Shota, Masui",1000073328,Left,KEI_KEI,"Satoru, Michihara",1000074062,Left,RIK,Undefined,1,Top,0,0,0,Slider,Curveball,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,123.02464,1.038937,1.716434,2002.441759,315.269649,4:30,1.619868,-0.512702,1.662015,-129.4104,-3.8423,8.3094,0.622371,0.060292,111.32243,-8.294492,2.299122,0.506051,,,,,,,,,,,,-2.7164,-1.3273,0.465859,15.24,1.637305,-1.050711,-33.755447,0.098532,-0.397667,7.022303,-10.000967,KEI_KEI,RIK,JinguStadium,TeamExclusive,Team,20220423-JinguStadium-1,d78471e0-c2a0-11ec-ad3b-adb10d53acba,1c2217fd-1d18-4a1c-b9bd-950f560fa8b1,v3,,,,"Tsutomu, Yoshinami",1000089828,Right,KEI_KEI,119.86931,,,11.70222,,,,16.776976,-34.073691,3.511151,1.62257,0.551766,-5.000484,0.513067,-1.032689,-0.198833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,水沼 大輔,22S
2,2022/4/23,01:11.4,2022/4/23,01:11.4,1,2,"Shota, Masui",1000073328,Left,KEI_KEI,"Satoru, Michihara",1000074062,Left,RIK,Undefined,1,Top,0,0,1,Slider,Curveball,InPlay,Undefined,FlyBall,FlyBall,Out,1,0,,123.2426,1.172485,1.81519,1995.343712,291.607442,3:45,1.642944,-0.516511,1.697565,-124.2467,-1.1711,13.005,0.734511,0.130517,112.78005,-7.783845,2.728677,0.501003,147.76761,34.164235,4.22241,2668.777233,33.516068,20.778503,0.888436,109.717235,,-2.159387,5.34609,-5.2486,-0.364,0.467766,15.24,1.66393,-1.131792,-33.869936,0.213798,-0.783081,6.388742,-9.860963,KEI_KEI,RIK,JinguStadium,TeamExclusive,Team,20220423-JinguStadium-1,de3bf530-c2a0-11ec-ad3b-adb10d53acba,1c2217fd-1d18-4a1c-b9bd-950f560fa8b1,v3,,,,"Tsutomu, Yoshinami",1000089828,Right,KEI_KEI,121.07705,28.520727,,10.46255,,,,16.742398,-34.152151,3.194371,1.644864,0.649394,-4.930481,0.516998,-1.0972,-0.391541,0.367008,0.715479,-0.134361,157.888961,0.368711,33.836116,-5.860255,1.142066,-0.080189,-0.035503,0.012198,-0.001508,6.8e-05,0.71407,23.07569,-5.405549,0.401332,-0.107342,0.023432,-0.001601,-0.000184,2.2e-05,-0.133841,2.489704,-1.889913,0.524983,-0.080961,0.001207,0.001885,-0.000283,1.3e-05,,,,,,,,,,,,,,,,,,,,,,,,,水沼 大輔,22S
3,2022/4/23,01:45.3,2022/4/23,01:45.3,2,1,"Shota, Masui",1000073328,Left,KEI_KEI,"Jinto, Miyazaki",1000074131,Right,RIK,Undefined,1,Top,1,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,141.66477,-2.549295,2.370406,2273.051488,153.192696,11:00,1.64932,-0.579704,1.701414,-37.1945,56.9242,-27.0167,0.550633,-0.174764,127.72772,-5.379461,0.47437,0.43812,,,,,,,,,,,,15.4576,31.735,0.519696,15.24,1.579637,-1.46267,-38.832095,-1.847356,3.008552,8.958235,-3.629966,KEI_KEI,RIK,JinguStadium,TeamExclusive,Team,20220423-JinguStadium-1,f25deb40-c2a0-11ec-ad3b-adb10d53acba,1c2217fd-1d18-4a1c-b9bd-950f560fa8b1,v3,,,,"Tsutomu, Yoshinami",1000089828,Right,KEI_KEI,138.45537,,,13.93705,,,,16.737133,-39.175949,4.479118,1.647872,-1.708023,-1.814983,0.578056,-1.578151,1.504276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,水沼 大輔,22S
4,2022/4/23,01:55.8,2022/4/23,01:55.8,2,2,"Shota, Masui",1000073328,Left,KEI_KEI,"Jinto, Miyazaki",1000074131,Right,RIK,Undefined,1,Top,1,0,1,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,140.20229,-2.500024,2.029037,2259.344913,156.973552,11:15,1.631356,-0.560865,1.688578,-40.7846,55.449,-22.0637,0.510433,-0.203252,126.44293,-5.58253,0.481267,0.443015,,,,,,,,,,,,12.668,30.927,0.508993,15.24,1.562093,-1.243644,-38.433784,-1.812909,2.414973,8.785031,-3.910883,KEI_KEI,RIK,JinguStadium,TeamExclusive,Team,20220423-JinguStadium-1,f8adfa30-c2a0-11ec-ad3b-adb10d53acba,1c2217fd-1d18-4a1c-b9bd-950f560fa8b1,v3,,,,"Tsutomu, Yoshinami",1000089828,Right,KEI_KEI,136.9255,,,13.75937,,,,16.749775,-38.777347,4.392515,1.630001,-1.659964,-1.955441,0.559476,-1.338088,1.207487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,水沼 大輔,22S
5,2022/4/23,02:09.6,2022/4/23,02:09.6,2,3,"Shota, Masui",1000073328,Left,KEI_KEI,"Jinto, Miyazaki",1000074131,Right,RIK,Undefined,1,Top,1,0,2,ChangeUp,Changeup,BallCalled,Undefined,Undefined,,Undefined,0,0,,129.05033,-0.428433,1.073425,1420.95252,138.522576,10:30,1.641304,-0.609252,1.74415,-72.0907,39.6445,-31.7098,0.798742,-0.621571,117.37966,-5.743277,-1.160812,0.477364,,,,,,,,,,,,16.8037,21.6033,0.584234,15.24,1.625134,-0.512824,-35.463641,-0.523284,2.745934,7.063592,-6.276399,KEI_KEI,RIK,JinguStadium,TeamExclusive,Team,20220423-JinguStadium-1,00eedca0-c2a1-11ec-ad3b-adb10d53acba,1c2217fd-1d18-4a1c-b9bd-950f560fa8b1,v3,,,,"Tsutomu, Yoshinami",1000089828,Right,KEI_KEI,127.07284,,,11.67067,,,,16.694592,-35.75219,3.531796,1.641274,-0.266891,-3.1382,0.607474,-0.624996,1.372967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,水沼 大輔,22S
6,2022/4/23,02:22.3,2022/4/23,02:22.3,2,4,"Shota, Masui",1000073328,Left,KEI_KEI,"Jinto, Miyazaki",1000074131,Right,RIK,Undefined,1,Top,1,1,2,Fastball,Four-Seam,InPlay,Undefined,LineDrive,LineDrive,Out,1,0,,140.55549,-2.476815,2.676992,2259.092134,157.538227,11:15,1.621705,-0.54003,1.774316,-48.0813,45.999,-17.6881,0.437828,0.042225,127.84582,-6.061975,1.430346,0.43803,142.71881,19.651793,13.692717,2214.138884,31.987105,8.338105,10.047409,79.727121,,22.334141,2.81554,11.0636,26.3185,0.47455,15.24,1.556513,-1.715168,-38.573471,-1.840337,2.139442,8.339033,-4.717279,KEI_KEI,RIK,JinguStadium,TeamExclusive,Team,20220423-JinguStadium-1,087bb150-c2a1-11ec-ad3b-adb10d53acba,1c2217fd-1d18-4a1c-b9bd-950f560fa8b1,v3,,,,"Tsutomu, Yoshinami",1000089828,Right,KEI_KEI,138.48358,8.802689,,12.70967,,,,16.665027,-38.880321,4.169517,1.621038,-1.666756,-2.35864,0.539111,-1.793893,1.069721,0.294313,0.420086,-0.047848,252.203044,0.294216,36.278491,-5.552984,1.229172,-0.403015,0.18306,-0.072474,0.016145,-0.001446,0.420142,13.329843,-5.860711,0.465641,0.022796,-0.068287,0.034035,-0.007659,0.000646,-0.047851,8.837849,1.926148,-0.904762,0.288371,-0.071078,0.014447,-0.002055,0.000133,,,,,,,,,,,,,,,,,,,,,,,,,水沼 大輔,22S
7,2022/4/23,02:54.1,2022/4/23,02:54.1,3,1,"Shota, Masui",1000073328,Left,KEI_KEI,"Shintaro, Nishikawa",1000089917,Right,RIK,Undefined,1,Top,2,0,0,Fastball,Four-Seam,InPlay,Undefined,FlyBall,FlyBall,Out,1,0,,142.07334,-2.672028,2.926773,2345.595439,157.7106,11:15,1.650069,-0.561682,1.744359,-30.2897,62.4347,-24.2484,0.587056,0.027452,128.60615,-5.013771,1.222225,0.434862,144.62735,55.099482,-18.686335,3611.600386,32.257548,44.582643,-9.141936,71.276738,,-14.86213,6.387086,14.6139,34.7968,0.488995,15.24,1.579822,-1.867434,-38.961445,-1.904422,2.875426,8.705839,-2.960038,KEI_KEI,RIK,JinguStadium,TeamExclusive,Team,20220423-JinguStadium-1,1b5c9be0-c2a1-11ec-ad3b-adb10d53acba,1c2217fd-1d18-4a1c-b9bd-950f560fa8b1,v3,,,,"Tsutomu, Yoshinami",1000089828,Right,KEI_KEI,139.49247,47.892015,,13.46719,,,,16.694968,-39.285209,4.352919,1.6486,-1.79434,-1.480019,0.560432,-1.974369,1.437713,0.57749,0.595401,-0.020816,185.575536,0.578778,21.746222,-5.829576,1.563575,-0.258946,0.017808,0.001734,-0.000388,1.9e-05,0.591467,33.010473,-7.007097,0.690378,-0.15793,0.033079,-0.004331,0.000277,-7e-06,-0.020937,-7.359141,2.675541,-0.824943,0.171626,-0.02292,0.001574,-2.3e-05,-2e-06,,,,,,,,,,,,,,,,,,,,,,,,,水沼 大輔,22S
8,2022/4/23,05:07.4,2022/4/23,05:07.4,1,1,"Kosei, Shoji",1000101253,Right,RIK,"Masaya, Hagio",1000073449,Right,KEI_KEI,Undefined,1,Bottom,0,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,148.96844,-3.06573,-3.262665,2293.548568,208.055001,1:00,1.845685,0.478066,1.837736,-30.0728,53.0492,26.7629,0.677378,-0.176237,135.40678,-5.374113,-1.371111,0.41173,,,,,,,,,,,,-16.1034,30.3319,-0.401962,15.24,1.770488,2.188378,-40.859656,-2.278171,-3.500404,9.207904,-3.213381,KEI_KEI,RIK,JinguStadium,TeamExclusive,Team,20220423-JinguStadium-1,6ada7e30-c2a1-11ec-ad3b-adb10d53acba,1c2217fd-1d18-4a1c-b9bd-950f560fa8b1,v3,,,,"Yosuke, Kuroiwa",1000089907,Right,RIK,147.32956,,,13.56166,,,,16.60149,-41.165331,4.603952,1.844345,-2.171496,-1.606691,-0.476539,2.304581,-1.750202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,水沼 大輔,22S
9,2022/4/23,05:18.1,2022/4/23,05:18.1,1,2,"Kosei, Shoji",1000101253,Right,RIK,"Masaya, Hagio",1000073449,Right,KEI_KEI,Undefined,1,Bottom,0,0,1,Cutter,Slider,BallCalled,Undefined,Undefined,,Undefined,0,0,,139.78122,-1.156954,-3.640224,2259.132862,219.321033,1:15,1.837923,0.488888,1.85624,-78.2532,15.0493,10.0063,0.728493,-0.438763,128.62428,-6.862373,-2.932161,0.436216,,,,,,,,,,,,-7.639,9.4525,-0.403879,15.24,1.80574,2.39563,-38.408965,-1.084157,-1.479015,7.555584,-7.976523,KEI_KEI,RIK,JinguStadium,TeamExclusive,Team,20220423-JinguStadium-1,71364cf0-c2a1-11ec-ad3b-adb10d53acba,1c2217fd-1d18-4a1c-b9bd-950f560fa8b1,v3,,,,"Yosuke, Kuroiwa",1000089907,Right,RIK,139.05962,,,11.15694,,,,16.583491,-38.672346,3.777792,1.838687,-0.806103,-3.988262,-0.488287,2.447188,-0.739508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,水沼 大輔,22S
10,2022/4/23,05:29.5,2022/4/23,05:29.5,1,3,"Kosei, Shoji",1000101253,Right,RIK,"Masaya, Hagio",1000073449,Right,KEI_KEI,Undefined,1,Bottom,0,1,1,Fastball,Four-Seam,FoulBall,Undefined,Undefined,,Undefined,0,0,,149.79916,-3.166101,-3.445823,,209.252221,1:00,1.848031,0.454389,1.806348,-27.8313,55.0571,29.1932,0.671769,-0.229378,135.59008,-5.320452,-1.387148,0.411151,,,,,,,,,,,,-17.1761,31.12,-0.372024,15.24,1.768564,2.304208,-41.034511,-2.34169,-3.756283,9.491823,-3.000939,KEI_KEI,RIK,JinguStadium,TeamExclusive,Team,20220423-JinguStadium-1,780ace20-c2a1-11ec-ad3b-adb10d53acba,1c2217fd-1d18-4a1c-b9bd-950f560fa8b1,v3,,,,"Yosuke, Kuroiwa",1000089907,Right,RIK,147.53697,,,14.20909,,,,16.631504,-41.355131,4.745911,1.845951,-2.240322,-1.50047,-0.452,2.43109,-1.878142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,水沼 大輔,22S
