PitchNo,Date,Time,UTCDate,UTCTime,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,AutoHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,GameUID,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,ContactPositionX,ContactPositionY,ContactPositionZ,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,Unnamed: 156,Unnamed: 157,umpire,season
1,2022/5/8,01:16.6,2022/5/8,01:16.6,1,1,"Taiho, Tsunashima",1000073964,Right,TOK,"Satoru, Michihara",1000074062,Left,RIK,Undefined,1,Top,0,0,0,Cutter,Slider,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,128.27247,1.132945,-1.868169,2323.557585,172.219694,11:45,1.458557,0.879364,1.522174,-101.5822,12.8794,-1.3182,0.768981,0.328384,118.58484,-6.120418,-1.959713,0.483153,,,,,,,,,,,,-0.518,6.7137,-0.824436,15.24,1.481903,1.156886,-35.265048,0.259494,-0.085193,5.895637,-8.702489,TOK,RIK,JinguStadium,TeamExclusive,Team,20220508-JinguStadium-1,bf4868b0-ce72-11ec-8f27-0739ce1dc894,704748d3-b54e-4ff2-bb7b-0383be318308,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,125.55032,,,9.68764,,,,16.917568,-35.544399,2.947818,1.459839,0.671841,-4.351245,-0.879348,1.160923,-0.042596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,萩原 俊幸,22S
2,2022/5/8,01:29.4,2022/5/8,01:29.4,1,2,"Taiho, Tsunashima",1000073964,Right,TOK,"Satoru, Michihara",1000074062,Left,RIK,Undefined,1,Top,0,0,1,Sinker,Changeup,StrikeSwinging,Undefined,Undefined,,Undefined,0,0,,135.22377,-0.323124,-3.057992,2038.976355,267.009197,3:00,1.468813,0.787362,1.636382,-96.4426,5.8842,52.3704,0.411912,0.436325,124.30408,-7.250615,0.606738,0.456825,,,,,,,,,,,,-28.4563,4.1,-0.708366,15.24,1.451722,1.721098,-37.163509,-0.628018,-5.154988,7.113824,-9.06391,TOK,RIK,JinguStadium,TeamExclusive,Team,20220508-JinguStadium-1,c6e717b0-ce72-11ec-8f27-0739ce1dc894,704748d3-b54e-4ff2-bb7b-0383be318308,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,132.78622,,,10.91969,,,,16.804108,-37.461713,3.556912,1.470084,-0.248068,-4.531955,-0.785042,1.93719,-2.577494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,萩原 俊幸,22S
3,2022/5/8,01:48.1,2022/5/8,01:48.1,1,3,"Taiho, Tsunashima",1000073964,Right,TOK,"Satoru, Michihara",1000074062,Left,RIK,Undefined,1,Top,0,0,2,ChangeUp,Splitter,BallCalled,Undefined,Undefined,,Undefined,0,0,,124.88659,-1.550419,-2.501318,1014.056352,260.44201,2:45,1.490549,0.734312,1.574932,-110.9687,9.3203,34.4862,-0.064411,0.361211,116.02318,-9.440426,-0.093138,0.495299,,,,,,,,,,,,-19.0596,6.5403,-0.666615,15.24,1.436157,1.340855,-34.332554,-1.382864,-2.961739,5.773202,-8.790335,TOK,RIK,JinguStadium,TeamExclusive,Team,20220508-JinguStadium-1,d2099640-ce72-11ec-8f27-0739ce1dc894,704748d3-b54e-4ff2-bb7b-0383be318308,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,122.47141,,,8.8634,,,,16.865764,-34.604855,2.886601,1.491604,-0.968256,-4.395168,-0.733153,1.48055,-1.480869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,萩原 俊幸,22S
4,2022/5/8,02:13.0,2022/5/8,02:13.0,1,4,"Taiho, Tsunashima",1000073964,Right,TOK,"Satoru, Michihara",1000074062,Left,RIK,Undefined,1,Top,0,1,2,Fastball,Changeup,FoulBall,Undefined,Undefined,FlyBall,Undefined,0,0,,135.80039,-1.066652,-3.414227,2052.597651,224.840277,1:30,1.466771,0.823058,1.556788,-64.8854,37.7247,34.3099,0.511028,0.184538,124.4659,-5.777746,-1.029676,0.457457,114.66671,46.670653,-128.721001,4367.755341,-22.895202,17.767146,-24.493463,60.56802,,-137.09639,3.449203,-19.4626,20.459,-0.728303,15.24,1.430126,2.045288,-37.271256,-0.965826,-3.548759,7.105657,-6.076198,TOK,RIK,JinguStadium,TeamExclusive,Team,20220508-JinguStadium-1,e0e2b430-ce72-11ec-8f27-0739ce1dc894,704748d3-b54e-4ff2-bb7b-0383be318308,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,132.60276,17.792135,,11.33448,,,,16.883062,-37.583195,3.552829,1.466671,-0.69908,-3.038099,-0.821511,2.201079,-1.77438,0.375492,0.495483,-0.18299,24.229658,0.37545,-13.670435,-0.64595,0.449492,-0.09056,-0.002726,0.010229,-0.002819,0.000247,0.495647,23.16498,-9.133128,1.130073,-0.160679,-0.008533,0.010001,-0.001658,7.9e-05,-0.183155,-17.047799,1.582761,0.001772,-0.028787,-0.00556,0.01221,-0.003863,0.000375,,,,,,,,,,,,,,,,,,,,,,,,,萩原 俊幸,22S
5,2022/5/8,02:37.9,2022/5/8,02:37.9,1,5,"Taiho, Tsunashima",1000073964,Right,TOK,"Satoru, Michihara",1000074062,Left,RIK,Undefined,1,Top,0,1,2,Slider,Curveball,BallCalled,Undefined,Undefined,,Undefined,0,0,,119.18624,2.661427,-0.37679,2313.044678,68.016267,8:15,1.442983,0.863611,1.521542,-136.5368,-2.8427,-17.1241,0.844098,0.583935,109.45149,-7.074327,-1.566654,0.522169,,,,,,,,,,,,8.1726,-1.8933,-0.850823,15.24,1.507794,0.296438,-32.734472,0.962626,1.148326,5.534082,-10.072682,TOK,RIK,JinguStadium,TeamExclusive,Team,20220508-JinguStadium-1,efbb5cf0-ce72-11ec-8f27-0739ce1dc894,704748d3-b54e-4ff2-bb7b-0383be318308,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,116.16936,,,9.73475,,,,16.918322,-33.01699,2.767041,1.445526,1.476841,-5.036341,-0.86446,0.237816,0.574163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,萩原 俊幸,22S
6,2022/5/8,03:00.7,2022/5/8,03:00.7,1,6,"Taiho, Tsunashima",1000073964,Right,TOK,"Satoru, Michihara",1000074062,Left,RIK,Undefined,1,Top,0,2,2,Sinker,Changeup,BallCalled,Undefined,Undefined,,Undefined,0,0,,134.90401,1.06724,-1.977684,1994.563544,254.304484,2:30,1.468305,0.832179,1.672794,-87.102,16.3372,45.5819,0.901818,0.72385,122.25964,-5.271906,1.218242,0.459301,,,,,,,,,,,,-24.2427,8.5443,-0.78305,15.24,1.489856,1.042536,-37.041818,0.326675,-4.313312,7.841338,-8.286434,TOK,RIK,JinguStadium,TeamExclusive,Team,20220508-JinguStadium-1,fd508930-ce72-11ec-8f27-0739ce1dc894,704748d3-b54e-4ff2-bb7b-0383be318308,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,132.07029,,,12.64437,,,,16.766299,-37.363521,3.920669,1.46948,0.666639,-4.143217,-0.829452,1.219496,-2.156656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,萩原 俊幸,22S
7,2022/5/8,03:22.4,2022/5/8,03:22.4,1,7,"Taiho, Tsunashima",1000073964,Right,TOK,"Satoru, Michihara",1000074062,Left,RIK,Undefined,1,Top,0,3,2,Cutter,Slider,FoulBall,Undefined,Undefined,GroundBall,Undefined,0,0,,126.85732,-0.150316,-2.127453,2221.624108,215.547107,1:15,1.428031,0.871744,1.59784,-107.1376,9.6242,4.3283,0.313567,0.305334,116.8749,-7.823175,-1.825196,0.487984,94.16067,-38.442895,97.895208,,,,,0.698039,,10.838854,0.022268,-3.6485,5.8727,-0.812558,15.24,1.414194,1.274945,-34.870534,-0.530876,-0.581669,6.287609,-8.870391,TOK,RIK,JinguStadium,TeamExclusive,Team,20220508-JinguStadium-1,0a4d1ef0-ce73-11ec-8f27-0739ce1dc894,704748d3-b54e-4ff2-bb7b-0383be318308,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,124.30747,0.363033,,9.98242,,,,16.842293,-35.158261,3.143805,1.4292,-0.124958,-4.435195,-0.87151,1.301563,-0.290835,0.748406,0.363033,-0.321731,,0.748431,-2.821058,,,,,,,,0.36318,-16.302824,,,,,,,,-0.321914,20.342765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,萩原 俊幸,22S
8,2022/5/8,03:56.3,2022/5/8,03:56.3,1,8,"Taiho, Tsunashima",1000073964,Right,TOK,"Satoru, Michihara",1000074062,Left,RIK,Undefined,1,Top,0,3,2,Cutter,Slider,InPlay,Undefined,LineDrive,LineDrive,Single,0,0,,128.04042,0.59675,-2.850284,2304.064407,136.956453,10:30,1.434299,0.884561,1.608623,-101.7402,11.3043,-7.8111,0.587942,-0.010156,119.34836,-6.67132,-3.394906,0.480153,157.91741,12.099688,24.192805,1412.847404,30.222807,3.542307,14.515552,55.439296,,26.881085,1.517128,2.2825,6.1575,-0.804497,15.24,1.441835,1.790648,-35.228144,-0.052162,0.376828,5.512964,-8.790069,TOK,RIK,JinguStadium,TeamExclusive,Team,20220508-JinguStadium-1,1e70e9c0-ce73-11ec-8f27-0739ce1dc894,704748d3-b54e-4ff2-bb7b-0383be318308,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,126.33477,3.675767,,8.69206,,,,16.831888,-35.476389,2.756482,1.435272,0.343649,-4.395035,-0.884747,1.77368,0.188414,0.386602,0.585358,0.017356,303.34577,0.386602,39.124349,-5.409346,0.827214,-0.177863,0.033935,-0.006644,0.001139,-0.000103,0.585358,9.194882,-7.397828,0.944499,-0.208405,0.048502,-0.009606,0.001611,-0.000154,0.017356,17.577276,-0.572168,-0.126127,0.04142,-0.013584,0.003089,-0.000544,5.4e-05,,,,,,,,,,,,,,,,,,,,,,,,,萩原 俊幸,22S
9,2022/5/8,05:04.0,2022/5/8,05:04.0,2,1,"Taiho, Tsunashima",1000073964,Right,TOK,"Jinto, Miyazaki",1000074131,Right,RIK,Undefined,1,Top,0,0,0,Slider,Slider,InPlay,Undefined,FlyBall,LineDrive,Out,1,0,1,122.31651,1.719541,-2.864582,1149.831102,81.595719,8:45,1.471456,0.765843,1.552727,-123.9474,0.6571,-16.7611,0.726667,-0.225274,114.29966,-7.077326,-4.028721,0.504106,141.86411,22.679808,12.916435,2708.565095,31.841124,11.475574,10.500481,90.018041,,26.083974,3.588476,6.7735,0.1949,-0.681636,15.24,1.509167,1.760311,-33.644226,0.504169,1.021737,4.930213,-9.777247,TOK,RIK,JinguStadium,TeamExclusive,Team,20220508-JinguStadium-1,46dafb80-ce73-11ec-8f27-0739ce1dc894,704748d3-b54e-4ff2-bb7b-0383be318308,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,120.33191,13.167002,,8.01685,,,,16.888092,-33.884876,2.465107,1.47291,0.981409,-4.888623,-0.766342,1.710439,0.510869,0.252834,0.686981,0.234147,232.38679,0.252667,35.444754,-6.572992,1.524793,-0.379958,0.104991,-0.026346,0.004159,-0.000272,0.687124,15.190136,-4.853871,0.061732,0.103282,-0.055289,0.016267,-0.002336,0.000123,0.234152,8.127366,2.172718,-0.864487,0.257968,-0.061286,0.011293,-0.001327,6.9e-05,,,,,,,,,,,,,,,,,,,,,,,,,萩原 俊幸,22S
10,2022/5/8,05:58.0,2022/5/8,05:58.0,3,1,"Taiho, Tsunashima",1000073964,Right,TOK,"Shoto, Tanaka",1000101293,Left,RIK,Undefined,1,Top,1,0,0,Fastball,Changeup,BallCalled,Undefined,Undefined,,Undefined,0,0,1,135.18683,1.222398,-1.060178,2012.577269,224.074324,1:30,1.513711,0.722566,1.618753,-77.1754,25.4217,21.5515,1.091781,0.634744,123.63923,-4.38165,0.445885,0.457428,,,,,,,,,,,,-11.4597,12.8745,-0.695175,15.24,1.540866,0.575506,-37.156236,0.469272,-2.074429,7.135503,-7.476116,TOK,RIK,JinguStadium,TeamExclusive,Team,20220508-JinguStadium-1,66f3b010-ce73-11ec-8f27-0739ce1dc894,704748d3-b54e-4ff2-bb7b-0383be318308,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,132.61118,,,11.5476,,,,16.820468,-37.45852,3.567751,1.514277,0.785986,-3.738058,-0.721417,0.663386,-1.037215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,萩原 俊幸,22S
