PitchNo,Date,Time,UTCDate,UTCTime,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,AutoHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,GameUID,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,ContactPositionX,ContactPositionY,ContactPositionZ,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,Unnamed: 156,Unnamed: 157,umpire,season
1,2022/4/25,16:06.3,2022/4/25,16:06.3,1,1,"Masaki, Saito",1000089851,Left,WAS_EDA,"Kyuto, Ueda",1000101233,Left,MEI_MEI,Undefined,1,Top,0,0,0,Slider,Curveball,InPlay,Undefined,FlyBall,Popup,Out,1,0,,122.23449,0.783555,1.587936,2577.793633,254.117147,2:30,1.620933,-0.74629,1.689612,-109.0721,16.665,43.8372,0.753507,0.144522,111.4738,-7.1178,4.662402,0.506391,109.57828,77.461337,16.487974,4763.39163,,,,30.790685,,11.5048,5.082508,-21.0867,8.9521,0.700699,15.24,1.632968,-1.125483,-33.584209,0.053282,-3.078272,6.549608,-8.499816,WAS_EDA,MEI_MEI,JinguStadium,Spring,Team,20220425-JinguStadium-2,cf6cac40-c456-11ec-b608-39bdfd0c1c5a,2c10f6a0-79d5-44e0-ad0b-c13f3b9cd7ae,v3,,,,"Taichi, Inde",1000101222,Right,WAS_EDA,119.78877,33.896674,,10.76068,,,,16.750281,-33.877464,3.274804,1.622062,0.433857,-4.249908,0.748007,-0.987655,-1.539136,,,,3.234405,1.896542,6.313765,0.738984,-0.5538,0.233328,-0.076617,0.015128,-0.001549,6.5e-05,0.500001,29.708295,-8.009623,0.834008,-0.087101,-0.02296,0.01089,-0.001667,9e-05,-0.036247,1.869117,-0.128654,-0.051558,0.048519,-0.020912,0.004703,-0.00053,2.4e-05,,,,,,,,,,,,,,,,,,,,,,,,,松本 知一,22S
2,2022/4/25,16:36.2,2022/4/25,16:36.2,2,1,"Masaki, Saito",1000089851,Left,WAS_EDA,"Koji, Naoi",1000101248,Left,MEI_MEI,Undefined,1,Top,1,0,0,Fastball,Cutter,BallCalled,Undefined,Undefined,,Undefined,0,0,,133.77444,-0.446221,5.745598,2328.1841,170.436473,11:45,1.631959,-0.729595,1.803786,-71.6049,30.9836,-4.7218,0.789054,0.853841,123.51792,-5.665826,5.414869,0.457408,,,,,,,,,,,,6.0861,17.1098,0.589219,15.24,1.616101,-3.666421,-36.658159,-0.551931,1.079997,6.470417,-6.770479,WAS_EDA,MEI_MEI,JinguStadium,Spring,Team,20220425-JinguStadium-2,e1432bb0-c456-11ec-b608-39bdfd0c1c5a,2c10f6a0-79d5-44e0-ad0b-c13f3b9cd7ae,v3,,,,"Taichi, Inde",1000101222,Right,WAS_EDA,132.61681,,,10.25653,,,,16.635855,-36.903715,3.235209,1.632172,-0.294988,-3.38524,0.729139,-3.707407,0.539999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,松本 知一,22S
3,2022/4/25,16:45.4,2022/4/25,16:45.4,2,2,"Masaki, Saito",1000089851,Left,WAS_EDA,"Koji, Naoi",1000101248,Left,MEI_MEI,Undefined,1,Top,1,1,0,Slider,Slider,BallCalled,Undefined,Undefined,,Undefined,0,0,,123.27321,1.926831,1.560062,2501.096513,243.735244,2:00,1.608419,-0.746984,1.660783,-101.9834,21.8587,36.1251,1.138823,0.059546,112.26659,-5.478051,4.087228,0.502561,,,,,,,,,,,,-16.8823,10.8273,0.702005,15.24,1.651998,-1.091522,-33.844026,0.750821,-2.513869,6.403578,-8.194402,WAS_EDA,MEI_MEI,JinguStadium,Spring,Team,20220425-JinguStadium-2,e6bb9f50-c456-11ec-b608-39bdfd0c1c5a,2c10f6a0-79d5-44e0-ad0b-c13f3b9cd7ae,v3,,,,"Taichi, Inde",1000101222,Right,WAS_EDA,120.70177,,,11.00662,,,,16.778244,-34.133834,3.201789,1.609626,1.121676,-4.097201,0.74883,-0.977751,-1.256934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,松本 知一,22S
4,2022/4/25,16:55.7,2022/4/25,16:55.7,2,3,"Masaki, Saito",1000089851,Left,WAS_EDA,"Koji, Naoi",1000101248,Left,MEI_MEI,Undefined,1,Top,1,2,0,Slider,Slider,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,124.00366,-0.245725,2.08896,2477.175079,243.725011,2:00,1.585265,-0.74304,1.650864,-104.5566,17.3118,27.3359,0.469491,0.127037,114.02404,-7.77063,4.002398,0.49854,,,,,,,,,,,,-12.2703,10.0533,0.684104,15.24,1.569909,-1.369117,-34.075859,-0.552167,-1.861036,6.220393,-8.281859,WAS_EDA,MEI_MEI,JinguStadium,Spring,Team,20220425-JinguStadium-2,ecd6e2a0-c456-11ec-b608-39bdfd0c1c5a,2c10f6a0-79d5-44e0-ad0b-c13f3b9cd7ae,v3,,,,"Taichi, Inde",1000101222,Right,WAS_EDA,121.67524,,,9.97961,,,,16.788748,-34.357413,3.110196,1.586418,-0.177305,-4.14093,0.744168,-1.284881,-0.930518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,松本 知一,22S
5,2022/4/25,17:06.1,2022/4/25,17:06.1,2,4,"Masaki, Saito",1000089851,Left,WAS_EDA,"Koji, Naoi",1000101248,Left,MEI_MEI,Undefined,1,Top,1,2,1,Slider,Slider,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,123.96503,0.940338,2.01096,2571.34087,237.812947,2:00,1.591872,-0.754763,1.684682,-99.6236,22.9787,29.8653,0.863761,0.11712,112.60661,-6.306673,4.103633,0.500039,,,,,,,,,,,,-13.4255,12.1418,0.699068,15.24,1.608943,-1.334026,-34.027646,0.183994,-2.011102,6.748114,-7.987841,WAS_EDA,MEI_MEI,JinguStadium,Spring,Team,20220425-JinguStadium-2,f30fc010-c456-11ec-b608-39bdfd0c1c5a,2c10f6a0-79d5-44e0-ad0b-c13f3b9cd7ae,v3,,,,"Taichi, Inde",1000101222,Right,WAS_EDA,121.3105,,,11.35842,,,,16.754208,-34.326619,3.374057,1.592952,0.537893,-3.993921,0.756198,-1.244925,-1.005551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,松本 知一,22S
6,2022/4/25,17:17.3,2022/4/25,17:17.3,2,5,"Masaki, Saito",1000089851,Left,WAS_EDA,"Koji, Naoi",1000101248,Left,MEI_MEI,Undefined,1,Top,1,2,2,Slider,Slider,FoulBall,Undefined,Undefined,FlyBall,Undefined,0,0,,125.40331,1.390589,2.246997,1263.145946,231.818636,1:45,1.57619,-0.756203,1.69999,-94.3046,24.9628,26.7319,1.029383,0.151095,114.0863,-5.482644,4.12066,0.493192,131.85241,28.337978,-50.949796,4148.042785,19.291223,15.358784,-27.422171,85.144265,,-60.284102,4.10641,-11.8264,12.7218,0.695101,15.24,1.605347,-1.474031,-34.429842,0.483629,-1.819027,6.738114,-7.84989,WAS_EDA,MEI_MEI,JinguStadium,Spring,Team,20220425-JinguStadium-2,f9bf0600-c456-11ec-b608-39bdfd0c1c5a,2c10f6a0-79d5-44e0-ad0b-c13f3b9cd7ae,v3,,,,"Taichi, Inde",1000101222,Right,WAS_EDA,122.99481,17.368126,,11.31701,,,,16.739321,-34.722028,3.369057,1.576995,0.824025,-3.924945,0.75731,-1.395152,-0.909513,0.174826,1.016871,-0.175399,143.309972,0.174747,20.310503,-5.32553,1.361254,-0.289974,0.056768,-0.011407,0.001775,-0.000123,1.017263,17.375036,-4.853991,0.049408,0.108542,-0.066286,0.02161,-0.00347,0.000214,-0.175355,-25.036424,3.177699,-0.624457,0.130674,-0.03616,0.009839,-0.001656,0.000114,,,,,,,,,,,,,,,,,,,,,,,,,松本 知一,22S
7,2022/4/25,17:35.9,2022/4/25,17:35.9,2,6,"Masaki, Saito",1000089851,Left,WAS_EDA,"Koji, Naoi",1000101248,Left,MEI_MEI,Undefined,1,Top,1,2,2,Slider,Slider,FoulBall,Undefined,Undefined,GroundBall,Undefined,0,0,,124.64983,1.251091,1.031436,2479.759949,240.599019,2:00,1.576861,-0.744304,1.739785,-97.9713,21.8406,31.7848,0.952539,-0.133523,113.57815,-5.897011,3.268254,0.494316,82.27971,6.041895,-138.499336,3491.533449,,,,17.030746,,-140.120536,0.810124,-15.3527,11.3445,0.715586,15.24,1.601567,-0.761133,-34.257781,0.387341,-2.34069,6.60172,-8.07706,WAS_EDA,MEI_MEI,JinguStadium,Spring,Team,20220425-JinguStadium-2,04db6a10-c457-11ec-b608-39bdfd0c1c5a,2c10f6a0-79d5-44e0-ad0b-c13f3b9cd7ae,v3,,,,"Taichi, Inde",1000101222,Right,WAS_EDA,122.71499,1.182934,,11.07168,,,,16.699536,-34.537899,3.30086,1.577861,0.730059,-4.03853,0.745774,-0.661815,-1.170345,0.279,0.850998,0.188536,117.105758,0.279,-17.022479,0.735199,-0.089418,0.018139,-0.002482,0.000479,-0.000233,6.7e-05,0.850998,2.405668,-4.408562,0.18458,-0.015277,0.006002,-0.000691,-1e-05,2e-06,0.188536,-15.060569,1.821188,-0.224038,0.043323,-0.006416,0.000673,-0.000171,4.3e-05,,,,,,,,,,,,,,,,,,,,,,,,,松本 知一,22S
8,2022/4/25,17:54.0,2022/4/25,17:54.0,2,7,"Masaki, Saito",1000089851,Left,WAS_EDA,"Koji, Naoi",1000101248,Left,MEI_MEI,Undefined,1,Top,1,2,2,Slider,Slider,FoulBall,Undefined,Undefined,FlyBall,Undefined,0,0,,124.36851,1.346742,2.996529,1212.921245,270.499846,3:00,1.567032,-0.732508,1.686877,-117.0873,3.3225,29.1187,0.780438,0.413162,114.6031,-7.069747,5.034463,0.495548,124.77402,44.710859,-73.191526,5274.324353,6.110554,19.873523,-32.966459,54.221147,,-83.080406,3.649706,-12.7068,1.7625,0.650774,15.24,1.593294,-1.920035,-34.17167,0.349014,-1.943952,6.081589,-9.537018,WAS_EDA,MEI_MEI,JinguStadium,Spring,Team,20220425-JinguStadium-2,0fa2f760-c457-11ec-b608-39bdfd0c1c5a,2c10f6a0-79d5-44e0-ad0b-c13f3b9cd7ae,v3,,,,"Taichi, Inde",1000101222,Right,WAS_EDA,122.40998,19.879939,,9.76541,,,,16.753366,-34.439953,3.040794,1.568618,0.76973,-4.768509,0.733583,-1.83428,-0.971976,0.30085,0.764044,-0.424721,,0.300827,7.123561,-3.475241,1.123522,-0.320784,0.08632,-0.020036,0.003134,-0.000215,0.764066,24.383314,-9.35465,1.330724,-0.295719,0.058787,-0.010562,0.001453,-9.6e-05,-0.424407,-23.588994,3.521713,-0.608701,0.229232,-0.109132,0.036263,-0.006151,0.000404,,,,,,,,,,,,,,,,,,,,,,,,,松本 知一,22S
9,2022/4/25,18:14.3,2022/4/25,18:14.3,2,8,"Masaki, Saito",1000089851,Left,WAS_EDA,"Koji, Naoi",1000101248,Left,MEI_MEI,Undefined,1,Top,1,2,2,Slider,Curveball,StrikeSwinging,Strikeout,Undefined,,Undefined,0,0,,122.73361,1.242654,0.520476,2561.83259,249.215977,2:15,1.572674,-0.75696,1.710976,-103.6291,19.8317,42.026,0.889958,-0.188633,112.39626,-6.282491,3.474042,0.501787,,,,,,,,,,,,-20.8807,10.3452,0.740115,15.24,1.597049,-0.496108,-33.749753,0.347399,-3.103542,6.158185,-8.269015,WAS_EDA,MEI_MEI,JinguStadium,Spring,Team,20220425-JinguStadium-2,1bbc8020-c457-11ec-b608-39bdfd0c1c5a,2c10f6a0-79d5-44e0-ad0b-c13f3b9cd7ae,v3,,,,"Taichi, Inde",1000101222,Right,WAS_EDA,120.88796,,,10.33736,,,,16.728673,-34.020301,3.079092,1.573807,0.710683,-4.134508,0.758916,-0.35976,-1.551771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.73477,2.72955,1.796762,0.932788,-0.211648,0.817119,0.148911,0.060131,1.411635,-0.705418,20.521997,1.638825,-17.509905,0.069428,22.997996,-1.143552,1.426355,4.083072,-4.124077,-0.74221,-20.313386,2.485057,,,松本 知一,22S
10,2022/4/25,18:41.9,2022/4/25,18:41.9,3,1,"Masaki, Saito",1000089851,Left,WAS_EDA,"Rui, Muneyama",1000101247,Left,MEI_MEI,Undefined,1,Top,2,0,0,Curveball,Curveball,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,113.90532,2.121281,2.443647,2659.727966,314.800706,4:30,1.630421,-0.671673,1.675898,-167.3326,-23.6493,28.0811,0.562676,0.306218,105.52179,-9.81913,4.412615,0.541325,,,,,,,,,,,,-12.4694,-12.1207,0.604207,15.24,1.673382,-1.454193,-31.31539,0.542644,-1.600741,5.146767,-11.362636,WAS_EDA,MEI_MEI,JinguStadium,Spring,Team,20220425-JinguStadium-2,2c3c4930-c457-11ec-b608-39bdfd0c1c5a,2c10f6a0-79d5-44e0-ad0b-c13f3b9cd7ae,v3,,,,"Taichi, Inde",1000101222,Right,WAS_EDA,112.05845,,,8.38353,,,,16.765177,-31.565061,2.573383,1.633688,1.09385,-5.681318,0.672867,-1.37654,-0.800371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,松本 知一,22S
