PitchNo,Date,Time,UTCDate,UTCTime,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,AutoHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,GameUID,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,ContactPositionX,ContactPositionY,ContactPositionZ,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,Unnamed: 156,Unnamed: 157,umpire,season
1,2022/5/22,00:27.1,2022/5/22,00:27.1,1,1,"Kanta, Ozaki",1000089950,Left,HOS_HOS,"Yu, Miyazaki",1000073899,Left,TOK,Undefined,1,Top,0,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,,144.30936,-0.432513,3.491684,2137.683982,152.526025,11:00,1.680282,-0.781541,1.898436,-37.3084,49.5159,-24.3922,1.185344,-0.042365,132.3106,-3.259606,1.762177,0.4208,,,,,,,,,,,,14.8719,26.6953,0.703334,15.24,1.668074,-2.300303,-39.676453,-0.413494,3.080916,7.850281,-4.276372,HOS_HOS,TOK,JinguStadium,TeamExclusive,Team,20220522-JinguStadium-1,f2fc4180-d972-11ec-bca6-4b6c1266f188,113445df-15a6-4321-8767-ef6f3409b126,v3,,,,"Kyoichiro, Murakami",1000073845,Right,HOS_HOS,144.15408,,,11.99876,,,,16.541025,-39.93304,3.925141,1.679305,-0.27372,-2.138186,0.780166,-2.401003,1.540458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,安 秀明,22S
2,2022/5/22,00:37.7,2022/5/22,00:37.7,1,2,"Kanta, Ozaki",1000089950,Left,HOS_HOS,"Yu, Miyazaki",1000073899,Left,TOK,Undefined,1,Top,0,1,0,Slider,Slider,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,129.81961,1.273409,3.161927,2428.737911,324.965867,4:45,1.641287,-0.766876,1.770369,-116.2049,-6.1751,6.7929,0.840784,0.198182,118.73665,-7.127558,3.640132,0.473707,,,,,,,,,,,,-1.1115,-2.8849,0.68731,15.24,1.664972,-2.001581,-35.652685,0.329069,-0.184015,6.990586,-10.284252,HOS_HOS,TOK,JinguStadium,TeamExclusive,Team,20220522-JinguStadium-1,f94c2960-d972-11ec-bca6-4b6c1266f188,113445df-15a6-4321-8767-ef6f3409b126,v3,,,,"Kyoichiro, Murakami",1000073845,Right,HOS_HOS,128.05386,,,11.08296,,,,16.669268,-35.931835,3.495293,1.643632,0.739744,-5.142126,0.767091,-1.994233,-0.092007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,安 秀明,22S
3,2022/5/22,00:50.2,2022/5/22,00:50.2,1,3,"Kanta, Ozaki",1000089950,Left,HOS_HOS,"Yu, Miyazaki",1000073899,Left,TOK,Undefined,1,Top,0,1,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,,145.16436,-3.168644,4.823386,2210.39663,141.931914,10:45,1.623825,-0.785277,1.8934,-39.5464,46.2354,-34.2616,0.332962,0.232107,134.20606,-6.124616,2.400098,0.418266,,,,,,,,,,,,20.757,26.7193,0.676873,15.24,1.548673,-3.195945,-39.822746,-2.344019,4.362219,7.353623,-4.191415,HOS_HOS,TOK,JinguStadium,TeamExclusive,Team,20220522-JinguStadium-1,00ccf020-d973-11ec-bca6-4b6c1266f188,113445df-15a6-4321-8767-ef6f3409b126,v3,,,,"Kyoichiro, Murakami",1000073845,Right,HOS_HOS,145.02739,,,10.9583,,,,16.54691,-40.063352,3.676812,1.623124,-2.206879,-2.095707,0.783777,-3.338674,2.18111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,安 秀明,22S
4,2022/5/22,01:04.5,2022/5/22,01:04.5,1,4,"Kanta, Ozaki",1000089950,Left,HOS_HOS,"Yu, Miyazaki",1000073899,Left,TOK,Undefined,1,Top,0,2,1,Slider,Slider,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,129.75687,-0.118013,2.755143,2305.153289,223.012536,1:30,1.64819,-0.761992,1.839334,-100.2552,7.3026,4.0233,0.612291,0.056444,120.44015,-7.380978,3.039943,0.468356,,,,,,,,,,,,-0.3349,4.7863,0.696152,15.24,1.638846,-1.736611,-35.717302,-0.449932,-0.056453,6.096911,-8.999779,HOS_HOS,TOK,JinguStadium,TeamExclusive,Team,20220522-JinguStadium-1,095b0830-d973-11ec-bca6-4b6c1266f188,113445df-15a6-4321-8767-ef6f3409b126,v3,,,,"Kyoichiro, Murakami",1000073845,Right,HOS_HOS,129.51697,,,9.31672,,,,16.600834,-35.948845,3.048455,1.649443,-0.108147,-4.49989,0.762063,-1.734467,-0.028227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,安 秀明,22S
5,2022/5/22,01:18.5,2022/5/22,01:18.5,1,5,"Kanta, Ozaki",1000089950,Left,HOS_HOS,"Yu, Miyazaki",1000073899,Left,TOK,Undefined,1,Top,0,2,2,Slider,Curveball,BallCalled,Undefined,Undefined,,Undefined,0,0,,130.44687,2.503333,2.44729,2448.291815,338.944581,5:15,1.620046,-0.76966,1.757873,-118.7763,-11.0661,5.4148,1.143475,-0.020895,120.5168,-6.053055,2.82831,0.468687,,,,,,,,,,,,-1.192,-6.1875,0.707544,15.24,1.674623,-1.558682,-35.874018,1.086761,-0.202601,6.186699,-10.858328,HOS_HOS,TOK,JinguStadium,TeamExclusive,Team,20220522-JinguStadium-1,11a27a50-d973-11ec-bca6-4b6c1266f188,113445df-15a6-4321-8767-ef6f3409b126,v3,,,,"Kyoichiro, Murakami",1000073845,Right,HOS_HOS,129.42535,,,9.93006,,,,16.682511,-36.121931,3.093349,1.622356,1.521876,-5.429164,0.769841,-1.550563,-0.101301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,安 秀明,22S
6,2022/5/22,01:40.2,2022/5/22,01:40.2,1,6,"Kanta, Ozaki",1000089950,Left,HOS_HOS,"Yu, Miyazaki",1000073899,Left,TOK,Undefined,1,Top,0,3,2,Fastball,Four-Seam,InPlay,Undefined,GroundBall,GroundBall,Out,1,0,,145.98798,-1.507135,3.757291,2238.486496,145.892022,10:45,1.6584,-0.769224,1.881293,-35.3159,49.7948,-31.9657,0.879963,-0.029668,133.8929,-4.184472,1.493604,0.416626,120.47156,-12.917642,-28.194068,,,,,3.152186,3.152186,-28.383537,0.100705,19.04,27.5669,0.684391,15.24,1.621352,-2.476935,-40.119562,-1.167994,4.031399,8.058146,-3.969831,HOS_HOS,TOK,JinguStadium,TeamExclusive,Team,20220522-JinguStadium-1,1ed2ca40-d973-11ec-bca6-4b6c1266f188,113445df-15a6-4321-8767-ef6f3409b126,v3,,,,"Kyoichiro, Murakami",1000073845,Right,HOS_HOS,145.59809,0.810006,,12.09509,,,,16.558639,-40.383546,4.029073,1.657485,-1.037943,-1.984916,0.767698,-2.609003,2.015699,-0.069699,0.810006,0.045626,43.798377,-0.06967,28.74357,-5.101125,,,,,,,0.81004,-7.485441,-5.546808,,,,,,,0.04563,-15.41106,0.776572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,安 秀明,22S
7,2022/5/22,02:07.3,2022/5/22,02:07.3,2,1,"Kanta, Ozaki",1000089950,Left,HOS_HOS,"Reo, Akutsu",1000101208,Left,TOK,Undefined,1,Top,1,0,0,Curveball,Curveball,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,117.71301,2.862032,2.12051,2670.085614,312.868213,4:30,1.668076,-0.750969,1.821525,-162.8917,-30.0469,36.7837,0.849047,0.216286,108.24004,-8.888767,4.721167,0.520507,,,,,,,,,,,,-17.1993,-16.0778,0.6975,15.24,1.726517,-1.352221,-32.363155,1.030059,-2.344243,5.802739,-11.998035,HOS_HOS,TOK,JinguStadium,TeamExclusive,Team,20220522-JinguStadium-1,2ed28de0-d973-11ec-bca6-4b6c1266f188,113445df-15a6-4321-8767-ef6f3409b126,v3,,,,"Kyoichiro, Murakami",1000073845,Right,HOS_HOS,116.54011,,,9.47296,,,,16.619541,-32.60957,2.901369,1.671958,1.539559,-5.999018,0.752808,-1.252672,-1.172121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,安 秀明,22S
8,2022/5/22,02:17.1,2022/5/22,02:17.1,2,2,"Kanta, Ozaki",1000089950,Left,HOS_HOS,"Reo, Akutsu",1000101208,Left,TOK,Undefined,1,Top,1,0,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,,143.58833,-2.566188,4.860708,2275.468166,150.679348,11:00,1.628135,-0.769577,1.830584,-39.1452,49.5723,-26.3329,0.508916,0.343009,132.09965,-5.498609,3.006571,0.425363,,,,,,,,,,,,16.644,27.9601,0.654641,15.24,1.563816,-3.217035,-39.371982,-1.900384,3.403703,7.538952,-4.088795,HOS_HOS,TOK,JinguStadium,TeamExclusive,Team,20220522-JinguStadium-1,349725b0-d973-11ec-bca6-4b6c1266f188,113445df-15a6-4321-8767-ef6f3409b126,v3,,,,"Kyoichiro, Murakami",1000073845,Right,HOS_HOS,142.60775,,,11.48869,,,,16.609197,-39.633289,3.769476,1.627229,-1.758663,-2.044397,0.768191,-3.335011,1.701851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,安 秀明,22S
9,2022/5/22,02:30.4,2022/5/22,02:30.4,2,3,"Kanta, Ozaki",1000089950,Left,HOS_HOS,"Reo, Akutsu",1000101208,Left,TOK,Undefined,1,Top,1,1,1,Slider,Slider,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,131.18644,1.409921,3.11005,2350.213656,328.901936,5:00,1.63575,-0.693497,1.799157,-115.9751,-10.0721,7.8387,0.875588,0.265707,121.56875,-6.950295,3.66291,0.464739,,,,,,,,,,,,-2.0312,-5.0573,0.61674,15.24,1.662387,-1.996981,-36.089012,0.426422,-0.349435,6.253594,-10.67667,HOS_HOS,TOK,JinguStadium,TeamExclusive,Team,20220522-JinguStadium-1,3c852d30-d973-11ec-bca6-4b6c1266f188,113445df-15a6-4321-8767-ef6f3409b126,v3,,,,"Kyoichiro, Murakami",1000073845,Right,HOS_HOS,130.52499,,,9.61769,,,,16.641277,-36.331017,3.126797,1.637891,0.839594,-5.338335,0.693759,-1.983458,-0.174718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,安 秀明,22S
10,2022/5/22,02:44.3,2022/5/22,02:44.3,2,4,"Kanta, Ozaki",1000089950,Left,HOS_HOS,"Reo, Akutsu",1000101208,Left,TOK,Undefined,1,Top,1,1,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,,146.89721,-2.757611,5.608169,2388.857117,150.416504,11:00,1.640078,-0.753478,1.842253,-35.8537,48.9713,-26.343,0.499036,0.570711,135.12493,-5.451491,3.756087,0.415926,,,,,,,,,,,,17.1133,27.7498,0.6216,15.24,1.571876,-3.816451,-40.229321,-2.064156,3.655794,7.825888,-3.878667,HOS_HOS,TOK,JinguStadium,TeamExclusive,Team,20220522-JinguStadium-1,44c6d2f0-d973-11ec-bca6-4b6c1266f188,113445df-15a6-4321-8767-ef6f3409b126,v3,,,,"Kyoichiro, Murakami",1000073845,Right,HOS_HOS,145.84315,,,11.77228,,,,16.597533,-40.492544,3.912944,1.639109,-1.933698,-1.939334,0.752034,-3.939413,1.827897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,安 秀明,22S
