PitchNo,Date,Time,UTCDate,UTCTime,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,AutoHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,GameUID,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,ContactPositionX,ContactPositionY,ContactPositionZ,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,umpire,season
1,2020/10/24,00:52.5,2020/10/24,00:52.5,1,1,"Shota, Suzuki",1000073773,Left,HOS_HOS,"Sho, Miyao",1000073415,Left,KEI_KEI,Undefined,1,Top,0,0,0,Slider,Curveball,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,127.56712,1.193662,2.838741,2162.958897,355.542977,5:45,1.697971,-0.503704,1.761066,-125.673,-13.0447,1.2641,0.780233,0.314673,118.20346,-7.839298,2.927795,0.479268,,,,,,,,,,,,1.1936,-6.3599,0.432155,15.24,1.718939,-1.74603,-35.096069,0.233297,0.19387,6.017121,-10.839652,HOS_HOS,KEI_KEI,JinguStadium,TeamExclusive,Team,20201024-JinguStadium-1,5aa555a0-1594-11eb-b147-3fcfbaa36c3e,fd937e35-8f06-47d3-82ee-2995ac70ba6a,v3,,,,"Rentaro, Ohgaki",1000089958,Right,HOS_HOS,126.56804,,,9.36366,,,,16.679472,-35.342001,3.008561,1.70035,0.676336,-5.419826,0.503681,-1.753954,0.096935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,上野 達也,20A
2,2020/10/24,01:04.2,2020/10/24,01:04.2,1,2,"Shota, Suzuki",1000073773,Left,HOS_HOS,"Sho, Miyao",1000073415,Left,KEI_KEI,Undefined,1,Top,0,0,1,Slider,Slider,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,128.81886,1.358475,3.117533,2290.944758,342.193948,5:30,1.691548,-0.538877,1.817701,-123.8672,-13.7922,5.4552,0.837443,0.397607,118.97079,-7.58156,3.502854,0.473804,,,,,,,,,,,,-0.6935,-6.8492,0.463122,15.24,1.716248,-1.954279,-35.42639,0.356555,-0.114397,6.338207,-10.936411,HOS_HOS,KEI_KEI,JinguStadium,TeamExclusive,Team,20201024-JinguStadium-1,6196fbc0-1594-11eb-b147-3fcfbaa36c3e,fd937e35-8f06-47d3-82ee-2995ac70ba6a,v3,,,,"Rentaro, Ohgaki",1000089958,Right,HOS_HOS,128.02754,,,9.84807,,,,16.622642,-35.672904,3.169103,1.694109,0.781908,-5.468206,0.539043,-1.94983,-0.057198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,上野 達也,20A
3,2020/10/24,01:19.4,2020/10/24,01:19.4,1,3,"Shota, Suzuki",1000073773,Left,HOS_HOS,"Sho, Miyao",1000073415,Left,KEI_KEI,Undefined,1,Top,0,0,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,,148.47676,-2.971111,4.837772,2230.217172,155.261223,11:15,1.68566,-0.484545,1.893251,-21.693,61.6483,-27.0924,0.629226,0.608622,134.8117,-4.699194,2.923405,0.412273,,,,,,,,,,,,17.4766,34.8204,0.375264,15.24,1.616025,-3.301852,-40.663208,-2.155195,3.764828,9.068252,-2.305585,HOS_HOS,KEI_KEI,JinguStadium,TeamExclusive,Team,20201024-JinguStadium-1,6ab0d910-1594-11eb-b147-3fcfbaa36c3e,fd937e35-8f06-47d3-82ee-2995ac70ba6a,v3,,,,"Rentaro, Ohgaki",1000089958,Right,HOS_HOS,147.13554,,,13.66506,,,,16.545991,-40.95342,4.534126,1.683817,-2.081409,-1.152793,0.482862,-3.422338,1.882414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,上野 達也,20A
4,2020/10/24,01:34.0,2020/10/24,01:34.0,1,4,"Shota, Suzuki",1000073773,Left,HOS_HOS,"Sho, Miyao",1000073415,Left,KEI_KEI,Undefined,1,Top,0,1,2,Slider,Curveball,FoulBall,Undefined,Undefined,GroundBall,Undefined,0,0,,129.94819,0.112156,2.649674,2219.101655,358.408691,6:00,1.664517,-0.50117,1.777554,-125.271,-16.0966,0.5403,0.443617,0.255463,119.71781,-8.898926,2.687833,0.471862,121.04248,0.800819,-43.7341,4078.492053,,,,13.255232,,-46.619987,0.408023,1.622,-7.3003,0.435203,15.24,1.658437,-1.656419,-35.738837,-0.431827,0.270593,6.843812,-11.024571,HOS_HOS,KEI_KEI,JinguStadium,TeamExclusive,Team,20201024-JinguStadium-1,737d59b0-1594-11eb-b147-3fcfbaa36c3e,fd937e35-8f06-47d3-82ee-2995ac70ba6a,v3,,,,"Rentaro, Ohgaki",1000089958,Right,HOS_HOS,128.55451,0.350217,,10.23038,,,,16.662862,-36.010277,3.421906,1.666893,0.005431,-5.512285,0.501113,-1.667152,0.135297,-0.047591,0.333711,-0.251127,112.083966,-0.047591,24.292058,-4.72072,0.39629,-0.038998,0.008358,-0.001339,0.000207,-8.7e-05,0.333711,0.46993,-3.385955,0.590168,-0.073916,0.013718,-0.00393,0.001351,-0.000478,-0.251127,-23.241671,0.560345,0.108534,-0.018362,0.002093,0.002536,-0.004856,0.003005,,,,,,,,,,,,,,,,,,,,,,,上野 達也,20A
5,2020/10/24,02:00.0,2020/10/24,02:00.0,1,5,"Shota, Suzuki",1000073773,Left,HOS_HOS,"Sho, Miyao",1000073415,Left,KEI_KEI,Undefined,1,Top,0,1,2,Splitter,Changeup,BallCalled,Undefined,Undefined,,Undefined,0,0,,136.5443,-1.648945,4.510135,1226.388183,102.075292,9:30,1.673092,-0.480405,1.874181,-87.7496,10.9114,-35.4813,0.329633,0.437598,124.62669,-8.05364,1.997302,0.448567,,,,,,,,,,,,21.6749,7.922,0.377748,15.24,1.629399,-2.786866,-37.448398,-1.418082,3.950946,7.851156,-8.362617,HOS_HOS,KEI_KEI,JinguStadium,TeamExclusive,Team,20201024-JinguStadium-1,82e15280-1594-11eb-b147-3fcfbaa36c3e,fd937e35-8f06-47d3-82ee-2995ac70ba6a,v3,,,,"Rentaro, Ohgaki",1000089958,Right,HOS_HOS,135.2306,,,11.91761,,,,16.565501,-37.725269,3.925578,1.674207,-1.123174,-4.181308,0.478484,-2.926197,1.975473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,上野 達也,20A
6,2020/10/24,02:22.7,2020/10/24,02:22.7,1,6,"Shota, Suzuki",1000073773,Left,HOS_HOS,"Sho, Miyao",1000073415,Left,KEI_KEI,Undefined,1,Top,0,2,2,Slider,Slider,InPlay,Undefined,LineDrive,LineDrive,Out,1,0,,129.96071,1.408912,1.399481,2349.626771,345.912547,5:30,1.677872,-0.497494,1.712108,-114.8839,-6.2716,2.3148,0.930009,-0.076174,120.58584,-6.842954,1.562262,0.470646,124.12353,11.775826,33.090801,1537.495218,27.205382,2.061815,19.595718,42.608973,,36.546492,1.423525,-0.3154,-3.2593,0.460905,15.24,1.705492,-0.885032,-35.789428,0.412719,-0.053472,6.012539,-10.35926,HOS_HOS,KEI_KEI,JinguStadium,TeamExclusive,Team,20201024-JinguStadium-1,9062cfb0-1594-11eb-b147-3fcfbaa36c3e,fd937e35-8f06-47d3-82ee-2995ac70ba6a,v3,,,,"Rentaro, Ohgaki",1000089958,Right,HOS_HOS,128.88671,3.100593,,9.37486,,,,16.728635,-36.038648,3.006269,1.679486,0.84211,-5.17963,0.497544,-0.882816,-0.026736,0.385645,0.916906,0.074725,271.166476,0.385645,28.278574,-3.982655,0.741566,-0.145689,0.025298,-0.00407,0.000511,-2.3e-05,0.916906,7.036528,-5.937088,0.477721,-0.088533,0.017085,-0.002608,0.000488,-5.9e-05,0.074725,18.428087,-0.318166,-0.144399,0.045602,-0.013207,0.002236,-0.000208,6e-06,,,,,,,,,,,,,,,,,,,,,,,上野 達也,20A
7,2020/10/24,02:53.1,2020/10/24,02:53.1,2,1,"Shota, Suzuki",1000073773,Left,HOS_HOS,"Haruto, Watanabe",1000073445,Right,KEI_KEI,Undefined,1,Top,1,0,0,Fastball,Four-Seam,InPlay,Undefined,GroundBall,,Out,1,0,,149.21498,-2.507121,2.496765,2178.970377,146.602394,11:00,1.696983,-0.454242,1.912848,-39.4159,41.0207,-25.5641,0.597318,-0.007961,138.19404,-5.447671,0.678936,0.405025,,,,,,,,,,,,14.8802,23.6097,0.399504,15.24,1.638113,-1.667062,-41.069749,-1.937378,3.327484,7.786097,-4.527085,HOS_HOS,KEI_KEI,JinguStadium,TeamExclusive,Team,20201024-JinguStadium-1,a2879630-1594-11eb-b147-3fcfbaa36c3e,fd937e35-8f06-47d3-82ee-2995ac70ba6a,v3,,,,"Rentaro, Ohgaki",1000089958,Right,HOS_HOS,149.7686,,,11.02094,,,,16.527568,-41.313128,3.893049,1.69646,-1.795869,-2.263542,0.453239,-1.771073,1.663742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,上野 達也,20A
8,2020/10/24,03:29.2,2020/10/24,03:29.2,3,1,"Shota, Suzuki",1000073773,Left,HOS_HOS,"Ryuta, Hirose",1000089826,Right,KEI_KEI,Undefined,1,Top,2,0,0,TwoSeamFastBall,Changeup,StrikeSwinging,Undefined,Undefined,,Undefined,0,0,,131.88272,-1.6798,2.853312,1722.64018,133.709385,10:30,1.656204,-0.554672,1.909733,-66.311,37.4304,-35.8647,0.520335,-0.11085,121.5086,-6.580183,0.302984,0.459971,,,,,,,,,,,,20.4313,21.5371,0.49221,15.24,1.614326,-1.648149,-36.27382,-1.286913,3.537621,6.564225,-6.077552,HOS_HOS,KEI_KEI,JinguStadium,TeamExclusive,Team,20201024-JinguStadium-1,b8102120-1594-11eb-b147-3fcfbaa36c3e,fd937e35-8f06-47d3-82ee-2995ac70ba6a,v3,,,,"Rentaro, Ohgaki",1000089958,Right,HOS_HOS,131.87781,,,10.37412,,,,16.529958,-36.506509,3.282113,1.656126,-1.071477,-3.038776,0.552857,-1.77355,1.76881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,上野 達也,20A
9,2020/10/24,03:41.5,2020/10/24,03:41.5,3,2,"Shota, Suzuki",1000073773,Left,HOS_HOS,"Ryuta, Hirose",1000089826,Right,KEI_KEI,Undefined,1,Top,2,0,1,Fastball,Four-Seam,FoulBall,Undefined,Undefined,,Undefined,0,0,,148.42279,-1.343668,3.266243,2238.518168,144.964928,10:45,1.677573,-0.51531,1.847446,-33.2965,49.5298,-32.9131,0.964878,0.077953,135.73717,-3.87477,0.938296,0.410997,,,,,,,,,,,,19.0055,27.1079,0.439955,15.24,1.643496,-2.15423,-40.78739,-1.060585,4.149854,8.514177,-3.887625,HOS_HOS,KEI_KEI,JinguStadium,TeamExclusive,Team,20201024-JinguStadium-1,bf598430-1594-11eb-b147-3fcfbaa36c3e,fd937e35-8f06-47d3-82ee-2995ac70ba6a,v3,,,,"Rentaro, Ohgaki",1000089958,Right,HOS_HOS,147.59234,,,12.68562,,,,16.591923,-41.068628,4.257089,1.676408,-0.93217,-1.943812,0.513377,-2.291307,2.074927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,上野 達也,20A
10,2020/10/24,04:07.3,2020/10/24,04:07.2,3,3,"Shota, Suzuki",1000073773,Left,HOS_HOS,"Ryuta, Hirose",1000089826,Right,KEI_KEI,Undefined,1,Top,2,0,2,Slider,Slider,BallinDirt,Undefined,Undefined,,Undefined,0,0,,131.88936,-1.366706,3.550408,2376.720173,9.650032,6:15,1.691764,-0.467549,1.682979,-114.2786,-7.8562,-1.8388,0.15869,0.527107,122.87212,-9.499472,3.421426,0.465877,,,,,,,,,,,,3.1945,-2.2609,0.373444,15.24,1.646161,-2.24044,-36.249688,-1.346624,0.554359,6.32019,-10.198995,HOS_HOS,KEI_KEI,JinguStadium,TeamExclusive,Team,20201024-JinguStadium-1,cebbf660-1594-11eb-b147-3fcfbaa36c3e,fd937e35-8f06-47d3-82ee-2995ac70ba6a,v3,,,,"Rentaro, Ohgaki",1000089958,Right,HOS_HOS,130.20605,,,9.01724,,,,16.757678,-36.513339,3.160095,1.693462,-0.921167,-5.099497,0.467387,-2.263565,0.277179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,上野 達也,20A
