PitchNo,Date,Time,UTCDate,UTCTime,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,AutoHitType,PlayResult,OutsOnPlay,RunsScored,Notes,Steal,Runner,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,GameUID,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,ContactPositionX,ContactPositionY,ContactPositionZ,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,umpire,season
1,2020/10/4,00:31.8,2020/10/4,00:31.8,1,1,"Kosuke, Morita",1000073314,Right,KEI_KEI,"Hidetake, Ohta",1000074058,Right,RIK,Undefined,1,Top,0,0,0,Cutter,Slider,InPlay,Undefined,GroundBall,GroundBall,Out,1,0,,,,138.79144,-0.840082,-3.200333,2234.223843,162.353754,11:30,1.576307,0.679228,1.738294,-73.44,22.103,-6.1552,0.602933,-0.292168,128.2092,-6.164921,-3.632695,0.441422,119.8837,-5.909737,15.789255,,,,,3.858872,,17.276003,0.097513,1.0773,12.6162,-0.596897,15.24,1.549286,2.163402,-38.156819,-0.858912,0.20674,7.14085,-7.385431,KEI_KEI,RIK,JinguStadium,Fall,Team,20201004-JinguStadium-1,005bce60-05dd-11eb-924a-8dbb5820b08e,b9671743-0d69-431e-8152-c70d3560df3e,v3,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,137.41943,0.378393,,10.58224,,,,16.701913,-38.429435,3.570425,1.576695,-0.576959,-3.692716,-0.679339,2.15551,0.10337,0.607371,0.378393,0.258374,273.364299,0.607383,31.872594,-3.21837,,,,,,,0.378404,-3.430206,-4.619504,,,,,,,0.258366,9.014131,0.908351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,浅田 祐太朗,20A
2,2020/10/4,01:05.1,2020/10/4,01:05.1,2,1,"Kosuke, Morita",1000073314,Right,KEI_KEI,"Jinto, Miyazaki",1000074131,Right,RIK,Undefined,1,Top,1,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,,,,145.79203,-3.041524,-3.688494,2212.883865,209.284492,1:00,1.620205,0.614612,1.693865,-42.5549,45.6444,23.9545,0.325888,-0.197692,133.02413,-6.201139,-2.011172,0.424118,,,,,,,,,,,,-14.7183,26.1112,-0.51931,15.24,1.536604,2.446261,-39.952802,-2.287664,-3.069034,8.543075,-4.361978,KEI_KEI,RIK,JinguStadium,Fall,Team,20201004-JinguStadium-1,1435bef0-05dd-11eb-924a-8dbb5820b08e,b9671743-0d69-431e-8152-c70d3560df3e,v3,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,143.02608,,,12.7679,,,,16.745509,-40.273437,4.271538,1.619391,-2.123952,-2.180989,-0.613283,2.561447,-1.534517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,浅田 祐太朗,20A
3,2020/10/4,01:15.8,2020/10/4,01:15.8,2,2,"Kosuke, Morita",1000073314,Right,KEI_KEI,"Jinto, Miyazaki",1000074131,Right,RIK,Undefined,1,Top,1,1,0,Cutter,Slider,BallCalled,Undefined,Undefined,,Undefined,0,0,,,,134.43803,1.118291,-1.603776,2173.386576,145.875472,10:45,1.621093,0.643912,1.692837,-84.0116,19.4553,-10.9061,1.099625,0.077985,122.41044,-4.999209,-2.368923,0.459362,,,,,,,,,,,,4.2887,10.0705,-0.600792,15.24,1.643998,1.089257,-36.931384,0.378172,0.761864,7.498951,-8.017669,KEI_KEI,RIK,JinguStadium,Fall,Team,20201004-JinguStadium-1,1a9ab570-05dd-11eb-924a-8dbb5820b08e,b9671743-0d69-431e-8152-c70d3560df3e,v3,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,132.05268,,,12.02759,,,,16.746131,-37.235949,3.749476,1.622026,0.703804,-4.008835,-0.644403,1.058315,0.380932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,浅田 祐太朗,20A
4,2020/10/4,01:28.6,2020/10/4,01:28.6,2,3,"Kosuke, Morita",1000073314,Right,KEI_KEI,"Jinto, Miyazaki",1000074131,Right,RIK,Undefined,1,Top,1,2,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,,,,144.76832,-3.813758,-2.866551,2197.339675,204.966828,12:45,1.610411,0.66133,1.67242,-40.3718,49.9001,21.7451,0.116224,0.060699,131.3679,-6.827661,-1.343822,0.429073,,,,,,,,,,,,-13.227,29.0804,-0.586589,15.24,1.505186,1.86942,-39.645946,-2.794283,-2.695978,8.980387,-3.879366,KEI_KEI,RIK,JinguStadium,Fall,Team,20201004-JinguStadium-1,222e67f0-05dd-11eb-924a-8dbb5820b08e,b9671743-0d69-431e-8152-c70d3560df3e,v3,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,141.37461,,,13.40043,,,,16.767079,-39.990356,4.490193,1.609497,-2.645504,-1.939683,-0.660266,1.972814,-1.347989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,浅田 祐太朗,20A
5,2020/10/4,02:06.0,2020/10/4,02:06.0,2,4,"Kosuke, Morita",1000073314,Right,KEI_KEI,"Jinto, Miyazaki",1000074131,Right,RIK,Undefined,1,Top,1,3,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,,,145.19574,-1.132888,-3.169865,2207.012789,210.457738,1:00,1.620118,0.607091,1.759551,-47.38,40.5054,22.142,0.824463,-0.071476,132.37141,-4.655374,-1.612048,0.423363,,,,,,,,,,,,-13.4822,22.2763,-0.528781,15.24,1.588128,2.09081,-39.869572,-0.967432,-2.799845,8.500453,-5.180552,KEI_KEI,RIK,JinguStadium,Fall,Team,20201004-JinguStadium-1,3888e8e0-05dd-11eb-924a-8dbb5820b08e,b9671743-0d69-431e-8152-c70d3560df3e,v3,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,143.28126,,,12.82433,,,,16.679646,-40.175342,4.250226,1.619576,-0.781083,-2.590276,-0.605801,2.191523,-1.399922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,浅田 祐太朗,20A
6,2020/10/4,02:18.1,2020/10/4,02:18.1,2,5,"Kosuke, Morita",1000073314,Right,KEI_KEI,"Jinto, Miyazaki",1000074131,Right,RIK,Undefined,1,Top,1,3,1,Fastball,Four-Seam,FoulBall,Undefined,Undefined,,Undefined,0,0,,,,144.62328,-1.917436,-3.13576,2227.270755,203.558461,12:45,1.59958,0.606353,1.668205,-43.5973,46.2624,18.8615,0.615683,-0.100321,131.6096,-5.1603,-1.81619,0.428092,,,,,,,,,,,,-11.8192,25.6218,-0.523918,15.24,1.544704,2.072356,-39.675811,-1.496113,-2.424531,8.614805,-4.550721,KEI_KEI,RIK,JinguStadium,Fall,Team,20201004-JinguStadium-1,3fb06c10-05dd-11eb-924a-8dbb5820b08e,b9671743-0d69-431e-8152-c70d3560df3e,v3,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,141.69851,,,13.01368,,,,16.771223,-40.006903,4.307402,1.598844,-1.321216,-2.27536,-0.605355,2.165538,-1.212266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,浅田 祐太朗,20A
7,2020/10/4,02:44.0,2020/10/4,02:44.0,2,6,"Kosuke, Morita",1000073314,Right,KEI_KEI,"Jinto, Miyazaki",1000074131,Right,RIK,Undefined,1,Top,1,3,2,Cutter,Slider,FoulBall,Undefined,Undefined,,Undefined,0,0,,,,135.65422,-0.849139,-2.40683,2156.654045,154.594524,11:15,1.584867,0.6126,1.804839,-84.6996,14.3237,-5.4557,0.497471,-0.123104,125.53452,-6.992006,-2.792342,0.44939,,,,,,,,,,,,1.2563,8.7253,-0.553486,15.24,1.558297,1.594393,-37.334119,-0.885352,0.230814,6.836952,-8.203597,KEI_KEI,RIK,JinguStadium,Fall,Team,20201004-JinguStadium-1,4f21ab50-05dd-11eb-924a-8dbb5820b08e,b9671743-0d69-431e-8152-c70d3560df3e,v3,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,134.98299,,,10.11969,,,,16.635457,-37.588799,3.418476,1.585585,-0.579764,-4.101799,-0.612718,1.585795,0.115407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,浅田 祐太朗,20A
8,2020/10/4,03:09.8,2020/10/4,03:09.9,2,7,"Kosuke, Morita",1000073314,Right,KEI_KEI,"Jinto, Miyazaki",1000074131,Right,RIK,Undefined,1,Top,1,3,2,Cutter,Slider,BallCalled,Walk,Undefined,,Undefined,0,0,,,,138.30202,-2.124645,-3.281229,2174.477773,172.205951,11:45,1.59642,0.636333,1.717211,-74.3586,22.0336,-2.6405,0.247381,-0.324174,128.26841,-7.48534,-3.466599,0.443379,,,,,,,,,,,,-0.7242,13.3704,-0.550989,15.24,1.535493,2.191523,-38.000624,-1.718044,-0.138191,6.900139,-7.255184,KEI_KEI,RIK,JinguStadium,Fall,Team,20201004-JinguStadium-1,5e8fb640-05dd-11eb-924a-8dbb5820b08e,b9671743-0d69-431e-8152-c70d3560df3e,v3,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,136.81285,,,10.03361,,,,16.72296,-38.268953,3.45007,1.596817,-1.435909,-3.627592,-0.636316,2.196897,-0.069096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,浅田 祐太朗,20A
9,2020/10/4,03:43.9,2020/10/4,03:43.9,3,1,"Kosuke, Morita",1000073314,Right,KEI_KEI,"Kai, Tominaga",1000074173,Left,RIK,Undefined,1,Top,1,0,0,Fastball,Four-Seam,InPlay,Undefined,Popup,Popup,Out,1,0,1,,,143.45312,-1.463699,-2.980363,2256.412534,198.76915,12:45,1.60379,0.57861,1.731772,-45.9631,44.444,14.098,0.727646,-0.127939,130.7667,-4.884283,-1.990121,0.429394,103.98553,38.995109,-18.183392,4404.296763,30.14617,16.380919,-14.674285,56.952368,,-30.824032,3.782894,-9.3181,24.5206,-0.50314,15.24,1.562768,1.977387,-39.387368,-1.178059,-1.886564,8.377182,-4.842173,KEI_KEI,RIK,JinguStadium,Fall,Team,20201004-JinguStadium-1,72d47690-05dd-11eb-924a-8dbb5820b08e,b9671743-0d69-431e-8152-c70d3560df3e,v3,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,141.26886,16.454675,,12.68643,,,,16.707649,-39.698291,4.188591,1.603157,-0.998339,-2.421086,-0.577831,2.047408,-0.943282,0.063637,0.6932,0.141473,144.77074,0.063604,21.329552,-4.513133,1.114098,-0.251021,0.060259,-0.013076,0.001793,-0.000105,0.693265,18.173604,-5.770295,0.358324,-0.017808,-0.016746,0.005911,-0.000774,3.8e-05,0.14145,-7.004635,-0.612046,0.235222,-0.075554,0.023277,-0.005404,0.000756,-4.6e-05,,,,,,,,,,,,,,,,,,,,,,,浅田 祐太朗,20A
10,2020/10/4,04:21.1,2020/10/4,04:21.1,4,1,"Kosuke, Morita",1000073314,Right,KEI_KEI,"Kensuke, Mitsui",1000074122,Left,RIK,Undefined,1,Top,2,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,,Undefined,0,0,1,,,141.84257,-0.672638,-2.521051,2183.735585,209.386965,1:00,1.611224,0.620376,1.67844,-50.6391,42.9883,22.3761,0.912906,0.125058,128.32632,-4.437431,-0.953262,0.436974,,,,,,,,,,,,-13.1492,23.1098,-0.555105,15.24,1.589336,1.593149,-38.923534,-0.650179,-2.582469,8.68094,-5.267938,KEI_KEI,RIK,JinguStadium,Fall,Team,20201004-JinguStadium-1,89085cb0-05dd-11eb-924a-8dbb5820b08e,b9671743-0d69-431e-8152-c70d3560df3e,v3,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,138.8182,,,13.51625,,,,16.760282,-39.261132,4.34047,1.610638,-0.445311,-2.633969,-0.619014,1.69358,-1.291235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,浅田 祐太朗,20A
