PitchNo,Date,Time,UTCDate,UTCTime,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,AutoHitType,PlayResult,OutsOnPlay,RunsScored,Notes,Steal,Runner,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,GameUID,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,ContactPositionX,ContactPositionY,ContactPositionZ,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,umpire,season
1,2020/10/3,00:34.5,2020/10/3,00:34.5,1,1,"Shota, Suzuki",1000073773,Left,HOS_HOS,"Ginsuke, Kaneko",1000073884,Right,WAS_EDA,Undefined,1,Top,0,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,,,,148.4894,-2.748948,4.331135,2059.157075,155.903404,11:15,1.704667,-0.507799,1.946729,-28.0783,54.5715,-23.1526,0.65038,0.477284,134.93524,-4.93127,2.687571,0.410559,,,,,,,,,,,,15.1397,31.1772,0.41383,15.24,1.642464,-2.965676,-40.709007,-2.026182,3.267707,9.114914,-3.077432,HOS_HOS,WAS_EDA,JinguStadium,TeamExclusive,Team,20201003-JinguStadium-1,d43c2100-0513-11eb-92a4-975e80b82193,844b2334-6c91-4463-9ec5-d7195a96ead5,v3,,,,"Rentaro, Ohgaki",1000089958,Right,HOS_HOS,147.7498,,,13.55416,,,,16.492296,-40.988442,4.557457,1.703135,-1.931838,-1.538716,0.506284,-3.065854,1.633854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鈴木 隆行,20A
2,2020/10/3,00:46.0,2020/10/3,00:46.0,1,2,"Shota, Suzuki",1000073773,Left,HOS_HOS,"Ginsuke, Kaneko",1000073884,Right,WAS_EDA,Undefined,1,Top,0,1,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,,,147.73319,-2.70393,4.240485,2065.219491,151.366476,11:00,1.668024,-0.561518,1.891092,-32.8572,51.0771,-26.3524,0.57609,0.370134,134.47807,-5.216244,2.375321,0.413737,,,,,,,,,,,,16.6119,29.1623,0.465768,15.24,1.603847,-2.868027,-40.504421,-2.012641,3.555357,8.891018,-3.565205,HOS_HOS,WAS_EDA,JinguStadium,TeamExclusive,Team,20201003-JinguStadium-1,db0cf8b0-0513-11eb-92a4-975e80b82193,844b2334-6c91-4463-9ec5-d7195a96ead5,v3,,,,"Rentaro, Ohgaki",1000089958,Right,HOS_HOS,146.61491,,,13.25512,,,,16.548105,-40.790549,4.445509,1.666771,-1.897906,-1.782603,0.559907,-2.982444,1.777678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鈴木 隆行,20A
3,2020/10/3,00:58.8,2020/10/3,00:58.8,1,3,"Shota, Suzuki",1000073773,Left,HOS_HOS,"Ginsuke, Kaneko",1000073884,Right,WAS_EDA,Undefined,1,Top,0,1,1,Fastball,Four-Seam,FoulBall,Undefined,Undefined,,Undefined,0,0,,,,148.89427,-1.197387,3.572531,2079.179636,149.901906,11:00,1.664935,-0.548312,1.831059,-32.3735,50.6141,-27.7526,1.002373,0.18429,135.38048,-3.671895,1.612946,0.411397,,,,,,,,,,,,16.877,27.7082,0.464525,15.24,1.634093,-2.408685,-40.885948,-0.956817,3.678433,9.104426,-3.767491,HOS_HOS,WAS_EDA,JinguStadium,TeamExclusive,Team,20201003-JinguStadium-1,e2af9f50-0513-11eb-92a4-975e80b82193,844b2334-6c91-4463-9ec5-d7195a96ead5,v3,,,,"Rentaro, Ohgaki",1000089958,Right,HOS_HOS,147.44885,,,13.51378,,,,16.608559,-41.189569,4.552213,1.663907,-0.831175,-1.883745,0.546897,-2.531356,1.839216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鈴木 隆行,20A
4,2020/10/3,01:15.1,2020/10/3,01:15.1,1,4,"Shota, Suzuki",1000073773,Left,HOS_HOS,"Ginsuke, Kaneko",1000073884,Right,WAS_EDA,Undefined,1,Top,0,1,2,Splitter,Changeup,FoulBall,Undefined,Undefined,,Undefined,0,0,,,,133.83038,-0.70143,2.411735,872.027625,100.983904,9:15,1.63757,-0.563341,1.787673,-95.594,5.7463,-15.5513,0.482842,-0.035594,124.60983,-7.595958,1.312947,0.454617,,,,,,,,,,,,9.4839,4.1379,0.50489,15.24,1.613445,-1.481409,-36.857175,-0.831065,1.708864,6.237137,-9.061065,HOS_HOS,WAS_EDA,JinguStadium,TeamExclusive,Team,20201003-JinguStadium-1,ec6bd720-0513-11eb-92a4-975e80b82193,844b2334-6c91-4463-9ec5-d7195a96ead5,v3,,,,"Rentaro, Ohgaki",1000089958,Right,HOS_HOS,133.43098,,,9.22055,,,,16.652984,-37.095516,3.118569,1.638587,-0.484813,-4.530533,0.562747,-1.54671,0.854432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鈴木 隆行,20A
5,2020/10/3,01:38.1,2020/10/3,01:38.1,1,5,"Shota, Suzuki",1000073773,Left,HOS_HOS,"Ginsuke, Kaneko",1000073884,Right,WAS_EDA,Undefined,1,Top,0,1,2,Fastball,Four-Seam,StrikeSwinging,Strikeout,Undefined,,Undefined,0,0,,,,147.70909,-0.579144,2.560091,2066.633469,147.663628,11:00,1.672238,-0.541655,1.920419,-35.6101,47.737,-28.4748,1.153333,-0.106994,134.13489,-3.302803,0.535142,0.412287,,,,,,,,,,,,16.5628,25.9717,0.485818,15.24,1.657097,-1.670685,-40.609485,-0.516032,3.555561,9.11269,-4.231266,HOS_HOS,WAS_EDA,JinguStadium,TeamExclusive,Team,20201003-JinguStadium-1,fa163910-0513-11eb-92a4-975e80b82193,844b2334-6c91-4463-9ec5-d7195a96ead5,v3,,,,"Rentaro, Ohgaki",1000089958,Right,HOS_HOS,147.13044,,,13.5742,,,,16.518675,-40.895411,4.556345,1.671205,-0.383269,-2.115633,0.539989,-1.782247,1.777781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.18288,2.308391,1.291008,1.017383,-0.72496,1.084148,0.097657,-1.404201,1.737668,0.992423,19.512508,2.727976,18.520124,-1.324893,22.886947,-2.332259,1.759236,4.816292,-3.78867,1.029113,18.512653,-1.28292,鈴木 隆行,20A
6,2020/10/3,02:03.3,2020/10/3,02:03.3,2,1,"Shota, Suzuki",1000073773,Left,HOS_HOS,"Kazuto, Yoshizawa",1000074012,Right,WAS_EDA,Undefined,1,Top,1,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,,,150.01188,-2.112131,2.046071,2136.829427,146.898592,11:00,1.673051,-0.533783,1.875143,-32.5306,49.0858,-30.1563,0.752294,-0.258901,135.87961,-4.606658,-0.093918,0.407984,,,,,,,,,,,,16.9913,27.7108,0.488071,15.24,1.621979,-1.311918,-41.206103,-1.616002,3.741521,9.69326,-3.704659,HOS_HOS,WAS_EDA,JinguStadium,TeamExclusive,Team,20201003-JinguStadium-1,092952c0-0514-11eb-92a4-975e80b82193,844b2334-6c91-4463-9ec5-d7195a96ead5,v3,,,,"Rentaro, Ohgaki",1000089958,Right,HOS_HOS,148.68223,,,14.13228,,,,16.563743,-41.516331,4.84663,1.6718,-1.497437,-1.85233,0.531974,-1.431663,1.87076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鈴木 隆行,20A
7,2020/10/3,02:16.4,2020/10/3,02:16.5,2,2,"Shota, Suzuki",1000073773,Left,HOS_HOS,"Kazuto, Yoshizawa",1000074012,Right,WAS_EDA,Undefined,1,Top,1,0,1,TwoSeamFastBall,Changeup,BallCalled,Undefined,Undefined,,Undefined,0,0,,,,141.71095,0.183221,1.628184,1460.399922,117.740387,10:00,1.634813,-0.525342,1.79309,-69.6829,21.8989,-36.1212,0.989864,-0.425581,129.41597,-4.929338,-0.923878,0.432175,,,,,,,,,,,,19.5535,11.9773,0.487737,15.24,1.634523,-0.924305,-38.980772,-0.155621,3.881572,8.126732,-7.429018,HOS_HOS,WAS_EDA,JinguStadium,TeamExclusive,Team,20201003-JinguStadium-1,10fb46c0-0514-11eb-92a4-975e80b82193,844b2334-6c91-4463-9ec5-d7195a96ead5,v3,,,,"Rentaro, Ohgaki",1000089958,Right,HOS_HOS,140.35992,,,12.29498,,,,16.646473,-39.272899,4.063366,1.635317,0.111426,-3.714509,0.52347,-1.063834,1.940786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鈴木 隆行,20A
8,2020/10/3,02:29.7,2020/10/3,02:29.7,2,3,"Shota, Suzuki",1000073773,Left,HOS_HOS,"Kazuto, Yoshizawa",1000074012,Right,WAS_EDA,Undefined,1,Top,1,1,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,,,,148.70016,-2.116934,4.329156,2118.674373,156.840669,11:15,1.674665,-0.557129,1.864867,-29.659,53.7348,-21.7562,0.779561,0.447557,134.76371,-4.408091,2.792619,0.412403,,,,,,,,,,,,14.3908,30.0568,0.457157,15.24,1.623136,-2.971096,-40.758555,-1.590063,3.10653,9.323767,-3.318308,HOS_HOS,WAS_EDA,JinguStadium,TeamExclusive,Team,20201003-JinguStadium-1,18eb2300-0514-11eb-92a4-975e80b82193,844b2334-6c91-4463-9ec5-d7195a96ead5,v3,,,,"Rentaro, Ohgaki",1000089958,Right,HOS_HOS,147.0892,,,13.93645,,,,16.574061,-41.062595,4.661884,1.673222,-1.481855,-1.659154,0.555693,-3.072398,1.553265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鈴木 隆行,20A
9,2020/10/3,02:44.7,2020/10/3,02:44.7,2,4,"Shota, Suzuki",1000073773,Left,HOS_HOS,"Kazuto, Yoshizawa",1000074012,Right,WAS_EDA,Undefined,1,Top,1,2,1,Fastball,Four-Seam,FoulBall,Undefined,Undefined,,Undefined,0,0,,,,146.44481,-1.518207,2.288774,2105.078786,150.215528,11:00,1.647056,-0.544052,1.907557,-36.4985,48.4548,-26.1112,0.854943,-0.161569,133.11711,-4.301648,0.432669,0.416241,,,,,,,,,,,,15.1838,27.0717,0.493738,15.24,1.610491,-1.478093,-40.257491,-1.1779,3.202401,8.976753,-4.096969,HOS_HOS,WAS_EDA,JinguStadium,TeamExclusive,Team,20201003-JinguStadium-1,21ce5ff0-0514-11eb-92a4-975e80b82193,844b2334-6c91-4463-9ec5-d7195a96ead5,v3,,,,"Rentaro, Ohgaki",1000089958,Right,HOS_HOS,145.73291,,,13.3277,,,,16.531712,-40.544498,4.488376,1.646057,-1.046911,-2.048485,0.542633,-1.580481,1.601201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鈴木 隆行,20A
10,2020/10/3,03:10.7,2020/10/3,03:10.7,2,5,"Shota, Suzuki",1000073773,Left,HOS_HOS,"Kazuto, Yoshizawa",1000074012,Right,WAS_EDA,Undefined,1,Top,1,2,2,Fastball,Four-Seam,InPlay,Undefined,LineDrive,LineDrive,Single,0,0,,,,149.74345,-2.039095,3.28711,2090.545806,152.498922,11:00,1.64521,-0.530422,1.882759,-32.9504,49.1959,-24.0976,0.740554,0.154873,135.30955,-4.569958,1.579282,0.409306,117.26004,16.125925,-2.387963,2161.905469,33.527974,5.997377,-0.029609,59.808294,,2.208336,2.486151,14.9801,27.8395,0.456029,15.24,1.596094,-2.234258,-41.089165,-1.562446,3.272232,9.832671,-3.725419,HOS_HOS,WAS_EDA,JinguStadium,TeamExclusive,Team,20201003-JinguStadium-1,3149ff70-0514-11eb-92a4-975e80b82193,844b2334-6c91-4463-9ec5-d7195a96ead5,v3,,,,"Rentaro, Ohgaki",1000089958,Right,HOS_HOS,148.20193,6.007565,,14.4339,,,,16.556269,-41.402951,4.916335,1.644059,-1.443558,-1.862709,0.528996,-2.338684,1.636116,-0.048801,0.679039,-0.165472,209.402208,-0.048805,31.263659,-4.384826,0.877971,-0.1535,0.019436,-0.000781,-0.000276,4.3e-05,0.679056,9.046067,-3.918326,0.089183,-0.044185,0.036226,-0.015707,0.003645,-0.000345,-0.165467,-1.30401,1.449485,-0.311914,0.049565,-4.1e-05,-0.003143,0.000905,-9.1e-05,,,,,,,,,,,,,,,,,,,,,,,鈴木 隆行,20A
