PitchNo,Date,Time,UTCDate,UTCTime,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,AutoHitType,PlayResult,OutsOnPlay,RunsScored,Notes,Steal,Runner,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,GameUID,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,ContactPositionX,ContactPositionY,ContactPositionZ,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,umpire,season
1,2020/9/20,00:53.9,2020/9/20,00:53.9,1,1,"Masato, Takahashi",1000073600,Right,MEI_MEI,"Ginsuke, Kaneko",1000073884,Right,WAS_EDA,Undefined,1,Top,0,0,0,Slider,Slider,BallCalled,Undefined,Undefined,,Undefined,0,0,,,,130.78964,-0.728944,-2.915462,2092.30672,345.82745,5:30,1.675364,0.351951,1.892742,-110.6165,-1.8313,1.5098,0.363866,-0.453794,117.8014,-8.815675,-2.808121,0.47102,,,,,,,,,,,,-3.3899,0.9991,-0.28535,15.24,1.652271,1.820655,-35.884314,-0.870465,-0.5565,8.417925,-9.642638,MEI_MEI,WAS_EDA,JinguStadium,TeamExclusive,Team,20200920-JinguStadium-1,bb0f6980-fadc-11ea-a4d2-c36b2670dca9,9a4b1540-ab3e-420a-93a2-ce0b70de5a2a,v3,,,,"Rikuto, Ueta",1000073554,Right,MEI_MEI,128.78425,,,12.98824,,,,16.546131,-36.189416,4.208962,1.677487,-0.520974,-4.821319,-0.351704,1.840825,-0.27825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,溝内 健介,20A
2,2020/9/20,01:06.0,2020/9/20,01:06.0,1,2,"Masato, Takahashi",1000073600,Right,MEI_MEI,"Ginsuke, Kaneko",1000073884,Right,WAS_EDA,Undefined,1,Top,0,1,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,,,,137.92557,-3.032482,-1.647071,2147.446667,204.201226,12:45,1.662283,0.370235,1.96258,-38.1678,56.9372,24.1592,0.430103,0.150378,125.80559,-5.950057,0.077254,0.440409,,,,,,,,,,,,-13.8679,32.9825,-0.33583,15.24,1.59444,0.981588,-37.910173,-2.111233,-2.595909,7.901114,-3.632708,MEI_MEI,WAS_EDA,JinguStadium,TeamExclusive,Team,20200920-JinguStadium-1,c2478e80-fadc-11ea-a4d2-c36b2670dca9,9a4b1540-ab3e-420a-93a2-ce0b70de5a2a,v3,,,,"Rikuto, Ueta",1000073554,Right,MEI_MEI,137.73558,,,12.11998,,,,16.477046,-38.167124,3.950557,1.661177,-1.993094,-1.816354,-0.369125,1.066009,-1.297955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,溝内 健介,20A
3,2020/9/20,01:19.9,2020/9/20,01:19.9,1,3,"Masato, Takahashi",1000073600,Right,MEI_MEI,"Ginsuke, Kaneko",1000073884,Right,WAS_EDA,Undefined,1,Top,0,2,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,,,142.59588,-2.748153,-3.006908,2237.473411,208.542727,1:00,1.614101,0.388433,2.004835,-35.7664,52.5541,27.0286,0.487094,-0.182029,130.33497,-5.486559,-1.075572,0.42441,,,,,,,,,,,,-16.3413,30.4424,-0.326787,15.24,1.554612,1.935189,-39.187828,-1.979392,-3.280374,8.169345,-3.695603,MEI_MEI,WAS_EDA,JinguStadium,TeamExclusive,Team,20200920-JinguStadium-1,ca959050-fadc-11ea-a4d2-c36b2670dca9,9a4b1540-ab3e-420a-93a2-ce0b70de5a2a,v3,,,,"Rikuto, Ueta",1000073554,Right,MEI_MEI,142.92788,,,12.26092,,,,16.434916,-39.436141,4.084673,1.61307,-1.867061,-1.847801,-0.387123,2.034898,-1.640187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,溝内 健介,20A
4,2020/9/20,01:33.2,2020/9/20,01:33.2,1,4,"Masato, Takahashi",1000073600,Right,MEI_MEI,"Ginsuke, Kaneko",1000073884,Right,WAS_EDA,Undefined,1,Top,0,2,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,,,,142.17111,-1.110221,-0.494662,2152.00706,204.319221,12:45,1.650316,0.372318,2.006219,-35.6657,52.8856,22.6255,0.983496,0.460399,129.77119,-3.851802,1.125039,0.424964,,,,,,,,,,,,-12.4004,29.6124,-0.363123,15.24,1.625293,0.238847,-39.164361,-0.85653,-2.480457,8.337648,-3.883285,MEI_MEI,WAS_EDA,JinguStadium,TeamExclusive,Team,20200920-JinguStadium-1,d27c1dc0-fadc-11ea-a4d2-c36b2670dca9,9a4b1540-ab3e-420a-93a2-ce0b70de5a2a,v3,,,,"Rikuto, Ueta",1000073554,Right,MEI_MEI,142.74152,,,12.39992,,,,16.433979,-39.417726,4.168824,1.649528,-0.738524,-1.941642,-0.371526,0.314223,-1.240228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,溝内 健介,20A
5,2020/9/20,01:50.9,2020/9/20,01:50.9,1,5,"Masato, Takahashi",1000073600,Right,MEI_MEI,"Ginsuke, Kaneko",1000073884,Right,WAS_EDA,Undefined,1,Top,0,3,1,Slider,Slider,BallCalled,Walk,Undefined,,Undefined,0,0,,,,132.51229,-1.110978,-1.433644,2211.135037,118.309081,10:00,1.610018,0.397895,1.927118,-94.7471,7.7908,-8.7813,0.350552,-0.092433,122.38702,-8.020742,-2.060013,0.457295,,,,,,,,,,,,3.6086,5.7298,-0.365498,15.24,1.579881,0.951218,-36.494031,-1.051325,0.630283,6.869506,-8.805862,MEI_MEI,WAS_EDA,JinguStadium,TeamExclusive,Team,20200920-JinguStadium-1,dd1261e0-fadc-11ea-a4d2-c36b2670dca9,9a4b1540-ab3e-420a-93a2-ce0b70de5a2a,v3,,,,"Rikuto, Ueta",1000073554,Right,MEI_MEI,132.64948,,,10.12527,,,,16.513038,-36.732882,3.434753,1.611112,-0.745148,-4.402931,-0.39819,0.929303,0.315142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,溝内 健介,20A
6,2020/9/20,02:36.7,2020/9/20,02:36.7,2,1,"Masato, Takahashi",1000073600,Right,MEI_MEI,"Kazuto, Yoshizawa",1000074012,Right,WAS_EDA,Undefined,1,Top,0,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,1,,,142.5155,-3.442329,-2.473504,2206.759919,204.360998,12:45,1.674744,0.330417,2.037663,-34.6827,53.4535,22.8996,0.366226,-0.130569,130.31171,-6.103254,-0.832752,0.423967,,,,,,,,,,,,-13.9048,31.6024,-0.281123,15.24,1.602848,1.590391,-39.164461,-2.447448,-2.785356,8.229672,-3.476156,MEI_MEI,WAS_EDA,JinguStadium,TeamExclusive,Team,20200920-JinguStadium-1,f85c2940-fadc-11ea-a4d2-c36b2670dca9,9a4b1540-ab3e-420a-93a2-ce0b70de5a2a,v3,,,,"Rikuto, Ueta",1000073554,Right,MEI_MEI,143.0773,,,12.20379,,,,16.402227,-39.407925,4.114836,1.673731,-2.34461,-1.738078,-0.329392,1.672792,-1.392678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,溝内 健介,20A
7,2020/9/20,02:58.1,2020/9/20,02:58.1,2,2,"Masato, Takahashi",1000073600,Right,MEI_MEI,"Kazuto, Yoshizawa",1000074012,Right,WAS_EDA,Undefined,1,Top,0,1,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,,Undefined,0,0,1,,,140.71184,-2.918591,-2.10279,2199.831667,198.999193,12:45,1.690054,0.285728,2.027802,-31.1656,59.4653,19.4327,0.563008,-0.106778,128.24699,-5.342676,-0.711123,0.429925,,,,,,,,,,,,-11.756,34.352,-0.243435,15.24,1.628427,1.33266,-38.680512,-2.04168,-2.291664,8.201557,-3.110183,MEI_MEI,WAS_EDA,JinguStadium,TeamExclusive,Team,20200920-JinguStadium-1,05194500-fadd-11ea-a4d2-c36b2670dca9,9a4b1540-ab3e-420a-93a2-ce0b70de5a2a,v3,,,,"Rikuto, Ueta",1000073554,Right,MEI_MEI,141.09436,,,12.46486,,,,16.411629,-38.928144,4.100779,1.688654,-1.947773,-1.555092,-0.284717,1.401853,-1.145832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,溝内 健介,20A
8,2020/9/20,03:33.8,2020/9/20,03:33.8,2,3,"Masato, Takahashi",1000073600,Right,MEI_MEI,"Kazuto, Yoshizawa",1000074012,Right,WAS_EDA,Undefined,1,Top,0,1,1,Slider,Slider,BallCalled,Undefined,Undefined,,Undefined,0,0,1,,,132.94682,-1.125113,-2.395405,2223.658555,146.990533,11:00,1.636218,0.365716,1.866877,-97.4839,5.4936,-1.5244,0.344053,-0.324843,122.54035,-8.204136,-2.503641,0.458275,,,,,,,,,,,,-0.8897,4.5702,-0.309765,15.24,1.603893,1.536804,-36.574286,-1.087843,-0.155774,7.031182,-9.006491,MEI_MEI,WAS_EDA,JinguStadium,TeamExclusive,Team,20200920-JinguStadium-1,1a6451c0-fadd-11ea-a4d2-c36b2670dca9,9a4b1540-ab3e-420a-93a2-ce0b70de5a2a,v3,,,,"Rikuto, Ueta",1000073554,Right,MEI_MEI,132.36606,,,10.40647,,,,16.573158,-36.829686,3.515591,1.637466,-0.760692,-4.503245,-0.36569,1.542462,-0.077887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.84349,2.069761,0.829184,1.240576,0.154021,0.303639,0.336993,-0.139416,1.506453,0.825122,38.524625,-1.796683,-0.451116,-0.123815,34.79678,-3.018826,1.50904,1.730486,-3.560207,0.811144,-3.22876,1.853868,溝内 健介,20A
9,2020/9/20,04:09.2,2020/9/20,04:09.2,2,4,"Masato, Takahashi",1000073600,Right,MEI_MEI,"Kazuto, Yoshizawa",1000074012,Right,WAS_EDA,Undefined,1,Top,0,2,1,Slider,Slider,InPlay,Undefined,GroundBall,LineDrive,Out,1,0,1,,,130.17759,0.802528,-0.928927,2168.48536,178.71951,12:00,1.629187,0.453408,1.892295,-94.8141,10.3033,-0.1707,0.906852,0.190359,121.44687,-6.099508,-0.941076,0.463012,116.12281,10.288911,2.380131,2152.334473,,,,40.74079,,7.01439,1.486671,-0.4423,5.6857,-0.432159,15.24,1.641737,0.582879,-35.903935,0.159685,-0.07597,5.62992,-8.830135,MEI_MEI,WAS_EDA,JinguStadium,TeamExclusive,Team,20200920-JinguStadium-1,2f7cdcd0-fadd-11ea-a4d2-c36b2670dca9,9a4b1540-ab3e-420a-93a2-ce0b70de5a2a,v3,,,,"Rikuto, Ueta",1000073554,Right,MEI_MEI,131.01178,2.681131,,8.73072,,,,16.548321,-36.108503,2.81496,1.630106,0.480537,-4.415067,-0.453389,0.585639,-0.037985,0.089956,0.806152,-0.175607,242.502153,0.089956,31.710263,-3.755749,0.589795,-0.112615,0.020221,-0.003545,0.000551,-4.9e-05,0.806152,5.761362,-4.60259,0.297395,-0.049615,0.011275,-0.001743,0.000241,-2.3e-05,-0.175607,1.318038,1.72584,-0.25033,0.050851,-0.008484,0.00149,-0.000249,2.3e-05,,,,,,,,,,,,,,,,,,,,,,,溝内 健介,20A
10,2020/9/20,04:52.6,2020/9/20,04:52.6,3,1,"Masato, Takahashi",1000073600,Right,MEI_MEI,"Kotaro, Takizawa",1000073989,Left,WAS_EDA,Undefined,1,Top,1,0,0,ChangeUp,Splitter,BallCalled,Undefined,Undefined,,Undefined,0,0,2,,,127.89005,-1.081306,-1.426263,1068.170084,254.146822,2:30,1.591781,0.352548,2.091714,-95.3765,12.1309,31.6529,0.337465,0.272733,118.42926,-8.112714,0.855894,0.468246,,,,,,,,,,,,-17.804,8.1676,-0.326086,15.24,1.566743,0.755934,-35.259939,-0.964542,-2.909942,6.263239,-8.471709,MEI_MEI,WAS_EDA,JinguStadium,TeamExclusive,Team,20200920-JinguStadium-1,496391c0-fadd-11ea-a4d2-c36b2670dca9,9a4b1540-ab3e-420a-93a2-ce0b70de5a2a,v3,,,,"Rikuto, Ueta",1000073554,Right,MEI_MEI,129.54736,,,9.46079,,,,16.348578,-35.45631,3.13162,1.59282,-0.698929,-4.235854,-0.351217,0.847169,-1.454971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,溝内 健介,20A
